"accepted_species","sorted"
"t33",-0.524189664582313
"t34",NA
"t44",0.386188468944545
"t45",0.191149753742907
"t4",-0.383000926571106
"t11",-1.41057837186328
"t82",-0.791542662239193
"t83",-0.14191980562341
"t41",1.01376313729575
"t42",1.09949332434654
"t2",-0.118665112552336
"t13",-0.516956026358022
"t84",-0.441218304406966
"t85",0.0814442454063746
"t7",-1.7117951435623
"t8",-2.26709182644451
"t52",-0.479097042570313
"t53",0.18777449124585
"t18",0.387154380264372
"t73",0.845227245752323
"t74",1.40155701389658
"t69",0.604781183381972
"t70",1.60065980651586
"t56",0.392846141012771
"t26",NA
"t75",0.0865341337583947
"t76",NA
"t64",NA
"t1",-0.149486024951768
"t86",-0.0401894468930564
"t87",0.425620311329902
"t97",-0.00671267058761561
"t98",NA
"t71",-0.144267372113675
"t72",-0.924360757248549
"t6",0.0974137750412659
"t93",-0.594992671949676
"t94",-1.15404563569949
"t19",-0.598290232947017
"t31",-1.05124661454993
"t32",-0.595732511040152
"t36",-1.99062478201921
"t37",-2.13103119934164
"t3",-0.907452639772617
"t16",-0.388128368937792
"t17",-1.96728848246846
"t23",0.29040567917179
"t77",0.684092929574667
"t90",1.82136549422486
"t91",NA
"t63",0.455265286923659
"t79",NA
"t80",0.498040579516172
"t29",-1.53389167507916
"t30",-0.144292358609254
"t10",1.12413788687564
"t47",-1.01248782724358
"t48",-0.809441859574182
"t15",1.76779902039606
"t9",-0.0608024310917717
"t57",-0.412707248152967
"t58",-1.05282339113537
"t35",2.23166052616852
"t5",NA
"t27",0.127327216179029
"t28",0.0480220993077954
"t78",0.235487054680029
"t92",0.739880274958839
"t95",0.154447497694938
"t96",0.0275945686443855
"t22",NA
"t49",-0.852613795685048
"t50",0.72730737962512
"t20",-0.950722489856175
"t21",NA
"t43",-0.413942657269534
"t67",-0.117380986595668
"t68",-0.253712356310587
"t99",1.04881827704745
"t100",1.77823867962502
"t46",2.79350863686354
"t61",-0.294080531832884
"t62",1.16531742656933
"t81",-0.449805788299196
"t88",0.0502405265130163
"t89",-0.135306224681614
"t65",1.69701706776588
"t66",0.312716594032182
"t51",0.716426896006612
"t54",0.755575335736002
"t55",0.0640661258911025
"t59",1.27169338454099
"t60",1.19775812236242
"t38",0.558081658946772
"t12",0.000900498009042897
"t24",0.26334620889859
"t25",0.577349642439052
"t14",0.684118592378291
"t39",-0.53446995842258
"t40",-2.27871549100416
