"accepted_species","sorted"
"t18",1.80933164305273
"t92",2.47790295346272
"t93",2.48108550742997
"t21",2.40035412713752
"t2",3.43462508547506
"t5",2.49446975235289
"t26",2.53910670524473
"t27",2.45902325837877
"t3",-0.745769376120231
"t49",-0.320040599528825
"t55",-0.556987180228459
"t56",-0.458505910767836
"t28",-0.486559961531141
"t40",-0.202318565939312
"t41",-0.388050623560476
"t80",0.310094235159869
"t81",0.621088816475717
"t46",0.302439142676881
"t82",0.438876906858525
"t83",0.811124619564392
"t38",0.553568942801218
"t24",0.0810438947504714
"t25",0.674924347492144
"t13",-0.116762717522344
"t10",0.993794507912466
"t53",0.389405603941447
"t54",0.211041699110644
"t17",1.02287905406305
"t67",0.566969542151363
"t68",0.620995454380947
"t71",0.311859692849251
"t97",0.078333341320957
"t98",0.107857791595301
"t94",0.175421865414336
"t79",-0.785683561932045
"t90",-0.488317683647147
"t91",-0.308320701403279
"t11",1.17712466189965
"t12",1.1830899785009
"t72",0.296733336603985
"t73",0.127053734011197
"t29",-0.769632126660068
"t30",-0.019738743765673
"t14",-0.51371908113469
"t44",-0.170402192165185
"t45",-0.605087686282039
"t47",-0.459338320756273
"t84",-0.365987111989212
"t85",-0.184150808052616
"t1",-0.597439731080616
"t69",-1.34833640861051
"t70",-1.43392436913326
"t42",-1.32257810745977
"t43",-1.50354964644099
"t61",-1.12091983278956
"t62",-0.988744193447439
"t20",-1.25083289029478
"t65",-1.4214240514228
"t66",-1.44072333489293
"t32",-0.778871829387508
"t88",-1.50479354669599
"t89",-1.57200229518102
"t59",-0.0900141458764275
"t99",0.404774627487346
"t100",0.505535845333191
"t33",-0.0883241895081385
"t34",0.312390723775673
"t35",0.560384259764006
"t9",-0.999726867551422
"t74",-0.377385835304471
"t75",-0.376334182276494
"t48",-0.00381975546307262
"t19",-0.554014788421847
"t15",-1.23857279434046
"t16",0.0293282415166987
"t8",-0.125170821695573
"t22",-0.161572750197156
"t23",-0.881626192377096
"t6",-0.355357180911334
"t31",-0.0370934317846545
"t95",-0.267654555321698
"t96",-0.239975779833965
"t63",-0.0043165143975825
"t64",-0.0917562489995816
"t60",-0.172355871880326
"t7",-0.278496100662188
"t76",-0.886336969600131
"t77",-0.253474241996402
"t78",-0.577637242962506
"t57",-0.744697220060923
"t58",-0.698160500661644
"t52",-0.196741166537543
"t4",-1.61287978707662
"t50",0.797040135806566
"t51",1.41600186574183
"t86",0.177767231173589
"t87",0.294079072819106
"t39",0.551959829343652
"t36",-0.357306518958791
"t37",-0.300567190348694
