"accepted_species","trait_EB_scaled"
"t24",NA
"t25",NA
"t83",0.2284132781
"t84",0.181885255734795
"t1",0.317307963725274
"t44",-0.854439803696465
"t69",-0.482836743427799
"t70",-0.538263072062325
"t73",0.132641949631878
"t74",0.296272543550572
"t2",-1.2203670626738
"t91",-0.440540550050391
"t92",-0.59387947755271
"t5",0.11507715660651
"t4",-1.17271743517829
"t13",NA
"t67",-1.26400072422901
"t68",-0.676311227847763
"t36",1.30371529137178
"t89",0.967686008202221
"t90",0.806794633212685
"t45",-0.227248647921592
"t46",-0.593189723556982
"t20",1.30975009581188
"t66",0.657327132299497
"t77",1.1400826437051
"t78",0.481189751113584
"t48",0.672607811161986
"t23",1.13543166808098
"t21",-0.403828815416979
"t22",0.406373623298727
"t6",-1.45332667673143
"t7",-1.38296908864334
"t29",-1.9877542691863
"t30",-2.01314417001034
"t32",-1.95306557314727
"t64",-1.21019855433788
"t65",-0.810565052354376
"t39",-1.52320991319954
"t62",-0.704841752324177
"t63",-1.59523490360292
"t87",-1.38071962953965
"t88",-1.15057167449009
"t79",-1.83434455990563
"t80",-2.27683101711968
"t40",-1.83929854558518
"t41",-1.35161354551953
"t33",-0.557783063867915
"t47",-0.525652646805122
"t97",-0.517522123782723
"t98",-0.577764896677704
"t72",-0.68344873771412
"t8",-0.18732881792825
"t9",-0.599687512695344
"t10",-0.721348783334566
"t11",-0.378674618424851
"t3",-1.24171861663241
"t34",0.836834780618116
"t54",0.161793266894965
"t55",NA
"t18",0.881971920222807
"t19",1.24189622275379
"t15",0.79665193084006
"t51",1.76389132880072
"t52",1.6035793352525
"t27",1.17851228669746
"t37",0.815110159828415
"t38",0.507576539644866
"t17",0.228861750205653
"t85",1.18247948496773
"t86",0.860215632525331
"t16",-0.679025213348904
"t49",NA
"t50",0.317255046148488
"t60",NA
"t61",0.354741933882017
"t31",-0.700964423970702
"t53",NA
"t95",0.054632896901654
"t96",NA
"t81",0.528555849326605
"t82",0.777059844063466
"t26",1.00096258912567
"t58",-0.0646065548869194
"t59",0.183551804516643
"t56",1.38833461654618
"t57",2.21110054511794
"t14",0.349548397793308
"t28",1.55156286722191
"t75",1.30823335825963
"t76",1.47126988523899
"t93",0.924983143555451
"t94",NA
"t35",1.01645509007209
"t42",NA
"t43",0.522310521202393
"t71",0.525716999920761
"t99",0.638028915309506
"t100",0.55463895897659
"t12",-0.179826042944204
