"","turnover.rates","eps.values","transition.rates"
"1",0.0996512691490352,0.973838441073895,NA
"2",0.524247956927866,0.81508024292998,0.701939192134887
"3",0.237460338743404,0.239114344352856,0.39646227308549
"4",0.590092230821028,0.221012713387609,0.185410940321162
"5",0.0996512691490352,0.973838441073895,0.669995825737715
"6",0.524247956927866,0.81508024292998,NA
"7",0.237460338743404,0.239114344352856,0.513031776063144
"8",0.590092230821028,0.221012713387609,0.880138263572007
"9",0.0996512691490352,0.973838441073895,0.449803146999329
"10",0.524247956927866,0.81508024292998,0.818447225028649
"11",0.237460338743404,0.239114344352856,NA
"12",0.590092230821028,0.221012713387609,0.398097777506337
"13",0.0996512691490352,0.973838441073895,0.0525465910322964
"14",0.524247956927866,0.81508024292998,0.137347800191492
"15",0.237460338743404,0.239114344352856,0.708850380266085
"16",0.590092230821028,0.221012713387609,NA
