accepted_species,estimate
t16,-0.19017522
t22,0.21080707
t137,-0.3162845
t57,-0.8983724
t5,-0.07167256
t114,0.80990875
t2,-0.41506588
t3,0.01968212
t122,-1.743014
t88,-0.4555437
t52,0.5190722
t17,0.55763584
t45,0.7722417
t37,1.2558475
