"accepted_species","trait_EB_scaled"
"t3",-1.20217591720198
"t5",-0.47980392091148
"t15",0.201988740782587
"t40",0.102194264477471
"t41",0.433374890624746
"t38",-0.104832118926618
"t39",-0.1574947700262
"t60",-0.997377603858051
"t61",-1.2106592926859
"t76",-1.28285006487351
"t77",-1.00173192761848
"t75",-0.593090183958748
"t93",-0.392650146889091
"t94",-0.419481239555103
"t69",-1.61343107486813
"t70",-1.84650865497883
"t22",-0.277621612548807
"t54",-1.18075502484044
"t55",-1.75036001241516
"t9",-0.838099254339899
"t72",-1.32973914251874
"t73",-0.922984381520918
"t10",-1.22291638927837
"t95",-2.05641094560169
"t96",-2.01315994498991
"t30",-0.93174858987381
"t85",-0.624002238281416
"t86",-0.86155792843315
"t36",-0.600701271804038
"t37",-0.711146886721289
"t33",-0.483704325039736
"t63",-0.402669977352653
"t64",0.205933052308981
"t50",0.311760089035268
"t4",-0.762684472185994
"t19",-0.508049302254069
"t51",-1.03337347541849
"t52",-1.09509277209973
"t44",-0.865953532556179
"t45",-1.5267099230519
"t56",-0.264139776245967
"t57",0.0456528172845941
"t91",1.79448196128865
"t92",1.63157777303463
"t2",0.301658087347374
"t67",-1.06494044987339
"t68",-0.795520617816857
"t13",0.0494241873026777
"t14",-0.833609168105911
"t24",-0.246995694000719
"t25",-0.736663701000643
"t80",-0.0571578707648466
"t81",0.114545151407499
"t46",-0.489625912634559
"t47",-0.443095656704286
"t71",-0.483058008320825
"t78",-0.54696216810627
"t79",-0.4120542886398
"t23",-0.136166963770192
"t32",-0.113070759905702
"t49",0.268588146665154
"t65",0.546735199111967
"t66",0.369387243450122
"t42",0.72218330009657
"t43",-0.166745230037046
"t1",0.605600782939476
"t20",0.734102212154511
"t21",0.682703942756908
"t26",0.174878951479642
"t27",-0.543540143479647
"t89",0.763585676058442
"t90",0.486441854477261
"t84",0.34024491463317
"t35",0.782324421185241
"t34",NA
"t99",NA
"t100",NA
"t74",0.678084070862754
"t48",1.36279610207242
"t28",2.39820483440513
"t29",1.64203305587413
"t62",1.5999669564466
"t87",NA
"t88",NA
"t16",NA
"t17",1.22324600634141
"t18",NA
"t31",NA
"t82",NA
"t83",0.565641035091707
"t53",NA
"t6",0.511388265113216
"t7",0.656785387874812
"t8",0.0885330297808603
"t11",3.1388020638833
"t12",1.72491160647043
"t97",1.53948045791081
"t98",1.42287065459294
"t58",1.11197939169918
"t59",1.17938650544186
