"accepted_species","Medicinal"
"Megacodon_venosus",NA
"Coussarea_panurensis",0
"Mandevilla_petraea",1
"Coccocypselum_condalia",0
"Neonauclea_jagorii",NA
"Saprosma_elegans",0
"Parapentas_silvatica",0
"Calolisianthus_pedunculatus",0
"Psychotria_borbonica",1
"Ceropegia_cummingii",0
"Palicourea_decipiens",0
"Geniostoma_hymenopodum",0
"Heinsia_myrmoecia",1
"Coptosperma_rhodesiacum",0
"Rondeletia_stipularis",0
"Lehmanniella_splendens",0
"Tabernaemontana_pauli",0
"Gynochthodes_myrtifolia",0
"Aleisanthia_rupestris",0
"Gentianella_soratensis",0
"Stapelianthus_montagnacii",0
"Gentianella_pleurogynoides",0
"Peponidium_cystiporon",0
"Galium_trilobum",0
"Urophyllum_leucophlaeum",0
"Palicourea_carnosocarpa",0
"Scleromitrion_angustifolium",0
"Psychotria_maningoryensis",0
"Eumachia_astrellantha",0
"Palicourea_casiquiaria",0
"Psydrax_calcicola",NA
"Neonauclea_hagenii",0
"Arachnothryx_laniflora",0
"Manostachya_juncoides",0
"Tarennoidea_axillaris",NA
"Eumachia_sclerocarpa",NA
"Leuconotis_anceps",0
"Rytigynia_lewisii",0
"Calycosia_kajewskii",0
"Tapeinostemon_adulans",0
"Oxypetalum_pubescens",0
"Orthosia_virgata",1
"Microloma_armatum",0
"Neoblakea_ecuadorensis",0
"Oxypetalum_coccineum",1
"Rubia_himalayensis",0
"Deianira_cyathifolia",0
"Blepharodon_maigualidae",0
"Deppea_ehrenbergii",0
"Cynanchum_jaramilloi",NA
"Ceropegia_ravikumariana",0
"Ceropegia_racemosa",0
"Galium_aucheri",0
"Galium_kuetzingii",0
"Psychotria_edaphothrix",0
"Psychotria_wiakabui",0
"Psychotria_mexiae",0
"Manettia_auratifolia",0
"Manettia_tachirensis",0
"Alyxia_glaucophylla",0
"Porterandia_pauciflora",0
"Huernia_khalidbinsultanii",0
"Hoya_retrorsa",0
"Hoya_ilagiorum",0
"Hedyotis_cinereoviridis",0
"Leptopetalum_strigulosum",0
"Rutidea_decorticata",0
"Rutidea_rufipilis",0
"Joosia_capitata",0
"Palicourea_roseiflora",0
"Secamone_jongkindii",0
"Secamone_pulchra",0
"Palicourea_pseudaxillaris",0
"Hydnophytum_vitis-idaea",0
"Fagraea_obtusifolia",0
"Schizoglossum_peglerae",0
"Rhazya_stricta",1
"Duvalia_polita",NA
"Timonius_cuneatus",NA
"Ancylobothrys_robusta",0
"Dischidia_meleagridiflora",0
"Pavetta_akeassii",0
"Lasianthus_depressineurus",0
"Pavetta_gardeniifolia",1
"Pavetta_gorontalensis",NA
"Crucianella_baldschuanica",NA
"Geniostoma_huttonii",0
"Isidorea_leonis",0
"Randia_boliviana",0
"Randia_heteromera",0
"Stapelia_gigantea",1
"Vincetoxicum_stauropolitanum",0
"Vincetoxicum_funebre",0
"Oldenlandia_parishii",0
"Ophiorrhiza_schumannii",0
"Ophiorrhiza_umbricola",0
"Amsonia_kearneyana",0
"Gentiana_sikokiana",0
"Gentiana_trichotoma",0
"Faramea_tamberlikiana",0
