,Ev Model,corHMM,picante,phylnn_fill_means,logit_eigenvecs,logit_umap,logit_umap_supervised,logit_autoencoded,logit_autoenc_supervised,xgb_eigenvecs,xgb_umap,xgb_umap_supervised,xgb_autoencoded,xgb_autoenc_supervised,EV Model,Missing Type
0,HISSE,0.24079573153503636,0.25286352847610105,0.25,0.24983436383858076,0.251637159406357,0.27200048094533946,0.24941188467721812,0.24922530395437978,0.27152162698164856,0.2541554665273177,0.331291121719344,0.2704895193073291,0.3574036759001905,HISSE,phyloNa
1,HISSE,0.21292139466283966,0.24858312399109844,0.21308641975308645,0.20931470751504194,0.21649276303785953,0.30903065334727625,0.23421984795969072,0.2324391373048471,0.23467924747369,0.22146979526926108,0.45246086004103087,0.21565606021661793,0.23059380837332705,HISSE,phyloNa
2,HISSE,0.20479694890843286,0.17923463944514467,0.20030293029008123,0.2576350061382943,0.25361568236146953,0.47592689403695526,0.24290546320604064,0.25550756004545494,0.24760424511061138,0.21367264088206778,0.3587093300184007,0.24745617059087524,0.23976476238086838,HISSE,phyloNa
3,HISSE,0.22099679948015377,0.2510637022415623,0.22022989929903627,0.22303984524753048,0.2203599471799002,0.23052653021767858,0.22039731399985327,0.22026880161886825,0.39419920653498575,0.23648453338022773,0.31540935115109175,0.21459567767644633,0.24823614474107253,HISSE,phyloNa
4,HISSE,0.1478791454241273,0.18007269847369928,0.1502222222222222,0.16107080050345685,0.16105773857174072,0.16654166039227644,0.16103351061051405,0.1610489970897651,0.1618280601438724,0.16053454624468771,0.1805589762892604,0.17023778499902137,0.17234488501690043,HISSE,phyloNa
5,HISSE,0.32694822710150095,0.2284712366166152,0.36999999999999994,0.3697113276049933,0.36975183881560636,0.49946047133658356,0.3704662182959378,0.3702460938997417,0.3544315622049548,0.3794083350968547,0.3907559064684564,0.31184844810595697,0.33134672315282077,HISSE,phyloNa
6,HISSE,0.21080700277225056,0.23673573842350484,0.2115419463232961,0.21019049627021263,0.24942701579629412,0.28684527847041597,0.2456114211084258,0.21632809106473525,0.21019960649831454,0.2624589445523668,0.2587629237359933,0.22230803317917802,0.22555767268416,HISSE,phyloNa
7,HISSE,0.2633980562940997,0.29831306097907795,0.32622222222222225,0.24056106679850772,0.24041273876061506,0.2939263461076253,0.24076802053953336,0.24082005399608514,0.24270573120646732,0.24451380756291846,0.2772764892741518,0.25228628226260064,0.24447424971857784,HISSE,phyloNa
8,HISSE,0.2515510950451945,0.2588907803863455,0.3013978473001928,0.28123027134928424,0.28229101545626284,0.602131199613374,0.28214804861161746,0.28276251464652014,0.27370076257801,0.3602291085956414,0.6143167186440033,0.27118947983387154,0.3387299950894274,HISSE,phyloNa
9,HISSE,0.27983069561551455,0.2858698700879371,0.2419753086419753,0.25571993368271817,0.24287420555170866,0.30513147326322076,0.2423186844442597,0.24207966122471167,0.22389620524209172,0.22981772478172147,0.3080255771961602,0.24857139568693584,0.2723037374016535,HISSE,phyloNa
10,HISSE,0.25688899897092904,0.27574606967123233,0.24053288198123898,0.24001470954277196,0.24363901528002488,0.27091946229516173,0.2428979471747117,0.24694220283252538,0.2400024394066596,0.24166032614101463,0.29482507136552627,0.2792351589855857,0.23942644717294104,HISSE,phyloNa
11,HISSE,0.20172089323865333,0.19348609287548418,0.21475076431548698,0.2198047957884552,0.22133272135328336,0.20732360310376588,0.24775084972955477,0.2361301813860522,0.22478582842714742,0.21006354061128668,0.2329623424133592,0.21910662264551378,0.21085778123741233,HISSE,phyloNa
12,HISSE,0.16532538691031595,0.14387901592008792,0.13340740740740745,0.2147250290855261,0.2139057766748845,0.09559017716886341,0.2102628330303192,0.20997665627367607,0.1244890806567696,0.21161811258869,0.10919139280335236,0.11823184524918402,0.14982674990736694,HISSE,phyloNa
13,HISSE,0.4176655140923054,0.3245507878848742,0.39777777777777773,0.3972572014661936,0.3989580943259704,0.23817962295155554,0.3924491895698524,0.3923659474431905,0.44786663328943294,0.4378288872863833,0.67017283228816,0.5581203448377346,0.38965691461397733,HISSE,phyloNa
14,HISSE,0.13129763001786413,0.24717284475102358,0.12567901234567902,0.12509312713856385,0.12392739896873932,0.08805010294655899,0.12129646934728662,0.12172727333092663,0.10249868100625,0.0966497240213056,0.26334203554432734,0.1042787847024846,0.10553226681883124,HISSE,phyloNa
15,HISSE,0.23772194420771392,0.223397917630536,0.2375367353493682,0.2600088327668467,0.25815645425537,0.22994799137996652,0.2521786332494947,0.2596400553774227,0.2567407083582329,0.23483218791252813,0.3181825963700561,0.2509348093014845,0.233107821277483,HISSE,phyloNa
16,HISSE,0.2981705578489769,0.2036870399854347,0.31377777777777777,0.32823072766121236,0.25311905027872006,0.37391941390747696,0.2825043821754842,0.22615010588030407,0.3480271698432065,0.3733179183453695,0.463084480741466,0.14427371633715783,0.22883977503496356,HISSE,phyloNa
17,HISSE,0.22098358271172044,0.25653078001915736,0.21704954983566918,0.23235433363638971,0.2556190893480992,0.2860468129094741,0.2536217577416279,0.22627553188471555,0.22132985208611888,0.23408888316068038,0.2777478145543128,0.2689485987727583,0.26523551207549495,HISSE,phyloNa
18,HISSE,0.14974011827469666,0.2065815011893784,0.2,0.19999310994153402,0.2127086432785435,0.19278551717087733,0.25660417821926707,0.2474255289878528,0.18630431658543697,0.2045433565454131,0.18284469699897274,0.2561965261465981,0.1601517472263828,HISSE,phyloNa
19,HISSE,0.3196698575731275,0.29436925612787695,0.35876751500682535,0.34960798883490113,0.3794206875963992,0.2979539889394499,0.28650503926364845,0.2701597210794956,0.30458030125334495,0.3047017392323309,0.35314680667096293,0.27266840685921123,0.3810255960976971,HISSE,phyloNa
20,HISSE,0.26716283982093386,0.29249624945303027,0.2511111111111111,0.25092877930742385,0.25057128908619386,0.3206645326278973,0.25087377331423566,0.25096758736722646,0.25170578912144,0.25243514713098325,0.43068924756713206,0.2795254506984516,0.2737285733677083,HISSE,phyloNa
21,HISSE,0.13900077804305547,0.09829088725209624,0.18064197530864196,0.2503680313572572,0.2445931917274676,0.22776049439833884,0.20202461835332644,0.21651605679590866,0.1843191705054888,0.22390351695947008,0.24883937283421242,0.23464567514710827,0.22392611207716256,HISSE,phyloNa
22,HISSE,0.23324109678767377,0.24758786888979128,0.2514766270679603,0.25439071306653366,0.25410507234198654,0.2692227726982539,0.2531957814581177,0.24791650090782888,0.26614634190993874,0.25108532031364,0.303186130879087,0.25118128927263533,0.24525882547111438,HISSE,phyloNa
23,HISSE,0.21532384933335277,0.2188419104440919,0.20999999999999996,0.2104570737039607,0.20942780967069025,0.20838406186949018,0.20882137963083341,0.2089859584099616,0.21440582647696002,0.20968161761417403,0.29345769980124403,0.20695283178244145,0.21092107896652457,HISSE,phyloNa
24,HISSE,0.2147376353799657,0.2520973227207023,0.2254390416212731,0.24120649560578675,0.2410062930352197,0.28972387448703474,0.24088184276563668,0.24102439173256807,0.24754748327625115,0.2507448982012593,0.4619892375054328,0.24029213695984136,0.24622446092013947,HISSE,phyloNa
25,HISSE,0.2532401910291525,0.24568437671839288,0.2481344859277999,0.25363398179763796,0.25485072712100576,0.26913229683930096,0.2545239164551413,0.25449071871460566,0.25224008470182907,0.25252358838020894,0.39453976211770725,0.25178480005030784,0.24437349180353357,HISSE,phyloNa
26,HISSE,0.24999524443459772,0.24890930974284475,0.2577777777777778,0.2570281943303558,0.2539938617318481,0.22165197589013458,0.2561695072019556,0.25678016520438174,0.2520717750788569,0.2440991570881156,0.42417288098858297,0.2578079509053711,0.2866560502605978,HISSE,phyloNa
27,HISSE,0.1456773630082803,0.24999449065495835,0.13456790123456788,0.1352021292899138,0.1358455244815398,0.564361871856478,0.13346004415379334,0.13391005373974155,0.15538663240561,0.2745369487879697,0.317195028292924,0.12847907200821937,0.14305444256025002,HISSE,phyloNa
28,HISSE,0.24999805921340484,0.249598645090605,0.24064570419394,0.24234080932411187,0.3016936491362091,0.4047403122473298,0.24085418040710133,0.24686639753324088,0.25523619922499996,0.3612722861418945,0.37972743695887895,0.2359201335539165,0.2320632271375236,HISSE,phyloNa
29,HISSE,0.26555141320921916,0.2577897017562278,0.2694106671249174,0.2609102108239151,0.2670944308547882,0.317530387503793,0.27437380796160415,0.29544469983035654,0.2793185195894403,0.27290956628004526,0.37164740349478115,0.240682706429511,0.2925457236940773,HISSE,phyloNa
30,HISSE,0.169903769238867,0.20437773464968112,0.144,0.24971678706969952,0.25238156825356817,0.18133458513465578,0.25245058809676146,0.2515832049677411,0.22745625392558266,0.23170730908831874,0.2605669245645938,0.2522727987323542,0.25292904733726906,HISSE,phyloNa
31,HISSE,0.255181003303644,0.27048685813370066,0.32622222222222214,0.25004951709783196,0.2500336296693771,0.2624231995250303,0.2500033449939142,0.24998861582788404,0.25218367551783527,0.2547830300846848,0.3628528351331234,0.25403604646518085,0.26233827765284,HISSE,phyloNa
32,HISSE,0.2322001041360179,0.3102754440377596,0.21444444444444444,0.21640404293518367,0.21498828775261636,0.28551936569048214,0.21444671141241484,0.21444278172538814,0.251068194186195,0.21959829953920362,0.594446562688099,0.28217853302058293,0.23838205578744942,HISSE,phyloNa
33,HISSE,0.19449859984004414,0.2346494318187064,0.21197530864197528,0.2118479330817178,0.2116712756660383,0.2806946017107362,0.21151625893557408,0.21183342943155753,0.252746564568589,0.20984511577194592,0.16735887107761177,0.21201670083184654,0.21066353123281,HISSE,phyloNa
34,HISSE,0.25010025099772004,0.25385248902016366,0.2419753086419753,0.25467126880643115,0.37767741856510273,0.32674332699887154,0.5301831992948832,0.2802706079507538,0.2388013986380079,0.3108502976914869,0.26954547423072095,0.3967225975122025,0.30939182033594015,HISSE,phyloNa
35,HISSE,0.10068919295852848,0.07177609545257495,0.12434567901234565,0.1879807318423574,0.14909970723502028,0.13829210712469295,0.19052734966555013,0.19202272287973143,0.12080026416968463,0.12489768450712738,0.15300510413853224,0.12827548817550688,0.0864130240641596,HISSE,phyloNa
