"","turnover.rates","eps.values","transition.rates"
"1",0.542925344314426,0.83550015790388,NA
"2",0.979973350185901,0.290240477072075,0.649601027136669
"3",0.953242832329124,0.261845123255625,0.499937884043902
"4",0.257101743249223,0.717819470679387,0.586111783981323
"5",0.542925344314426,0.83550015790388,0.886544689070433
"6",0.979973350185901,0.290240477072075,NA
"7",0.953242832329124,0.261845123255625,0.569114794954658
"8",0.257101743249223,0.717819470679387,0.378054691711441
"9",0.542925344314426,0.83550015790388,0.439610754605383
"10",0.979973350185901,0.290240477072075,0.615651777014136
"11",0.953242832329124,0.261845123255625,NA
"12",0.257101743249223,0.717819470679387,0.697047394234687
"13",0.542925344314426,0.83550015790388,0.431345443008468
"14",0.979973350185901,0.290240477072075,0.992731772363186
"15",0.953242832329124,0.261845123255625,0.867091449676082
"16",0.257101743249223,0.717819470679387,NA
