"accepted_species","Medicinal"
"Vangueria_discolor",0
"Urceola_laevis",0
"Aoranthe_castaneofulva",0
"Oldenlandia_tenella",NA
"Greenea_commersonii",NA
"Rogiera_macdougallii",NA
"Pitardella_caudatifolia",0
"Kadua_foggiana",0
"Ibatia_maritima",0
"Spermacoce_bequaertii",0
"Psychotria_hawaiiensis",0
"Pentanisia_microphylla",0
"Centaurium_portense",0
"Lemyrea_ciliolata",0
"Thliphthisa_elonea",0
"Peponidium_decaryi",0
"Fischeria_crispiflora",0
"Exochaenium_platypterum",0
"Spermacoce_baileyana",0
"Ceropegia_micriflora",0
"Palicourea_steyermarkiana",0
"Tricalysia_pedunculosa",0
"Leucolophus_tobingensis",0
"Nenax_cinerea",0
"Ruehssia_astephanoides",0
"Cynanchum_viminale",1
"Aganosma_heynei",1
"Lisianthius_auriculatus",0
"Forsteronia_australis",0
"Genianthus_maingayi",NA
"Gonolobus_retusus",0
"Oxypetalum_schottii",0
"Lavrania_haagnerae",NA
"Urceola_elastica",1
"Ditassa_gillespieae",0
"Asclepias_solstitialis",0
"Schradera_nervulosa",0
"Asclepias_jorgeana",0
"Notopleura_pilosula",0
"Frasera_neglecta",0
"Hippotis_vasqueziana",0
"Mandevilla_semirii",0
"Mitrasacme_graminea",0
"Gardenia_vogelii",1
"Staelia_tocantinsiana",0
"Gardenia_sambiranensis",NA
"Ceropegia_fortuita",0
"Swertia_splendens",0
"Swertia_fedtschenkoana",0
"Ceropegia_arenaria",0
"Psychotria_breteleri",0
"Psychotria_burkillii",0
"Psychotria_brucei",0
"Psychotria_yaracuyensis",0
"Galium_polyanthum",0
"Galium_magellanicum",0
"Asperula_libanotica",0
"Manettia_teresitae",0
"Omiltemia_longipes",0
"Ixora_richardiana",0
"Hillia_wurdackii",0
"Ixora_batuensis",0
"Hedyotis_humilis",0
"Hoya_commutata",0
"Hedyotis_evenia",0
"Hoya_lyi",1
"Hoya_papaschonii",0
"Hoya_fischeriana",0
"Mussaenda_rivularis",0
"Mussaenda_parvifolia",0
"Comastoma_malyschevii",0
"Massularia_stevartiana",NA
"Ibatia_dummelii",0
"Palicourea_santanderiana",0
"Secamone_capitata",0
"Calocrater_preussii",0
"Fadogia_glaberrima",1
"Simira_robusta",0
"Spermacoce_multicaulis",0
"Mostuea_rubrinervis",0
"Gonolobus_inaequalis",0
"Pachycarpus_stelliceps",NA
"Galianthe_riograndensis",NA
"Prestonia_antioquiana",0
"Pavetta_micropunctata",0
"Pavetta_gossweileri",0
"Lasianthus_ellipsoideus",0
"Geniostoma_randianum",0
"Neurotheca_corymbosa",0
"Halenia_euryphylla",0
"Halenia_inaequalis",0
"Calyptranthera_gautieri",0
"Stapelia_gigantea",1
"Voacanga_africana",1
"Oldenlandia_capensis",NA
"Oldenlandia_uncinelloides",0
"Pyrostria_urschii",0
"Gentiana_tetrasticha",0
"Chassalia_violacea",0
"Argostemma_rupestrinum",0
