"","t13","t28","t29","t64","t65","t55","t56","t11","t46","t47","t75","t93","t94","t19","t31","t85","t86","t78","t45","t37","t51","t52","t58","t79","t80","t26","t27","t61","t62","t48","t14","t12","t34","t10","t18","t17","t95","t96","t15","t39","t40","t43","t73","t74","t2","t57","t25","t68","t69","t3","t9","t42","t70","t71","t83","t84","t24","t7","t8","t97","t98","t35","t36","t33","t99","t100","t92","t72","t41","t44","t76","t77","t66","t67","t23","t22","t81","t82","t53","t21","t20","t88","t89","t32","t59","t60","t16","t6","t1","t4","t5","t49","t50","t30","t90","t91","t87","t63","t38","t54"
"t13",0,0.36513621348,0.36513621348,0.45992360479,0.45992360479,0.45992360482,0.45992360482,0.661508570239,0.661508570269,0.661508570269,0.661508570209,0.661508570205,0.661508570205,0.661508570189,0.661508570199,0.661508570209,0.661508570209,0.661508570209,0.661508570209,0.661508570199,0.8389343392,0.8389343392,1.31420561705,1.31420561705,1.31420561705,1.31420561705,1.31420561705,1.31420561704,1.31420561704,1.31420561704,1.31420561705,1.31420561703,1.31420561703,1.31420561701,1.31420561696,1.31420561696,1.314205617033,1.314205617033,1.31420561705,1.31420561701,1.31420561701,1.31420561702,1.31420561702,1.31420561702,1.31420561704,1.314205616991,1.314205616991,1.31420561697,1.31420561697,1.31420561702,1.31420561698,1.31420561703,1.31420561703,1.31420561703,1.31420561703,1.31420561703,1.9999999999852,1.9999999999852,2.00000000001,2.000000000005,2.000000000005,2,2.00000000004,2.00000000009,2.0000000000841,2.0000000000841,2.000000000084,2.00000000009,2.00000000008,2.00000000008,2.00000000008,2.00000000008,2.00000000004,2.00000000004,2.000000000086,2.000000000086,2.000000000056,2.000000000056,2.000000000056,2.000000000086,2.000000000026,1.999999999976,1.999999999976,2.00000000006,2.00000000002,2.00000000002,2.00000000001,2.00000000001,2.00000000001,1.99999999997,1.99999999997,2.00000000008,2.00000000008,2.00000000007,2.000000000069,2.000000000069,2.00000000006,2.00000000007,2.00000000002,2.00000000002
"t28",0.36513621348,0,0.244497035,0.45992360487,0.45992360487,0.4599236049,0.4599236049,0.661508570319,0.661508570349,0.661508570349,0.661508570289,0.661508570285,0.661508570285,0.661508570269,0.661508570279,0.661508570289,0.661508570289,0.661508570289,0.661508570289,0.661508570279,0.83893433928,0.83893433928,1.31420561713,1.31420561713,1.31420561713,1.31420561713,1.31420561713,1.31420561712,1.31420561712,1.31420561712,1.31420561713,1.31420561711,1.31420561711,1.31420561709,1.31420561704,1.31420561704,1.314205617113,1.314205617113,1.31420561713,1.31420561709,1.31420561709,1.3142056171,1.3142056171,1.3142056171,1.31420561712,1.314205617071,1.314205617071,1.31420561705,1.31420561705,1.3142056171,1.31420561706,1.31420561711,1.31420561711,1.31420561711,1.31420561711,1.31420561711,2.0000000000652,2.0000000000652,2.00000000009,2.000000000085,2.000000000085,2.00000000008,2.00000000012,2.00000000017,2.0000000001641,2.0000000001641,2.000000000164,2.00000000017,2.00000000016,2.00000000016,2.00000000016,2.00000000016,2.00000000012,2.00000000012,2.000000000166,2.000000000166,2.000000000136,2.000000000136,2.000000000136,2.000000000166,2.000000000106,2.000000000056,2.000000000056,2.00000000014,2.0000000001,2.0000000001,2.00000000009,2.00000000009,2.00000000009,2.00000000005,2.00000000005,2.00000000016,2.00000000016,2.00000000015,2.000000000149,2.000000000149,2.00000000014,2.00000000015,2.0000000001,2.0000000001
"t29",0.36513621348,0.244497035,0,0.45992360487,0.45992360487,0.4599236049,0.4599236049,0.661508570319,0.661508570349,0.661508570349,0.661508570289,0.661508570285,0.661508570285,0.661508570269,0.661508570279,0.661508570289,0.661508570289,0.661508570289,0.661508570289,0.661508570279,0.83893433928,0.83893433928,1.31420561713,1.31420561713,1.31420561713,1.31420561713,1.31420561713,1.31420561712,1.31420561712,1.31420561712,1.31420561713,1.31420561711,1.31420561711,1.31420561709,1.31420561704,1.31420561704,1.314205617113,1.314205617113,1.31420561713,1.31420561709,1.31420561709,1.3142056171,1.3142056171,1.3142056171,1.31420561712,1.314205617071,1.314205617071,1.31420561705,1.31420561705,1.3142056171,1.31420561706,1.31420561711,1.31420561711,1.31420561711,1.31420561711,1.31420561711,2.0000000000652,2.0000000000652,2.00000000009,2.000000000085,2.000000000085,2.00000000008,2.00000000012,2.00000000017,2.0000000001641,2.0000000001641,2.000000000164,2.00000000017,2.00000000016,2.00000000016,2.00000000016,2.00000000016,2.00000000012,2.00000000012,2.000000000166,2.000000000166,2.000000000136,2.000000000136,2.000000000136,2.000000000166,2.000000000106,2.000000000056,2.000000000056,2.00000000014,2.0000000001,2.0000000001,2.00000000009,2.00000000009,2.00000000009,2.00000000005,2.00000000005,2.00000000016,2.00000000016,2.00000000015,2.000000000149,2.000000000149,2.00000000014,2.00000000015,2.0000000001,2.0000000001
"t64",0.45992360479,0.45992360487,0.45992360487,0,0.08442570594,0.32244422317,0.32244422317,0.661508570269,0.661508570299,0.661508570299,0.661508570239,0.661508570235,0.661508570235,0.661508570219,0.661508570229,0.661508570239,0.661508570239,0.661508570239,0.661508570239,0.661508570229,0.83893433923,0.83893433923,1.31420561708,1.31420561708,1.31420561708,1.31420561708,1.31420561708,1.31420561707,1.31420561707,1.31420561707,1.31420561708,1.31420561706,1.31420561706,1.31420561704,1.31420561699,1.31420561699,1.314205617063,1.314205617063,1.31420561708,1.31420561704,1.31420561704,1.31420561705,1.31420561705,1.31420561705,1.31420561707,1.314205617021,1.314205617021,1.314205617,1.314205617,1.31420561705,1.31420561701,1.31420561706,1.31420561706,1.31420561706,1.31420561706,1.31420561706,2.0000000000152,2.0000000000152,2.00000000004,2.000000000035,2.000000000035,2.00000000003,2.00000000007,2.00000000012,2.0000000001141,2.0000000001141,2.000000000114,2.00000000012,2.00000000011,2.00000000011,2.00000000011,2.00000000011,2.00000000007,2.00000000007,2.000000000116,2.000000000116,2.000000000086,2.000000000086,2.000000000086,2.000000000116,2.000000000056,2.000000000006,2.000000000006,2.00000000009,2.00000000005,2.00000000005,2.00000000004,2.00000000004,2.00000000004,2,2,2.00000000011,2.00000000011,2.0000000001,2.000000000099,2.000000000099,2.00000000009,2.0000000001,2.00000000005,2.00000000005
"t65",0.45992360479,0.45992360487,0.45992360487,0.08442570594,0,0.32244422317,0.32244422317,0.661508570269,0.661508570299,0.661508570299,0.661508570239,0.661508570235,0.661508570235,0.661508570219,0.661508570229,0.661508570239,0.661508570239,0.661508570239,0.661508570239,0.661508570229,0.83893433923,0.83893433923,1.31420561708,1.31420561708,1.31420561708,1.31420561708,1.31420561708,1.31420561707,1.31420561707,1.31420561707,1.31420561708,1.31420561706,1.31420561706,1.31420561704,1.31420561699,1.31420561699,1.314205617063,1.314205617063,1.31420561708,1.31420561704,1.31420561704,1.31420561705,1.31420561705,1.31420561705,1.31420561707,1.314205617021,1.314205617021,1.314205617,1.314205617,1.31420561705,1.31420561701,1.31420561706,1.31420561706,1.31420561706,1.31420561706,1.31420561706,2.0000000000152,2.0000000000152,2.00000000004,2.000000000035,2.000000000035,2.00000000003,2.00000000007,2.00000000012,2.0000000001141,2.0000000001141,2.000000000114,2.00000000012,2.00000000011,2.00000000011,2.00000000011,2.00000000011,2.00000000007,2.00000000007,2.000000000116,2.000000000116,2.000000000086,2.000000000086,2.000000000086,2.000000000116,2.000000000056,2.000000000006,2.000000000006,2.00000000009,2.00000000005,2.00000000005,2.00000000004,2.00000000004,2.00000000004,2,2,2.00000000011,2.00000000011,2.0000000001,2.000000000099,2.000000000099,2.00000000009,2.0000000001,2.00000000005,2.00000000005
"t55",0.45992360482,0.4599236049,0.4599236049,0.32244422317,0.32244422317,0,0.1144567816,0.661508570299,0.661508570329,0.661508570329,0.661508570269,0.661508570265,0.661508570265,0.661508570249,0.661508570259,0.661508570269,0.661508570269,0.661508570269,0.661508570269,0.661508570259,0.83893433926,0.83893433926,1.31420561711,1.31420561711,1.31420561711,1.31420561711,1.31420561711,1.3142056171,1.3142056171,1.3142056171,1.31420561711,1.31420561709,1.31420561709,1.31420561707,1.31420561702,1.31420561702,1.314205617093,1.314205617093,1.31420561711,1.31420561707,1.31420561707,1.31420561708,1.31420561708,1.31420561708,1.3142056171,1.314205617051,1.314205617051,1.31420561703,1.31420561703,1.31420561708,1.31420561704,1.31420561709,1.31420561709,1.31420561709,1.31420561709,1.31420561709,2.0000000000452,2.0000000000452,2.00000000007,2.000000000065,2.000000000065,2.00000000006,2.0000000001,2.00000000015,2.0000000001441,2.0000000001441,2.000000000144,2.00000000015,2.00000000014,2.00000000014,2.00000000014,2.00000000014,2.0000000001,2.0000000001,2.000000000146,2.000000000146,2.000000000116,2.000000000116,2.000000000116,2.000000000146,2.000000000086,2.000000000036,2.000000000036,2.00000000012,2.00000000008,2.00000000008,2.00000000007,2.00000000007,2.00000000007,2.00000000003,2.00000000003,2.00000000014,2.00000000014,2.00000000013,2.000000000129,2.000000000129,2.00000000012,2.00000000013,2.00000000008,2.00000000008
"t56",0.45992360482,0.4599236049,0.4599236049,0.32244422317,0.32244422317,0.1144567816,0,0.661508570299,0.661508570329,0.661508570329,0.661508570269,0.661508570265,0.661508570265,0.661508570249,0.661508570259,0.661508570269,0.661508570269,0.661508570269,0.661508570269,0.661508570259,0.83893433926,0.83893433926,1.31420561711,1.31420561711,1.31420561711,1.31420561711,1.31420561711,1.3142056171,1.3142056171,1.3142056171,1.31420561711,1.31420561709,1.31420561709,1.31420561707,1.31420561702,1.31420561702,1.314205617093,1.314205617093,1.31420561711,1.31420561707,1.31420561707,1.31420561708,1.31420561708,1.31420561708,1.3142056171,1.314205617051,1.314205617051,1.31420561703,1.31420561703,1.31420561708,1.31420561704,1.31420561709,1.31420561709,1.31420561709,1.31420561709,1.31420561709,2.0000000000452,2.0000000000452,2.00000000007,2.000000000065,2.000000000065,2.00000000006,2.0000000001,2.00000000015,2.0000000001441,2.0000000001441,2.000000000144,2.00000000015,2.00000000014,2.00000000014,2.00000000014,2.00000000014,2.0000000001,2.0000000001,2.000000000146,2.000000000146,2.000000000116,2.000000000116,2.000000000116,2.000000000146,2.000000000086,2.000000000036,2.000000000036,2.00000000012,2.00000000008,2.00000000008,2.00000000007,2.00000000007,2.00000000007,2.00000000003,2.00000000003,2.00000000014,2.00000000014,2.00000000013,2.000000000129,2.000000000129,2.00000000012,2.00000000013,2.00000000008,2.00000000008
"t11",0.661508570239,0.661508570319,0.661508570319,0.661508570269,0.661508570269,0.661508570299,0.661508570299,0,0.39316037183,0.39316037183,0.64210314037,0.642103140366,0.642103140366,0.64210314035,0.64210314036,0.64210314037,0.64210314037,0.64210314037,0.64210314037,0.64210314036,0.838934339279,0.838934339279,1.314205617129,1.314205617129,1.314205617129,1.314205617129,1.314205617129,1.314205617119,1.314205617119,1.314205617119,1.314205617129,1.314205617109,1.314205617109,1.314205617089,1.314205617039,1.314205617039,1.314205617112,1.314205617112,1.314205617129,1.314205617089,1.314205617089,1.314205617099,1.314205617099,1.314205617099,1.314205617119,1.31420561707,1.31420561707,1.314205617049,1.314205617049,1.314205617099,1.314205617059,1.314205617109,1.314205617109,1.314205617109,1.314205617109,1.314205617109,2.0000000000642,2.0000000000642,2.000000000089,2.000000000084,2.000000000084,2.000000000079,2.000000000119,2.000000000169,2.0000000001631,2.0000000001631,2.000000000163,2.000000000169,2.000000000159,2.000000000159,2.000000000159,2.000000000159,2.000000000119,2.000000000119,2.000000000165,2.000000000165,2.000000000135,2.000000000135,2.000000000135,2.000000000165,2.000000000105,2.000000000055,2.000000000055,2.000000000139,2.000000000099,2.000000000099,2.000000000089,2.000000000089,2.000000000089,2.000000000049,2.000000000049,2.000000000159,2.000000000159,2.000000000149,2.000000000148,2.000000000148,2.000000000139,2.000000000149,2.000000000099,2.000000000099
"t46",0.661508570269,0.661508570349,0.661508570349,0.661508570299,0.661508570299,0.661508570329,0.661508570329,0.39316037183,0,0.15437561246,0.6421031404,0.642103140396,0.642103140396,0.64210314038,0.64210314039,0.6421031404,0.6421031404,0.6421031404,0.6421031404,0.64210314039,0.838934339309,0.838934339309,1.314205617159,1.314205617159,1.314205617159,1.314205617159,1.314205617159,1.314205617149,1.314205617149,1.314205617149,1.314205617159,1.314205617139,1.314205617139,1.314205617119,1.314205617069,1.314205617069,1.314205617142,1.314205617142,1.314205617159,1.314205617119,1.314205617119,1.314205617129,1.314205617129,1.314205617129,1.314205617149,1.3142056171,1.3142056171,1.314205617079,1.314205617079,1.314205617129,1.314205617089,1.314205617139,1.314205617139,1.314205617139,1.314205617139,1.314205617139,2.0000000000942,2.0000000000942,2.000000000119,2.000000000114,2.000000000114,2.000000000109,2.000000000149,2.000000000199,2.0000000001931,2.0000000001931,2.000000000193,2.000000000199,2.000000000189,2.000000000189,2.000000000189,2.000000000189,2.000000000149,2.000000000149,2.000000000195,2.000000000195,2.000000000165,2.000000000165,2.000000000165,2.000000000195,2.000000000135,2.000000000085,2.000000000085,2.000000000169,2.000000000129,2.000000000129,2.000000000119,2.000000000119,2.000000000119,2.000000000079,2.000000000079,2.000000000189,2.000000000189,2.000000000179,2.000000000178,2.000000000178,2.000000000169,2.000000000179,2.000000000129,2.000000000129
"t47",0.661508570269,0.661508570349,0.661508570349,0.661508570299,0.661508570299,0.661508570329,0.661508570329,0.39316037183,0.15437561246,0,0.6421031404,0.642103140396,0.642103140396,0.64210314038,0.64210314039,0.6421031404,0.6421031404,0.6421031404,0.6421031404,0.64210314039,0.838934339309,0.838934339309,1.314205617159,1.314205617159,1.314205617159,1.314205617159,1.314205617159,1.314205617149,1.314205617149,1.314205617149,1.314205617159,1.314205617139,1.314205617139,1.314205617119,1.314205617069,1.314205617069,1.314205617142,1.314205617142,1.314205617159,1.314205617119,1.314205617119,1.314205617129,1.314205617129,1.314205617129,1.314205617149,1.3142056171,1.3142056171,1.314205617079,1.314205617079,1.314205617129,1.314205617089,1.314205617139,1.314205617139,1.314205617139,1.314205617139,1.314205617139,2.0000000000942,2.0000000000942,2.000000000119,2.000000000114,2.000000000114,2.000000000109,2.000000000149,2.000000000199,2.0000000001931,2.0000000001931,2.000000000193,2.000000000199,2.000000000189,2.000000000189,2.000000000189,2.000000000189,2.000000000149,2.000000000149,2.000000000195,2.000000000195,2.000000000165,2.000000000165,2.000000000165,2.000000000195,2.000000000135,2.000000000085,2.000000000085,2.000000000169,2.000000000129,2.000000000129,2.000000000119,2.000000000119,2.000000000119,2.000000000079,2.000000000079,2.000000000189,2.000000000189,2.000000000179,2.000000000178,2.000000000178,2.000000000169,2.000000000179,2.000000000129,2.000000000129
