"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"t13",-0.0964571569521161,0.080411946130283,-0.125823581696039,-0.00127032371626534,-0.000508095660888446,0.00104796722104015,0.000396136504602498,0.00299882071906924,-0.234524696520843,-0.00857372807955799,-0.0114251367751109,0.0192610205538433,-0.000701305650143097,-0.100033329030517,-0.00038155266332105,0.000579816361191232,0.0604307936595489,-1.00580976558404e-05,-3.00758549102253e-06,2.87722973477942e-05,-0.000105306186566026,0.0014921917656567,-6.7254249140708e-05,-5.35120418649804e-06,2.74286138385904e-06,-0.00101092674763734,7.60899651594693e-06,-2.79361543140951e-05,0.00226975030308968,0.383683988402025,-9.53888936562614e-05,-0.00117107249446756,3.62536423722718e-05,-2.33561836622945e-15,-4.61605304780898e-16,-7.76679524097633e-06,-4.76019279369346e-06,0.0045136142436093,-1.94234172329401e-06,7.81328008610674e-06,0.00559003080333873,-5.75218627043615e-05,3.0825375924966e-05,-0.019106807701891,0.849030368597632,0.143719357034289,-1.37427322995869e-14,-3.71637146697626e-05,-0.000292408497156024,6.92581458748557e-06,-1.63923646923808e-16,-5.26862421277098e-06,0.0010442041490169,-2.81820325344143e-15,2.22145971620074e-05,8.65547730170232e-16,-3.14585166404774e-16,-1.14174816110603e-05,9.08840130929151e-06,-1.42693179410436e-14,0.000122827543739248,0.000125039258586484,2.87196665195859e-07,6.51921693446988e-05,2.23602892923811e-06,4.21954505424994e-16,-0.000150420406306642,4.04329678268142e-16,-2.53161327333065e-05,1.69406233177829e-06,8.36791732467542e-16,4.610936927369e-16,2.26935176219269e-16,-0.00017177589615812,1.47750797171779e-15,1.2201792212134e-05,1.72317319429299e-15,5.60045308282672e-16,-7.97306209899075e-07,-9.34727366143821e-15,-0.000928547016815856,-6.31550013590262e-16,1.20376996913725e-15,4.17707363121181e-16,0.000106089851923102,2.37831784571882e-16,-1.02521734317478e-15,-5.05938526522435e-17,1.51388985067679e-15,6.14767059678012e-07,-5.81150097474103e-16,-1.65057420154649e-16,8.47236102607933e-16,1.14711602071326e-07,-2.02956694352056e-16,-2.09265605043487e-15,-6.86254205885619e-17,1.87195471150717e-14,-1.7009081476684e-14
"t28",-0.09669639515158,0.0810918704017101,-0.126967718306304,-0.00129692363182337,-0.000522690405840364,0.0010790217982525,0.000409634437136892,0.0031028170568081,-0.245211269161698,-0.00900657063768278,-0.0121942881627987,0.0206972128995217,-0.000756661919787944,-0.108571612916609,-0.000419926927030737,0.000643283151330529,0.0674782094477127,-1.12712264734782e-05,-3.39918517672004e-06,3.30217545350696e-05,-0.000122482419695915,0.0017424502909547,-7.92515979065104e-05,-6.3491621799152e-06,3.29047760047743e-06,-0.0012493408840345,9.5901119911564e-06,-3.53143183775875e-05,0.00290585401881953,0.502343360272859,-0.000130118861843046,-0.00162653920435475,5.23397027943059e-05,-1.3656679471799e-15,-1.01318276599287e-16,-1.75698257053708e-05,-1.3715564202611e-05,0.0136832730231482,-2.18318174361871e-05,-0.000282439898386262,-0.0232614675625029,0.000174810193728378,-3.16458052649484e-05,0.0081930696695459,-0.354312545406011,-0.045967511864381,6.98409984078729e-15,1.35600566602515e-06,-2.67082476130467e-05,1.28814979098597e-06,-6.12753983457132e-15,-2.05703670484556e-06,0.000413262226401111,-1.46400126589747e-14,9.73634850324333e-06,-7.66033365863571e-14,1.38343334562488e-13,-5.58722604407815e-06,4.4809179699934e-06,0.707106781186559,6.66861754480651e-05,7.30524334989623e-05,1.67853217966048e-07,3.81139853690092e-05,1.31824663221233e-06,-1.47685684748234e-15,-9.09380277570186e-05,-5.81761700864668e-16,-1.5909932596532e-05,1.07657832211805e-06,-2.72215456509084e-14,-2.82631097419845e-15,2.65157034971644e-15,-0.00011469519809596,-9.2471002754839e-15,8.25325778740847e-06,-7.60075595663999e-15,2.94863882594866e-15,-5.5275725267542e-07,-1.89261990941733e-14,-0.000649714601697806,6.98924747017812e-16,1.78996654409888e-15,9.87715550885293e-16,7.54444110755293e-05,5.68251902875768e-16,-3.16596359001809e-15,-1.66272732384175e-15,2.02572744260325e-15,4.5102087339799e-07,-1.7281782402444e-16,5.58329484666846e-15,6.08146439227036e-16,8.47258459790296e-08,-1.57344108801979e-16,-1.49272099482163e-15,3.50513072959722e-16,1.37109530448485e-14,-1.85114598044138e-14
"t29",-0.0966963951515812,0.0810918704017099,-0.126967718306304,-0.00129692363182317,-0.000522690405840373,0.00107902179825262,0.000409634437134338,0.003102817056808,-0.245211269161696,-0.00900657063768241,-0.0121942881627959,0.0206972128995211,-0.000756661919788063,-0.108571612916606,-0.000419926927030708,0.00064328315133065,0.0674782094477133,-1.12712264748683e-05,-3.39918517646012e-06,3.30217545352237e-05,-0.000122482419700182,0.00174245029095104,-7.92515979045499e-05,-6.34916217952871e-06,3.29047760095373e-06,-0.00124934088403451,9.59011198998896e-06,-3.53143183789509e-05,0.00290585401881833,0.502343360272873,-0.000130118861841539,-0.00162653920435603,5.23397027981999e-05,-1.17580836455445e-16,1.8369853981216e-16,-1.75698257064561e-05,-1.37155642050303e-05,0.0136832730231462,-2.1831817435848e-05,-0.000282439898384097,-0.0232614675624958,0.000174810193740399,-3.16458052598233e-05,0.00819306966954601,-0.354312545406041,-0.0459675118643738,6.13950774436101e-15,1.35600567353942e-06,-2.67082476230552e-05,1.28814980121516e-06,5.92523144488468e-15,-2.05703671670606e-06,0.000413262226536654,1.79833792451329e-14,9.73634844661941e-06,7.48483400910266e-14,-1.37491930101654e-13,-5.58722628826672e-06,4.48091877343513e-06,-0.707106781186536,6.66861752644044e-05,7.30524334696196e-05,1.67853206582873e-07,3.81139853650385e-05,1.31824668847525e-06,1.10814954340569e-15,-9.09380278475139e-05,5.89845033555697e-16,-1.59099325867289e-05,1.07657832433321e-06,2.66196111591704e-14,-2.37493219435495e-16,-1.88839929358579e-15,-0.000114695198105798,7.25604744209672e-15,8.2532577874174e-06,5.25561734880686e-15,-3.43770123391427e-15,-5.52757251583763e-07,9.28119957320693e-15,-0.000649714601660376,1.19755726108477e-15,-2.85313857782368e-15,-1.1725734998768e-15,7.54444110632706e-05,5.08171662026141e-16,-3.97071237942118e-15,1.7071717303715e-15,4.54934611755395e-16,4.51020866875048e-07,-2.70212110152672e-15,-5.5904648546936e-15,2.5730280115535e-15,8.47258506572703e-08,-6.72093215418747e-16,-3.57956564148374e-15,-3.00048174014208e-15,1.85255905921003e-14,-1.62412153202432e-14
"t64",-0.0973817267853804,0.0831154201326223,-0.130386918778367,-0.00138293034791867,-0.000572501142881455,0.00118569323969403,0.00045750083311969,0.0034732341085058,-0.28650591882209,-0.0107445840354847,-0.0157470777429108,0.027777012451561,-0.00104091980132923,-0.155242622772308,-0.000666488875436748,0.00109630293652453,0.122628349227405,-2.12970937954098e-05,-7.13142553552465e-06,8.86366974115922e-05,-0.000452226290968171,0.00730775680402079,-0.000497305629937853,-6.65787809794416e-05,-0.000197231196501441,0.00321248393658336,-1.34542314423741e-05,4.59313440930136e-05,-0.00280687421724124,-0.305567004274249,3.55652008781377e-05,0.000300601876113595,-2.75578688320296e-06,2.66426550467081e-15,-2.17574581597036e-16,-6.508075761856e-06,-1.59277876312245e-05,0.490181586363265,-4.70565261259476e-06,-6.71312179027441e-05,-0.00574979524805258,4.30023851353117e-05,-6.49888790008412e-06,0.000561298591349373,-0.0217880050074595,0.000910104656261073,8.20095009239075e-16,-3.92260337153483e-06,-4.51863249168189e-05,1.33834925352212e-06,-5.01219243045995e-16,-1.51358279366211e-06,0.000302813555454098,-3.85077749940114e-15,6.93580922330715e-06,2.97676732840997e-15,-4.43841404590671e-16,-3.8881341237807e-06,3.11423764508094e-06,-1.86517468137026e-14,4.57614904981666e-05,4.9921925554701e-05,1.14705213040329e-07,2.60456504745713e-05,9.00731647659178e-07,2.11305772975141e-15,-6.21431239426255e-05,-1.20834186392418e-15,-1.08903039118107e-05,7.37536021731894e-07,5.30816815724032e-15,3.62840005857522e-16,1.44913888507974e-14,-7.9040380859079e-05,-1.44671439057137e-14,5.70004561667266e-06,-3.38850901047934e-15,5.81435565311884e-15,-3.83663693896471e-07,-0.707106781186551,-0.000451935240090001,6.28359858839197e-14,7.35473056646185e-15,-4.90918514114653e-14,5.26992442636483e-05,1.50268756970436e-14,-1.80853669496035e-14,-2.40680768810968e-15,4.60677379139655e-15,3.18111076044945e-07,2.02192085459373e-15,-4.12034508043458e-15,1.79072323260906e-15,5.99013378215757e-08,1.99712046891612e-15,-2.45266297101846e-14,-4.61904075760053e-15,2.06455690933725e-14,-1.87646410749904e-14
"t65",-0.0973817267853805,0.083115420132622,-0.130386918778367,-0.00138293034791849,-0.000572501142881363,0.00118569323969353,0.000457500833119541,0.00347323410850572,-0.286505918822088,-0.0107445840354848,-0.0157470777429097,0.0277770124515611,-0.00104091980132981,-0.155242622772307,-0.00066648887543719,0.00109630293652403,0.122628349227403,-2.12970937949229e-05,-7.1314255349849e-06,8.8636697412189e-05,-0.000452226290968176,0.00730775680402164,-0.0004973056299383,-6.65787809785225e-05,-0.000197231196502921,0.00321248393658513,-1.34542314428317e-05,4.59313440943356e-05,-0.00280687421724175,-0.305567004274248,3.55652008771798e-05,0.000300601876112564,-2.75578688591409e-06,2.7884933433754e-15,-5.86588221929529e-17,-6.50807576147257e-06,-1.59277876287134e-05,0.490181586363264,-4.70565261256489e-06,-6.7131217903591e-05,-0.00574979524805667,4.30023851350295e-05,-6.49888789942492e-06,0.000561298591349732,-0.0217880050074544,0.00091010465625618,8.23753493531982e-16,-3.92260337166845e-06,-4.51863249159682e-05,1.33834925949582e-06,-4.96446557440318e-16,-1.51358278958685e-06,0.000302813555458294,9.52316395814029e-16,6.93580921755245e-06,-1.9626868634254e-15,-4.86597504037374e-16,-3.88813412778404e-06,3.11423764479275e-06,9.61730695081542e-15,4.57614905045927e-05,4.99219255562303e-05,1.14705206211081e-07,2.60456504765353e-05,9.00731634864232e-07,-2.84486459580648e-15,-6.21431239225721e-05,2.57469856355895e-15,-1.08903039039144e-05,7.37536014875543e-07,-8.40422607416031e-15,-1.57632986111953e-15,-1.29505815636099e-14,-7.90403808563259e-05,1.53500603425914e-14,5.70004564362357e-06,4.04687362895102e-15,-6.76097190857782e-15,-3.83663737278339e-07,0.707106781186544,-0.000451935246041651,-6.35687586842781e-14,-6.71168565316927e-15,4.87408627993767e-14,5.26992442453936e-05,-1.35234945891166e-14,1.47694540604629e-14,2.97330615331306e-15,-1.90957457454602e-15,3.18111053729746e-07,-4.7083777884067e-15,4.18678358116477e-15,5.30764115282031e-16,5.99013082387349e-08,-2.05151692653097e-15,1.94616463134457e-14,3.17116113332824e-15,1.45635734473323e-14,-1.32170895535012e-14
"t55",-0.0973215464002276,0.0829399248157312,-0.130090779057547,-0.00137566547501664,-0.000568363506127976,0.00117684976512155,0.000453570680983075,0.00344286058182594,-0.283200292156205,-0.0106069819234597,-0.0154764373797972,0.0272467914434112,-0.0010198511061033,-0.151836483642239,-0.000649157304882468,0.00106516911583863,0.118907779293813,-2.06277800768662e-05,-6.88857667604572e-06,8.51894553000067e-05,-0.000432684763610539,0.0069824707197172,-0.000473660602769509,-6.32587306761719e-05,-0.000186646596664361,0.0030058474566907,-1.24892102116707e-05,4.25843660777323e-05,-0.00258838951433476,-0.279001501427929,3.18397062260725e-05,0.000266603574163386,-2.39158078576787e-06,-1.84242441822294e-15,1.36263266953694e-15,-2.67013773661036e-06,8.64092550561127e-06,-0.509430978322369,-9.00422694953416e-06,-0.000109216088070542,-0.00828796494917507,6.03309767393733e-05,-8.37220025910822e-06,0.000691877290587969,-0.0268299631618197,0.00111098160409332,-8.30487460248882e-16,-4.65405956773426e-06,-5.28347166414601e-05,1.54674917310981e-06,1.82355731978817e-16,-1.70097356732048e-06,0.000340035516615754,1.78306209224988e-15,7.7386962356585e-06,-5.94756641483301e-16,-3.30492610497479e-15,-4.3038066229922e-06,3.44515427701798e-06,-1.09634523681734e-14,5.0214809954446e-05,5.43995973465455e-05,1.24988854013979e-07,2.83798055211313e-05,9.80625312834195e-07,-1.01397290445221e-15,-6.74792900566274e-05,-1.55981958404083e-15,-1.17757759960957e-05,7.96501116182317e-07,-2.26356453027862e-14,-1.09376448976056e-14,3.72407541024676e-16,-8.4862446304521e-05,-0.707106781186547,6.11009674262903e-06,2.054938115271e-14,-1.18111220611155e-14,-4.09970628024005e-07,1.15621899517793e-14,-0.000482338701994947,-3.95448379959842e-15,1.95999130604799e-15,-1.43127062575159e-15,5.61226633911693e-05,2.8629803475983e-15,-2.69197525468428e-15,-6.09657225644824e-15,2.19675305498416e-15,3.37310319436025e-07,-3.13187034504005e-15,-9.99936685347582e-16,3.22422202736123e-15,6.34552964799533e-08,-5.17831831489966e-15,-9.30221359197206e-16,8.65753397279952e-16,1.30701330189585e-14,-1.71411599035283e-14
"t56",-0.0973215464002276,0.0829399248157312,-0.130090779057547,-0.00137566547501669,-0.00056836350612832,0.00117684976512175,0.000453570680982671,0.00344286058182608,-0.283200292156205,-0.0106069819234597,-0.0154764373797964,0.0272467914434118,-0.00101985110610228,-0.151836483642239,-0.000649157304882071,0.00106516911583853,0.118907779293812,-2.06277800768877e-05,-6.88857667560647e-06,8.51894553004989e-05,-0.000432684763611255,0.00698247071971663,-0.000473660602770627,-6.32587306748051e-05,-0.000186646596663886,0.0030058474566898,-1.24892102114259e-05,4.25843660767243e-05,-0.00258838951433396,-0.279001501427927,3.1839706226391e-05,0.000266603574162313,-2.39158078462768e-06,-1.03367632969523e-15,-4.85827194086248e-16,-2.67013773192638e-06,8.64092550314483e-06,-0.509430978322368,-9.00422695023652e-06,-0.000109216088069168,-0.00828796494916943,6.03309767402782e-05,-8.37220026019567e-06,0.000691877290586765,-0.0268299631618219,0.00111098160408959,1.29306705307881e-16,-4.65405956441682e-06,-5.28347166407126e-05,1.54674916388706e-06,8.2505581983069e-16,-1.70097356214183e-06,0.000340035516609769,5.78539219733907e-16,7.73869622826166e-06,4.86593033598546e-16,3.66189433831846e-15,-4.30380660756628e-06,3.44515427272735e-06,5.37070388162419e-15,5.02148099639852e-05,5.43995973394502e-05,1.24988840082456e-07,2.83798055204297e-05,9.80625315938637e-07,2.82308480331671e-15,-6.74792900127222e-05,3.7110671352933e-16,-1.17757759854595e-05,7.96501152001683e-07,2.35666100329424e-14,1.26090038203789e-14,-1.22340596065218e-15,-8.48624461701853e-05,0.707106781186549,6.11009691120786e-06,-2.14317553724999e-14,1.18211421545712e-14,-4.09970587543272e-07,-2.08702001550831e-14,-0.000482338701997585,6.31115726903917e-15,-1.13243271558248e-15,2.08023577057575e-15,5.61226633544801e-05,-1.89356435709399e-15,-7.19171442842827e-16,5.84594621891657e-15,-1.1514522766896e-16,3.3731031603651e-07,8.31236043761798e-16,2.69212405192535e-16,-8.02181522065447e-16,6.34553040888874e-08,3.44345698700166e-15,-3.38093926173983e-15,-1.92661204534805e-15,2.07196776218334e-14,-1.74835338010051e-14
"t11",-0.0951175230964963,0.0765380120211108,-0.119299597814384,-0.00113360390186505,-0.00050128588766693,0.00110055628237365,-0.000186341796029364,-0.000223692096835602,-0.0873538456310537,-0.00262127320639451,0.0012027416937193,-0.00734358784248702,0.00041342014555895,0.0973994295414665,0.000970036411682976,-0.00254959580960769,-0.435975435918727,0.000100097070014114,9.30762527534179e-05,0.000813422423631304,-0.0019518808525986,0.0492287190462777,-0.00135574467391693,-0.00015630520047073,-0.000373480538449969,0.0036008284170803,-1.00644837504201e-05,3.19368647367489e-05,-0.00132883223263858,-0.0224766406201143,-3.09450696094935e-05,-0.000462066273070397,1.6513770923212e-05,1.626599580905e-15,-1.15251375762016e-16,7.30655156491513e-06,1.20714525207504e-05,-0.00101049491966798,7.07443485783437e-05,0.00159100205363366,0.863923649092824,0.00906766152422606,-0.000113501479234949,0.00163274997423808,-0.0338843792504772,0.0551335858179608,-1.30350639944788e-15,-3.68331391134723e-05,-0.000353982452344257,9.23558832167125e-06,-2.00471467657325e-15,-7.90122959116261e-06,0.0019442994025916,9.05077673724289e-16,3.37168218564457e-05,2.68671883984733e-16,1.81819648860617e-15,-1.74932327269133e-05,1.39315067222464e-05,4.81559236931162e-15,0.000232244214362873,0.000192439586556486,4.42001337596253e-07,0.000100331267146425,3.44049531738319e-06,1.27814919923162e-15,-0.000282578192789451,-3.74948108460763e-16,-3.88200903864086e-05,2.59528216821143e-06,1.55710801785387e-15,-6.27376040416618e-16,-2.48137751859963e-15,-0.00026171161551867,-3.33654656138122e-15,1.85559616462673e-05,2.23941312653661e-16,3.88576001755875e-17,-1.2078771358941e-06,-7.7760693154055e-15,-0.00169823475201161,-7.19302269328356e-17,-3.21478166780861e-16,-1.63511864960862e-16,0.000193096929175624,4.62364049708097e-16,-1.95038317056564e-15,2.0172719361107e-16,1.75602072248802e-15,9.19217319615576e-07,-5.36492157848381e-16,-1.10915567157939e-15,1.27657091094805e-15,1.71206136209806e-07,-2.28568064030147e-15,-2.05120074225818e-15,-4.48876975640693e-16,1.65968825686211e-14,-1.63784544004144e-14
"t46",-0.0955858853803587,0.0778322306518066,-0.121470720997756,-0.0011818104481538,-0.000530814218320199,0.00116751209522099,-0.00019945054782243,-0.000239720089035498,-0.0956928634866528,-0.00290027257243188,0.00137724111282451,-0.00853505742311303,0.000484841295573193,0.115752568964662,0.00118993739531591,-0.00318644808042371,-0.553170722670421,0.000128083175826937,0.000121556579448344,0.00110303864477118,-0.00273724034467064,0.0697381750987328,-0.00196643783471992,-0.000230845046326874,-0.000568166197779533,0.00595414738811356,-1.76414723149347e-05,5.64886833147935e-05,-0.00244493995734857,-0.044480447754094,-7.08487211836069e-05,-0.00113478977433315,4.78793915495177e-05,-5.720990379853e-16,-3.51566635402815e-16,-2.71809712456238e-05,-2.3061682771028e-05,0.00176976666319092,-5.49559253141609e-05,-0.000951590274536901,-0.352822694815923,-0.00323205490277467,1.82573839565292e-05,-5.79265198057388e-05,0.00109831383693861,-0.000280983367391588,7.96196319139834e-16,-3.33556546619168e-06,-5.09533074510333e-05,1.74403151005734e-06,1.00571502844984e-15,-2.41791351518862e-06,0.000601808788812557,3.85179118970306e-16,1.14109708452244e-05,2.07957621866914e-15,1.43551711225458e-15,-6.57036147000337e-06,5.27143078512051e-06,-2.98788771502245e-14,9.70201321007423e-05,8.71261958739383e-05,2.00198530086018e-07,4.54600914276567e-05,1.573735945637e-06,-2.34620332563245e-16,-0.000133046595644466,-3.06606531626067e-15,-1.91335323807163e-05,1.2964799699989e-06,-0.707106781186547,-2.58126880271415e-15,7.79673651838201e-15,-0.000138988033135638,2.45576662269115e-14,1.00181235029997e-05,1.52006920107846e-15,6.41328733894229e-15,-6.73257440477775e-07,-1.54824361842874e-14,-0.000958131312445837,4.79243673910185e-16,-7.21235482236758e-16,-1.21683494231923e-15,0.000111315696230066,-1.27667539293196e-15,-3.40610555359112e-15,-2.00861197426058e-15,1.7237628706243e-16,5.52840325736232e-07,8.51327529394454e-16,-1.87931469941114e-15,3.5118703094408e-16,1.03931480162872e-07,-1.14711409421254e-15,-4.15564527219877e-15,2.06112192223428e-15,1.67003923371701e-14,-1.76108302247383e-14
"t47",-0.0955858853803587,0.0778322306518065,-0.121470720997756,-0.00118181044815385,-0.000530814218320214,0.00116751209522148,-0.000199450547822311,-0.000239720089035096,-0.0956928634866534,-0.00290027257243152,0.00137724111282454,-0.00853505742311285,0.00048484129557343,0.115752568964662,0.00118993739531521,-0.00318644808042399,-0.55317072267042,0.000128083175826082,0.000121556579447976,0.00110303864477092,-0.00273724034467113,0.0697381750987324,-0.0019664378347205,-0.000230845046327432,-0.000568166197778787,0.00595414738811519,-1.76414723145739e-05,5.64886833143154e-05,-0.00244493995734945,-0.0444804477540946,-7.0848721184128e-05,-0.00113478977433178,4.7879391549956e-05,-2.7675166234258e-16,-1.37607602744576e-16,-2.71809712455207e-05,-2.30616827732533e-05,0.00176976666319375,-5.4955925312793e-05,-0.000951590274537846,-0.352822694815925,-0.00323205490277442,1.82573839586427e-05,-5.79265198050697e-05,0.00109831383693744,-0.000280983367392976,6.55802207342441e-16,-3.33556546870766e-06,-5.09533074521825e-05,1.74403151312797e-06,9.69606896670008e-16,-2.41791351323702e-06,0.000601808788812252,-1.28345826957901e-15,1.14109708455833e-05,-2.33619510261121e-15,-2.70867128695731e-15,-6.57036147474157e-06,5.27143079175347e-06,2.4161228573405e-14,9.70201320855622e-05,8.71261958521504e-05,2.00198522070491e-07,4.54600914353103e-05,1.57373592950476e-06,-7.9174432209668e-16,-0.000133046595636049,3.70912423050641e-15,-1.91335323970553e-05,1.29647870109845e-06,0.707106781186547,1.85409862477219e-15,-5.75479190584862e-15,-0.000138988033142101,-2.12945446901074e-14,1.00181235109419e-05,-1.579548282141e-15,-6.51951521530494e-15,-6.732574451077e-07,-2.18751546440115e-15,-0.000958131312443389,-1.18617586668528e-16,1.95493288081043e-15,1.46636605444832e-15,0.000111315696226527,1.61235142991774e-15,-1.78009435780811e-16,1.80637211608865e-15,2.27102090967603e-15,5.52840325665006e-07,-3.11177293789238e-15,2.46213193784931e-15,2.27724940856798e-15,1.03931484152918e-07,1.3238150429569e-15,5.53359857380091e-16,-3.75929986099451e-15,1.84837911318012e-14,-1.68967053842565e-14
