,0,1,2,3,4,5,6,7,8,9
t51,30.307682,9.958575,-3.097451,-0.91222984,54.130398,-1.9656476,14.419112,0.03681637,11.137956,14.029946
t76,30.240118,9.987758,-3.0916011,-0.90441006,53.896202,-1.9357147,14.460642,0.108253255,11.233339,14.036659
t77,30.232182,10.022683,-3.0934958,-0.90220004,53.884144,-1.9295326,14.511393,0.089622274,11.152854,13.99377
t90,30.291285,10.487863,-3.0904927,-0.8886285,54.238792,-1.9555104,13.804829,0.01811577,10.950946,14.209242
t91,30.26888,10.489903,-3.0882502,-0.8939935,54.23381,-1.9519166,13.82928,0.018686067,10.960628,14.203479
t20,29.96731,10.331247,-3.1427848,-0.89565116,53.59727,-1.9840634,13.565472,0.37539554,10.815955,13.520358
t10,30.086966,9.793012,-3.0862045,-0.9131864,54.29996,-1.974914,13.971826,0.77252936,11.032647,13.363812
t15,28.556383,3.0034356,-1.6844012,-1.7612346,49.985744,-2.6574674,19.293062,13.800053,12.84727,4.575247
t16,28.970377,2.6588166,-1.7810105,-1.8047007,50.133087,-2.6114917,19.99044,14.129339,12.725878,4.65973
t74,27.480883,1.6294627,-1.7927727,-1.5250554,48.767773,-2.49483,23.004848,14.821544,13.614739,0.31060687
t75,27.428139,1.6899705,-1.7820837,-1.530396,48.783913,-2.4923902,22.974617,14.807987,13.649724,0.3263816
t39,27.535103,1.8045726,-1.808986,-1.5045242,48.743656,-2.4619515,22.833742,14.750078,13.66972,0.34740975
t60,27.334509,1.3920517,-1.6363868,-1.5450752,49.3425,-2.480378,23.590443,15.009463,13.78463,-0.05224988
t61,27.264465,1.5564446,-1.6654671,-1.5465678,49.289043,-2.519803,23.387157,14.957275,13.682557,-0.04239313
t50,27.271194,1.516995,-1.639554,-1.54637,49.320488,-2.5007675,23.381523,14.990879,13.920316,-0.028676648
t35,27.423979,1.2668772,-1.5313205,-1.5783281,49.521893,-2.3843043,23.810703,14.848211,13.586193,-0.061591595
t52,27.393103,1.591991,-1.5364898,-1.5693526,49.52521,-2.3579237,23.693766,14.451435,13.2651,-0.032054037
t53,27.442596,1.7028213,-1.55013,-1.5488073,49.636105,-2.3544514,23.666344,14.443161,13.186495,-0.050471753
t14,27.560509,1.6773357,-1.8302546,-1.6198893,49.288235,-2.6496446,22.674553,14.658678,13.221057,0.7000755
t57,27.377848,1.2710094,-1.7251238,-1.5764159,49.138145,-2.519669,23.241714,14.439604,13.073456,-0.024039622
t58,27.360338,1.2675028,-1.7220496,-1.6071974,49.161457,-2.5416162,23.264807,14.431391,12.981363,-0.014823957
t59,27.318508,1.3282251,-1.708745,-1.5778768,49.060963,-2.515977,23.195787,14.236242,12.920218,-0.0005131673
t9,28.104042,1.607933,-1.8144705,-1.5600657,49.67156,-2.6013124,22.66087,14.542154,13.515405,1.6295017
t12,28.025093,1.3510551,-1.7403132,-1.5330213,49.299347,-2.4310248,22.862806,14.3748455,13.134693,1.1747612
t13,27.599201,1.4681258,-1.6794688,-1.6408207,49.26486,-2.5791912,22.82113,14.444393,13.037119,1.2325224
t47,31.291508,0.021889705,-1.7211621,-2.627262,48.151905,-3.4806275,21.23569,14.840023,9.77268,12.673724
t92,31.320847,-0.016274353,-1.6999167,-2.6503847,48.11472,-3.4689214,21.338478,15.071384,10.033433,12.773072
t93,31.290615,-0.014533134,-1.6972647,-2.65154,48.083263,-3.4634018,21.339106,15.055733,10.035714,12.758257
t42,30.93569,-0.10889349,-1.60234,-2.7643898,47.94915,-3.4467618,22.147703,14.887968,9.526943,12.481436
t43,30.89884,-0.073264115,-1.6460255,-2.7466152,47.877296,-3.4693706,22.058964,14.975052,9.567306,12.335153
t36,30.949776,-0.06025514,-1.6709915,-2.7237027,47.730125,-3.4566402,21.68463,15.070915,9.846803,12.548652
t23,31.105255,-0.0010821304,-1.648242,-2.6161842,48.19139,-3.4024732,21.639374,14.391081,10.06234,12.709046
t24,30.953186,-0.025030706,-1.6642752,-2.6651533,48.21043,-3.456421,21.821901,14.730036,10.126927,12.758078
t72,30.559467,1.1526275,-1.9674004,-2.180823,49.364334,-3.4161122,20.276766,14.392567,11.150538,9.730458
t73,30.570501,1.1370082,-1.9646435,-2.18587,49.325962,-3.4213078,20.258896,14.34923,11.124185,9.7969055
t11,30.302597,1.3453779,-1.9227263,-2.2705593,49.147263,-3.4031208,20.07223,13.875101,10.607564,10.288398
t2,29.959679,1.4086018,-2.0192432,-2.2409637,48.95313,-3.2098126,20.516613,13.722256,10.215301,9.326407
t18,26.2512,9.503417,-3.9691226,1.8358203,44.09466,-2.9964604,2.55128,13.772933,11.547326,3.605771
t19,26.391127,9.498608,-3.9575448,1.6513923,43.898075,-2.9408474,2.9196296,13.997345,11.273847,3.7722967
t69,21.971989,13.621986,-4.127415,3.9785655,41.117912,-3.634084,-0.43085033,13.465684,2.695903,-0.61670405
t78,22.0004,13.663608,-4.120704,3.9703012,41.16676,-3.6088257,-0.42245078,13.468662,2.7407873,-0.60025096
t79,21.989162,13.668216,-4.1239223,3.9866364,41.132458,-3.6109765,-0.43146896,13.487406,2.7419043,-0.6096629
t27,22.272684,13.60188,-4.118446,3.7837658,41.30939,-3.62021,-0.41794053,13.975005,3.276645,-0.60504395
t28,22.527157,13.160178,-4.143256,3.6366637,41.290237,-3.6211617,-0.32818645,13.994391,3.293497,-0.5170402
