,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t3,11.267587,-0.85621816,2.773728,6.303022,7.999002,7.0982995,7.618625,6.8416095,4.1809797,4.9101667,2.7732468,5.62574,4.0241566,4.631117,4.074082
t8,11.441143,-0.7432388,2.5345418,6.5705376,7.9317226,7.028402,7.5549316,6.857282,4.046257,4.7420993,2.7871234,6.0080967,4.0486264,4.846723,4.1268663
t21,11.162301,-1.1414311,2.7777138,6.035139,8.030485,7.094574,7.695524,6.76752,4.323076,5.0283294,2.7753537,5.205044,3.9559512,4.474718,4.0025883
t147,11.510567,-0.8284673,2.359804,6.6473093,7.877389,6.929399,7.5849833,6.76508,3.9797754,4.778776,2.729293,6.2000804,3.9774249,4.9448996,4.1598434
t148,11.497861,-0.85920626,2.3968177,6.6152573,7.8482347,6.9519286,7.6283484,6.8108945,4.0247364,4.7502236,2.7531908,6.1264687,4.0008106,4.899022,4.1750836
t43,11.445254,-0.8403033,2.480618,6.5555253,7.8867135,7.014994,7.6187353,6.8723927,4.090661,4.7157116,2.8061192,5.9964423,4.058379,4.83076,4.1466293
t32,11.449379,-0.7211901,2.5484374,6.5693307,7.987978,7.0072603,7.521737,6.822199,4.0283904,4.7760916,2.7755454,6.0595207,4.0053377,4.867847,4.1207366
t14,11.128283,-1.2827214,2.718535,5.943688,8.074733,7.1290145,7.727122,6.711854,4.36609,5.046363,2.8304176,5.031694,3.9204416,4.4050484,3.9338062
t37,11.689393,-0.8637955,1.993338,6.7346315,7.630875,6.771301,7.768491,6.9279146,4.0263762,4.621185,2.6980236,6.6915812,3.911808,4.9762,4.4000077
t87,11.689733,-0.9252275,1.8924185,6.824816,7.54006,6.716063,7.853714,6.979487,4.0584764,4.576696,2.674748,6.803662,3.8589132,4.9202747,4.4119244
t88,11.717081,-0.857283,1.9379541,6.7962728,7.5855803,6.7262697,7.8227615,6.914193,4.000908,4.6292515,2.6667016,6.7571826,3.8619967,4.961326,4.449843
t61,11.718694,-0.8248002,1.9016936,6.828877,7.570318,6.7175264,7.8506265,6.8614683,3.9468312,4.6677547,2.653608,6.813183,3.8540297,4.9836774,4.4907775
t81,11.757256,-0.7847489,1.957152,6.7733283,7.630355,6.804162,7.7610116,6.860407,3.927207,4.5696115,2.7311182,6.814434,3.9882355,5.0592203,4.4856634
t82,11.632327,-0.9616226,1.9249936,6.7514076,7.5689926,6.8037853,7.7775054,7.004649,4.078747,4.5195155,2.7672415,6.7766414,3.9535527,4.955232,4.341965
t23,11.754184,-0.8563887,1.605729,7.1158886,7.448756,6.8946843,7.9898767,6.8502064,3.7098646,4.128012,3.1332445,7.6321654,4.251643,5.06442,4.775322
t44,11.838746,-0.7475735,1.6935142,7.0881734,7.354807,7.1094255,8.026899,6.6864543,3.7402112,3.9047723,3.1930876,7.470107,4.2455597,5.0408335,4.682456
t60,11.812133,-0.83620495,1.5941585,7.1329403,7.3578243,7.0207877,8.052302,6.735842,3.718336,3.8978033,3.2288728,7.639588,4.305465,5.0991073,4.8271103
t73,11.817094,-0.8049282,1.651543,7.151522,7.28017,7.0441628,7.990926,6.7515597,3.8231668,3.9027488,3.1133356,7.48971,4.20143,5.11115,4.628774
t74,11.816946,-0.79631865,1.5491463,7.186114,7.3198786,6.903056,8.015395,6.789688,3.716864,3.9655986,3.1419432,7.655148,4.2447824,5.08571,4.6999927
