"accepted_species","trait_BM_trend_scaled"
"t3",1
"t8",1
"t21",0
"t147",0
"t148",0
"t43",NA
"t32",1
"t14",NA
"t37",NA
"t87",1
"t88",NA
"t61",0
"t81",NA
"t82",1
"t23",NA
"t44",NA
"t60",1
"t73",1
"t74",1
"t79",NA
"t80",1
"t66",NA
"t132",NA
"t137",0
"t138",0
"t108",0
"t83",0
"t94",0
"t95",0
"t5",0
"t59",NA
"t101",0
"t102",0
"t112",NA
"t113",NA
"t114",0
"t115",0
"t25",NA
"t26",0
"t15",0
"t98",0
"t99",0
"t90",NA
"t91",0
"t75",0
"t76",0
"t139",0
"t140",0
"t12",0
"t64",0
"t105",0
"t106",0
"t10",0
"t11",0
"t4",0
"t29",1
"t30",0
"t22",0
"t18",0
"t42",1
"t77",1
"t78",1
"t71",1
"t128",1
"t129",1
"t107",1
"t13",0
"t92",1
"t93",1
"t109",1
"t110",1
"t2",1
"t1",0
"t9",0
"t41",0
"t141",1
"t142",1
"t24",0
"t69",0
"t70",0
"t149",0
"t150",0
"t120",0
"t55",0
"t17",0
"t27",1
"t56",1
"t130",1
"t131",1
"t84",1
"t85",1
"t72",1
"t51",1
"t52",1
"t28",1
"t20",1
"t67",1
"t68",1
"t65",1
"t57",1
"t58",1
"t126",1
"t127",1
"t117",1
"t118",1
"t133",1
"t134",1
"t16",0
"t45",1
"t53",0
"t54",1
"t89",1
"t145",1
"t146",1
"t96",0
"t97",0
"t86",0
"t46",0
"t38",1
"t39",1
"t35",1
"t40",1
"t103",1
"t104",1
"t48",1
"t116",1
"t124",1
"t125",1
"t111",1
"t143",1
"t144",1
"t100",1
"t121",1
"t122",1
"t123",1
"t119",1
"t36",1
"t7",0
"t6",0
"t33",0
"t34",0
"t31",1
"t49",1
"t50",1
"t47",1
"t19",0
"t62",0
"t63",0
"t135",0
"t136",0
