"accepted_species","estimate"
"t18",-0.487062707259298
"t68",-0.487062707259298
"t69",-0.487062707259298
"t40",-0.26013051343648
"t75",-0.252404029735803
"t43",-0.259677908733155
"t95",-0.0661366723099443
"t16",-0.224456064223646
"t22",-0.325468005660612
"t23",-0.325468005660612
