"accepted_species","traits"
"t53",1
"t57",1
"t67",1
"t77",1
"t83",1
"t93",1
"t97",1
"t104",1
"t107",1
"t111",1
"t119",1
"t120",1
"t121",1
"t122",1
"t123",1
"t127",1
"t129",1
"t130",1
"t134",1
"t141",1
"t145",1
"t147",NA
"t151",1
"t152",1
"t153",1
"t154",1
"t155",1
"t157",0
"t158",0
"t160",1
"t162",1
"t164",1
"t166",1
"t167",1
"t168",1
"t170",NA
"t171",1
"t172",1
"t173",1
"t174",1
"t176",NA
"t177",1
"t178",NA
"t180",1
"t185",1
"t186",NA
"t188",1
"t190",1
"t192",1
"t193",NA
"t196",0
"t198",1
"t199",1
"t201",NA
"t203",1
"t204",1
"t205",1
"t206",1
"t210",1
"t211",1
"t212",0
"t213",1
"t214",1
"t216",1
"t219",1
"t220",1
"t221",1
"t222",1
"t223",1
"t224",0
"t226",NA
"t230",NA
"t231",0
"t232",1
"t233",1
"t236",NA
"t237",1
"t238",0
"t239",1
"t240",1
"t241",1
"t242",1
"t243",1
"t244",1
"t245",0
"t246",1
"t247",0
"t248",1
"t249",1
"t250",1
"t251",0
"t252",1
"t253",0
"t254",0
"t255",0
"t256",0
"t257",0
"t258",0
"t259",0
"t260",0
