"accepted_species","Medicinal"
"Diodia_barbata",0
"Palicourea_subfusca",0
"Funtumia_elastica",1
"Psychotria_brachypus",0
"Ruehssia_parvifolia",1
"Bullockia_impressinervia",0
"Bullockia_setiflora",0
"Pavetta_corymbosa",1
"Tarenna_truncatocalyx",0
"Orthosia_glaberrima",0
"Quaqua_multiflora",0
"Utania_racemosa",1
"Randia_cinerea",0
"Lemyrea_ciliolata",0
"Carapichea_franquevilleana",0
"Psychotria_hanta",0
"Jobinia_tiarata",0
"Philibertia_affinis",0
"Plocama_eriantha",0
"Tabernaemontana_letestui",0
"Psydrax_schimperianus",1
"Prestonia_ornata",0
"Keetia_foetida",0
"Laxoplumeria_aberrans",0
"Guettarda_macrosperma",0
"Guettarda_splendens",0
"Plumeria_cubensis",0
"Chomelia_brachypoda",0
"Malouetia_virescens",0
"Rubia_wallichiana",1
"Oxypetalum_pardense",0
"Oxypetalum_charrua",0
"Asclepias_eriocarpa",1
"Hymenocoleus_glaber",0
"Metastelma_urbanianum",0
"Metastelma_pedunculare",0
"Schradera_revoluta",0
"Coccocypselum_pedunculare",0
"Deppea_erythrorhiza",0
"Urophyllum_leytense",0
"Mandevilla_similaris",0
"Rondeletia_toaensis",0
"Psychotria_pachyantha",0
"Galium_kulluense",0
"Psychotria_leucocalyx",0
"Psychotria_densa",0
"Psychotria_juddii",0
"Galium_anguineum",0
"Galium_pennellii",0
"Psychotria_alatipes",0
"Manettia_discolor",0
"Neonauclea_glandulifera",0
"Manettia_stenocalyx",0
"Nephradenia_acerosa",0
"Ixora_fugiens",0
"Ixora_fulgida",0
"Ixora_davisii",0
"Crusea_pulcherrima",0
"Hypobathrum_lithophilum",0
"Hoya_collettii",0
"Geissospermum_sericeum",1
"Mussaenda_breviloba",0
"Parsonsia_rubra",0
"Machaonia_hahniana",0
"Faramea_obtusifolia",0
"Myrmephytum_naumannii",0
"Rutidea_olenotricha",0
"Palicourea_charianthema",0
"Palicourea_pyramidalis",0
"Macrocarpaea_cortinae",0
"Kopsia_larutensis",1
"Palicourea_longistipula",0
"Macrocarpaea_canoefolia",0
"Secamone_lineata",0
"Matelea_tarrazuana",0
"Rhazya_greissii",0
"Aidia_cowleyi",0
"Mostuea_rubrinervis",0
"Rennellia_paniculata",1
"Pachycarpus_plicatus",0
"Timonius_villosus",0
"Timonius_ridsdalei",0
"Dischidia_obovata",0
"Streblosa_urticina",0
"Pavetta_sansibarica",0
"Rustia_alba",0
"Gymnema_rivulare",0
"Gymnema_hainanense",0
"Caralluma_furta",0
"Ladenbergia_klugii",0
"Remijia_amazonica",0
"Vincetoxicum_×_sakaianum",0
"Tricalysia_velutina",0
"Ophiorrhiza_setosa",0
"Posoqueria_palustris",0
"Ophiorrhiza_ensiformis",0
"Pyrostria_pendula",0
"Ophiorrhiza_gracilis",0
"Arachnothryx_pauciflora",0
"Argostemma_neurosepalum",0
