,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t3,2.3328555,9.052453,1.0151093,9.460117,5.4466157,5.574488,2.9270482,4.050129,4.595787,7.047809,10.381413,11.518401,5.0758853,4.4446135
t5,2.3842528,9.107532,1.0251389,9.338898,5.4202595,5.572417,2.98376,4.104376,4.6399593,6.9855404,10.357851,11.42213,5.0517273,4.50746
t72,8.74567,-14.869878,14.021897,3.0673532,-0.55481327,-0.53063744,1.4838897,10.3493805,4.292203,2.423029,1.9334968,4.9838767,7.974211,5.2057123
t73,8.848984,-14.95443,14.107607,3.168577,-0.6536705,-0.44009677,1.5746814,10.243855,4.379743,2.3622963,2.0177073,5.0867214,8.065765,5.3274846
t45,8.824229,-14.899871,14.053869,3.183851,-0.60515153,-0.49216834,1.58786,10.228232,4.3272,2.3551047,1.9689654,5.100707,8.080113,5.3067493
t85,8.794109,-14.919758,14.072793,3.0581563,-0.620112,-0.47407544,1.463232,10.318108,4.344915,2.4737456,1.9849576,5.0247226,7.954787,5.2508335
t86,8.841167,-14.91307,14.065534,3.0126085,-0.5901624,-0.4957965,1.4177601,10.374121,4.3346195,2.5216303,1.9838645,4.965359,7.9082346,5.303229
t79,8.734902,-14.850444,14.0042095,3.1061141,-0.5657512,-0.5361352,1.5074487,10.27419,4.278241,2.4303517,1.915355,5.0642343,8.000577,5.2010007
t80,8.776325,-14.8284645,13.982301,3.046164,-0.5157559,-0.57751495,1.4486411,10.3534155,4.253222,2.489419,1.9037802,4.979738,7.9395523,5.2515397
t20,8.761892,-14.826827,13.981333,3.1612508,-0.527419,-0.56704265,1.5652567,10.230644,4.254925,2.3754334,1.905262,5.105209,8.0587635,5.2357097
t7,2.3449697,8.958502,0.9548433,9.438052,5.407407,5.5326657,2.8518806,3.9952736,4.6344686,7.1668043,10.373897,11.497766,5.1081223,4.4873443
t49,3.0403554,9.02566,0.14700684,9.657725,4.7222595,5.4374113,2.3118708,3.467353,5.53211,7.3916855,9.625792,11.889242,6.0960174,4.373222
t50,3.1324885,9.06451,0.0032871244,9.701611,4.591578,5.4255986,2.2139547,3.4042885,5.6730533,7.4909487,9.5147085,11.960628,6.2376604,4.312899
