"","t37","t38","t96","t97","t141","t142","t132","t87","t88","t49","t126","t127","t78","t24","t6","t9","t10","t33","t34","t14","t15","t8","t2","t17","t65","t113","t116","t130","t131","t64","t43","t44","t73","t74","t108","t109","t119","t120","t121","t41","t114","t115","t32","t69","t70","t25","t104","t105","t82","t143","t144","t42","t13","t22","t23","t98","t99","t80","t28","t11","t12","t84","t85","t40","t1","t19","t20","t21","t30","t31","t39","t72","t100","t101","t52","t53","t54","t48","t67","t91","t92","t81","t117","t118","t45","t3","t4","t5","t7","t62","t63","t50","t51","t16","t122","t123","t106","t75","t89","t90","t71","t55","t111","t112","t46","t36","t26","t107","t110","t128","t129","t66","t47","t68","t86","t135","t136","t133","t95","t124","t125","t139","t140","t29","t27","t60","t61","t76","t77","t56","t57","t58","t59","t93","t94","t83","t134","t137","t138","t79","t102","t103","t35","t145","t146","t18"
"t37",0,1.9357833543,3.7332856171,3.7332856171,3.82222189913,3.82222189913,3.82222189912,3.8222218992,3.8222218992,3.8222218991,3.8222218991,3.8222218991,3.8222218991,3.8393130944,4.30896384907,5.9177248707,5.9338227376,8.36771717872,8.78711441092,7.71577950792,6.29131562292,9.02891641042,4.92554701676,12.1292819187,14.220725952684,14.220725952584,14.220725952604,14.220725952604,14.220725952604,14.2207259526,13.852428799042,14.220725952942,14.2207259525,14.2207259525,14.2207259526,14.2207259526,14.2207259524,14.220725952371,14.220725952371,14.2207259524,14.2207259523,14.2207259523,14.2207259524,14.178788646,14.0934631174,12.5903018332,14.2207259516,14.2207259516,14.22072595193,14.22072595192,14.22072595192,14.22072595153,11.42241179853,12.8668309081,12.8373172923,14.22072595248,14.22072595248,14.2207259525,12.50063252367,11.2817230916,11.4101282561,14.220725952,13.9708641436,14.1079205527,9.0662552304,11.96500767862,14.2207259519,13.7733409684,12.7935976415,14.2207259519,14.22072595214,14.22072595214,14.22072595214,14.22072595214,14.22072595225,13.32675560527,14.2207259522,14.2207259522,14.2207259522,14.22072595215,13.90420534918,14.2207259522,14.2207259522,14.04320867958,13.5705272822,9.6587607411,9.8689033997,10.1169867391,10.86539643442,14.220725952,14.220725952,14.1130278372,14.2207259522,12.4482470547,14.34334925384,14.34334925384,14.34334925384,14.34334925384,14.34334925439,14.34334925439,14.34334925429,14.34334925429,14.34334925424,14.34334925424,13.71087804284,13.66824438184,14.34334925474,14.34334925404,14.34334925404,14.34334925414,14.34334925414,14.34334925404,14.34334925424,14.34334925424,14.34334925425,14.34334925424,14.34334925424,14.34334925423,14.34334925424,14.34334925424,14.34334925424,14.34334925424,14.34334925424,12.96564419114,13.27116154964,14.26978306854,13.79055140054,14.34334925454,14.34334925454,13.6159209246,14.34334925444,14.34334925444,14.34334925444,14.34334925464,14.34334925464,14.343349254647,14.343349254627,14.343349254627,14.343349254627,14.34334925464,14.343349253777,14.343349253777,13.413461927577,14.343349254435,14.343349254435,12.027429717497
"t38",1.9357833543,0,3.0843879014,3.0843879014,3.17332418343,3.17332418343,3.17332418342,3.1733241835,3.1733241835,3.1733241834,3.1733241834,3.1733241834,3.1733241834,3.1904153787,3.66006613337,5.268827155,5.2849250219,7.71881946302,8.13821669522,7.06688179222,5.64241790722,8.38001869472,4.27664930106,11.480384203,13.571828236984,13.571828236884,13.571828236904,13.571828236904,13.571828236904,13.5718282369,13.203531083342,13.571828237242,13.5718282368,13.5718282368,13.5718282369,13.5718282369,13.5718282367,13.571828236671,13.571828236671,13.5718282367,13.5718282366,13.5718282366,13.5718282367,13.5298909303,13.4445654017,11.9414041175,13.5718282359,13.5718282359,13.57182823623,13.57182823622,13.57182823622,13.57182823583,10.77351408283,12.2179331924,12.1884195766,13.57182823678,13.57182823678,13.5718282368,11.85173480797,10.6328253759,10.7612305404,13.5718282363,13.3219664279,13.459022837,8.4173575147,11.31610996292,13.5718282362,13.1244432527,12.1446999258,13.5718282362,13.57182823644,13.57182823644,13.57182823644,13.57182823644,13.57182823655,12.67785788957,13.5718282365,13.5718282365,13.5718282365,13.57182823645,13.25530763348,13.5718282365,13.5718282365,13.39431096388,12.9216295665,9.0098630254,9.220005684,9.4680890234,10.21649871872,13.5718282363,13.5718282363,13.4641301215,13.5718282365,11.799349339,13.69445153814,13.69445153814,13.69445153814,13.69445153814,13.69445153869,13.69445153869,13.69445153859,13.69445153859,13.69445153854,13.69445153854,13.06198032714,13.01934666614,13.69445153904,13.69445153834,13.69445153834,13.69445153844,13.69445153844,13.69445153834,13.69445153854,13.69445153854,13.69445153855,13.69445153854,13.69445153854,13.69445153853,13.69445153854,13.69445153854,13.69445153854,13.69445153854,13.69445153854,12.31674647544,12.62226383394,13.62088535284,13.14165368484,13.69445153884,13.69445153884,12.9670232089,13.69445153874,13.69445153874,13.69445153874,13.69445153894,13.69445153894,13.694451538947,13.694451538927,13.694451538927,13.694451538927,13.69445153894,13.694451538077,13.694451538077,12.764564211877,13.694451538735,13.694451538735,11.378532001797
"t96",3.7332856171,3.0843879014,0,0.8092271536,3.82222189963,3.82222189963,3.82222189962,3.8222218997,3.8222218997,3.8222218996,3.8222218996,3.8222218996,3.8222218996,3.8393130949,4.30896384957,5.9177248712,5.9338227381,8.36771717922,8.78711441142,7.71577950842,6.29131562342,9.02891641092,4.92554701726,12.1292819192,14.220725953184,14.220725953084,14.220725953104,14.220725953104,14.220725953104,14.2207259531,13.852428799542,14.220725953442,14.220725953,14.220725953,14.2207259531,14.2207259531,14.2207259529,14.220725952871,14.220725952871,14.2207259529,14.2207259528,14.2207259528,14.2207259529,14.1787886465,14.0934631179,12.5903018337,14.2207259521,14.2207259521,14.22072595243,14.22072595242,14.22072595242,14.22072595203,11.42241179903,12.8668309086,12.8373172928,14.22072595298,14.22072595298,14.220725953,12.50063252417,11.2817230921,11.4101282566,14.2207259525,13.9708641441,14.1079205532,9.0662552309,11.96500767912,14.2207259524,13.7733409689,12.793597642,14.2207259524,14.22072595264,14.22072595264,14.22072595264,14.22072595264,14.22072595275,13.32675560577,14.2207259527,14.2207259527,14.2207259527,14.22072595265,13.90420534968,14.2207259527,14.2207259527,14.04320868008,13.5705272827,9.6587607416,9.8689034002,10.1169867396,10.86539643492,14.2207259525,14.2207259525,14.1130278377,14.2207259527,12.4482470552,14.34334925434,14.34334925434,14.34334925434,14.34334925434,14.34334925489,14.34334925489,14.34334925479,14.34334925479,14.34334925474,14.34334925474,13.71087804334,13.66824438234,14.34334925524,14.34334925454,14.34334925454,14.34334925464,14.34334925464,14.34334925454,14.34334925474,14.34334925474,14.34334925475,14.34334925474,14.34334925474,14.34334925473,14.34334925474,14.34334925474,14.34334925474,14.34334925474,14.34334925474,12.96564419164,13.27116155014,14.26978306904,13.79055140104,14.34334925504,14.34334925504,13.6159209251,14.34334925494,14.34334925494,14.34334925494,14.34334925514,14.34334925514,14.343349255147,14.343349255127,14.343349255127,14.343349255127,14.34334925514,14.343349254277,14.343349254277,13.413461928077,14.343349254935,14.343349254935,12.027429717997
"t97",3.7332856171,3.0843879014,0.8092271536,0,3.82222189963,3.82222189963,3.82222189962,3.8222218997,3.8222218997,3.8222218996,3.8222218996,3.8222218996,3.8222218996,3.8393130949,4.30896384957,5.9177248712,5.9338227381,8.36771717922,8.78711441142,7.71577950842,6.29131562342,9.02891641092,4.92554701726,12.1292819192,14.220725953184,14.220725953084,14.220725953104,14.220725953104,14.220725953104,14.2207259531,13.852428799542,14.220725953442,14.220725953,14.220725953,14.2207259531,14.2207259531,14.2207259529,14.220725952871,14.220725952871,14.2207259529,14.2207259528,14.2207259528,14.2207259529,14.1787886465,14.0934631179,12.5903018337,14.2207259521,14.2207259521,14.22072595243,14.22072595242,14.22072595242,14.22072595203,11.42241179903,12.8668309086,12.8373172928,14.22072595298,14.22072595298,14.220725953,12.50063252417,11.2817230921,11.4101282566,14.2207259525,13.9708641441,14.1079205532,9.0662552309,11.96500767912,14.2207259524,13.7733409689,12.793597642,14.2207259524,14.22072595264,14.22072595264,14.22072595264,14.22072595264,14.22072595275,13.32675560577,14.2207259527,14.2207259527,14.2207259527,14.22072595265,13.90420534968,14.2207259527,14.2207259527,14.04320868008,13.5705272827,9.6587607416,9.8689034002,10.1169867396,10.86539643492,14.2207259525,14.2207259525,14.1130278377,14.2207259527,12.4482470552,14.34334925434,14.34334925434,14.34334925434,14.34334925434,14.34334925489,14.34334925489,14.34334925479,14.34334925479,14.34334925474,14.34334925474,13.71087804334,13.66824438234,14.34334925524,14.34334925454,14.34334925454,14.34334925464,14.34334925464,14.34334925454,14.34334925474,14.34334925474,14.34334925475,14.34334925474,14.34334925474,14.34334925473,14.34334925474,14.34334925474,14.34334925474,14.34334925474,14.34334925474,12.96564419164,13.27116155014,14.26978306904,13.79055140104,14.34334925504,14.34334925504,13.6159209251,14.34334925494,14.34334925494,14.34334925494,14.34334925514,14.34334925514,14.343349255147,14.343349255127,14.343349255127,14.343349255127,14.34334925514,14.343349254277,14.343349254277,13.413461928077,14.343349254935,14.343349254935,12.027429717997
"t141",3.82222189913,3.17332418343,3.82222189963,3.82222189963,0,0.06816744112,0.15570837825,1.90180407233,1.90180407233,2.51653464523,2.51653464523,2.51653464523,2.51653464523,3.83931309473,4.3089638494,5.91772487103,5.93382273793,8.36771717905,8.78711441125,7.71577950825,6.29131562325,9.02891641075,4.92554701709,12.12928191903,14.220725953014,14.220725952914,14.220725952934,14.220725952934,14.220725952934,14.22072595293,13.852428799372,14.220725953272,14.22072595283,14.22072595283,14.22072595293,14.22072595293,14.22072595273,14.220725952701,14.220725952701,14.22072595273,14.22072595263,14.22072595263,14.22072595273,14.17878864633,14.09346311773,12.59030183353,14.22072595193,14.22072595193,14.22072595226,14.22072595225,14.22072595225,14.22072595186,11.42241179886,12.86683090843,12.83731729263,14.22072595281,14.22072595281,14.22072595283,12.500632524,11.28172309193,11.41012825643,14.22072595233,13.97086414393,14.10792055303,9.06625523073,11.96500767895,14.22072595223,13.77334096873,12.79359764183,14.22072595223,14.22072595247,14.22072595247,14.22072595247,14.22072595247,14.22072595258,13.3267556056,14.22072595253,14.22072595253,14.22072595253,14.22072595248,13.90420534951,14.22072595253,14.22072595253,14.04320867991,13.57052728253,9.65876074143,9.86890340003,10.11698673943,10.86539643475,14.22072595233,14.22072595233,14.11302783753,14.22072595253,12.44824705503,14.34334925417,14.34334925417,14.34334925417,14.34334925417,14.34334925472,14.34334925472,14.34334925462,14.34334925462,14.34334925457,14.34334925457,13.71087804317,13.66824438217,14.34334925507,14.34334925437,14.34334925437,14.34334925447,14.34334925447,14.34334925437,14.34334925457,14.34334925457,14.34334925458,14.34334925457,14.34334925457,14.34334925456,14.34334925457,14.34334925457,14.34334925457,14.34334925457,14.34334925457,12.96564419147,13.27116154997,14.26978306887,13.79055140087,14.34334925487,14.34334925487,13.61592092493,14.34334925477,14.34334925477,14.34334925477,14.34334925497,14.34334925497,14.343349254977,14.343349254957,14.343349254957,14.343349254957,14.34334925497,14.343349254107,14.343349254107,13.413461927907,14.343349254765,14.343349254765,12.027429717827
"t142",3.82222189913,3.17332418343,3.82222189963,3.82222189963,0.06816744112,0,0.15570837825,1.90180407233,1.90180407233,2.51653464523,2.51653464523,2.51653464523,2.51653464523,3.83931309473,4.3089638494,5.91772487103,5.93382273793,8.36771717905,8.78711441125,7.71577950825,6.29131562325,9.02891641075,4.92554701709,12.12928191903,14.220725953014,14.220725952914,14.220725952934,14.220725952934,14.220725952934,14.22072595293,13.852428799372,14.220725953272,14.22072595283,14.22072595283,14.22072595293,14.22072595293,14.22072595273,14.220725952701,14.220725952701,14.22072595273,14.22072595263,14.22072595263,14.22072595273,14.17878864633,14.09346311773,12.59030183353,14.22072595193,14.22072595193,14.22072595226,14.22072595225,14.22072595225,14.22072595186,11.42241179886,12.86683090843,12.83731729263,14.22072595281,14.22072595281,14.22072595283,12.500632524,11.28172309193,11.41012825643,14.22072595233,13.97086414393,14.10792055303,9.06625523073,11.96500767895,14.22072595223,13.77334096873,12.79359764183,14.22072595223,14.22072595247,14.22072595247,14.22072595247,14.22072595247,14.22072595258,13.3267556056,14.22072595253,14.22072595253,14.22072595253,14.22072595248,13.90420534951,14.22072595253,14.22072595253,14.04320867991,13.57052728253,9.65876074143,9.86890340003,10.11698673943,10.86539643475,14.22072595233,14.22072595233,14.11302783753,14.22072595253,12.44824705503,14.34334925417,14.34334925417,14.34334925417,14.34334925417,14.34334925472,14.34334925472,14.34334925462,14.34334925462,14.34334925457,14.34334925457,13.71087804317,13.66824438217,14.34334925507,14.34334925437,14.34334925437,14.34334925447,14.34334925447,14.34334925437,14.34334925457,14.34334925457,14.34334925458,14.34334925457,14.34334925457,14.34334925456,14.34334925457,14.34334925457,14.34334925457,14.34334925457,14.34334925457,12.96564419147,13.27116154997,14.26978306887,13.79055140087,14.34334925487,14.34334925487,13.61592092493,14.34334925477,14.34334925477,14.34334925477,14.34334925497,14.34334925497,14.343349254977,14.343349254957,14.343349254957,14.343349254957,14.34334925497,14.343349254107,14.343349254107,13.413461927907,14.343349254765,14.343349254765,12.027429717827
"t132",3.82222189912,3.17332418342,3.82222189962,3.82222189962,0.15570837825,0.15570837825,0,1.90180407232,1.90180407232,2.51653464522,2.51653464522,2.51653464522,2.51653464522,3.83931309472,4.30896384939,5.91772487102,5.93382273792,8.36771717904,8.78711441124,7.71577950824,6.29131562324,9.02891641074,4.92554701708,12.12928191902,14.220725953004,14.220725952904,14.220725952924,14.220725952924,14.220725952924,14.22072595292,13.852428799362,14.220725953262,14.22072595282,14.22072595282,14.22072595292,14.22072595292,14.22072595272,14.220725952691,14.220725952691,14.22072595272,14.22072595262,14.22072595262,14.22072595272,14.17878864632,14.09346311772,12.59030183352,14.22072595192,14.22072595192,14.22072595225,14.22072595224,14.22072595224,14.22072595185,11.42241179885,12.86683090842,12.83731729262,14.2207259528,14.2207259528,14.22072595282,12.50063252399,11.28172309192,11.41012825642,14.22072595232,13.97086414392,14.10792055302,9.06625523072,11.96500767894,14.22072595222,13.77334096872,12.79359764182,14.22072595222,14.22072595246,14.22072595246,14.22072595246,14.22072595246,14.22072595257,13.32675560559,14.22072595252,14.22072595252,14.22072595252,14.22072595247,13.9042053495,14.22072595252,14.22072595252,14.0432086799,13.57052728252,9.65876074142,9.86890340002,10.11698673942,10.86539643474,14.22072595232,14.22072595232,14.11302783752,14.22072595252,12.44824705502,14.34334925416,14.34334925416,14.34334925416,14.34334925416,14.34334925471,14.34334925471,14.34334925461,14.34334925461,14.34334925456,14.34334925456,13.71087804316,13.66824438216,14.34334925506,14.34334925436,14.34334925436,14.34334925446,14.34334925446,14.34334925436,14.34334925456,14.34334925456,14.34334925457,14.34334925456,14.34334925456,14.34334925455,14.34334925456,14.34334925456,14.34334925456,14.34334925456,14.34334925456,12.96564419146,13.27116154996,14.26978306886,13.79055140086,14.34334925486,14.34334925486,13.61592092492,14.34334925476,14.34334925476,14.34334925476,14.34334925496,14.34334925496,14.343349254967,14.343349254947,14.343349254947,14.343349254947,14.34334925496,14.343349254097,14.343349254097,13.413461927897,14.343349254755,14.343349254755,12.027429717817
"t87",3.8222218992,3.1733241835,3.8222218997,3.8222218997,1.90180407233,1.90180407233,1.90180407232,0,0.8469532456,2.5165346453,2.5165346453,2.5165346453,2.5165346453,3.8393130948,4.30896384947,5.9177248711,5.933822738,8.36771717912,8.78711441132,7.71577950832,6.29131562332,9.02891641082,4.92554701716,12.1292819191,14.220725953084,14.220725952984,14.220725953004,14.220725953004,14.220725953004,14.220725953,13.852428799442,14.220725953342,14.2207259529,14.2207259529,14.220725953,14.220725953,14.2207259528,14.220725952771,14.220725952771,14.2207259528,14.2207259527,14.2207259527,14.2207259528,14.1787886464,14.0934631178,12.5903018336,14.220725952,14.220725952,14.22072595233,14.22072595232,14.22072595232,14.22072595193,11.42241179893,12.8668309085,12.8373172927,14.22072595288,14.22072595288,14.2207259529,12.50063252407,11.281723092,11.4101282565,14.2207259524,13.970864144,14.1079205531,9.0662552308,11.96500767902,14.2207259523,13.7733409688,12.7935976419,14.2207259523,14.22072595254,14.22072595254,14.22072595254,14.22072595254,14.22072595265,13.32675560567,14.2207259526,14.2207259526,14.2207259526,14.22072595255,13.90420534958,14.2207259526,14.2207259526,14.04320867998,13.5705272826,9.6587607415,9.8689034001,10.1169867395,10.86539643482,14.2207259524,14.2207259524,14.1130278376,14.2207259526,12.4482470551,14.34334925424,14.34334925424,14.34334925424,14.34334925424,14.34334925479,14.34334925479,14.34334925469,14.34334925469,14.34334925464,14.34334925464,13.71087804324,13.66824438224,14.34334925514,14.34334925444,14.34334925444,14.34334925454,14.34334925454,14.34334925444,14.34334925464,14.34334925464,14.34334925465,14.34334925464,14.34334925464,14.34334925463,14.34334925464,14.34334925464,14.34334925464,14.34334925464,14.34334925464,12.96564419154,13.27116155004,14.26978306894,13.79055140094,14.34334925494,14.34334925494,13.615920925,14.34334925484,14.34334925484,14.34334925484,14.34334925504,14.34334925504,14.343349255047,14.343349255027,14.343349255027,14.343349255027,14.34334925504,14.343349254177,14.343349254177,13.413461927977,14.343349254835,14.343349254835,12.027429717897
"t88",3.8222218992,3.1733241835,3.8222218997,3.8222218997,1.90180407233,1.90180407233,1.90180407232,0.8469532456,0,2.5165346453,2.5165346453,2.5165346453,2.5165346453,3.8393130948,4.30896384947,5.9177248711,5.933822738,8.36771717912,8.78711441132,7.71577950832,6.29131562332,9.02891641082,4.92554701716,12.1292819191,14.220725953084,14.220725952984,14.220725953004,14.220725953004,14.220725953004,14.220725953,13.852428799442,14.220725953342,14.2207259529,14.2207259529,14.220725953,14.220725953,14.2207259528,14.220725952771,14.220725952771,14.2207259528,14.2207259527,14.2207259527,14.2207259528,14.1787886464,14.0934631178,12.5903018336,14.220725952,14.220725952,14.22072595233,14.22072595232,14.22072595232,14.22072595193,11.42241179893,12.8668309085,12.8373172927,14.22072595288,14.22072595288,14.2207259529,12.50063252407,11.281723092,11.4101282565,14.2207259524,13.970864144,14.1079205531,9.0662552308,11.96500767902,14.2207259523,13.7733409688,12.7935976419,14.2207259523,14.22072595254,14.22072595254,14.22072595254,14.22072595254,14.22072595265,13.32675560567,14.2207259526,14.2207259526,14.2207259526,14.22072595255,13.90420534958,14.2207259526,14.2207259526,14.04320867998,13.5705272826,9.6587607415,9.8689034001,10.1169867395,10.86539643482,14.2207259524,14.2207259524,14.1130278376,14.2207259526,12.4482470551,14.34334925424,14.34334925424,14.34334925424,14.34334925424,14.34334925479,14.34334925479,14.34334925469,14.34334925469,14.34334925464,14.34334925464,13.71087804324,13.66824438224,14.34334925514,14.34334925444,14.34334925444,14.34334925454,14.34334925454,14.34334925444,14.34334925464,14.34334925464,14.34334925465,14.34334925464,14.34334925464,14.34334925463,14.34334925464,14.34334925464,14.34334925464,14.34334925464,14.34334925464,12.96564419154,13.27116155004,14.26978306894,13.79055140094,14.34334925494,14.34334925494,13.615920925,14.34334925484,14.34334925484,14.34334925484,14.34334925504,14.34334925504,14.343349255047,14.343349255027,14.343349255027,14.343349255027,14.34334925504,14.343349254177,14.343349254177,13.413461927977,14.343349254835,14.343349254835,12.027429717897
"t49",3.8222218991,3.1733241834,3.8222218996,3.8222218996,2.51653464523,2.51653464523,2.51653464522,2.5165346453,2.5165346453,0,1.9190982314,1.9190982314,1.9190982314,3.8393130947,4.30896384937,5.917724871,5.9338227379,8.36771717902,8.78711441122,7.71577950822,6.29131562322,9.02891641072,4.92554701706,12.129281919,14.220725952984,14.220725952884,14.220725952904,14.220725952904,14.220725952904,14.2207259529,13.852428799342,14.220725953242,14.2207259528,14.2207259528,14.2207259529,14.2207259529,14.2207259527,14.220725952671,14.220725952671,14.2207259527,14.2207259526,14.2207259526,14.2207259527,14.1787886463,14.0934631177,12.5903018335,14.2207259519,14.2207259519,14.22072595223,14.22072595222,14.22072595222,14.22072595183,11.42241179883,12.8668309084,12.8373172926,14.22072595278,14.22072595278,14.2207259528,12.50063252397,11.2817230919,11.4101282564,14.2207259523,13.9708641439,14.107920553,9.0662552307,11.96500767892,14.2207259522,13.7733409687,12.7935976418,14.2207259522,14.22072595244,14.22072595244,14.22072595244,14.22072595244,14.22072595255,13.32675560557,14.2207259525,14.2207259525,14.2207259525,14.22072595245,13.90420534948,14.2207259525,14.2207259525,14.04320867988,13.5705272825,9.6587607414,9.8689034,10.1169867394,10.86539643472,14.2207259523,14.2207259523,14.1130278375,14.2207259525,12.448247055,14.34334925414,14.34334925414,14.34334925414,14.34334925414,14.34334925469,14.34334925469,14.34334925459,14.34334925459,14.34334925454,14.34334925454,13.71087804314,13.66824438214,14.34334925504,14.34334925434,14.34334925434,14.34334925444,14.34334925444,14.34334925434,14.34334925454,14.34334925454,14.34334925455,14.34334925454,14.34334925454,14.34334925453,14.34334925454,14.34334925454,14.34334925454,14.34334925454,14.34334925454,12.96564419144,13.27116154994,14.26978306884,13.79055140084,14.34334925484,14.34334925484,13.6159209249,14.34334925474,14.34334925474,14.34334925474,14.34334925494,14.34334925494,14.343349254947,14.343349254927,14.343349254927,14.343349254927,14.34334925494,14.343349254077,14.343349254077,13.413461927877,14.343349254735,14.343349254735,12.027429717797
