,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t2,7.312812,16.174555,23.096249,108.42332,-0.10358255,3.7578497,-5.3459926,25.614597,-0.10838628,19.426212,-1.3348708,-1.991317,-10.60008,-5.8204746,-1.865803
t3,7.0013056,15.423542,22.23525,103.53565,-0.1076494,3.560236,-5.120558,24.416931,-0.121738575,18.315004,-1.2338977,-1.945186,-10.1283455,-5.6383963,-1.7673676
t4,5.3396044,11.953203,16.64619,82.39245,0.81775963,4.6155987,-3.9388998,17.72426,-0.10113349,15.110668,-1.5407016,-1.544176,-7.8237453,-4.110814,-0.9396743
t5,5.444557,12.516524,17.32473,87.28444,0.98900235,4.6065493,-4.1383815,18.644865,-0.17141366,16.15996,-1.6682644,-1.5697012,-8.330745,-4.3506374,-1.0671483
t6,4.9507723,9.361095,13.53755,68.979546,2.2149906,4.826489,-3.15343,12.627908,-0.23303036,12.953766,-1.8187042,-1.473085,-6.198868,-3.1791666,-0.38904887
t7,5.0520554,9.501017,13.760349,70.05837,2.3668718,4.968555,-3.195616,12.929825,-0.23025289,13.134369,-1.8381484,-1.4911407,-6.301067,-3.2332113,-0.39896107
t8,5.0255804,10.164383,14.352867,75.20017,1.6762954,5.206349,-3.3896415,13.965667,-0.10904079,13.995275,-2.0794678,-1.6443138,-6.7022867,-3.4835167,-0.43663642
t9,4.769294,9.471325,13.661126,70.6643,1.8596202,4.8275094,-3.1751916,13.0414505,-0.15084167,13.133535,-1.9138196,-1.5454419,-6.3202915,-3.316054,-0.3923811
t70,6.1702185,2.8874772,16.307014,94.57575,17.308418,3.6495562,-3.4944386,14.358328,-0.7280275,23.548935,-3.5443516,-1.861607,-7.39298,-3.6222036,-0.34066707
t71,5.5283556,2.275029,15.211788,88.04872,17.081848,3.1747904,-3.1606376,13.127953,-0.7072638,21.947878,-3.3587196,-1.7753077,-6.824469,-3.4350896,-0.26070204
t55,5.7981997,3.1546552,16.36514,94.54114,17.552061,3.4621792,-3.4671803,14.246278,-0.67005944,23.503717,-3.531155,-1.8753504,-7.4802957,-3.681202,-0.2810051
t103,5.793195,2.956035,16.68601,94.67727,18.025856,3.6420078,-3.4886844,14.225008,-0.75579613,23.598927,-3.6444669,-1.9019396,-7.451238,-3.8209653,-0.25933096
t104,5.812666,3.0041034,16.610117,94.6544,17.941944,3.6668482,-3.459959,14.237068,-0.74433124,23.520075,-3.6298835,-1.8909101,-7.4542155,-3.7922497,-0.24544278
t42,3.8891401,1.1063097,14.886423,93.84484,20.70984,0.27192605,-2.8200173,15.186024,-0.094786786,24.832596,-3.607268,-1.7520571,-7.3911414,-3.0105896,-1.673325
t100,3.8660097,0.20753357,15.077278,93.17956,21.488111,-0.029489303,-2.6933024,15.005922,-0.112069845,25.711838,-3.7300851,-1.7727444,-7.2114787,-2.9129107,-1.7779392
t101,3.8314352,0.17309734,14.984747,93.18032,21.423584,-0.047356583,-2.697066,15.041144,-0.08221154,25.71346,-3.7113907,-1.7455698,-7.235378,-2.909466,-1.7849754
