,0,1,2,3,4,5,6,7,8,9
t19,-8.908846,41.12733,-18.136486,-0.880643,-2.0547493,2.7488773,-15.090796,2.1926286,-20.599222,147.49574
t22,-8.233309,41.498314,-18.07158,-0.79794455,-1.8932524,2.0726793,-15.152536,3.2401025,-20.506365,145.66496
t23,-8.1493025,43.035713,-18.563747,0.15608458,-1.3916235,6.6078997,-15.686347,7.702226,-20.474688,148.35735
t24,-8.146728,42.859146,-18.49431,0.24937682,-1.1449946,5.9194613,-15.607717,8.310987,-20.465233,147.54015
t25,-9.557917,35.271065,-17.455456,-1.6146551,-3.033267,-0.6039519,-15.205638,-1.3475057,-20.289415,147.35333
t26,-8.490305,41.08191,-18.58917,-0.55278885,-1.5620219,6.5442047,-14.938064,8.167898,-20.745405,146.60538
t29,36.001335,115.42821,-21.446136,45.175076,92.06142,8.171067,-14.227325,89.57771,-12.02548,68.64424
t30,-9.974625,33.719734,-17.147963,-1.2300594,-3.3087666,-0.9048645,-15.561978,-1.9188565,-19.909365,147.66356
t32,-6.4954104,67.23066,-23.957987,14.955499,16.367966,20.75153,-15.045937,46.97814,-19.795652,146.53178
t33,36.75517,116.25192,-21.501135,46.33025,92.48568,9.549701,-14.075902,91.73576,-11.900493,67.88446
t34,35.295,115.083176,-21.456913,44.97334,91.53242,8.774255,-13.808405,90.477684,-11.900149,67.89564
t37,-6.137052,68.0028,-23.911047,16.383326,17.232431,19.85601,-15.317578,48.530365,-19.450872,145.66826
t38,-7.3093505,62.640205,-21.808187,23.00363,0.22840235,38.504524,-14.083896,46.06035,-15.924834,142.43053
t39,-8.506582,41.164173,-18.611202,-0.733414,-1.5403639,7.4877386,-14.963625,7.833612,-20.606005,147.19237
t40,35.797688,116.04104,-21.63057,44.434013,91.89412,9.309242,-14.059741,88.26386,-12.1804495,67.65761
t41,35.89358,116.986404,-21.92616,45.209827,91.29431,9.856469,-14.106898,89.76707,-12.243532,68.11978
t42,24.009275,114.95501,-23.11681,43.827583,84.46384,12.091371,-13.549179,88.029564,-12.247823,77.5871
t43,23.172934,114.744514,-23.092052,43.630703,83.32417,12.091452,-13.572596,86.95999,-12.402691,77.806076
t44,-6.674314,61.978752,-21.851871,20.696795,-0.18353973,37.912468,-14.053477,45.64049,-16.649137,141.03203
t45,39.083065,116.229385,-21.074512,46.89177,95.55829,6.777976,-14.067729,91.06091,-11.836057,64.36479
t46,-6.775238,63.21292,-22.084463,19.93154,-0.3589433,39.013157,-13.974594,45.574795,-16.574877,140.90202
t47,-6.7403045,62.87822,-21.76404,20.512838,-0.23381476,37.80107,-14.086154,44.54649,-16.526388,140.28236
t49,-9.953821,34.068962,-17.485699,-1.8461088,-3.2223496,-0.91012806,-15.212151,-1.8567295,-19.996605,149.02782
t50,-7.904326,36.78197,-17.099688,-1.4447452,-1.8875941,7.0959244,-15.716339,0.1885392,-21.865889,150.2536
