"","t8","t30","t44","t45","t42","t92","t100","t132","t133","t34","t71","t72","t60","t74","t140","t141","t111","t138","t139","t125","t57","t12","t13","t21","t22","t18","t11","t2","t3","t40","t65","t130","t131","t9","t20","t96","t97","t64","t33","t105","t106","t70","t54","t112","t113","t94","t95","t73","t75","t82","t146","t147","t136","t137","t109","t110","t84","t103","t104","t87","t32","t29","t14","t15","t5","t10","t23","t119","t120","t88","t67","t68","t61","t48","t66","t101","t102","t93","t81","t31","t41","t76","t77","t16","t17","t51","t52","t58","t59","t43","t55","t56","t28","t90","t91","t47","t1","t24","t148","t149","t152","t153","t6","t27","t37","t98","t99","t128","t129","t36","t150","t151","t142","t143","t49","t50","t35","t26","t62","t63","t126","t127","t114","t115","t116","t117","t118","t25","t78","t79","t123","t124","t4","t38","t39","t46","t69","t83","t85","t86","t53","t144","t145","t134","t135","t89","t80","t19","t121","t122","t107","t108","t7"
"t8",0,3.8646438606,3.42046398007,3.72865236177,3.86464386056,3.86464386016,3.86464386025,3.86464386025,3.86464386025,3.8646438603,3.7510859273,3.5041709529,3.8646438607,3.8646438607,3.8646438607,3.8646438607,3.8646438607,3.8646438607,3.8646438607,3.86464386063,3.1320346712,1.5847613242,1.81966494983,2.91029553973,1.85875866423,4.12487008263,0.6289259986,2.8281981193,2.7262063987,5.0436284789,5.8147776451,5.9134518228,5.9134518228,3.134623696,5.14613957792,5.91345182312,5.64222379942,5.72270515302,4.24772072802,5.91345182312,5.91345182312,5.91345182312,5.02219159708,5.91345182312,5.91345182312,5.91345182325,5.86572281085,5.59115453005,5.91345182303,5.91345182307,5.91345182302,5.91345182302,5.91345182297,5.91345182297,5.91345182303,5.91345182303,5.91345182303,5.91345182263,5.91345182263,5.91345182263,4.14256624263,5.7131465313,3.1877496813,2.97255554994,2.9098760959,3.658979330998,4.145582116298,5.913451823298,5.913451823298,5.913451823298,5.913451822898,5.913451822898,5.836310529998,5.913451822998,5.903679997798,5.913451823078,5.913451823078,5.913451823098,5.913451823098,4.646319689798,4.670154431618,5.523835881698,5.617595588198,4.689240324898,3.087353665368,5.9134518231,5.9134518231,5.9134518233,5.4417670315,5.9134518237,5.9134518234,5.9134518234,4.1062930929,5.9134518235,5.9134518235,5.9134518232,1.90898455936,4.304936099864,6.027951368214,6.027951368214,6.0279513681806,6.0279513681806,2.855078663064,3.96082359052,5.04062908178,6.02795136818,6.02795136818,6.02795136818,6.02795136818,6.02795136773,6.0279513681463,6.0279513681463,6.02795136818,6.02795136818,6.02795136813,6.02795136813,4.69695553313,5.16244191083,6.02795136783,6.02795136783,6.02795136784,6.02795136784,6.02795136783,6.02795136793,6.02795136793,6.02795136793,6.02795136793,4.65183899443,6.02795136843,5.81727343853,6.02795136833,6.02795136833,2.53558872779,6.02795136786,6.02795136786,6.02795136856,5.60004873736,6.02795136836,6.02795136837,6.02795136837,6.02795136836,6.02795136848,6.02795136848,6.02795136849,6.02795136849,6.02795136849,6.02795136846,4.17495209186,6.93988645086,6.93988645086,6.93988645086,6.93988645086,3.30007150671
"t30",3.8646438606,0,3.41118547947,3.71937386117,3.85536535996,3.85536535956,3.85536535965,3.85536535965,3.85536535965,4.3486186375,4.2350607045,3.9881457301,4.3486186379,4.3486186379,4.3486186379,4.3486186379,4.3486186379,4.3486186379,4.3486186379,4.34861863783,3.6160094484,4.8776649774,5.11256860303,6.20319919293,5.15166231743,7.41777373583,3.9218296518,6.1211017725,6.0191100519,8.3365321321,9.1076812983,9.206355476,9.206355476,6.4275273492,8.43904323112,9.20635547632,8.93512745262,9.01560880622,7.54062438122,9.20635547632,9.20635547632,9.20635547632,8.31509525028,9.20635547632,9.20635547632,9.20635547645,9.15862646405,8.88405818325,9.20635547623,9.20635547627,9.20635547622,9.20635547622,9.20635547617,9.20635547617,9.20635547623,9.20635547623,9.20635547623,9.20635547583,9.20635547583,9.20635547583,7.43546989583,9.0060501845,6.4806533345,6.26545920314,6.2027797491,6.951882984198,7.438485769498,9.206355476498,9.206355476498,9.206355476498,9.206355476098,9.206355476098,9.129214183198,9.206355476198,9.196583650998,9.206355476278,9.206355476278,9.206355476298,9.206355476298,7.939223342998,7.963058084818,8.816739534898,8.910499241398,7.982143978098,6.380257318568,9.2063554763,9.2063554763,9.2063554765,8.7346706847,9.2063554769,9.2063554766,9.2063554766,7.3991967461,9.2063554767,9.2063554767,9.2063554764,5.20188821256,7.597839753064,9.320855021414,9.320855021414,9.3208550213806,9.3208550213806,6.147982316264,7.25372724372,8.33353273498,9.32085502138,9.32085502138,9.32085502138,9.32085502138,9.32085502093,9.3208550213463,9.3208550213463,9.32085502138,9.32085502138,9.32085502133,9.32085502133,7.98985918633,8.45534556403,9.32085502103,9.32085502103,9.32085502104,9.32085502104,9.32085502103,9.32085502113,9.32085502113,9.32085502113,9.32085502113,7.94474264763,9.32085502163,9.11017709173,9.32085502153,9.32085502153,5.82849238099,9.32085502106,9.32085502106,9.32085502176,8.89295239056,9.32085502156,9.32085502157,9.32085502157,9.32085502156,9.32085502168,9.32085502168,9.32085502169,9.32085502169,9.32085502169,9.32085502166,7.46785574506,10.23279010406,10.23279010406,10.23279010406,10.23279010406,6.59297515991
"t44",3.42046398007,3.41118547947,0,1.7535876023,2.08685768751,3.33127740651,3.3312774066,3.3312774066,3.3312774066,3.90443875697,3.79088082397,3.54396584957,3.90443875737,3.90443875737,3.90443875737,3.90443875737,3.90443875737,3.90443875737,3.90443875737,3.9044387573,3.17182956787,4.43348509687,4.6683887225,5.7590193124,4.7074824369,6.9735938553,3.47764977127,5.67692189197,5.57493017137,7.89235225157,8.66350141777,8.76217559547,8.76217559547,5.98334746867,7.99486335059,8.76217559579,8.49094757209,8.57142892569,7.09644450069,8.76217559579,8.76217559579,8.76217559579,7.87091536975,8.76217559579,8.76217559579,8.76217559592,8.71444658352,8.43987830272,8.7621755957,8.76217559574,8.76217559569,8.76217559569,8.76217559564,8.76217559564,8.7621755957,8.7621755957,8.7621755957,8.7621755953,8.7621755953,8.7621755953,6.9912900153,8.56187030397,6.03647345397,5.82127932261,5.75859986857,6.507703103668,6.994305888968,8.762175595968,8.762175595968,8.762175595968,8.762175595568,8.762175595568,8.685034302668,8.762175595668,8.752403770468,8.762175595748,8.762175595748,8.762175595768,8.762175595768,7.495043462468,7.518878204288,8.372559654368,8.466319360868,7.537964097568,5.936077438038,8.76217559577,8.76217559577,8.76217559597,8.29049080417,8.76217559637,8.76217559607,8.76217559607,6.95501686557,8.76217559617,8.76217559617,8.76217559587,4.75770833203,7.153659872534,8.876675140884,8.876675140884,8.8766751408506,8.8766751408506,5.703802435734,6.80954736319,7.88935285445,8.87667514085,8.87667514085,8.87667514085,8.87667514085,8.8766751404,8.8766751408163,8.8766751408163,8.87667514085,8.87667514085,8.8766751408,8.8766751408,7.5456793058,8.0111656835,8.8766751405,8.8766751405,8.87667514051,8.87667514051,8.8766751405,8.8766751406,8.8766751406,8.8766751406,8.8766751406,7.5005627671,8.8766751411,8.6659972112,8.876675141,8.876675141,5.38431250046,8.87667514053,8.87667514053,8.87667514123,8.44877251003,8.87667514103,8.87667514104,8.87667514104,8.87667514103,8.87667514115,8.87667514115,8.87667514116,8.87667514116,8.87667514116,8.87667514113,7.02367586453,9.78861022353,9.78861022353,9.78861022353,9.78861022353,6.14879527938
"t45",3.72865236177,3.71937386117,1.7535876023,0,2.39504606921,3.63946578821,3.6394657883,3.6394657883,3.6394657883,4.21262713867,4.09906920567,3.85215423127,4.21262713907,4.21262713907,4.21262713907,4.21262713907,4.21262713907,4.21262713907,4.21262713907,4.212627139,3.48001794957,4.74167347857,4.9765771042,6.0672076941,5.0156708186,7.281782237,3.78583815297,5.98511027367,5.88311855307,8.20054063327,8.97168979947,9.07036397717,9.07036397717,6.29153585037,8.30305173229,9.07036397749,8.79913595379,8.87961730739,7.40463288239,9.07036397749,9.07036397749,9.07036397749,8.17910375145,9.07036397749,9.07036397749,9.07036397762,9.02263496522,8.74806668442,9.0703639774,9.07036397744,9.07036397739,9.07036397739,9.07036397734,9.07036397734,9.0703639774,9.0703639774,9.0703639774,9.070363977,9.070363977,9.070363977,7.299478397,8.87005868567,6.34466183567,6.12946770431,6.06678825027,6.815891485368,7.302494270668,9.070363977668,9.070363977668,9.070363977668,9.070363977268,9.070363977268,8.993222684368,9.070363977368,9.060592152168,9.070363977448,9.070363977448,9.070363977468,9.070363977468,7.803231844168,7.827066585988,8.680748036068,8.774507742568,7.846152479268,6.244265819738,9.07036397747,9.07036397747,9.07036397767,8.59867918587,9.07036397807,9.07036397777,9.07036397777,7.26320524727,9.07036397787,9.07036397787,9.07036397757,5.06589671373,7.461848254234,9.184863522584,9.184863522584,9.1848635225506,9.1848635225506,6.011990817434,7.11773574489,8.19754123615,9.18486352255,9.18486352255,9.18486352255,9.18486352255,9.1848635221,9.1848635225163,9.1848635225163,9.18486352255,9.18486352255,9.1848635225,9.1848635225,7.8538676875,8.3193540652,9.1848635222,9.1848635222,9.18486352221,9.18486352221,9.1848635222,9.1848635223,9.1848635223,9.1848635223,9.1848635223,7.8087511488,9.1848635228,8.9741855929,9.1848635227,9.1848635227,5.69250088216,9.18486352223,9.18486352223,9.18486352293,8.75696089173,9.18486352273,9.18486352274,9.18486352274,9.18486352273,9.18486352285,9.18486352285,9.18486352286,9.18486352286,9.18486352286,9.18486352283,7.33186424623,10.09679860523,10.09679860523,10.09679860523,10.09679860523,6.45698366108
"t42",3.86464386056,3.85536535996,2.08685768751,2.39504606921,0,3.775457287,3.77545728709,3.77545728709,3.77545728709,4.34861863746,4.23506070446,3.98814573006,4.34861863786,4.34861863786,4.34861863786,4.34861863786,4.34861863786,4.34861863786,4.34861863786,4.34861863779,3.61600944836,4.87766497736,5.11256860299,6.20319919289,5.15166231739,7.41777373579,3.92182965176,6.12110177246,6.01911005186,8.33653213206,9.10768129826,9.20635547596,9.20635547596,6.42752734916,8.43904323108,9.20635547628,8.93512745258,9.01560880618,7.54062438118,9.20635547628,9.20635547628,9.20635547628,8.31509525024,9.20635547628,9.20635547628,9.20635547641,9.15862646401,8.88405818321,9.20635547619,9.20635547623,9.20635547618,9.20635547618,9.20635547613,9.20635547613,9.20635547619,9.20635547619,9.20635547619,9.20635547579,9.20635547579,9.20635547579,7.43546989579,9.00605018446,6.48065333446,6.2654592031,6.20277974906,6.951882984158,7.438485769458,9.206355476458,9.206355476458,9.206355476458,9.206355476058,9.206355476058,9.129214183158,9.206355476158,9.196583650958,9.206355476238,9.206355476238,9.206355476258,9.206355476258,7.939223342958,7.963058084778,8.816739534858,8.910499241358,7.982143978058,6.380257318528,9.20635547626,9.20635547626,9.20635547646,8.73467068466,9.20635547686,9.20635547656,9.20635547656,7.39919674606,9.20635547666,9.20635547666,9.20635547636,5.20188821252,7.597839753024,9.320855021374,9.320855021374,9.3208550213406,9.3208550213406,6.147982316224,7.25372724368,8.33353273494,9.32085502134,9.32085502134,9.32085502134,9.32085502134,9.32085502089,9.3208550213063,9.3208550213063,9.32085502134,9.32085502134,9.32085502129,9.32085502129,7.98985918629,8.45534556399,9.32085502099,9.32085502099,9.320855021,9.320855021,9.32085502099,9.32085502109,9.32085502109,9.32085502109,9.32085502109,7.94474264759,9.32085502159,9.11017709169,9.32085502149,9.32085502149,5.82849238095,9.32085502102,9.32085502102,9.32085502172,8.89295239052,9.32085502152,9.32085502153,9.32085502153,9.32085502152,9.32085502164,9.32085502164,9.32085502165,9.32085502165,9.32085502165,9.32085502162,7.46785574502,10.23279010402,10.23279010402,10.23279010402,10.23279010402,6.59297515987
"t92",3.86464386016,3.85536535956,3.33127740651,3.63946578821,3.775457287,0,0.87428458069,0.87428458069,0.87428458069,4.34861863706,4.23506070406,3.98814572966,4.34861863746,4.34861863746,4.34861863746,4.34861863746,4.34861863746,4.34861863746,4.34861863746,4.34861863739,3.61600944796,4.87766497696,5.11256860259,6.20319919249,5.15166231699,7.41777373539,3.92182965136,6.12110177206,6.01911005146,8.33653213166,9.10768129786,9.20635547556,9.20635547556,6.42752734876,8.43904323068,9.20635547588,8.93512745218,9.01560880578,7.54062438078,9.20635547588,9.20635547588,9.20635547588,8.31509524984,9.20635547588,9.20635547588,9.20635547601,9.15862646361,8.88405818281,9.20635547579,9.20635547583,9.20635547578,9.20635547578,9.20635547573,9.20635547573,9.20635547579,9.20635547579,9.20635547579,9.20635547539,9.20635547539,9.20635547539,7.43546989539,9.00605018406,6.48065333406,6.2654592027,6.20277974866,6.951882983758,7.438485769058,9.206355476058,9.206355476058,9.206355476058,9.206355475658,9.206355475658,9.129214182758,9.206355475758,9.196583650558,9.206355475838,9.206355475838,9.206355475858,9.206355475858,7.939223342558,7.963058084378,8.816739534458,8.910499240958,7.982143977658,6.380257318128,9.20635547586,9.20635547586,9.20635547606,8.73467068426,9.20635547646,9.20635547616,9.20635547616,7.39919674566,9.20635547626,9.20635547626,9.20635547596,5.20188821212,7.597839752624,9.320855020974,9.320855020974,9.3208550209406,9.3208550209406,6.147982315824,7.25372724328,8.33353273454,9.32085502094,9.32085502094,9.32085502094,9.32085502094,9.32085502049,9.3208550209063,9.3208550209063,9.32085502094,9.32085502094,9.32085502089,9.32085502089,7.98985918589,8.45534556359,9.32085502059,9.32085502059,9.3208550206,9.3208550206,9.32085502059,9.32085502069,9.32085502069,9.32085502069,9.32085502069,7.94474264719,9.32085502119,9.11017709129,9.32085502109,9.32085502109,5.82849238055,9.32085502062,9.32085502062,9.32085502132,8.89295239012,9.32085502112,9.32085502113,9.32085502113,9.32085502112,9.32085502124,9.32085502124,9.32085502125,9.32085502125,9.32085502125,9.32085502122,7.46785574462,10.23279010362,10.23279010362,10.23279010362,10.23279010362,6.59297515947
"t100",3.86464386025,3.85536535965,3.3312774066,3.6394657883,3.77545728709,0.87428458069,0,0.757435617,0.757435617,4.34861863715,4.23506070415,3.98814572975,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863748,3.61600944805,4.87766497705,5.11256860268,6.20319919258,5.15166231708,7.41777373548,3.92182965145,6.12110177215,6.01911005155,8.33653213175,9.10768129795,9.20635547565,9.20635547565,6.42752734885,8.43904323077,9.20635547597,8.93512745227,9.01560880587,7.54062438087,9.20635547597,9.20635547597,9.20635547597,8.31509524993,9.20635547597,9.20635547597,9.2063554761,9.1586264637,8.8840581829,9.20635547588,9.20635547592,9.20635547587,9.20635547587,9.20635547582,9.20635547582,9.20635547588,9.20635547588,9.20635547588,9.20635547548,9.20635547548,9.20635547548,7.43546989548,9.00605018415,6.48065333415,6.26545920279,6.20277974875,6.951882983848,7.438485769148,9.206355476148,9.206355476148,9.206355476148,9.206355475748,9.206355475748,9.129214182848,9.206355475848,9.196583650648,9.206355475928,9.206355475928,9.206355475948,9.206355475948,7.939223342648,7.963058084468,8.816739534548,8.910499241048,7.982143977748,6.380257318218,9.20635547595,9.20635547595,9.20635547615,8.73467068435,9.20635547655,9.20635547625,9.20635547625,7.39919674575,9.20635547635,9.20635547635,9.20635547605,5.20188821221,7.597839752714,9.320855021064,9.320855021064,9.3208550210306,9.3208550210306,6.147982315914,7.25372724337,8.33353273463,9.32085502103,9.32085502103,9.32085502103,9.32085502103,9.32085502058,9.3208550209963,9.3208550209963,9.32085502103,9.32085502103,9.32085502098,9.32085502098,7.98985918598,8.45534556368,9.32085502068,9.32085502068,9.32085502069,9.32085502069,9.32085502068,9.32085502078,9.32085502078,9.32085502078,9.32085502078,7.94474264728,9.32085502128,9.11017709138,9.32085502118,9.32085502118,5.82849238064,9.32085502071,9.32085502071,9.32085502141,8.89295239021,9.32085502121,9.32085502122,9.32085502122,9.32085502121,9.32085502133,9.32085502133,9.32085502134,9.32085502134,9.32085502134,9.32085502131,7.46785574471,10.23279010371,10.23279010371,10.23279010371,10.23279010371,6.59297515956
"t132",3.86464386025,3.85536535965,3.3312774066,3.6394657883,3.77545728709,0.87428458069,0.757435617,0,0.3436426446,4.34861863715,4.23506070415,3.98814572975,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863748,3.61600944805,4.87766497705,5.11256860268,6.20319919258,5.15166231708,7.41777373548,3.92182965145,6.12110177215,6.01911005155,8.33653213175,9.10768129795,9.20635547565,9.20635547565,6.42752734885,8.43904323077,9.20635547597,8.93512745227,9.01560880587,7.54062438087,9.20635547597,9.20635547597,9.20635547597,8.31509524993,9.20635547597,9.20635547597,9.2063554761,9.1586264637,8.8840581829,9.20635547588,9.20635547592,9.20635547587,9.20635547587,9.20635547582,9.20635547582,9.20635547588,9.20635547588,9.20635547588,9.20635547548,9.20635547548,9.20635547548,7.43546989548,9.00605018415,6.48065333415,6.26545920279,6.20277974875,6.951882983848,7.438485769148,9.206355476148,9.206355476148,9.206355476148,9.206355475748,9.206355475748,9.129214182848,9.206355475848,9.196583650648,9.206355475928,9.206355475928,9.206355475948,9.206355475948,7.939223342648,7.963058084468,8.816739534548,8.910499241048,7.982143977748,6.380257318218,9.20635547595,9.20635547595,9.20635547615,8.73467068435,9.20635547655,9.20635547625,9.20635547625,7.39919674575,9.20635547635,9.20635547635,9.20635547605,5.20188821221,7.597839752714,9.320855021064,9.320855021064,9.3208550210306,9.3208550210306,6.147982315914,7.25372724337,8.33353273463,9.32085502103,9.32085502103,9.32085502103,9.32085502103,9.32085502058,9.3208550209963,9.3208550209963,9.32085502103,9.32085502103,9.32085502098,9.32085502098,7.98985918598,8.45534556368,9.32085502068,9.32085502068,9.32085502069,9.32085502069,9.32085502068,9.32085502078,9.32085502078,9.32085502078,9.32085502078,7.94474264728,9.32085502128,9.11017709138,9.32085502118,9.32085502118,5.82849238064,9.32085502071,9.32085502071,9.32085502141,8.89295239021,9.32085502121,9.32085502122,9.32085502122,9.32085502121,9.32085502133,9.32085502133,9.32085502134,9.32085502134,9.32085502134,9.32085502131,7.46785574471,10.23279010371,10.23279010371,10.23279010371,10.23279010371,6.59297515956
"t133",3.86464386025,3.85536535965,3.3312774066,3.6394657883,3.77545728709,0.87428458069,0.757435617,0.3436426446,0,4.34861863715,4.23506070415,3.98814572975,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863755,4.34861863748,3.61600944805,4.87766497705,5.11256860268,6.20319919258,5.15166231708,7.41777373548,3.92182965145,6.12110177215,6.01911005155,8.33653213175,9.10768129795,9.20635547565,9.20635547565,6.42752734885,8.43904323077,9.20635547597,8.93512745227,9.01560880587,7.54062438087,9.20635547597,9.20635547597,9.20635547597,8.31509524993,9.20635547597,9.20635547597,9.2063554761,9.1586264637,8.8840581829,9.20635547588,9.20635547592,9.20635547587,9.20635547587,9.20635547582,9.20635547582,9.20635547588,9.20635547588,9.20635547588,9.20635547548,9.20635547548,9.20635547548,7.43546989548,9.00605018415,6.48065333415,6.26545920279,6.20277974875,6.951882983848,7.438485769148,9.206355476148,9.206355476148,9.206355476148,9.206355475748,9.206355475748,9.129214182848,9.206355475848,9.196583650648,9.206355475928,9.206355475928,9.206355475948,9.206355475948,7.939223342648,7.963058084468,8.816739534548,8.910499241048,7.982143977748,6.380257318218,9.20635547595,9.20635547595,9.20635547615,8.73467068435,9.20635547655,9.20635547625,9.20635547625,7.39919674575,9.20635547635,9.20635547635,9.20635547605,5.20188821221,7.597839752714,9.320855021064,9.320855021064,9.3208550210306,9.3208550210306,6.147982315914,7.25372724337,8.33353273463,9.32085502103,9.32085502103,9.32085502103,9.32085502103,9.32085502058,9.3208550209963,9.3208550209963,9.32085502103,9.32085502103,9.32085502098,9.32085502098,7.98985918598,8.45534556368,9.32085502068,9.32085502068,9.32085502069,9.32085502069,9.32085502068,9.32085502078,9.32085502078,9.32085502078,9.32085502078,7.94474264728,9.32085502128,9.11017709138,9.32085502118,9.32085502118,5.82849238064,9.32085502071,9.32085502071,9.32085502141,8.89295239021,9.32085502121,9.32085502122,9.32085502122,9.32085502121,9.32085502133,9.32085502133,9.32085502134,9.32085502134,9.32085502134,9.32085502131,7.46785574471,10.23279010371,10.23279010371,10.23279010371,10.23279010371,6.59297515956
"t34",3.8646438603,4.3486186375,3.90443875697,4.21262713867,4.34861863746,4.34861863706,4.34861863715,4.34861863715,4.34861863715,0,2.773114413,2.5261994386,2.8866723464,2.8866723464,2.8866723464,2.8866723464,3.376741309,3.376741309,3.376741309,3.37674130893,2.6441321195,4.8776649771,5.11256860273,6.20319919263,5.15166231713,7.41777373553,3.9218296515,6.1211017722,6.0191100516,8.3365321318,9.107681298,9.2063554757,9.2063554757,6.4275273489,8.43904323082,9.20635547602,8.93512745232,9.01560880592,7.54062438092,9.20635547602,9.20635547602,9.20635547602,8.31509524998,9.20635547602,9.20635547602,9.20635547615,9.15862646375,8.88405818295,9.20635547593,9.20635547597,9.20635547592,9.20635547592,9.20635547587,9.20635547587,9.20635547593,9.20635547593,9.20635547593,9.20635547553,9.20635547553,9.20635547553,7.43546989553,9.0060501842,6.4806533342,6.26545920284,6.2027797488,6.951882983898,7.438485769198,9.206355476198,9.206355476198,9.206355476198,9.206355475798,9.206355475798,9.129214182898,9.206355475898,9.196583650698,9.206355475978,9.206355475978,9.206355475998,9.206355475998,7.939223342698,7.963058084518,8.816739534598,8.910499241098,7.982143977798,6.380257318268,9.206355476,9.206355476,9.2063554762,8.7346706844,9.2063554766,9.2063554763,9.2063554763,7.3991967458,9.2063554764,9.2063554764,9.2063554761,5.20188821226,7.597839752764,9.320855021114,9.320855021114,9.3208550210806,9.3208550210806,6.147982315964,7.25372724342,8.33353273468,9.32085502108,9.32085502108,9.32085502108,9.32085502108,9.32085502063,9.3208550210463,9.3208550210463,9.32085502108,9.32085502108,9.32085502103,9.32085502103,7.98985918603,8.45534556373,9.32085502073,9.32085502073,9.32085502074,9.32085502074,9.32085502073,9.32085502083,9.32085502083,9.32085502083,9.32085502083,7.94474264733,9.32085502133,9.11017709143,9.32085502123,9.32085502123,5.82849238069,9.32085502076,9.32085502076,9.32085502146,8.89295239026,9.32085502126,9.32085502127,9.32085502127,9.32085502126,9.32085502138,9.32085502138,9.32085502139,9.32085502139,9.32085502139,9.32085502136,7.46785574476,10.23279010376,10.23279010376,10.23279010376,10.23279010376,6.59297515961
