"","t2","t3","t12","t13","t14","t34","t35","t146","t147","t59","t42","t149","t150","t127","t144","t145","t139","t11","t27","t43","t44","t67","t68","t65","t30","t31","t148","t154","t155","t108","t109","t142","t143","t120","t121","t53","t63","t112","t113","t29","t36","t37","t4","t23","t73","t99","t125","t126","t85","t78","t79","t123","t124","t110","t111","t106","t107","t100","t95","t57","t66","t83","t84","t28","t21","t17","t20","t58","t128","t129","t122","t119","t138","t156","t157","t151","t105","t75","t116","t117","t22","t5","t6","t7","t15","t46","t47","t93","t94","t24","t32","t54","t71","t72","t48","t52","t77","t98","t101","t102","t140","t141","t74","t45","t49","t50","t90","t91","t103","t104","t118","t136","t137","t96","t97","t69","t70","t38","t39","t55","t56","t40","t41","t25","t26","t61","t62","t33","t18","t19","t10","t8","t9","t64","t76","t92","t152","t153","t86","t87","t80","t81","t51","t114","t115","t130","t131","t132","t133","t134","t135","t82","t60","t88","t89","t16","t1"
"t2",0,1.6827334029,2.953631775523,2.850416882353,5.795785366723,5.772011883523,7.600613595723,7.600613595853,7.600613595853,7.600613595123,7.600613594123,7.600613594433,7.600613594433,7.600613594423,7.600613594452,7.600613594452,7.600613594453,5.169592195403,5.788268722203,6.000528813203,6.255026359903,7.600613595043,7.600613595043,7.600613595003,5.666267908303,7.600613595403,7.600613594993,7.600613594991,7.600613594991,7.600613594803,7.600613594803,7.600613595233,7.600613595233,7.600613594203,7.600613594203,6.804534251553,7.600613594353,7.600613594653,7.600613594653,6.324891343603,6.9569302297,6.0534773866,1.39677389673,5.4512543936,7.6006135947,7.6006135947,7.6006135947,7.6006135947,7.6006135947,6.97557883246,7.6006135948,7.6006135948,7.6006135948,7.6006135948,7.6006135948,7.60061359469,7.60061359469,7.6006135947,7.6006135947,7.2765100546,7.6006135947,7.6006135947,7.09041454617,6.8466500027,5.0988233486,3.7274980545,3.7939683805,7.6006135961,7.60061359568,7.60061359568,7.60061359561,7.6006135956,7.60061359557,7.600613595576,7.600613595576,7.60061359558,7.6006135956,7.6006135956,7.6006135952,7.4282568576,4.7647603114,2.37405633703,2.07865318417,2.0342623325,3.8998538438,7.6006135947,6.3092336982,7.33311368677,7.60061359487,4.90997295447,5.57665560339,7.60061359489,7.60061359519,7.60061359519,7.07980046004,6.41181295644,7.60061359504,7.60061359504,7.60061359504,7.60061359504,7.60061359509,7.60061359509,7.60061359504,7.60061359534,7.60061359474,7.60061359474,7.60061359514,7.60061359514,7.60061359504,7.60061359504,7.60061359504,7.60061359502,7.60061359502,7.60061359534,7.60061359534,6.91729648289,6.93939244799,6.38689137189,7.60061359509,7.6006135944,7.6006135944,7.2615767784,7.6006135954,5.07973322149,6.62657942729,6.9444920896,7.3034974206,6.1190764008,3.9661945929,4.1464057182,2.8973030454,3.0240458087,3.1491596543,7.600613595,6.9683875142,7.6006135951,7.60061359504,7.60061359504,7.6006135951,7.6006135951,7.6006135951,7.6006135951,7.6006135954,7.6006135952,7.6006135952,7.6006135952,7.5093755138,7.6006135952,7.6006135952,7.60061359518,7.60061359518,7.1376044577,7.08192138106,7.44890724346,7.60061359516,4.7293360419,2.9604175633
"t3",1.6827334029,0,3.752878330623,3.649663437453,6.595031921823,6.571258438623,8.399860150823,8.399860150953,8.399860150953,8.399860150223,8.399860149223,8.399860149533,8.399860149533,8.399860149523,8.399860149552,8.399860149552,8.399860149553,5.968838750503,6.587515277303,6.799775368303,7.054272915003,8.399860150143,8.399860150143,8.399860150103,6.465514463403,8.399860150503,8.399860150093,8.399860150091,8.399860150091,8.399860149903,8.399860149903,8.399860150333,8.399860150333,8.399860149303,8.399860149303,7.603780806653,8.399860149453,8.399860149753,8.399860149753,7.124137898703,7.7561767848,6.8527239417,2.19602045183,6.2505009487,8.3998601498,8.3998601498,8.3998601498,8.3998601498,8.3998601498,7.77482538756,8.3998601499,8.3998601499,8.3998601499,8.3998601499,8.3998601499,8.39986014979,8.39986014979,8.3998601498,8.3998601498,8.0757566097,8.3998601498,8.3998601498,7.88966110127,7.6458965578,5.8980699037,4.5267446096,4.5932149356,8.3998601512,8.39986015078,8.39986015078,8.39986015071,8.3998601507,8.39986015067,8.399860150676,8.399860150676,8.39986015068,8.3998601507,8.3998601507,8.3998601503,8.2275034127,5.5640068665,3.17330289213,2.87789973927,2.8335088876,4.6991003989,8.3998601498,7.1084802533,8.13236024187,8.39986014997,5.70921950957,6.37590215849,8.39986014999,8.39986015029,8.39986015029,7.87904701514,7.21105951154,8.39986015014,8.39986015014,8.39986015014,8.39986015014,8.39986015019,8.39986015019,8.39986015014,8.39986015044,8.39986014984,8.39986014984,8.39986015024,8.39986015024,8.39986015014,8.39986015014,8.39986015014,8.39986015012,8.39986015012,8.39986015044,8.39986015044,7.71654303799,7.73863900309,7.18613792699,8.39986015019,8.3998601495,8.3998601495,8.0608233335,8.3998601505,5.87897977659,7.42582598239,7.7437386447,8.1027439757,6.9183229559,4.765441148,4.9456522733,3.6965496005,3.8232923638,3.9484062094,8.3998601501,7.7676340693,8.3998601502,8.39986015014,8.39986015014,8.3998601502,8.3998601502,8.3998601502,8.3998601502,8.3998601505,8.3998601503,8.3998601503,8.3998601503,8.3086220689,8.3998601503,8.3998601503,8.39986015028,8.39986015028,7.9368510128,7.88116793616,8.24815379856,8.39986015026,5.528582597,4.1906926624
"t12",2.953631775523,3.752878330623,0,0.65507773263,3.600446217,5.1991317728,7.027733485,7.02773348513,7.02773348513,7.0277334844,7.0277334834,7.02773348371,7.02773348371,7.0277334837,7.027733483729,7.027733483729,7.02773348373,4.70288229612,5.32155882292,5.53381891392,5.78831646062,7.13390369576,7.13390369576,7.13390369572,5.19955800902,7.13390369612,7.13390369571,7.133903695708,7.133903695708,7.13390369552,7.13390369552,7.13390369595,7.13390369595,7.13390369492,7.13390369492,6.33782435227,7.13390369507,7.13390369537,7.13390369537,5.85818144432,6.498163709823,5.594710866723,2.865345730653,6.919826227523,9.069185428623,9.069185428623,9.069185428623,9.069185428623,9.069185428623,8.444150666383,9.069185428723,9.069185428723,9.069185428723,9.069185428723,9.069185428723,9.069185428613,9.069185428613,9.069185428623,9.069185428623,8.745081888523,9.069185428623,9.069185428623,8.558986380093,8.315221836623,6.567395182523,5.196069888423,5.262540214423,9.069185430023,9.069185429603,9.069185429603,9.069185429533,9.069185429523,9.069185429493,9.069185429499,9.069185429499,9.069185429503,9.069185429523,9.069185429523,9.069185429123,8.896828691523,6.233332145323,3.842628170953,3.547225018093,3.502834166423,5.738783854723,9.439543605623,8.148163709123,9.172043697693,9.439543605793,6.748902965393,7.415585614313,9.439543605813,9.439543606113,9.439543606113,8.918730470963,8.250742967363,9.439543605963,9.439543605963,9.439543605963,9.439543605963,9.439543606013,9.439543606013,9.439543605963,9.439543606263,9.439543605663,9.439543605663,9.439543606063,9.439543606063,9.439543605963,9.439543605963,9.439543605963,9.439543605943,9.439543605943,9.439543606263,9.439543606263,8.756226493813,8.778322458913,8.225821382813,9.439543606013,9.439543605323,9.439543605323,9.100506789323,9.439543606323,6.918663232413,8.465509438213,8.783422100523,9.142427431523,7.958006411723,5.823773685623,6.003984810923,4.754882138123,4.881624901423,5.006738747023,9.458192687723,8.825966606923,9.458192687823,9.458192687763,9.458192687763,9.458192687823,9.458192687823,9.458192687823,9.458192687823,9.458192688123,9.458192687923,9.458192687923,9.458192687923,9.366954606523,9.458192687923,9.458192687923,9.458192687903,9.458192687903,8.995183550423,8.939500473783,9.306486336183,9.458192687883,6.586915134623,5.461591035023
"t13",2.850416882353,3.649663437453,0.65507773263,0,3.07173032163,5.09591687963,6.92451859183,6.92451859196,6.92451859196,6.92451859123,6.92451859023,6.92451859054,6.92451859054,6.92451859053,6.924518590559,6.924518590559,6.92451859056,4.59966740295,5.21834392975,5.43060402075,5.68510156745,7.03068880259,7.03068880259,7.03068880255,5.09634311585,7.03068880295,7.03068880254,7.030688802538,7.030688802538,7.03068880235,7.03068880235,7.03068880278,7.03068880278,7.03068880175,7.03068880175,6.2346094591,7.0306888019,7.0306888022,7.0306888022,5.75496655115,6.394948816653,5.491495973553,2.762130837483,6.816611334353,8.965970535453,8.965970535453,8.965970535453,8.965970535453,8.965970535453,8.340935773213,8.965970535553,8.965970535553,8.965970535553,8.965970535553,8.965970535553,8.965970535443,8.965970535443,8.965970535453,8.965970535453,8.641866995353,8.965970535453,8.965970535453,8.455771486923,8.212006943453,6.464180289353,5.092854995253,5.159325321253,8.965970536853,8.965970536433,8.965970536433,8.965970536363,8.965970536353,8.965970536323,8.965970536329,8.965970536329,8.965970536333,8.965970536353,8.965970536353,8.965970535953,8.793613798353,6.130117252153,3.739413277783,3.444010124923,3.399619273253,5.635568961553,9.336328712453,8.044948815953,9.068828804523,9.336328712623,6.645688072223,7.312370721143,9.336328712643,9.336328712943,9.336328712943,8.815515577793,8.147528074193,9.336328712793,9.336328712793,9.336328712793,9.336328712793,9.336328712843,9.336328712843,9.336328712793,9.336328713093,9.336328712493,9.336328712493,9.336328712893,9.336328712893,9.336328712793,9.336328712793,9.336328712793,9.336328712773,9.336328712773,9.336328713093,9.336328713093,8.653011600643,8.675107565743,8.122606489643,9.336328712843,9.336328712153,9.336328712153,8.997291896153,9.336328713153,6.815448339243,8.362294545043,8.680207207353,9.039212538353,7.854791518553,5.720558792453,5.900769917753,4.651667244953,4.778410008253,4.903523853853,9.354977794553,8.722751713753,9.354977794653,9.354977794593,9.354977794593,9.354977794653,9.354977794653,9.354977794653,9.354977794653,9.354977794953,9.354977794753,9.354977794753,9.354977794753,9.263739713353,9.354977794753,9.354977794753,9.354977794733,9.354977794733,8.891968657253,8.836285580613,9.203271443013,9.354977794713,6.483700241453,5.358376141853
"t14",5.795785366723,6.595031921823,3.600446217,3.07173032163,0,8.041285364,9.8698870762,9.86988707633,9.86988707633,9.8698870756,9.8698870746,9.86988707491,9.86988707491,9.8698870749,9.869887074929,9.869887074929,9.86988707493,7.54503588732,8.16371241412,8.37597250512,8.63047005182,9.97605728696,9.97605728696,9.97605728692,8.04171160022,9.97605728732,9.97605728691,9.976057286908,9.976057286908,9.97605728672,9.97605728672,9.97605728715,9.97605728715,9.97605728612,9.97605728612,9.17997794347,9.97605728627,9.97605728657,9.97605728657,8.70033503552,9.340317301023,8.436864457923,5.707499321853,9.761979818723,11.911339019823,11.911339019823,11.911339019823,11.911339019823,11.911339019823,11.286304257583,11.911339019923,11.911339019923,11.911339019923,11.911339019923,11.911339019923,11.911339019813,11.911339019813,11.911339019823,11.911339019823,11.587235479723,11.911339019823,11.911339019823,11.401139971293,11.157375427823,9.409548773723,8.038223479623,8.104693805623,11.911339021223,11.911339020803,11.911339020803,11.911339020733,11.911339020723,11.911339020693,11.911339020699,11.911339020699,11.911339020703,11.911339020723,11.911339020723,11.911339020323,11.738982282723,9.075485736523,6.684781762153,6.389378609293,6.344987757623,8.580937445923,12.281697196823,10.990317300323,12.014197288893,12.281697196993,9.591056556593,10.257739205513,12.281697197013,12.281697197313,12.281697197313,11.760884062163,11.092896558563,12.281697197163,12.281697197163,12.281697197163,12.281697197163,12.281697197213,12.281697197213,12.281697197163,12.281697197463,12.281697196863,12.281697196863,12.281697197263,12.281697197263,12.281697197163,12.281697197163,12.281697197163,12.281697197143,12.281697197143,12.281697197463,12.281697197463,11.598380085013,11.620476050113,11.067974974013,12.281697197213,12.281697196523,12.281697196523,11.942660380523,12.281697197523,9.760816823613,11.307663029413,11.625575691723,11.984581022723,10.800160002923,8.665927276823,8.846138402123,7.597035729323,7.723778492623,7.848892338223,12.300346278923,11.668120198123,12.300346279023,12.300346278963,12.300346278963,12.300346279023,12.300346279023,12.300346279023,12.300346279023,12.300346279323,12.300346279123,12.300346279123,12.300346279123,12.209108197723,12.300346279123,12.300346279123,12.300346279103,12.300346279103,11.837337141623,11.781654064983,12.148639927383,12.300346279083,9.429068725823,8.303744626223
"t34",5.772011883523,6.571258438623,5.1991317728,5.09591687963,8.041285364,0,2.1952399038,3.02402213113,3.02402213113,3.0240221304,5.0644710354,5.06447103571,5.06447103571,5.0644710357,5.064471035729,5.064471035729,5.06447103573,7.52126240412,8.13993893092,8.35219902192,8.60669656862,9.95228380376,9.95228380376,9.95228380372,8.01793811702,9.95228380412,9.95228380371,9.952283803708,9.952283803708,9.95228380352,9.95228380352,9.95228380395,9.95228380395,9.95228380292,9.95228380292,9.15620446027,9.95228380307,9.95228380337,9.95228380337,8.67656155232,9.316543817823,8.413090974723,5.683725838653,9.738206335523,11.887565536623,11.887565536623,11.887565536623,11.887565536623,11.887565536623,11.262530774383,11.887565536723,11.887565536723,11.887565536723,11.887565536723,11.887565536723,11.887565536613,11.887565536613,11.887565536623,11.887565536623,11.563461996523,11.887565536623,11.887565536623,11.377366488093,11.133601944623,9.385775290523,8.014449996423,8.080920322423,11.887565538023,11.887565537603,11.887565537603,11.887565537533,11.887565537523,11.887565537493,11.887565537499,11.887565537499,11.887565537503,11.887565537523,11.887565537523,11.887565537123,11.715208799523,9.051712253323,6.661008278953,6.365605126093,6.321214274423,8.557163962723,12.257923713623,10.966543817123,11.990423805693,12.257923713793,9.567283073393,10.233965722313,12.257923713813,12.257923714113,12.257923714113,11.737110578963,11.069123075363,12.257923713963,12.257923713963,12.257923713963,12.257923713963,12.257923714013,12.257923714013,12.257923713963,12.257923714263,12.257923713663,12.257923713663,12.257923714063,12.257923714063,12.257923713963,12.257923713963,12.257923713963,12.257923713943,12.257923713943,12.257923714263,12.257923714263,11.574606601813,11.596702566913,11.044201490813,12.257923714013,12.257923713323,12.257923713323,11.918886897323,12.257923714323,9.737043340413,11.283889546213,11.601802208523,11.960807539523,10.776386519723,8.642153793623,8.822364918923,7.573262246123,7.700005009423,7.825118855023,12.276572795723,11.644346714923,12.276572795823,12.276572795763,12.276572795763,12.276572795823,12.276572795823,12.276572795823,12.276572795823,12.276572796123,12.276572795923,12.276572795923,12.276572795923,12.185334714523,12.276572795923,12.276572795923,12.276572795903,12.276572795903,11.813563658423,11.757880581783,12.124866444183,12.276572795883,9.405295242623,8.279971143023
"t35",7.600613595723,8.399860150823,7.027733485,6.92451859183,9.8698870762,2.1952399038,0,4.85262384333,4.85262384333,4.8526238426,6.8930727476,6.89307274791,6.89307274791,6.8930727479,6.893072747929,6.893072747929,6.89307274793,9.34986411632,9.96854064312,10.18080073412,10.43529828082,11.78088551596,11.78088551596,11.78088551592,9.84653982922,11.78088551632,11.78088551591,11.780885515908,11.780885515908,11.78088551572,11.78088551572,11.78088551615,11.78088551615,11.78088551512,11.78088551512,10.98480617247,11.78088551527,11.78088551557,11.78088551557,10.50516326452,11.145145530023,10.241692686923,7.512327550853,11.566808047723,13.716167248823,13.716167248823,13.716167248823,13.716167248823,13.716167248823,13.091132486583,13.716167248923,13.716167248923,13.716167248923,13.716167248923,13.716167248923,13.716167248813,13.716167248813,13.716167248823,13.716167248823,13.392063708723,13.716167248823,13.716167248823,13.205968200293,12.962203656823,11.214377002723,9.843051708623,9.909522034623,13.716167250223,13.716167249803,13.716167249803,13.716167249733,13.716167249723,13.716167249693,13.716167249699,13.716167249699,13.716167249703,13.716167249723,13.716167249723,13.716167249323,13.543810511723,10.880313965523,8.489609991153,8.194206838293,8.149815986623,10.385765674923,14.086525425823,12.795145529323,13.819025517893,14.086525425993,11.395884785593,12.062567434513,14.086525426013,14.086525426313,14.086525426313,13.565712291163,12.897724787563,14.086525426163,14.086525426163,14.086525426163,14.086525426163,14.086525426213,14.086525426213,14.086525426163,14.086525426463,14.086525425863,14.086525425863,14.086525426263,14.086525426263,14.086525426163,14.086525426163,14.086525426163,14.086525426143,14.086525426143,14.086525426463,14.086525426463,13.403208314013,13.425304279113,12.872803203013,14.086525426213,14.086525425523,14.086525425523,13.747488609523,14.086525426523,11.565645052613,13.112491258413,13.430403920723,13.789409251723,12.604988231923,10.470755505823,10.650966631123,9.401863958323,9.528606721623,9.653720567223,14.105174507923,13.472948427123,14.105174508023,14.105174507963,14.105174507963,14.105174508023,14.105174508023,14.105174508023,14.105174508023,14.105174508323,14.105174508123,14.105174508123,14.105174508123,14.013936426723,14.105174508123,14.105174508123,14.105174508103,14.105174508103,13.642165370623,13.586482293983,13.953468156383,14.105174508083,11.233896954823,10.108572855223
"t146",7.600613595853,8.399860150953,7.02773348513,6.92451859196,9.86988707633,3.02402213113,4.85262384333,0,0.08577599746,2.16321589873,6.89307274773,6.89307274804,6.89307274804,6.89307274803,6.893072748059,6.893072748059,6.89307274806,9.34986411645,9.96854064325,10.18080073425,10.43529828095,11.78088551609,11.78088551609,11.78088551605,9.84653982935,11.78088551645,11.78088551604,11.780885516038,11.780885516038,11.78088551585,11.78088551585,11.78088551628,11.78088551628,11.78088551525,11.78088551525,10.9848061726,11.7808855154,11.7808855157,11.7808855157,10.50516326465,11.145145530153,10.241692687053,7.512327550983,11.566808047853,13.716167248953,13.716167248953,13.716167248953,13.716167248953,13.716167248953,13.091132486713,13.716167249053,13.716167249053,13.716167249053,13.716167249053,13.716167249053,13.716167248943,13.716167248943,13.716167248953,13.716167248953,13.392063708853,13.716167248953,13.716167248953,13.205968200423,12.962203656953,11.214377002853,9.843051708753,9.909522034753,13.716167250353,13.716167249933,13.716167249933,13.716167249863,13.716167249853,13.716167249823,13.716167249829,13.716167249829,13.716167249833,13.716167249853,13.716167249853,13.716167249453,13.543810511853,10.880313965653,8.489609991283,8.194206838423,8.149815986753,10.385765675053,14.086525425953,12.795145529453,13.819025518023,14.086525426123,11.395884785723,12.062567434643,14.086525426143,14.086525426443,14.086525426443,13.565712291293,12.897724787693,14.086525426293,14.086525426293,14.086525426293,14.086525426293,14.086525426343,14.086525426343,14.086525426293,14.086525426593,14.086525425993,14.086525425993,14.086525426393,14.086525426393,14.086525426293,14.086525426293,14.086525426293,14.086525426273,14.086525426273,14.086525426593,14.086525426593,13.403208314143,13.425304279243,12.872803203143,14.086525426343,14.086525425653,14.086525425653,13.747488609653,14.086525426653,11.565645052743,13.112491258543,13.430403920853,13.789409251853,12.604988232053,10.470755505953,10.650966631253,9.401863958453,9.528606721753,9.653720567353,14.105174508053,13.472948427253,14.105174508153,14.105174508093,14.105174508093,14.105174508153,14.105174508153,14.105174508153,14.105174508153,14.105174508453,14.105174508253,14.105174508253,14.105174508253,14.013936426853,14.105174508253,14.105174508253,14.105174508233,14.105174508233,13.642165370753,13.586482294113,13.953468156513,14.105174508213,11.233896954953,10.108572855353
"t147",7.600613595853,8.399860150953,7.02773348513,6.92451859196,9.86988707633,3.02402213113,4.85262384333,0.08577599746,0,2.16321589873,6.89307274773,6.89307274804,6.89307274804,6.89307274803,6.893072748059,6.893072748059,6.89307274806,9.34986411645,9.96854064325,10.18080073425,10.43529828095,11.78088551609,11.78088551609,11.78088551605,9.84653982935,11.78088551645,11.78088551604,11.780885516038,11.780885516038,11.78088551585,11.78088551585,11.78088551628,11.78088551628,11.78088551525,11.78088551525,10.9848061726,11.7808855154,11.7808855157,11.7808855157,10.50516326465,11.145145530153,10.241692687053,7.512327550983,11.566808047853,13.716167248953,13.716167248953,13.716167248953,13.716167248953,13.716167248953,13.091132486713,13.716167249053,13.716167249053,13.716167249053,13.716167249053,13.716167249053,13.716167248943,13.716167248943,13.716167248953,13.716167248953,13.392063708853,13.716167248953,13.716167248953,13.205968200423,12.962203656953,11.214377002853,9.843051708753,9.909522034753,13.716167250353,13.716167249933,13.716167249933,13.716167249863,13.716167249853,13.716167249823,13.716167249829,13.716167249829,13.716167249833,13.716167249853,13.716167249853,13.716167249453,13.543810511853,10.880313965653,8.489609991283,8.194206838423,8.149815986753,10.385765675053,14.086525425953,12.795145529453,13.819025518023,14.086525426123,11.395884785723,12.062567434643,14.086525426143,14.086525426443,14.086525426443,13.565712291293,12.897724787693,14.086525426293,14.086525426293,14.086525426293,14.086525426293,14.086525426343,14.086525426343,14.086525426293,14.086525426593,14.086525425993,14.086525425993,14.086525426393,14.086525426393,14.086525426293,14.086525426293,14.086525426293,14.086525426273,14.086525426273,14.086525426593,14.086525426593,13.403208314143,13.425304279243,12.872803203143,14.086525426343,14.086525425653,14.086525425653,13.747488609653,14.086525426653,11.565645052743,13.112491258543,13.430403920853,13.789409251853,12.604988232053,10.470755505953,10.650966631253,9.401863958453,9.528606721753,9.653720567353,14.105174508053,13.472948427253,14.105174508153,14.105174508093,14.105174508093,14.105174508153,14.105174508153,14.105174508153,14.105174508153,14.105174508453,14.105174508253,14.105174508253,14.105174508253,14.013936426853,14.105174508253,14.105174508253,14.105174508233,14.105174508233,13.642165370753,13.586482294113,13.953468156513,14.105174508213,11.233896954953,10.108572855353
"t59",7.600613595123,8.399860150223,7.0277334844,6.92451859123,9.8698870756,3.0240221304,4.8526238426,2.16321589873,2.16321589873,0,6.893072747,6.89307274731,6.89307274731,6.8930727473,6.893072747329,6.893072747329,6.89307274733,9.34986411572,9.96854064252,10.18080073352,10.43529828022,11.78088551536,11.78088551536,11.78088551532,9.84653982862,11.78088551572,11.78088551531,11.780885515308,11.780885515308,11.78088551512,11.78088551512,11.78088551555,11.78088551555,11.78088551452,11.78088551452,10.98480617187,11.78088551467,11.78088551497,11.78088551497,10.50516326392,11.145145529423,10.241692686323,7.512327550253,11.566808047123,13.716167248223,13.716167248223,13.716167248223,13.716167248223,13.716167248223,13.091132485983,13.716167248323,13.716167248323,13.716167248323,13.716167248323,13.716167248323,13.716167248213,13.716167248213,13.716167248223,13.716167248223,13.392063708123,13.716167248223,13.716167248223,13.205968199693,12.962203656223,11.214377002123,9.843051708023,9.909522034023,13.716167249623,13.716167249203,13.716167249203,13.716167249133,13.716167249123,13.716167249093,13.716167249099,13.716167249099,13.716167249103,13.716167249123,13.716167249123,13.716167248723,13.543810511123,10.880313964923,8.489609990553,8.194206837693,8.149815986023,10.385765674323,14.086525425223,12.795145528723,13.819025517293,14.086525425393,11.395884784993,12.062567433913,14.086525425413,14.086525425713,14.086525425713,13.565712290563,12.897724786963,14.086525425563,14.086525425563,14.086525425563,14.086525425563,14.086525425613,14.086525425613,14.086525425563,14.086525425863,14.086525425263,14.086525425263,14.086525425663,14.086525425663,14.086525425563,14.086525425563,14.086525425563,14.086525425543,14.086525425543,14.086525425863,14.086525425863,13.403208313413,13.425304278513,12.872803202413,14.086525425613,14.086525424923,14.086525424923,13.747488608923,14.086525425923,11.565645052013,13.112491257813,13.430403920123,13.789409251123,12.604988231323,10.470755505223,10.650966630523,9.401863957723,9.528606721023,9.653720566623,14.105174507323,13.472948426523,14.105174507423,14.105174507363,14.105174507363,14.105174507423,14.105174507423,14.105174507423,14.105174507423,14.105174507723,14.105174507523,14.105174507523,14.105174507523,14.013936426123,14.105174507523,14.105174507523,14.105174507503,14.105174507503,13.642165370023,13.586482293383,13.953468155783,14.105174507483,11.233896954223,10.108572854623
