,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
t3,-15.088744,-1.4116424,36.94181,-2.4771519,15.848186,-1.7529713,80.955185,-5.690688,-8.463418,31.862476,51.681587,52.194687,21.510216,-3.4515324,9.413647
t4,-15.638202,-1.476405,38.137447,-2.61216,16.533321,-1.861748,83.761116,-5.861261,-8.748714,33.04163,53.681614,54.060658,22.195734,-3.6481473,9.545004
t1,-13.297435,-1.2448225,32.6907,-2.0802715,13.512195,-1.5063924,71.68706,-5.1033235,-7.5192943,28.16396,45.376392,46.083897,18.233738,-3.031806,8.277601
t13,-15.1586075,-2.3053203,36.60545,-1.9905294,15.734598,-1.9532603,80.98319,-7.24859,-8.139413,29.759302,51.0305,49.34036,16.690237,-2.889386,15.151713
t71,-19.195992,-3.4793603,44.87777,-2.1576328,19.873312,-2.6766176,102.56508,-10.276015,-9.970351,35.257347,63.632366,60.540905,20.645529,-2.932926,23.986574
t91,-19.673733,-3.4954197,46.015476,-2.2236261,20.32051,-2.6851768,105.15762,-10.458526,-10.208114,36.291695,65.20528,62.212177,21.26521,-3.0099401,24.501669
t92,-19.689177,-3.524878,46.07273,-2.2248034,20.343603,-2.725791,105.14786,-10.457585,-10.202681,36.328327,65.25512,62.171803,21.161818,-3.0252874,24.4126
t65,-19.260406,-3.4921856,45.104923,-2.1660733,19.86539,-2.6713953,103.006065,-10.313483,-10.015689,35.505253,63.890408,60.848476,20.675282,-2.9400842,24.078749
t6,-12.151403,-1.4697261,30.196669,-1.7469023,12.564079,-1.5120786,63.818123,-4.9216375,-6.6712036,25.393606,40.850918,40.186825,14.913819,-2.7454066,7.532937
t10,-7.6308846,-0.45909855,22.952051,-1.81573,12.900948,-1.0950061,37.839783,-1.993812,-4.790107,17.33802,26.929224,26.030523,14.580743,-2.7536185,-0.24743068
