"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100"
"t33",-0.129991345602346,-0.0245261459183409,0.00794530073601984,-0.0065965398182909,-0.0987113482257838,-0.0629083633104463,-0.0993258329646214,0.000260107669674504,-0.000144751387182114,3.39315593046696e-05,0.000145015718143176,-0.000103263602107469,0.00051010062513833,-0.000246738253025434,-0.000228710273216924,-0.000116108024218676,-0.307211417664738,0.249067769660117,-0.000667333491485599,9.49314139297083e-05,0.000294991937032167,0.00053391951154726,0.387854397952987,0.0916494036500057,-0.012462477113482,6.68633340647962e-06,0.000171474996041221,-0.000186214405938417,-0.00374709896207635,0.00196942719489051,-0.00124853416811635,7.38225929353316e-06,0.000416636447017374,-0.00255113589265456,8.27045691156372e-05,-0.141291320984528,-0.000423031222111266,-7.36468408538618e-05,1.87634651748353e-05,8.73680790766562e-05,0.0508907834944095,0.332917181210789,0.000920818764038294,-3.63313572782567e-15,-1.17094318980931e-14,-8.41391114561935e-07,4.00034396070331e-05,-3.20812304541586e-15,0.000361754036525698,0.000128805331803333,-0.0011951489079167,1.87511344286995e-05,-3.74963151710201e-16,3.17956827104802e-05,-3.26624544038627e-06,-3.11195894663162e-15,-6.99390736959815e-16,1.57521636667027e-05,-0.00142392164039918,-1.28521155908055e-05,-0.000347845046837999,-0.00281425458382198,2.19042340919741e-06,0.707106781186551,1.44335607603524e-05,-2.07030052709173e-05,6.13680643293327e-14,1.5292291060101e-14,5.43270483169287e-15,-7.07241712901738e-07,1.56043370595039e-15,1.12500280523329e-15,-0.000493046091115203,-0.000140166738346484,6.22758841953415e-05,-2.97754003406931e-15,-1.24754317070273e-15,-1.8712621465429e-15,-8.3071774120242e-16,3.6751899808944e-15,7.04520972834074e-15,-1.09201513627734e-14,-0.000113967509026397,6.33624807900182e-16,-1.03813226064268e-15,8.57859349031677e-16,7.26479595249427e-16,7.41233988490932e-16,-2.00433875850733e-15,1.01078951485872e-15,-3.54028045613879e-15,-1.66329650999008e-15,-4.98582247516758e-16,1.83266181171831e-15,6.99173963263606e-16,-8.26228730421585e-16,6.27925758275543e-16,2.08105329109238e-15,-7.11087567030166e-15,-0.1
"t34",-0.129991345602347,-0.0245261459183423,0.00794530073602043,-0.00659653981829104,-0.0987113482257836,-0.0629083633104463,-0.0993258329646214,0.000260107669674588,-0.000144751387182074,3.39315593044102e-05,0.000145015718143323,-0.000103263602106961,0.000510100625138643,-0.000246738253025382,-0.000228710273214693,-0.000116108024218783,-0.307211417664741,0.249067769660121,-0.000667333491484845,9.49314139289196e-05,0.000294991937032355,0.000533919511546374,0.387854397952992,0.0916494036500073,-0.0124624771134817,6.68633340745672e-06,0.000171474996039829,-0.000186214405942443,-0.00374709896207619,0.00196942719489168,-0.00124853416811585,7.38225929456942e-06,0.000416636447017823,-0.00255113589265434,8.27045691195968e-05,-0.141291320984532,-0.00042303122211233,-7.36468408606928e-05,1.87634651724889e-05,8.73680790767611e-05,0.050890783494406,0.33291718121079,0.000920818764041906,-2.79596788289808e-15,-6.82911581883568e-15,-8.41391114590206e-07,4.00034396087866e-05,-1.35771782571298e-15,0.000361754036530198,0.000128805331809421,-0.00119514890791277,1.87511344301303e-05,-6.48973412675349e-16,3.17956827112481e-05,-3.26624545466976e-06,1.31919700048506e-15,6.29075471591249e-16,1.57521636397063e-05,-0.00142392164036539,-1.28521156082551e-05,-0.000347845046795798,-0.00281425458371695,2.19042331299425e-06,-0.707106781186545,1.44335612969702e-05,-2.07030051977351e-05,-6.32117170237887e-14,-1.64044116842453e-14,-4.63127157988357e-15,-7.0724165970365e-07,-1.80477495442624e-15,-1.72169285816223e-15,-0.000493046091184,-0.000140166738345115,6.22758841972839e-05,5.22154051663998e-15,2.05981317465857e-15,1.51207712735657e-15,3.47879497308924e-16,-4.15554678486226e-15,-7.70938741862022e-15,1.32899296076554e-14,-0.000113967509026205,2.32697042408685e-16,-9.01044445801184e-16,-2.05165405098808e-15,3.79014318362755e-16,1.10225058893021e-15,-1.50951257771168e-16,7.1189799229657e-16,-5.28633664788798e-16,-2.43108361854279e-15,-6.72183921164247e-16,-2.3524077812512e-15,-1.99774427980742e-16,2.52991688503556e-16,5.90951870511757e-16,4.02288923046622e-15,-1.5728399651563e-14,-0.100000000000013
"t15",-0.129244029389551,-0.0242308761754253,0.0077911833836885,-0.00641506674473162,-0.0956591169491644,-0.0607716499338227,-0.0952457645972907,0.000249235155986668,-0.000138682147683235,3.23384329376794e-05,0.00013768699849257,-9.28683166575123e-05,0.000448815653399331,-0.000213597419392994,-0.00019649499185726,-9.79999870401669e-05,-0.254546915744563,0.203661262711713,-0.000526927737649561,7.39623297920501e-05,0.0002261620037466,0.000395177700507431,0.274120272874862,0.0623780828096314,-0.00838515303248652,4.21018100020076e-06,9.78290043780801e-05,-9.7621900260695e-05,-0.0018619612432008,0.000754962786433349,-0.000399410019992225,2.33413249448808e-06,0.000106160664521501,-0.000575242515392863,1.80386931958171e-05,-0.018960525109186,8.1444039760592e-05,3.52381149453294e-05,-1.30811479749319e-05,-0.000113092542774433,-0.0801517241504566,-0.87087851414123,-0.00255454631905556,7.54675332730065e-15,2.42146349770826e-14,-3.68196069814844e-05,0.00146358935964282,5.41087286138897e-15,0.00186234999918595,0.000651226699912989,-0.00573661440444813,8.77582695002019e-05,2.27886116882821e-15,0.000122857246398178,-1.06061510305534e-05,1.91163468775265e-15,-9.4812929039039e-16,4.55281883445621e-05,-0.00380647830492565,-3.32920393062281e-05,-0.000786638636526145,-0.00599527632186711,4.56184623135208e-06,1.80411241501588e-15,2.86410173276385e-05,-4.08064705182019e-05,8.91095357389904e-16,1.06117578638591e-15,4.57128271368229e-16,-1.29184325601244e-06,3.47942358158692e-16,5.5336386446063e-16,-0.000869762323129278,-0.000244095859725883,0.000105268777658954,-5.50387893805011e-16,-2.81278324327058e-16,-6.64888772894065e-16,-8.19753895229185e-16,-6.9388645194942e-16,4.86815352068548e-16,-4.88638385531956e-15,-0.000181730813980247,7.13044005630181e-16,-6.55992674877579e-16,-1.93692066831965e-16,-1.25406782600346e-15,-5.05662511520093e-17,7.48681190892905e-16,1.2485232108463e-15,-2.50254698422854e-15,-2.4327950047714e-15,-7.63284438888723e-17,7.2871146830451e-16,1.29329317652437e-15,-1.16723888834819e-15,1.12263711269278e-15,2.3328687152208e-15,-6.35089251977958e-15,-0.0999999999999931
"t51",-0.137672636000948,-0.0278176262500497,0.00985185961761343,-0.00915061100238945,-0.144307989686827,-0.0966807446065335,-0.173928245162737,0.000462125584988407,-0.00025784762916405,6.73956900049695e-05,0.000314341933022885,0.000502518412823849,-0.000999358123306971,0.000328409084555628,0.000263426369704458,0.000100749383631287,0.209825138581778,-0.146975474897459,0.000288962024205454,-3.75928782948866e-05,-0.000107843693693057,-0.00020532063785295,0.0637238086556795,-0.000143586031271521,8.56443408157068e-05,4.0149932769393e-08,7.47589270327234e-06,-1.35191764997624e-05,-0.000334429866082501,0.000315558845172052,-0.000259260728444916,1.55608858442398e-06,0.000113189207505535,-0.000789948398793447,2.65084427787549e-05,-0.0726096569194096,0.000164911320520606,9.45190504413803e-06,-1.40155991520435e-06,-2.23144117921469e-06,-0.00218222744817152,0.000211857604203433,3.78569177369802e-07,-2.79598276891128e-16,1.45096136413232e-15,-5.90231803421323e-07,2.39581309390826e-05,-4.56675807352146e-15,-0.000300093302690762,-0.303487547290894,-0.000649626171290622,8.00438469432911e-06,-3.56709841540494e-15,8.1393718961953e-06,-7.67359963870266e-07,-2.42357031702998e-15,7.32165716688627e-16,3.72441172649625e-06,-0.000349484762264098,-3.2417378309688e-06,-0.000132242138533677,-0.101084526975791,-7.86631794886284e-07,-4.98073804422461e-14,-2.20044855232924e-07,1.00027626080852e-07,-4.07212788438959e-15,-1.8279787888021e-14,-7.82839995715011e-16,7.41426805198833e-08,1.36848808479987e-14,2.70239997103848e-15,0.855789802917163,-0.000129420943828018,2.65186495884887e-05,8.10365199484235e-15,-8.11384331529283e-15,2.00422569454735e-15,-5.20905344468671e-16,1.83576339102978e-15,2.88081994057572e-15,4.37435722880118e-14,-3.66493483886952e-05,2.30392920784308e-17,-2.22137501049491e-15,1.99427235453885e-15,6.59907608107518e-16,4.59671367458527e-16,8.4764705445447e-15,1.09576998708142e-15,-3.86118039598681e-15,6.73764673042444e-17,-1.04364419856494e-14,-2.92015536862428e-15,-1.24211536547215e-15,-3.80202362404057e-15,4.2611217819365e-16,2.05426414019533e-15,2.01421820087609e-15,-0.100000000000026
"t66",-0.13787424077622,-0.0279023335447036,0.00989980281982741,-0.00921320605615802,-0.145413382255511,-0.0974915453972656,-0.175678767103482,0.000466854818832776,-0.000260494108096533,6.8166111384015e-05,0.00031819493438867,0.000514164563571155,-0.00102646458533665,0.000338229311834928,0.000271634423992893,0.000104174823192068,0.21755200745525,-0.152672739765936,0.000301558017289262,-3.92969599429221e-05,-0.000112950196390149,-0.000215897446398752,0.0673233200679636,-0.000152228191548169,9.08908643410826e-05,4.28383388415551e-08,8.0303296160675e-06,-1.45920860486479e-05,-0.000361943685419231,0.000344975759988228,-0.000284836143903697,1.71006694339865e-06,0.000124935603951651,-0.000873647677300925,2.93313626080832e-05,-0.0807617018431273,0.000186404745632787,1.07944994473111e-05,-1.61074541600912e-06,-2.59714325081559e-06,-0.00255105949702885,0.000250514110407052,4.48219678629176e-07,-8.18202928465991e-16,7.20458881315997e-15,-7.27158446839466e-07,2.95399394677986e-05,-6.66735391489842e-15,-0.000386788793822379,-0.391708488976912,-0.000842090913019455,1.03995473673702e-05,-5.23855652240826e-15,1.08169395115447e-05,-1.05518751673371e-06,2.83001931019185e-15,8.74730647080339e-16,5.31719692534855e-06,-0.000518266318398026,-4.90484470316014e-06,-0.000233214512577535,-0.207383347430205,-1.77123990359237e-06,1.30451205393456e-14,-7.21125182249258e-07,3.59913290736991e-07,2.80914983346874e-16,1.18132954594415e-14,7.86864664437158e-16,-1.59700529425313e-07,-5.80437430937324e-15,-2.09330956360501e-15,-0.361067130849897,2.12752455249374e-05,5.27401293559914e-06,-8.26583966300108e-15,8.36537117839714e-15,-4.77562780241446e-15,-6.81126659573034e-15,-1.58413316030272e-14,-5.39356537996743e-15,0.707106781186527,-1.96692961344514e-05,3.90434913164307e-15,-1.99370030319955e-14,1.22738243131672e-14,8.3738927097662e-16,-8.97845570616634e-17,-1.54027385447689e-14,1.07349548804735e-14,2.21093907358995e-16,1.53910980638378e-16,-1.24774125209541e-15,-8.54484418596949e-15,-2.64542860263463e-15,2.03209241159108e-15,1.1105548459019e-15,2.02152316226839e-15,-8.74510246468929e-15,-0.0999999999999975
"t67",-0.13787424077622,-0.0279023335447051,0.00989980281982658,-0.00921320605615783,-0.14541338225551,-0.0974915453972656,-0.175678767103483,0.000466854818832891,-0.000260494108096613,6.81661113843067e-05,0.000318194934388639,0.000514164563570379,-0.00102646458533665,0.000338229311835309,0.000271634423992742,0.000104174823191616,0.217552007455249,-0.152672739765936,0.000301558017290083,-3.92969599431407e-05,-0.000112950196390487,-0.000215897446399725,0.0673233200679646,-0.00015222819154688,9.08908643406617e-05,4.28383390988025e-08,8.03032961612313e-06,-1.45920860496477e-05,-0.000361943685418678,0.000344975759988951,-0.000284836143903274,1.71006694414139e-06,0.000124935603949948,-0.000873647677298995,2.93313626100511e-05,-0.0807617018431283,0.00018640474563293,1.07944994452161e-05,-1.61074541569836e-06,-2.59714325040861e-06,-0.00255105949702605,0.000250514110413574,4.48219677021331e-07,-3.83581442716263e-16,2.91675980082341e-15,-7.27158446884857e-07,2.95399394698124e-05,-4.6841216620574e-15,-0.000386788793822288,-0.391708488976918,-0.00084209091302088,1.03995473645915e-05,-3.86757435163087e-15,1.08169395124595e-05,-1.05518751466672e-06,3.42797969927522e-15,-2.41383226589505e-15,5.31719692389355e-06,-0.000518266318402336,-4.90484470380365e-06,-0.000233214512574985,-0.207383347430192,-1.77123990142451e-06,-1.11716191852906e-14,-7.21125185464975e-07,3.59913297009299e-07,8.33236045374627e-16,2.99523999743952e-15,1.49334451358086e-15,-1.59700547442724e-07,-7.79956421295259e-15,9.2558182354031e-16,-0.361067130849824,2.12752455405021e-05,5.27401292889652e-06,1.52125874621848e-16,-2.33957969680967e-15,2.28170147416781e-15,5.69102095325668e-15,1.49131062711747e-14,6.58295187251689e-15,-0.707106781186568,-1.96692960911121e-05,-3.80164265187473e-15,1.59924836193491e-14,-1.62202137123499e-14,-5.27331143448845e-16,1.29845873774231e-15,6.42458082266912e-15,-9.78568769886054e-15,-3.78723471995149e-15,-4.14410735727532e-15,6.67902800942684e-15,1.20378021626291e-14,3.22213600987227e-15,4.41207615243593e-15,-2.38583526012911e-16,3.95778197424251e-15,-1.99942040986195e-14,-0.0999999999999816
"t99",-0.137872341643798,-0.0279016901038786,0.00989954063844273,-0.00921301008273739,-0.14541100503694,-0.0974905102786811,-0.175680097808492,0.000466859390686503,-0.000260496763838748,6.81679893333289e-05,0.000318208264349793,0.000514369325673347,-0.00102708767868107,0.000338493397810835,0.00027186988246003,0.000104287212454844,0.217837955296571,-0.152900299110611,0.000302155812492001,-3.93825783846351e-05,-0.000113223546281207,-0.000216537138756208,0.0675721194151817,-0.000152883300902625,9.12989393813809e-05,4.30765983291754e-08,8.0875375822226e-06,-1.47147524718942e-05,-0.000365267950992395,0.000349301620771361,-0.000288959204994466,1.73501635012013e-06,0.000126995793639428,-0.000888852589866995,2.98486007148438e-05,-0.0823982787290998,0.000192081870019866,1.12160407729553e-05,-1.68375533306725e-06,-2.75561803792633e-06,-0.00272370207735595,0.000272785553011995,4.89327893782033e-07,1.43902287622579e-15,-3.11933498815342e-15,-9.29215410981678e-07,3.7981514184898e-05,9.459255507235e-15,0.000767780857476023,0.548004369063826,0.000434378663493354,-2.90042845003149e-06,7.34517181777901e-15,4.78982732721239e-06,-6.80909192210622e-07,-1.86288338388595e-15,-3.18618932728029e-15,3.80291430040846e-06,-0.00038656005936038,-3.70430100192873e-06,-0.000180842186257305,-0.159704866810871,-1.35343877607794e-06,-3.77475828372553e-15,-5.32473635422216e-07,2.63698322582957e-07,-4.29799364494662e-15,-2.07526285606702e-15,3.89735689773731e-15,-8.83837195325903e-08,-2.13456901027051e-15,6.58795900843908e-16,-0.0224513928992601,-1.92376122237565e-05,1.05406655174583e-05,-1.6932096335496e-15,4.13778927294293e-15,-2.34878210060833e-15,-3.79893963838684e-15,-3.64694002788994e-16,3.74364097665916e-15,-3.24603288764975e-16,-2.32372652810578e-05,1.16140891722923e-16,7.76006109353368e-15,-3.81006464740057e-15,-3.1635803659223e-15,2.14717670518731e-15,-2.56541168735246e-14,-1.38518389655318e-14,-7.03185761488958e-15,-2.8539315626568e-15,-1.19266274957691e-14,-2.32912755972166e-14,-8.41507309130441e-15,1.9879613012472e-14,1.19089479096402e-14,6.20802730096392e-14,-0.707106781186559,-0.099999999999925
"t100",-0.137872341643798,-0.0279016901038786,0.00989954063844298,-0.00921301008273703,-0.14541100503694,-0.0974905102786811,-0.175680097808492,0.000466859390686293,-0.000260496763839235,6.81679893335124e-05,0.000318208264349533,0.000514369325673488,-0.00102708767868146,0.000338493397810483,0.000271869882459775,0.000104287212455119,0.217837955296571,-0.152900299110609,0.000302155812492017,-3.93825783848591e-05,-0.000113223546280547,-0.000216537138757232,0.0675721194151816,-0.00015288330090352,9.12989393813809e-05,4.30765973117615e-08,8.08753758204368e-06,-1.47147524730893e-05,-0.000365267950992641,0.000349301620773082,-0.000288959204994905,1.73501634967528e-06,0.000126995793639759,-0.00088885258986871,2.98486007134218e-05,-0.0823982787290971,0.000192081870020276,1.12160407727985e-05,-1.68375533172246e-06,-2.7556180404365e-06,-0.00272370207735632,0.00027278555301883,4.89327892352892e-07,1.07680705632047e-15,-7.64135568072902e-15,-9.29215411668834e-07,3.79815141875557e-05,7.3151489880893e-15,0.000767780857475516,0.548004369063829,0.000434378663498806,-2.90042845007433e-06,6.22408427607543e-15,4.78982732541507e-06,-6.80909193284614e-07,-3.32346191864596e-15,-3.82990734332927e-15,3.80291430070758e-06,-0.000386560059354551,-3.70430100187778e-06,-0.000180842186249277,-0.159704866810876,-1.35343878047408e-06,-1.24344978758018e-14,-5.32473632062169e-07,2.63698322499006e-07,-1.25959462059892e-15,-3.28616935035601e-15,5.42428627505129e-16,-8.83837241732954e-08,-3.8764820488887e-16,4.21552194116594e-16,-0.0224513928992793,-1.92376122185508e-05,1.05406655229611e-05,3.81853918490657e-15,-2.09104806097206e-15,-4.89589146508839e-16,1.61133414461651e-15,-4.80877988715659e-16,-2.32526386700936e-15,-1.13852001715931e-14,-2.32372653187603e-05,2.23852284433671e-15,-4.84430745802969e-15,1.18222866156129e-15,5.7601927286575e-15,1.01689671227934e-15,2.13957293360582e-14,1.77000147604702e-14,2.26404935447544e-15,-1.89714773744543e-15,1.19128123024433e-14,2.89161369668871e-14,9.08290161451634e-15,-2.06297712867185e-14,-8.4204161995292e-15,-5.52749765082688e-14,0.707106781186536,-0.100000000000067
"t35",-0.137059611658263,-0.0275595049552414,0.0097054072766176,-0.00895889250163893,-0.140918615202204,-0.0941922215133738,-0.168543374596485,0.000447574439422172,-0.00024970447988439,6.50214001363292e-05,0.000302454543672278,0.000466057814739767,-0.000914047097551612,0.000297387497342523,0.000237454081074128,8.98693543216373e-05,0.18519024666884,-0.128764511859792,0.00024844068689051,-3.20981754835726e-05,-9.1333907231689e-05,-0.000170935725407541,0.0519446412567191,-0.000115166397275095,6.83667778802687e-05,3.12297543153668e-08,5.61870665496999e-06,-9.9005814214882e-06,-0.000241278191343759,0.00021451873161417,-0.000170786091305203,1.02320805861779e-06,7.22790414795049e-05,-0.000497604890987419,1.66416356235626e-05,-0.0438985206792693,8.73851813281515e-05,4.53322290171746e-06,-6.27768427927757e-07,-8.51628444769034e-07,-0.000780778812216103,6.21905904942127e-05,1.08319446616721e-07,-5.87134192481711e-16,-2.92260486989598e-15,-1.59113998234829e-08,4.98561451163991e-07,-2.14711910295707e-15,-4.56795362218706e-05,-0.0194239109269824,5.56477462059226e-05,-1.07589008809104e-06,2.2797514012605e-16,-3.32900017853325e-06,5.62656631177759e-07,6.67061679499873e-16,7.97929953884639e-15,-4.14534333227929e-06,0.000540084915042532,5.82653418512788e-06,0.0005883909975341,0.922717737242437,1.09217073150988e-05,7.26363413861009e-14,2.40816332498469e-05,-3.18100417061037e-05,9.44007273192888e-15,9.72823177713817e-15,-4.83552532655957e-15,-6.15248953893211e-07,3.00497057713457e-15,-2.91094275288397e-15,-0.0765105787125043,-8.71744470323568e-05,3.76133045986098e-05,9.34444949778146e-16,1.3102342105978e-15,2.21269395484336e-15,1.70296203033433e-15,7.06355626155891e-16,-3.45255793313215e-15,3.2802553998353e-15,-6.09012396570173e-05,2.18491930839533e-16,-1.79379196923739e-15,2.41173360295778e-15,-2.76026143169122e-15,-1.13168730501089e-15,-1.43122536415878e-16,-6.4787068225821e-16,-1.60742531605058e-15,-2.59043917907187e-15,9.53503921898811e-16,-4.97657008304905e-15,3.08715080076044e-15,-6.09047302000961e-15,1.77515253368097e-16,1.99341524309293e-15,-8.05557163729395e-15,-0.100000000000003
"t12",-0.131932482724617,-0.0253826771174965,0.008458324598512,-0.0073089409078415,-0.111619307581446,-0.0725949025305389,-0.121376156398849,0.000319998648246071,-0.000178298302035903,4.40660225989938e-05,0.000197050869166598,0.000121515555166801,-8.80702402928313e-05,-8.269363395428e-06,-2.05180979457447e-05,-2.0212103763571e-05,-0.0687845292804519,0.0614626901959619,-0.000189294575618628,2.80014306913601e-05,9.19152711918967e-05,0.000222745845073392,-0.0882223292732934,0.000233266498725205,-0.000145340992175107,-8.459311360962e-08,-2.0125503655776e-05,4.28498127749627e-05,0.00115721471855505,-0.00149614589714272,0.00142920498723671,-8.65061766699707e-06,-0.000718756869000141,0.00532696157675752,-0.000181424746438776,0.583656019060403,-0.00226749017247913,-0.000196170388608898,3.94711825012284e-05,0.000158521272153894,0.284407612661808,0.0305333990584333,4.49918510359977e-05,-1.44314302724653e-14,-0.707106781186534,-1.44073809008028e-05,0.000579098464097339,1.01991994428742e-15,0.00101392014196348,0.00332602627910655,-0.00317048715639664,4.88783833527096e-05,-3.22155940501225e-15,7.25333280232474e-05,-6.61681486540686e-06,1.8172082673314e-15,1.93794653918721e-16,2.95056447197161e-05,-0.0025323827809439,-2.23906559952738e-05,-0.000560721148365798,-0.022788757534909,3.04325903165184e-06,-5.23192600354605e-15,2.02899246206402e-05,-2.90155330681063e-05,-4.86357312628118e-16,-1.5695050314235e-16,-4.08049046133194e-18,-9.47027024850018e-07,2.27207477647251e-16,-1.73368746962725e-16,-0.00288221594860002,-0.000181220256372912,7.88946532803055e-05,9.44780385380931e-17,6.56305156293442e-16,-6.59551573276908e-16,-3.08411832129468e-16,4.58208339818115e-16,4.73589036474638e-16,1.05657673940384e-15,-0.000138344687905958,-4.00014870101511e-16,1.94740581878329e-16,-6.8085014793583e-16,2.11073519395524e-16,4.62725266808296e-16,2.9437664839964e-16,1.37598676106021e-15,-2.23550593893317e-15,-1.07409555156221e-15,-7.21839159466767e-16,1.57482662650436e-16,-1.95909156265501e-16,5.3567363534131e-16,1.20323955097909e-16,3.21439637498265e-15,-1.37585494562001e-14,-0.1
