"accepted_species","trait_BM_trend_scaled"
"t44",0.341900664296952
"t122",0.689233862853608
"t123",0.795955702220988
"t2",1.31147780047147
"t5",0.244884776736077
"t68",-1.62368110118655
"t69",-1.80050317181067
"t12",0.806187706357976
"t30",0.265789512818111
"t47",0.706321560857661
"t97",1.05131684093235
"t98",0.821508566541346
"t102",0.337069485317507
"t103",0.160253057623272
"t24",0.434464071231164
"t31",-0.181446115248967
"t116",1.12366946965909
"t117",0.65111532189482
"t112",0.531211642113504
"t113",-0.359474862470664
"t74",0.529025210659793
"t124",-0.788387578441744
"t125",-0.950296304511098
"t136",-0.782299171515316
"t137",-0.817386225937335
"t48",-0.506147132027255
"t49",0.277591995415352
"t50",-1.71424740172217
"t72",-0.872730544696865
"t82",-0.339506901876882
"t128",-1.436948111521
"t129",-1.29935604813841
"t101",-0.548032649383783
"t134",-1.11191036281057
"t135",-1.19954234729511
"t19",-0.122261108530869
"t20",-0.227075630694018
"t51",-0.350801819719264
"t52",0.655393248376988
"t114",0.26035059745226
"t115",-0.963629857438447
"t118",-1.25336198909397
"t119",-1.05149456810426
"t13",0.717272963290932
"t35",1.69420462411245
"t36",-0.698608001109375
"t37",0.189210708706862
"t39",0.608060576619263
"t85",-0.081124866538851
"t86",0.666889141394751
"t99",-2.78717171987116
"t100",-2.19499186616247
"t89",0.11911240760234
"t90",-0.043287207057124
"t73",0.893557364284149
"t87",1.76843036151619
"t88",1.06803176656981
"t45",-0.404556692443122
"t10",-0.119303118657687
"t11",-0.235355444055957
"t26",0.44248716129813
"t28",0.0504607781365204
"t29",0.782343389940349
"t38",0.576330875165853
"t66",0.934798651033436
"t67",0.794153338354304
"t40",-2.25188468333704
"t53",-1.68110972338827
"t65",-1.81000925624261
"t110",-1.15174565992482
"t111",-0.990206675729525
"t15",-1.28041577765445
"t79",-2.0394074209637
"t80",-1.82053246290416
"t76",-1.35933388455484
"t7",-0.170304682846834
"t63",0.124878494067928
"t64",-1.55605896196614
"t6",-0.0931381852019052
"t32",0.802020225497934
"t33",-0.69866109194139
"t25",NA
"t120",NA
"t121",NA
"t138",-0.672040452299535
"t139",-0.749637294896826
"t21",NA
"t108",0.58909316440263
"t109",NA
"t95",1.24713591642747
"t96",0.235515965324791
"t16",NA
"t17",1.61796801873193
"t8",NA
"t57",0.706516853962362
"t58",1.52791271883058
"t126",NA
"t127",NA
"t34",1.47676451036111
"t106",1.36666391978104
"t107",NA
"t54",-0.451537098837997
"t70",-0.000930358391903512
"t71",0.652353203665164
"t27",NA
"t4",NA
"t3",NA
"t91",0.99887467558257
"t92",1.20634768460035
"t77",1.01987665452321
"t132",0.341347123448648
"t133",0.297799061601217
"t22",0.612392026425574
"t23",1.05928993390085
"t9",1.39390710349953
"t14",1.31963049358093
"t41",-0.689964568267281
"t42",-0.0647663853637136
"t81",-0.734656792966006
"t104",0.591828807230262
"t105",0.510866864940869
"t46",-1.10828013925221
"t60",-1.26968971796737
"t130",-1.5595390788386
"t131",-1.59579690759203
"t61",-0.216039432335395
"t62",0.244188186952944
"t83",-0.365985575698801
"t84",-0.921928643162449
"t78",-0.379020263123597
"t59",-0.411775626757789
"t75",-0.408282658503387
"t93",-0.400040777428624
"t94",-0.879898838896782
"t18",0.777024084129562
"t1",1.97489868321946
"t55",0.0413085076357205
"t56",0.559094904912168
"t43",0.876841789692
