"","turnover.rates","eps.values","transition.rates"
"1",0.218047081725672,0.00796052115038037,NA
"2",0.238796943333,0.408002470387146,0.107423527166247
"3",0.704787269001827,0.787491959286854,0.92716065607965
"4",0.576755317859352,0.84352878225036,0.331800801446661
"5",0.218047081725672,0.00796052115038037,0.52448330889456
"6",0.238796943333,0.408002470387146,NA
"7",0.704787269001827,0.787491959286854,0.434498698683456
"8",0.576755317859352,0.84352878225036,0.080902319168672
"9",0.218047081725672,0.00796052115038037,0.952715607360005
"10",0.238796943333,0.408002470387146,0.380259528523311
"11",0.704787269001827,0.787491959286854,NA
"12",0.576755317859352,0.84352878225036,0.493459164630622
"13",0.218047081725672,0.00796052115038037,0.938144732033834
"14",0.238796943333,0.408002470387146,0.747652203310281
"15",0.704787269001827,0.787491959286854,0.368552513653412
"16",0.576755317859352,0.84352878225036,NA
