"accepted_species","sorted"
"t63",-0.612829938223756
"t64",-0.363069206228073
"t10",0.160036865381527
"t21",-0.630928966050915
"t51",-0.36068340174697
"t93",-0.227714480042576
"t94",-0.420078649522329
"t33",-1.12900564838037
"t32",0.0938396831163141
"t4",-0.918748946028706
"t6",-0.332451024642311
"t7",1.29577038902805
"t34",-1.00523469160024
"t35",-0.957958958948758
"t16",-0.620316181759711
"t36",-1.49766590893131
"t81",0.0141806429865484
"t82",-0.177263358565072
"t13",-0.49259070433958
"t97",-0.0735214561665125
"t98",-0.0732713243531075
"t8",-0.901952934951637
"t30",-1.58072020258531
"t31",-1.84728372980468
"t17",-0.904545985030207
"t14",-0.668216999882118
"t24",0.288446727256857
"t25",1.12886866841694
"t91",0.667500499211858
"t92",0.737936718176683
"t27",0.841354454492987
"t28",-0.308744618925132
"t50",0.328960548466722
"t73",0.81975606676225
"t74",0.592641256860053
"t62",0.0930658310808771
"t46",0.173572144941662
"t56",0.269854353215526
"t71",-0.0218307750098336
"t72",0.371545704354186
"t68",1.50710111931268
"t69",1.44316097715147
"t37",-0.329157620210261
"t38",1.02695478317604
"t99",0.0340541921298157
"t100",0.0175125296490425
"t59",-0.977499415147524
"t39",0.6861696526027
"t77",1.63376085949604
"t95",1.43422810336477
"t96",1.61730883018632
"t55",0.490472556052748
"t26",1.58200822308015
"t67",2.29309660629993
"t87",0.983635170583724
"t88",1.43305178750864
"t60",1.06474072359373
"t61",1.03951998598268
"t78",-0.500892723701184
"t89",-0.875875646755655
"t90",-0.663312229549023
"t40",0.943157222384852
"t65",-1.43556143873361
"t66",-2.29817237170379
"t15",-2.24276628837905
"t44",-1.21002148839503
"t45",-1.37007385011647
"t57",-0.639599039213948
"t58",-0.387024789482411
"t12",-1.36187821444784
"t5",-0.792570171278162
"t1",-1.07395834564405
"t2",-0.66519362443952
"t18",0.231399292604411
"t22",-1.2709267564803
"t23",-1.18355595699594
"t3",-1.97287814037902
"t9",-1.48327508880313
"t52",-0.102423465729532
"t53",0.101346849228691
"t54",-0.296865212365927
"t83",1.74671574440708
"t84",1.01041425516521
"t11",0.0439473282347847
"t19",NA
"t20",NA
"t42",NA
"t43",NA
"t47",NA
"t85",NA
"t86",NA
"t70",NA
"t41",NA
"t29",NA
"t79",0.876117054045131
"t80",1.04562419159716
"t75",-0.443694303878414
"t76",0.737904462588268
"t48",0.754948077953639
"t49",1.63705693638068
