,0,1,2,3,4,5,6,7,8,9,10,11
t109,-1.1860138,35.522038,-6.345651,34.519314,-2.4247277,-1.5477511,49.602173,15.638054,-6.1892295,-6.1860957,-1.0973905,-3.0367534
t110,-1.1881863,35.52838,-6.3562245,34.518986,-2.428086,-1.5542767,49.61322,15.63687,-6.189712,-6.190167,-1.0958204,-3.038082
t14,-1.2369106,34.938942,-6.3689537,34.652355,-2.398236,-1.6081594,49.789196,16.018793,-6.199051,-6.1951094,-1.2372917,-2.968889
t21,-1.2095908,35.25556,-6.326432,34.362473,-2.3961225,-1.536293,49.517227,16.012035,-6.109385,-6.1561856,-1.2267923,-2.964805
t66,-1.2867174,34.81461,-6.248754,34.035175,-2.4340062,-1.5250689,49.788376,16.256674,-6.1827445,-6.122703,-1.133632,-3.0298936
t67,-1.2912916,34.85728,-6.2368364,34.167374,-2.4242268,-1.5138845,49.827198,16.34584,-6.1739078,-6.140036,-1.1564846,-3.0076594
t113,-1.4834051,32.98416,-5.9851727,34.246025,-2.3315926,-1.7200117,50.47606,17.327003,-6.2391257,-6.0923023,-1.3350601,-2.7092032
t114,-1.4857467,32.98842,-5.98898,34.26271,-2.3357284,-1.7212178,50.49713,17.333134,-6.240154,-6.0969167,-1.3328218,-2.7070267
t6,-0.94475573,30.259914,-5.340033,30.08472,-2.0023372,-1.2720531,41.684723,13.063205,-5.0241256,-5.2260127,-1.1854814,-2.3971696
t115,-1.3086089,34.710716,-6.4769754,35.021553,-2.419017,-1.721652,49.96117,16.179115,-6.0433426,-6.2052445,-1.5008157,-2.819184
t116,-1.3143915,34.67344,-6.47899,35.016895,-2.4216917,-1.7274611,49.98896,16.207666,-6.0486526,-6.208368,-1.5001945,-2.8138554
t104,-1.3044258,34.79064,-6.5019164,35.042164,-2.4352698,-1.7360709,49.992455,16.119211,-6.0404115,-6.198693,-1.472749,-2.824806
t105,-1.3013719,34.789963,-6.514628,35.019028,-2.4251583,-1.7309656,49.96624,16.145739,-6.037454,-6.1991434,-1.4778317,-2.8252442
t119,-1.3242848,34.522,-6.4844356,34.926655,-2.4332273,-1.7301401,49.87783,16.367857,-6.0307617,-6.214884,-1.4986544,-2.7924747
t120,-1.3248223,34.52421,-6.484984,34.94151,-2.434655,-1.7295351,49.890427,16.372728,-6.032113,-6.2160378,-1.4979804,-2.7939103
t101,-1.196092,35.487076,-6.5800204,34.87448,-2.354883,-1.6251364,49.301533,16.128546,-5.983233,-6.328797,-1.68275,-2.7797678
t102,-1.2041261,35.467648,-6.578355,34.907528,-2.3529499,-1.6218542,49.332504,16.199318,-5.9858437,-6.340391,-1.6917372,-2.7696416
t76,-1.208634,35.155613,-6.5418487,34.911457,-2.3303907,-1.6374521,49.21273,16.2367,-5.986134,-6.307348,-1.7022812,-2.7447119
t77,-1.2067902,35.15357,-6.528461,34.89819,-2.3334641,-1.6292666,49.23371,16.19734,-5.977662,-6.296961,-1.7025856,-2.7533941
t70,-1.2078983,35.32828,-6.5711517,34.914635,-2.3679292,-1.6398566,49.307613,16.168106,-5.979654,-6.315262,-1.6777722,-2.771757
t53,-1.1807271,35.5631,-6.5022964,33.76105,-2.4307525,-1.6228094,48.796127,15.907874,-5.8285975,-6.265686,-1.6081959,-2.768915
t73,-1.1457539,35.69823,-6.4905457,33.743656,-2.4260426,-1.6052811,48.606026,15.75123,-5.7936053,-6.247097,-1.6150893,-2.7757862
t74,-1.1465325,35.7363,-6.4927735,33.688454,-2.424335,-1.6056595,48.575638,15.751486,-5.797107,-6.2487154,-1.6190337,-2.7802389
t68,-1.1430657,35.748592,-6.511969,33.792515,-2.4065597,-1.5977976,48.62023,15.72008,-5.79532,-6.2471404,-1.6066277,-2.7896786
t69,-1.1440747,35.856808,-6.498278,33.86264,-2.4167392,-1.5930405,48.685814,15.75436,-5.798547,-6.2666335,-1.612039,-2.7828226
t117,-1.1956505,35.288544,-6.4594607,35.20544,-2.2330139,-1.545153,49.373466,16.706516,-6.0182414,-6.344707,-1.6397015,-2.8741462
t118,-1.1975508,35.28049,-6.4580283,35.19648,-2.234402,-1.5448817,49.38483,16.711288,-6.01916,-6.3431196,-1.6374234,-2.8756063
t37,-1.1866174,35.078964,-6.4394584,35.114037,-2.2587612,-1.5688902,49.233032,16.348776,-5.984102,-6.283933,-1.6206715,-2.87655
t38,-1.1221355,34.416782,-6.2498775,34.369934,-2.1996627,-1.4811252,47.841187,15.799737,-5.805553,-6.1245723,-1.5910448,-2.8038213
t60,-1.255888,35.002098,-6.4622207,35.065567,-2.2965953,-1.5866005,49.93297,16.829706,-6.0319734,-6.3382306,-1.597834,-2.7824965
t61,-1.2528838,35.085693,-6.492196,35.084835,-2.3198931,-1.5965203,49.97722,16.823494,-6.0340905,-6.3431873,-1.5802711,-2.7931974
t17,-0.93555355,32.391186,-5.7248898,31.935427,-2.0644279,-1.2613032,43.66882,13.824356,-5.225637,-5.5961723,-1.3961372,-2.5689952
t3,-1.0499907,24.204481,-4.634637,25.981474,-1.591022,-1.2694858,37.28099,12.890165,-4.618525,-4.5160327,-1.0421456,-1.979098
t4,-1.2840024,25.707106,-5.118012,27.964865,-1.7540032,-1.4909737,41.54841,14.932602,-5.1855097,-4.960204,-1.0883486,-2.1678522
t89,-3.0155306,0.52127945,-6.148278,35.536583,-0.20162614,-6.0505724,56.0997,19.174442,-4.8151193,-3.4650204,-1.982041,6.864062
t90,-3.0165555,0.5256773,-6.1529565,35.542553,-0.19881472,-6.055914,56.100975,19.152208,-4.807533,-3.4521356,-1.9759573,6.8036075
t32,-3.046147,-0.12715243,-5.9007564,35.72745,-0.079614006,-6.0977874,55.284912,18.930494,-4.8355927,-3.3502185,-2.1390045,7.0708995
t111,-3.047239,-0.16863087,-5.923196,35.38814,-0.111824356,-6.11483,55.313187,18.918058,-4.8762574,-3.3644493,-2.1399827,7.091454
t112,-3.0440226,-0.1683421,-5.9235888,35.399803,-0.116139166,-6.1161227,55.327663,18.874266,-4.873199,-3.3562164,-2.1383882,7.060473
t78,-3.0846145,-0.18110226,-5.8784504,35.79348,-0.069072664,-6.1423984,55.30664,18.992317,-4.8309836,-3.312494,-2.1370962,7.1185126
t79,-3.0870879,-0.17451341,-5.8819084,35.703197,-0.07324194,-6.126162,55.308826,19.10472,-4.851565,-3.3249633,-2.1305692,7.064709
t75,-3.0994165,-0.195526,-5.8697,35.639465,-0.10500101,-6.1451855,55.30117,19.087118,-4.8496795,-3.3187692,-2.1310039,7.0807033
t56,-3.0653028,-0.12774514,-5.8966026,35.756653,-0.08512205,-6.124341,55.340893,18.879211,-4.8453765,-3.321243,-2.113784,6.905967
t87,-3.1058717,-0.037022095,-5.995701,35.376762,-0.27839616,-6.1118426,55.783424,19.383451,-4.960977,-3.4728386,-1.9917679,6.772117
t88,-3.1106064,-0.054528695,-5.988267,35.380543,-0.26884073,-6.122228,55.78478,19.400818,-4.95822,-3.4742417,-2.002102,6.8913245
t11,-2.8444219,-0.17083538,-5.4875445,33.190598,-0.01533731,-5.7100844,51.463768,17.731611,-4.5708656,-3.055878,-1.7933387,6.5471225
t47,-3.0094142,-0.047836762,-5.9715743,34.634335,-0.041229185,-6.077572,54.927437,18.97447,-4.8195148,-3.2233624,-1.7859358,6.308661
t48,-2.9665763,-0.07439125,-5.8543625,34.184216,-0.015160307,-5.9802766,53.914608,18.668764,-4.753508,-3.179119,-1.7705822,6.3415427
t98,-2.9477057,-0.27981803,-5.9372025,34.573727,1.016373,-6.0044155,54.65329,19.095892,-4.7727127,-3.2354317,-2.050964,8.02826
t103,-2.9607968,-0.31401795,-5.932679,34.491745,0.9811681,-6.0233574,54.708282,19.148458,-4.790388,-3.2342854,-2.0671327,8.052515
t121,-2.9604006,-0.3188504,-5.9221573,34.549534,1.0949682,-6.0199256,54.62301,19.136194,-4.780865,-3.224552,-2.0662663,8.124135
t122,-2.9602687,-0.3167306,-5.922143,34.55147,1.0949396,-6.018599,54.61857,19.138176,-4.7806644,-3.2253988,-2.0655324,8.120975
t59,-2.9951844,-0.3263131,-5.929249,34.58253,0.72505313,-6.0421405,54.818478,19.19613,-4.8135905,-3.2389832,-2.0459971,7.975779
t49,-2.9573839,-0.23863113,-5.9385257,34.466682,0.82644206,-5.9922967,54.61126,19.199951,-4.7893176,-3.2596493,-2.0256522,7.8729596
t50,-2.9776874,-0.25222883,-5.919287,34.470203,0.60596496,-6.0055304,54.650345,19.164276,-4.828943,-3.2660406,-2.0237908,7.8323503
t91,-3.619936,8.855256,-4.7337403,14.745954,-2.1447418,-3.2750874,53.11953,29.959864,-6.088409,-4.550435,-0.865275,-1.0262612
t92,-3.6109998,8.853898,-4.7392564,14.712926,-2.156462,-3.2798836,53.084175,29.90344,-6.073786,-4.54777,-0.8681715,-1.0048339
t10,-3.2981992,7.409806,-4.0409455,12.235959,-1.9348153,-2.9476244,47.404503,27.223312,-5.4128175,-3.9327514,-0.6861116,-0.9992034
t62,-3.5872014,9.141829,-4.478219,13.541628,-2.1404598,-3.2712727,53.009216,29.943207,-6.0314307,-4.3724923,-0.75135857,-1.1963818
t63,-3.5991712,9.133124,-4.4712005,13.61645,-2.1608598,-3.283158,53.095013,29.975119,-6.0336323,-4.3805804,-0.7572904,-1.1896772
t22,-3.5910504,8.456075,-4.640315,14.631912,-1.9584569,-3.292099,52.109215,30.365425,-5.9970245,-4.6208034,-1.033253,-1.0475911
t51,-3.6084602,8.461019,-4.4155016,13.891042,-1.9809239,-3.2126987,51.66645,30.60954,-6.014895,-4.631465,-1.0669523,-1.0836424
t52,-3.6263092,8.395836,-4.4532256,13.91624,-2.001362,-3.233231,51.75625,30.687347,-5.983677,-4.629943,-1.0671939,-1.0597862
t107,-3.627075,8.587551,-4.418694,14.250457,-1.9996579,-3.1851778,51.815186,30.7264,-6.0223856,-4.6603503,-1.0565169,-1.1032833
t108,-3.6200416,8.625565,-4.417769,14.258588,-1.9962469,-3.1823874,51.810722,30.69805,-6.0186696,-4.659079,-1.0651724,-1.1058786
t34,-3.59741,8.790163,-4.469972,14.066665,-2.0118053,-3.228096,51.996796,30.543531,-5.992894,-4.633902,-1.0608736,-1.121909
t33,-3.633567,8.505773,-4.45358,14.035089,-2.0321534,-3.246524,51.73675,30.5012,-5.9819665,-4.630752,-1.0458708,-1.0915453
t12,-3.2544172,7.471174,-4.0013466,12.640152,-1.8084131,-2.902879,46.524395,27.371489,-5.364736,-4.1141286,-0.8807848,-0.9357702
t2,-2.5380313,4.577824,-3.038539,8.755823,-1.368069,-2.3368223,35.790577,21.026781,-4.1767426,-2.946314,-0.57882476,-0.76602286
t15,-3.695784,-0.56780595,-2.9031417,-0.30751273,-1.3824723,-3.4452274,44.38182,29.459593,-5.4108286,-2.3531585,-0.55272573,-1.1901907
t27,-4.0736146,-0.32542732,-3.5720162,0.2528558,-1.5904946,-3.9059017,51.025852,32.64636,-6.191814,-2.8544896,-0.69202703,-1.3663331
t43,-4.0900583,-0.3185515,-3.5031533,0.28602555,-1.5864385,-3.8407524,51.184692,32.884666,-6.2285666,-2.8654125,-0.67104316,-1.3879827
t44,-4.0969987,-0.34252003,-3.4895647,0.21524289,-1.6077598,-3.8739045,51.091583,32.805107,-6.2267184,-2.8821435,-0.6839395,-1.3641219
t20,-4.0705543,-0.36828735,-3.4974678,0.14702657,-1.5754642,-3.9002438,51.05021,32.485657,-6.1735635,-2.7822511,-0.665698,-1.383648
t23,-3.974981,-0.14239357,-3.6953113,1.3899541,-1.4815072,-3.7825851,50.428337,32.419296,-6.1089153,-2.9826725,-0.9269938,-1.3518919
t93,-3.9361222,-0.109044336,-3.7053583,1.0540586,-1.4708344,-3.7952614,50.53398,32.233925,-5.9651523,-2.863001,-0.8944029,-1.3570011
t94,-3.9447114,-0.10727413,-3.7047727,1.0679879,-1.4783248,-3.7960808,50.623096,32.227337,-5.970783,-2.8640964,-0.8856177,-1.3561294
t39,-3.9616315,-0.097561345,-3.717489,0.99657875,-1.4703863,-3.8132539,50.582417,32.306957,-6.033225,-2.8787563,-0.85111445,-1.4167068
t24,-4.009131,-0.24940498,-3.3551042,1.328054,-1.4983572,-3.4765985,48.898197,32.791405,-6.039946,-3.1348999,-0.75948006,-1.3532875
t28,-4.102269,-0.14938228,-3.5168054,2.0923405,-1.5742004,-3.5545857,50.13073,33.430977,-6.186142,-3.3063247,-0.78267723,-1.353825
t96,-4.1295667,-0.2478917,-3.3762727,1.8844943,-1.4960436,-3.4959219,50.247063,33.852867,-6.1500983,-3.2236295,-0.761553,-1.4023397
t97,-4.1355357,-0.2382408,-3.3702996,1.8924675,-1.5027094,-3.489247,50.249268,33.853813,-6.1674776,-3.2283447,-0.75151384,-1.4242488
t95,-4.1335754,-0.2545676,-3.371205,1.7933946,-1.5098152,-3.5010152,50.278465,33.84929,-6.156438,-3.2123544,-0.7441434,-1.4165599
t80,-4.138481,-0.24457376,-3.3930116,1.880959,-1.5106694,-3.5025575,50.29472,33.87047,-6.1589403,-3.2338684,-0.7570032,-1.4025909
t9,-4.166153,-0.17746513,-3.8525398,2.2088609,-1.5347766,-3.7642708,49.688198,33.851982,-6.580581,-3.185524,-0.5124471,-1.8324807
t58,-4.176311,-0.38102385,-3.5938556,-0.09382286,-1.5398043,-3.701104,47.18318,33.813904,-6.5706987,-3.032576,-0.35509965,-1.9770764
t83,-4.167853,-0.38102502,-3.6041222,-0.08757638,-1.5246414,-3.703041,47.2088,33.836643,-6.5585427,-3.035338,-0.37886712,-1.957734
t84,-4.243716,-0.33922777,-3.7322285,-0.022168152,-1.5749096,-3.785708,48.50063,34.505295,-6.706264,-3.1394215,-0.39761254,-1.9981574
t36,-4.2447376,-0.28968886,-3.7504203,0.027462043,-1.6162018,-3.8209312,48.469868,34.262257,-6.7185426,-3.1474683,-0.39430442,-2.023053
t46,-4.236039,-0.23410986,-3.7356584,0.4426637,-1.5843099,-3.7404046,48.55896,34.432632,-6.737264,-3.164639,-0.43431947,-2.0713031
t64,-4.26176,-0.23148906,-3.7518349,0.17879012,-1.6061652,-3.772823,48.493782,34.534813,-6.7320833,-3.1862552,-0.404421,-2.090613
t65,-4.25458,-0.2534436,-3.7171974,0.11674646,-1.6057436,-3.7622058,48.3273,34.429436,-6.736365,-3.1576908,-0.3845571,-2.0912993
t16,-4.1699395,-0.21185778,-3.8534691,1.345334,-1.5566959,-3.7535255,48.81743,33.913933,-6.6680384,-3.1749027,-0.47016045,-1.9441382
t5,-3.3752599,-0.5868581,-2.520613,-0.30268988,-1.210545,-2.8847373,37.25273,27.029163,-5.0061812,-2.194771,-0.29026198,-1.36224
t18,-3.8720224,-0.23876503,-3.0606184,0.047223605,-1.5758268,-3.1894457,44.663925,31.263548,-5.8866687,-2.8668246,-0.3351831,-1.6292099
t19,-4.164306,0.30228338,-3.5859387,2.3174825,-1.7106377,-3.4591515,50.01326,34.055477,-6.536625,-3.387758,-0.4827268,-1.7791588
t54,-4.1776805,-0.2430741,-3.5901208,1.1270947,-1.6817932,-3.7220604,49.4743,33.302628,-6.422456,-3.0892293,-0.3940313,-1.6886576
t55,-4.1783357,-0.23543881,-3.5732224,1.1102805,-1.6937636,-3.6847165,49.42543,33.290848,-6.419122,-3.0776184,-0.36076903,-1.7107247
t41,-4.158289,-0.15815866,-3.6216156,1.0631828,-1.7410668,-3.6716042,49.393288,33.066345,-6.4346056,-3.1114297,-0.3835546,-1.7455708
t8,-3.486248,-0.53932065,-2.5952802,-0.30923826,-1.3115124,-2.924393,38.571762,27.90468,-5.164174,-2.319343,-0.26543403,-1.4216379
t7,-4.093784,-0.099592,-3.8732421,2.1677856,-1.6901941,-3.6830964,49.79107,33.29834,-6.4680457,-3.314095,-0.5620641,-1.5642284
t29,-2.9966438,16.300266,-6.933851,26.116629,-1.7570381,-3.7802932,62.32127,26.953896,-6.861413,-5.2748194,-1.1677684,-1.4900388
t99,-2.9800649,16.016054,-6.9358535,26.478199,-1.6922623,-3.8417985,61.927753,26.5939,-6.7783046,-5.231212,-1.222626,-1.3623115
t100,-2.9435318,15.899857,-6.8742495,26.188889,-1.6663669,-3.7882786,61.28933,26.362562,-6.710729,-5.1853685,-1.2111319,-1.3508594
t42,-3.0264652,16.026577,-6.945125,26.34875,-1.7044009,-3.8682144,62.145412,26.807577,-6.8002124,-5.232537,-1.171628,-1.4073713
t30,-2.9649956,16.99525,-6.9726243,26.715784,-1.619759,-3.6758773,62.870747,26.95987,-6.682649,-5.1405334,-0.8810892,-1.4353713
t31,-2.9343102,17.101732,-6.911556,26.767944,-1.6164207,-3.6748197,62.641422,26.763327,-6.690458,-5.1579046,-0.9267325,-1.4559928
