"accepted_species","Medicinal"
"Ptycanthera_ovatifolia",0
"Halenia_gracilis",0
"Bobea_timonioides",0
"Oxyceros_rugulosus",1
"Ceropegia_neo-omissa",0
"Spermacoce_kirkii",0
"Gentianella_antipoda",0
"Ruehssia_macroglossa",0
"Pavetta_melanochroa",NA
"Gentianella_clelandii",0
"Plocama_botschantzevii",0
"Decalepis_khasiana",1
"Psychotria_euosma",0
"Pauridiantha_viridiflora",1
"Rhodopentas_bussei",1
"Ophiorrhiza_balansae",0
"Involucrella_chereevensis",0
"Chilocarpus_torulosus",1
"Mitracarpus_polygonifolius",0
"Eumachia_membranifolia",0
"Cosmostigma_cordatum",1
"Matelea_purpusii",0
"Bisgoeppertia_scandens",0
"Piaranthus_punctatus",0
"Tarenna_luteola",0
"Rojasia_gracilis",0
"Acranthera_salmonea",0
"Chomelia_minutiflora",0
"Gonolobus_dasystephanus",0
"Ophiorrhiza_longanensis",0
"Marsdenia_vohiborensis",0
"Tarenna_polysperma",NA
"Oxypetalum_subcapitatum",0
"Tarenna_brevicymigera",NA
"Schradera_luxurians",0
"Asclepias_texana",0
"Asclepias_ruthiae",0
"Urophyllum_congestiflorum",0
"Deppea_rubrinervis",0
"Cyclophyllum_letocartiorum",NA
"Pentasacme_pulcherrima",0
"Rondeletia_larensis",0
"Cynanchum_brevicoronatum",0
"Ceropegia_cycniflora",0
"Psychotria_lopezii",0
"Psychotria_leucopoda",0
"Galium_oresbium",0
"Psychotria_augustaflussiana",0
"Galium_gracilicaule",0
"Psychotria_subnubila",0
"Galium_galapagoense",0
"Psychotria_cuernosensis",0
"Psychotria_brittonii",0
"Galium_falconeri",0
"Galium_minutulum",0
"Psychotria_brevipaniculata",0
"Alyxia_arfakensis",0
"Alyxia_pullei",1
"Canscora_concanensis",0
"Ixora_dolichophylla",NA
"Ixora_elongata",NA
"Alyxia_manusiana",0
"Ixora_kerstingii",0
"Hedyotis_travancorica",1
"Toxocarpus_wightianus",1
"Hedyotis_nodiflora",0
"Toxocarpus_oliganthus",0
"Hoya_hamiltoniorum",0
"Hedyotis_aimiriikensis",0
"Hoya_oxycoccoides",0
"Hoya_cardiophylla",0
"Mussaenda_villosa",1
"Lepinia_marquisensis",0
"Palicourea_neillii",0
"Fagraea_kinghamii",0
"Simira_cesariana",0
"Periploca_forrestii",1
"Pentopetia_pinnata",0
"Fernelia_pedunculata",NA
"Cryptolepis_gossweileri",0
"Psydrax_shuguriensis",0
"Morinda_carnosa",0
"Pavetta_hongkongensis",1
"Lasianthus_politus",0
"Pavetta_abyssinica",1
"Lasianthus_conspicuus",0
"Geniostoma_celastrineum",0
"Randia_pubiflora",NA
"Rudgea_myrsinifolia",0
"Casasia_calophylla",0
"Wendlandia_parviflora",NA
"Cyrtophyllum_lanceolatum",1
"Pyrostria_andilanensis",0
"Sabicea_burchellii",0
"Sabicea_liesneri",0
"Pyrostria_pseudocommersonii",NA
"Gentiana_densiflora",0
"Gentiana_tonkinensis",0
"Gentiana_ranae",0
"Gentiana_tricolor",0
