"","t16","t68","t79","t80","t62","t63","t31","t40","t144","t145","t9","t10","t1","t2","t8","t21","t22","t19","t130","t131","t61","t116","t117","t108","t109","t114","t115","t65","t86","t87","t70","t49","t97","t98","t69","t36","t78","t123","t150","t151","t27","t3","t43","t44","t107","t136","t137","t94","t42","t81","t142","t143","t138","t139","t91","t88","t39","t59","t60","t57","t6","t5","t7","t11","t89","t90","t24","t23","t112","t113","t66","t67","t85","t120","t124","t125","t83","t26","t25","t29","t30","t101","t128","t129","t99","t100","t74","t75","t64","t48","t13","t96","t148","t149","t72","t73","t34","t35","t46","t110","t111","t95","t134","t135","t58","t84","t126","t127","t71","t132","t133","t76","t77","t146","t147","t104","t17","t18","t118","t119","t140","t141","t51","t45","t121","t122","t20","t33","t105","t106","t102","t103","t82","t55","t56","t47","t53","t54","t12","t28","t32","t37","t38","t41","t92","t93","t52","t50","t14","t15","t4"
"t16",0,4.3355353645,4.3355353644,4.3355353644,4.3355353644,4.3355353644,2.9117488084,3.6911867855,4.33553536367,4.33553536367,4.77419527706,4.70762761596,3.315442497441,3.334558345311,4.99192788256,5.56307669336,5.18286619037,5.17389812226,7.74616933193,7.74616933193,7.15717402506,7.746169332257,7.746169332257,7.746169332257,7.746169332257,7.746169331937,7.746169331937,7.746169332137,7.746169332207,7.746169332207,7.139858534714,6.828693083757,7.691593458437,7.746169332137,7.746169332137,7.746169332087,7.746169332087,7.746169332087,7.7461693320922,7.7461693320922,6.02571840596,5.65677876796,7.74616933206,7.74616933206,7.74616933204,7.74616933206,7.74616933206,7.74616933206,7.74616933176,7.7461693316,7.74616933154,7.74616933154,7.74616933151,7.74616933151,7.74616933151,7.7461693315,7.0284346508,7.74616933201,7.74616933201,7.746169332,6.09972203466,4.05500417994,6.17796638702,6.06802218909,7.74616933244,7.74616933244,5.89948841394,6.45880012219,7.7461693318,7.7461693318,7.3937813326,7.7461693319,7.746169332011,7.746169332011,7.746169332061,7.746169332061,7.74616933202,7.28805991542,7.74616933229,6.89090774314,6.24916821544,7.746169331944,7.746169331924,7.746169331924,7.746169331944,7.726243014344,7.746169331944,7.711205318244,7.746169331944,7.746169331944,4.453400369752,7.74616933228,7.74616933232,7.74616933232,7.74616933228,7.74616933228,7.74616933238,6.37779675958,7.22491221708,7.74616933198,7.74616933198,7.74616933205,7.74616933206,7.74616933206,7.20829108348,7.74616933208,7.74616933202,7.74616933202,7.74616933208,7.74616933206,7.74616933206,7.74616933198,7.74616933198,7.74616933222,7.74616933222,7.74616933228,6.13261462632,5.29718340352,7.74616933281,7.74616933281,7.74616933248,7.74616933248,6.83251355853,7.74616933251,7.74616933251,7.74616933251,6.15774620681,7.74616933191,7.581260141959,7.746169331899,7.746169331899,7.746169331899,7.433878360949,7.746169332049,7.544909921049,6.843772002449,7.74616933211,7.74616933211,4.95198796541,6.24187117311,6.83002263981,6.58832898771,6.51317057661,7.74616933201,7.74616933219,7.74616933219,7.15063995899,7.74616933211,5.33388793031,5.21744533791,4.50478256791
"t68",4.3355353645,0,1.2766059999,1.2766059999,2.0012599233,2.0012599233,1.7365996007,3.6925309886,4.33687956677,4.33687956677,6.55360788956,6.48704022846,5.094855109941,5.113970957811,6.77134049506,7.34248930586,6.96227880287,6.95331073476,9.52558194443,9.52558194443,8.93658663756,9.525581944757,9.525581944757,9.525581944757,9.525581944757,9.525581944437,9.525581944437,9.525581944637,9.525581944707,9.525581944707,8.919271147214,8.608105696257,9.471006070937,9.525581944637,9.525581944637,9.525581944587,9.525581944587,9.525581944587,9.5255819445922,9.5255819445922,7.80513101846,7.43619138046,9.52558194456,9.52558194456,9.52558194454,9.52558194456,9.52558194456,9.52558194456,9.52558194426,9.5255819441,9.52558194404,9.52558194404,9.52558194401,9.52558194401,9.52558194401,9.525581944,8.8078472633,9.52558194451,9.52558194451,9.5255819445,7.87913464716,5.83441679244,7.95737899952,7.84743480159,9.52558194494,9.52558194494,7.67890102644,8.23821273469,9.5255819443,9.5255819443,9.1731939451,9.5255819444,9.525581944511,9.525581944511,9.525581944561,9.525581944561,9.52558194452,9.06747252792,9.52558194479,8.67032035564,8.02858082794,9.525581944444,9.525581944424,9.525581944424,9.525581944444,9.505655626844,9.525581944444,9.490617930744,9.525581944444,9.525581944444,6.232812982252,9.52558194478,9.52558194482,9.52558194482,9.52558194478,9.52558194478,9.52558194488,8.15720937208,9.00432482958,9.52558194448,9.52558194448,9.52558194455,9.52558194456,9.52558194456,8.98770369598,9.52558194458,9.52558194452,9.52558194452,9.52558194458,9.52558194456,9.52558194456,9.52558194448,9.52558194448,9.52558194472,9.52558194472,9.52558194478,7.91202723882,7.07659601602,9.52558194531,9.52558194531,9.52558194498,9.52558194498,8.61192617103,9.52558194501,9.52558194501,9.52558194501,7.93715881931,9.52558194441,9.360672754459,9.525581944399,9.525581944399,9.525581944399,9.213290973449,9.525581944549,9.324322533549,8.623184614949,9.52558194461,9.52558194461,6.73140057791,8.02128378561,8.60943525231,8.36774160021,8.29258318911,9.52558194451,9.52558194469,9.52558194469,8.93005257149,9.52558194461,7.11330054281,6.99685795041,6.28419518041
"t79",4.3355353644,1.2766059999,0,1.0191994204,2.0012599232,2.0012599232,1.7365996006,3.6925309885,4.33687956667,4.33687956667,6.55360788946,6.48704022836,5.094855109841,5.113970957711,6.77134049496,7.34248930576,6.96227880277,6.95331073466,9.52558194433,9.52558194433,8.93658663746,9.525581944657,9.525581944657,9.525581944657,9.525581944657,9.525581944337,9.525581944337,9.525581944537,9.525581944607,9.525581944607,8.919271147114,8.608105696157,9.471006070837,9.525581944537,9.525581944537,9.525581944487,9.525581944487,9.525581944487,9.5255819444922,9.5255819444922,7.80513101836,7.43619138036,9.52558194446,9.52558194446,9.52558194444,9.52558194446,9.52558194446,9.52558194446,9.52558194416,9.525581944,9.52558194394,9.52558194394,9.52558194391,9.52558194391,9.52558194391,9.5255819439,8.8078472632,9.52558194441,9.52558194441,9.5255819444,7.87913464706,5.83441679234,7.95737899942,7.84743480149,9.52558194484,9.52558194484,7.67890102634,8.23821273459,9.5255819442,9.5255819442,9.173193945,9.5255819443,9.525581944411,9.525581944411,9.525581944461,9.525581944461,9.52558194442,9.06747252782,9.52558194469,8.67032035554,8.02858082784,9.525581944344,9.525581944324,9.525581944324,9.525581944344,9.505655626744,9.525581944344,9.490617930644,9.525581944344,9.525581944344,6.232812982152,9.52558194468,9.52558194472,9.52558194472,9.52558194468,9.52558194468,9.52558194478,8.15720937198,9.00432482948,9.52558194438,9.52558194438,9.52558194445,9.52558194446,9.52558194446,8.98770369588,9.52558194448,9.52558194442,9.52558194442,9.52558194448,9.52558194446,9.52558194446,9.52558194438,9.52558194438,9.52558194462,9.52558194462,9.52558194468,7.91202723872,7.07659601592,9.52558194521,9.52558194521,9.52558194488,9.52558194488,8.61192617093,9.52558194491,9.52558194491,9.52558194491,7.93715881921,9.52558194431,9.360672754359,9.525581944299,9.525581944299,9.525581944299,9.213290973349,9.525581944449,9.324322533449,8.623184614849,9.52558194451,9.52558194451,6.73140057781,8.02128378551,8.60943525221,8.36774160011,8.29258318901,9.52558194441,9.52558194459,9.52558194459,8.93005257139,9.52558194451,7.11330054271,6.99685795031,6.28419518031
"t80",4.3355353644,1.2766059999,1.0191994204,0,2.0012599232,2.0012599232,1.7365996006,3.6925309885,4.33687956667,4.33687956667,6.55360788946,6.48704022836,5.094855109841,5.113970957711,6.77134049496,7.34248930576,6.96227880277,6.95331073466,9.52558194433,9.52558194433,8.93658663746,9.525581944657,9.525581944657,9.525581944657,9.525581944657,9.525581944337,9.525581944337,9.525581944537,9.525581944607,9.525581944607,8.919271147114,8.608105696157,9.471006070837,9.525581944537,9.525581944537,9.525581944487,9.525581944487,9.525581944487,9.5255819444922,9.5255819444922,7.80513101836,7.43619138036,9.52558194446,9.52558194446,9.52558194444,9.52558194446,9.52558194446,9.52558194446,9.52558194416,9.525581944,9.52558194394,9.52558194394,9.52558194391,9.52558194391,9.52558194391,9.5255819439,8.8078472632,9.52558194441,9.52558194441,9.5255819444,7.87913464706,5.83441679234,7.95737899942,7.84743480149,9.52558194484,9.52558194484,7.67890102634,8.23821273459,9.5255819442,9.5255819442,9.173193945,9.5255819443,9.525581944411,9.525581944411,9.525581944461,9.525581944461,9.52558194442,9.06747252782,9.52558194469,8.67032035554,8.02858082784,9.525581944344,9.525581944324,9.525581944324,9.525581944344,9.505655626744,9.525581944344,9.490617930644,9.525581944344,9.525581944344,6.232812982152,9.52558194468,9.52558194472,9.52558194472,9.52558194468,9.52558194468,9.52558194478,8.15720937198,9.00432482948,9.52558194438,9.52558194438,9.52558194445,9.52558194446,9.52558194446,8.98770369588,9.52558194448,9.52558194442,9.52558194442,9.52558194448,9.52558194446,9.52558194446,9.52558194438,9.52558194438,9.52558194462,9.52558194462,9.52558194468,7.91202723872,7.07659601592,9.52558194521,9.52558194521,9.52558194488,9.52558194488,8.61192617093,9.52558194491,9.52558194491,9.52558194491,7.93715881921,9.52558194431,9.360672754359,9.525581944299,9.525581944299,9.525581944299,9.213290973349,9.525581944449,9.324322533449,8.623184614849,9.52558194451,9.52558194451,6.73140057781,8.02128378551,8.60943525221,8.36774160011,8.29258318901,9.52558194441,9.52558194459,9.52558194459,8.93005257139,9.52558194451,7.11330054271,6.99685795031,6.28419518031
"t62",4.3355353644,2.0012599233,2.0012599232,2.0012599232,0,1.3862609216,1.7365996006,3.6925309885,4.33687956667,4.33687956667,6.55360788946,6.48704022836,5.094855109841,5.113970957711,6.77134049496,7.34248930576,6.96227880277,6.95331073466,9.52558194433,9.52558194433,8.93658663746,9.525581944657,9.525581944657,9.525581944657,9.525581944657,9.525581944337,9.525581944337,9.525581944537,9.525581944607,9.525581944607,8.919271147114,8.608105696157,9.471006070837,9.525581944537,9.525581944537,9.525581944487,9.525581944487,9.525581944487,9.5255819444922,9.5255819444922,7.80513101836,7.43619138036,9.52558194446,9.52558194446,9.52558194444,9.52558194446,9.52558194446,9.52558194446,9.52558194416,9.525581944,9.52558194394,9.52558194394,9.52558194391,9.52558194391,9.52558194391,9.5255819439,8.8078472632,9.52558194441,9.52558194441,9.5255819444,7.87913464706,5.83441679234,7.95737899942,7.84743480149,9.52558194484,9.52558194484,7.67890102634,8.23821273459,9.5255819442,9.5255819442,9.173193945,9.5255819443,9.525581944411,9.525581944411,9.525581944461,9.525581944461,9.52558194442,9.06747252782,9.52558194469,8.67032035554,8.02858082784,9.525581944344,9.525581944324,9.525581944324,9.525581944344,9.505655626744,9.525581944344,9.490617930644,9.525581944344,9.525581944344,6.232812982152,9.52558194468,9.52558194472,9.52558194472,9.52558194468,9.52558194468,9.52558194478,8.15720937198,9.00432482948,9.52558194438,9.52558194438,9.52558194445,9.52558194446,9.52558194446,8.98770369588,9.52558194448,9.52558194442,9.52558194442,9.52558194448,9.52558194446,9.52558194446,9.52558194438,9.52558194438,9.52558194462,9.52558194462,9.52558194468,7.91202723872,7.07659601592,9.52558194521,9.52558194521,9.52558194488,9.52558194488,8.61192617093,9.52558194491,9.52558194491,9.52558194491,7.93715881921,9.52558194431,9.360672754359,9.525581944299,9.525581944299,9.525581944299,9.213290973349,9.525581944449,9.324322533449,8.623184614849,9.52558194451,9.52558194451,6.73140057781,8.02128378551,8.60943525221,8.36774160011,8.29258318901,9.52558194441,9.52558194459,9.52558194459,8.93005257139,9.52558194451,7.11330054271,6.99685795031,6.28419518031
"t63",4.3355353644,2.0012599233,2.0012599232,2.0012599232,1.3862609216,0,1.7365996006,3.6925309885,4.33687956667,4.33687956667,6.55360788946,6.48704022836,5.094855109841,5.113970957711,6.77134049496,7.34248930576,6.96227880277,6.95331073466,9.52558194433,9.52558194433,8.93658663746,9.525581944657,9.525581944657,9.525581944657,9.525581944657,9.525581944337,9.525581944337,9.525581944537,9.525581944607,9.525581944607,8.919271147114,8.608105696157,9.471006070837,9.525581944537,9.525581944537,9.525581944487,9.525581944487,9.525581944487,9.5255819444922,9.5255819444922,7.80513101836,7.43619138036,9.52558194446,9.52558194446,9.52558194444,9.52558194446,9.52558194446,9.52558194446,9.52558194416,9.525581944,9.52558194394,9.52558194394,9.52558194391,9.52558194391,9.52558194391,9.5255819439,8.8078472632,9.52558194441,9.52558194441,9.5255819444,7.87913464706,5.83441679234,7.95737899942,7.84743480149,9.52558194484,9.52558194484,7.67890102634,8.23821273459,9.5255819442,9.5255819442,9.173193945,9.5255819443,9.525581944411,9.525581944411,9.525581944461,9.525581944461,9.52558194442,9.06747252782,9.52558194469,8.67032035554,8.02858082784,9.525581944344,9.525581944324,9.525581944324,9.525581944344,9.505655626744,9.525581944344,9.490617930644,9.525581944344,9.525581944344,6.232812982152,9.52558194468,9.52558194472,9.52558194472,9.52558194468,9.52558194468,9.52558194478,8.15720937198,9.00432482948,9.52558194438,9.52558194438,9.52558194445,9.52558194446,9.52558194446,8.98770369588,9.52558194448,9.52558194442,9.52558194442,9.52558194448,9.52558194446,9.52558194446,9.52558194438,9.52558194438,9.52558194462,9.52558194462,9.52558194468,7.91202723872,7.07659601592,9.52558194521,9.52558194521,9.52558194488,9.52558194488,8.61192617093,9.52558194491,9.52558194491,9.52558194491,7.93715881921,9.52558194431,9.360672754359,9.525581944299,9.525581944299,9.525581944299,9.213290973349,9.525581944449,9.324322533449,8.623184614849,9.52558194451,9.52558194451,6.73140057781,8.02128378551,8.60943525221,8.36774160011,8.29258318901,9.52558194441,9.52558194459,9.52558194459,8.93005257139,9.52558194451,7.11330054271,6.99685795031,6.28419518031
"t31",2.9117488084,1.7365996007,1.7365996006,1.7365996006,1.7365996006,1.7365996006,0,2.2687444325,2.91309301067,2.91309301067,5.12982133346,5.06325367236,3.671068553841,3.690184401711,5.34755393896,5.91870274976,5.53849224677,5.52952417866,8.10179538833,8.10179538833,7.51280008146,8.101795388657,8.101795388657,8.101795388657,8.101795388657,8.101795388337,8.101795388337,8.101795388537,8.101795388607,8.101795388607,7.495484591114,7.184319140157,8.047219514837,8.101795388537,8.101795388537,8.101795388487,8.101795388487,8.101795388487,8.1017953884922,8.1017953884922,6.38134446236,6.01240482436,8.10179538846,8.10179538846,8.10179538844,8.10179538846,8.10179538846,8.10179538846,8.10179538816,8.101795388,8.10179538794,8.10179538794,8.10179538791,8.10179538791,8.10179538791,8.1017953879,7.3840607072,8.10179538841,8.10179538841,8.1017953884,6.45534809106,4.41063023634,6.53359244342,6.42364824549,8.10179538884,8.10179538884,6.25511447034,6.81442617859,8.1017953882,8.1017953882,7.749407389,8.1017953883,8.101795388411,8.101795388411,8.101795388461,8.101795388461,8.10179538842,7.64368597182,8.10179538869,7.24653379954,6.60479427184,8.101795388344,8.101795388324,8.101795388324,8.101795388344,8.081869070744,8.101795388344,8.066831374644,8.101795388344,8.101795388344,4.809026426152,8.10179538868,8.10179538872,8.10179538872,8.10179538868,8.10179538868,8.10179538878,6.73342281598,7.58053827348,8.10179538838,8.10179538838,8.10179538845,8.10179538846,8.10179538846,7.56391713988,8.10179538848,8.10179538842,8.10179538842,8.10179538848,8.10179538846,8.10179538846,8.10179538838,8.10179538838,8.10179538862,8.10179538862,8.10179538868,6.48824068272,5.65280945992,8.10179538921,8.10179538921,8.10179538888,8.10179538888,7.18813961493,8.10179538891,8.10179538891,8.10179538891,6.51337226321,8.10179538831,7.936886198359,8.101795388299,8.101795388299,8.101795388299,7.789504417349,8.101795388449,7.900535977449,7.199398058849,8.10179538851,8.10179538851,5.30761402181,6.59749722951,7.18564869621,6.94395504411,6.86879663301,8.10179538841,8.10179538859,8.10179538859,7.50626601539,8.10179538851,5.68951398671,5.57307139431,4.86040862431
"t40",3.6911867855,3.6925309886,3.6925309885,3.6925309885,3.6925309885,3.6925309885,2.2687444325,0,1.59525370777,1.59525370777,5.90925931056,5.84269164946,4.450506530941,4.469622378811,6.12699191606,6.69814072686,6.31793022387,6.30896215576,8.88123336543,8.88123336543,8.29223805856,8.881233365757,8.881233365757,8.881233365757,8.881233365757,8.881233365437,8.881233365437,8.881233365637,8.881233365707,8.881233365707,8.274922568214,7.963757117257,8.826657491937,8.881233365637,8.881233365637,8.881233365587,8.881233365587,8.881233365587,8.8812333655922,8.8812333655922,7.16078243946,6.79184280146,8.88123336556,8.88123336556,8.88123336554,8.88123336556,8.88123336556,8.88123336556,8.88123336526,8.8812333651,8.88123336504,8.88123336504,8.88123336501,8.88123336501,8.88123336501,8.881233365,8.1634986843,8.88123336551,8.88123336551,8.8812333655,7.23478606816,5.19006821344,7.31303042052,7.20308622259,8.88123336594,8.88123336594,7.03455244744,7.59386415569,8.8812333653,8.8812333653,8.5288453661,8.8812333654,8.881233365511,8.881233365511,8.881233365561,8.881233365561,8.88123336552,8.42312394892,8.88123336579,8.02597177664,7.38423224894,8.881233365444,8.881233365424,8.881233365424,8.881233365444,8.861307047844,8.881233365444,8.846269351744,8.881233365444,8.881233365444,5.588464403252,8.88123336578,8.88123336582,8.88123336582,8.88123336578,8.88123336578,8.88123336588,7.51286079308,8.35997625058,8.88123336548,8.88123336548,8.88123336555,8.88123336556,8.88123336556,8.34335511698,8.88123336558,8.88123336552,8.88123336552,8.88123336558,8.88123336556,8.88123336556,8.88123336548,8.88123336548,8.88123336572,8.88123336572,8.88123336578,7.26767865982,6.43224743702,8.88123336631,8.88123336631,8.88123336598,8.88123336598,7.96757759203,8.88123336601,8.88123336601,8.88123336601,7.29281024031,8.88123336541,8.716324175459,8.881233365399,8.881233365399,8.881233365399,8.568942394449,8.881233365549,8.679973954549,7.978836035949,8.88123336561,8.88123336561,6.08705199891,7.37693520661,7.96508667331,7.72339302121,7.64823461011,8.88123336551,8.88123336569,8.88123336569,8.28570399249,8.88123336561,6.46895196381,6.35250937141,5.63984660141
"t144",4.33553536367,4.33687956677,4.33687956667,4.33687956667,4.33687956667,4.33687956667,2.91309301067,1.59525370777,0,0.04024665594,6.55360788873,6.48704022763,5.094855109111,5.113970956981,6.77134049423,7.34248930503,6.96227880204,6.95331073393,9.5255819436,9.5255819436,8.93658663673,9.525581943927,9.525581943927,9.525581943927,9.525581943927,9.525581943607,9.525581943607,9.525581943807,9.525581943877,9.525581943877,8.919271146384,8.608105695427,9.471006070107,9.525581943807,9.525581943807,9.525581943757,9.525581943757,9.525581943757,9.5255819437622,9.5255819437622,7.80513101763,7.43619137963,9.52558194373,9.52558194373,9.52558194371,9.52558194373,9.52558194373,9.52558194373,9.52558194343,9.52558194327,9.52558194321,9.52558194321,9.52558194318,9.52558194318,9.52558194318,9.52558194317,8.80784726247,9.52558194368,9.52558194368,9.52558194367,7.87913464633,5.83441679161,7.95737899869,7.84743480076,9.52558194411,9.52558194411,7.67890102561,8.23821273386,9.52558194347,9.52558194347,9.17319394427,9.52558194357,9.525581943681,9.525581943681,9.525581943731,9.525581943731,9.52558194369,9.06747252709,9.52558194396,8.67032035481,8.02858082711,9.525581943614,9.525581943594,9.525581943594,9.525581943614,9.505655626014,9.525581943614,9.490617929914,9.525581943614,9.525581943614,6.232812981422,9.52558194395,9.52558194399,9.52558194399,9.52558194395,9.52558194395,9.52558194405,8.15720937125,9.00432482875,9.52558194365,9.52558194365,9.52558194372,9.52558194373,9.52558194373,8.98770369515,9.52558194375,9.52558194369,9.52558194369,9.52558194375,9.52558194373,9.52558194373,9.52558194365,9.52558194365,9.52558194389,9.52558194389,9.52558194395,7.91202723799,7.07659601519,9.52558194448,9.52558194448,9.52558194415,9.52558194415,8.6119261702,9.52558194418,9.52558194418,9.52558194418,7.93715881848,9.52558194358,9.360672753629,9.525581943569,9.525581943569,9.525581943569,9.213290972619,9.525581943719,9.324322532719,8.623184614119,9.52558194378,9.52558194378,6.73140057708,8.02128378478,8.60943525148,8.36774159938,8.29258318828,9.52558194368,9.52558194386,9.52558194386,8.93005257066,9.52558194378,7.11330054198,6.99685794958,6.28419517958
"t145",4.33553536367,4.33687956677,4.33687956667,4.33687956667,4.33687956667,4.33687956667,2.91309301067,1.59525370777,0.04024665594,0,6.55360788873,6.48704022763,5.094855109111,5.113970956981,6.77134049423,7.34248930503,6.96227880204,6.95331073393,9.5255819436,9.5255819436,8.93658663673,9.525581943927,9.525581943927,9.525581943927,9.525581943927,9.525581943607,9.525581943607,9.525581943807,9.525581943877,9.525581943877,8.919271146384,8.608105695427,9.471006070107,9.525581943807,9.525581943807,9.525581943757,9.525581943757,9.525581943757,9.5255819437622,9.5255819437622,7.80513101763,7.43619137963,9.52558194373,9.52558194373,9.52558194371,9.52558194373,9.52558194373,9.52558194373,9.52558194343,9.52558194327,9.52558194321,9.52558194321,9.52558194318,9.52558194318,9.52558194318,9.52558194317,8.80784726247,9.52558194368,9.52558194368,9.52558194367,7.87913464633,5.83441679161,7.95737899869,7.84743480076,9.52558194411,9.52558194411,7.67890102561,8.23821273386,9.52558194347,9.52558194347,9.17319394427,9.52558194357,9.525581943681,9.525581943681,9.525581943731,9.525581943731,9.52558194369,9.06747252709,9.52558194396,8.67032035481,8.02858082711,9.525581943614,9.525581943594,9.525581943594,9.525581943614,9.505655626014,9.525581943614,9.490617929914,9.525581943614,9.525581943614,6.232812981422,9.52558194395,9.52558194399,9.52558194399,9.52558194395,9.52558194395,9.52558194405,8.15720937125,9.00432482875,9.52558194365,9.52558194365,9.52558194372,9.52558194373,9.52558194373,8.98770369515,9.52558194375,9.52558194369,9.52558194369,9.52558194375,9.52558194373,9.52558194373,9.52558194365,9.52558194365,9.52558194389,9.52558194389,9.52558194395,7.91202723799,7.07659601519,9.52558194448,9.52558194448,9.52558194415,9.52558194415,8.6119261702,9.52558194418,9.52558194418,9.52558194418,7.93715881848,9.52558194358,9.360672753629,9.525581943569,9.525581943569,9.525581943569,9.213290972619,9.525581943719,9.324322532719,8.623184614119,9.52558194378,9.52558194378,6.73140057708,8.02128378478,8.60943525148,8.36774159938,8.29258318828,9.52558194368,9.52558194386,9.52558194386,8.93005257066,9.52558194378,7.11330054198,6.99685794958,6.28419517958
