"","t33","t38","t65","t66","t80","t81","t87","t88","t112","t113","t57","t36","t37","t25","t11","t10","t122","t123","t108","t109","t127","t128","t56","t116","t117","t107","t22","t26","t27","t133","t134","t18","t9","t4","t5","t137","t138","t104","t31","t14","t95","t102","t103","t68","t69","t139","t140","t121","t70","t91","t92","t86","t71","t72","t63","t32","t46","t76","t131","t132","t29","t54","t55","t135","t136","t45","t40","t114","t115","t2","t34","t78","t96","t97","t82","t83","t51","t52","t39","t62","t99","t100","t53","t60","t61","t17","t89","t90","t58","t59","t30","t67","t110","t111","t24","t47","t84","t85","t8","t28","t101","t125","t126","t64","t73","t74","t129","t130","t124","t50","t21","t16","t118","t119","t120","t98","t75","t105","t106","t79","t13","t41","t42","t15","t7","t3","t6","t12","t43","t48","t49","t35","t19","t20","t93","t94","t77","t44","t23","t1"
"t33",0,1.18042563773,1.86159141778,1.86159141778,1.86159141788,1.4083234112,1.86159141785,1.86159141785,1.86159141785,1.86159141785,1.34657970075,1.94073176751,2.73441599401,2.73441599401,4.7811142483,4.90601671657,4.97229925796,4.97229925796,4.97229925836,4.97229925836,4.980403337153,4.980403337153,4.512069815573,4.980403337273,4.980403337273,4.980403337173,3.243202645356,4.980403336796,4.777776814796,4.980403337463,4.980403337463,3.539367880563,2.751141035823,5.792684779723,7.652878870223,9.125130575677,9.125130575677,9.125130575643,8.999983600943,8.031748630943,9.125130576073,9.125130575993,9.125130575993,8.464839994163,9.125130575873,9.1251305761369,9.1251305761369,9.125130576073,9.125130575753,9.125130575843,9.125130575843,9.125130575853,9.125130575743,9.125130575743,9.125130575773,9.125130575473,8.312851102373,9.125130575873,9.125130575873,9.125130575873,9.125130576023,9.125130575923,8.524138293123,9.125130576483,9.125130576483,9.125130576533,8.210475636283,9.125130576423,9.122228864423,5.553053218423,8.858861051923,9.125130575923,9.125130575923,9.125130575923,9.125130575923,9.125130575923,8.528569029823,9.125130575923,8.544766151523,9.125130575883,9.125130575883,9.119419428883,9.125130575883,9.125130575853,9.125130575853,9.125130576723,9.125130576333,9.125130576333,9.125130576333,9.125130576333,9.125130576363,9.125130576323,9.125130576323,9.125130576323,8.240272912423,8.356997410723,9.125130576323,9.125130576323,6.362564530523,9.125130575623,9.125130575923,9.125130575943,9.125130575943,9.125130575973,9.125130575913,8.549609183323,9.125130576003,9.125130576003,9.125130576003,9.125130576023,9.125130576423,9.125130576323,9.125130576223,9.125130576257,9.125130576257,9.125130576323,9.125130576323,9.125130576293,9.125130576293,9.125130576293,9.125130576523,9.125130576523,8.538250152923,7.639423767223,6.750329718223,5.569367247223,5.682464875233,6.872399664023,9.125130575833,9.125130575803,8.518918244603,9.125130575623,8.045981525223,7.608709613823,9.125130576223,9.056140850523,9.125130576223,9.125130576123,7.407959940655,4.931368970523
"t38",1.18042563773,0,1.42284758565,1.42284758565,1.42284758575,0.96957957907,1.42284758572,1.42284758572,1.42284758572,1.42284758572,0.90783586862,1.56263919304,2.35632341954,2.35632341954,4.40302167383,4.5279241421,4.59420668349,4.59420668349,4.59420668389,4.59420668389,4.602310762683,4.602310762683,4.133977241103,4.602310762803,4.602310762803,4.602310762703,2.865110070886,4.602310762326,4.399684240326,4.602310762993,4.602310762993,3.161275306093,2.373048461353,5.414592205253,7.274786295753,8.747038001207,8.747038001207,8.747038001173,8.621891026473,7.653656056473,8.747038001603,8.747038001523,8.747038001523,8.086747419693,8.747038001403,8.7470380016669,8.7470380016669,8.747038001603,8.747038001283,8.747038001373,8.747038001373,8.747038001383,8.747038001273,8.747038001273,8.747038001303,8.747038001003,7.934758527903,8.747038001403,8.747038001403,8.747038001403,8.747038001553,8.747038001453,8.146045718653,8.747038002013,8.747038002013,8.747038002063,7.832383061813,8.747038001953,8.744136289953,5.174960643953,8.480768477453,8.747038001453,8.747038001453,8.747038001453,8.747038001453,8.747038001453,8.150476455353,8.747038001453,8.166673577053,8.747038001413,8.747038001413,8.741326854413,8.747038001413,8.747038001383,8.747038001383,8.747038002253,8.747038001863,8.747038001863,8.747038001863,8.747038001863,8.747038001893,8.747038001853,8.747038001853,8.747038001853,7.862180337953,7.978904836253,8.747038001853,8.747038001853,5.984471956053,8.747038001153,8.747038001453,8.747038001473,8.747038001473,8.747038001503,8.747038001443,8.171516608853,8.747038001533,8.747038001533,8.747038001533,8.747038001553,8.747038001953,8.747038001853,8.747038001753,8.747038001787,8.747038001787,8.747038001853,8.747038001853,8.747038001823,8.747038001823,8.747038001823,8.747038002053,8.747038002053,8.160157578453,7.261331192753,6.372237143753,5.191274672753,5.304372300763,6.494307089553,8.747038001363,8.747038001333,8.140825670133,8.747038001153,7.667888950753,7.230617039353,8.747038001753,8.678048276053,8.747038001753,8.747038001653,7.029867366185,4.553276396053
"t65",1.86159141778,1.42284758565,0,1.4093961236,2.0482987463,1.59503073962,2.04829874627,2.04829874627,2.04829874627,2.04829874627,1.53328702917,2.24380497309,3.03748919959,3.03748919959,5.08418745388,5.20908992215,5.27537246354,5.27537246354,5.27537246394,5.27537246394,5.283476542733,5.283476542733,4.815143021153,5.283476542853,5.283476542853,5.283476542753,3.546275850936,5.283476542376,5.080850020376,5.283476543043,5.283476543043,3.842441086143,3.054214241403,6.095757985303,7.955952075803,9.428203781257,9.428203781257,9.428203781223,9.303056806523,8.334821836523,9.428203781653,9.428203781573,9.428203781573,8.767913199743,9.428203781453,9.4282037817169,9.4282037817169,9.428203781653,9.428203781333,9.428203781423,9.428203781423,9.428203781433,9.428203781323,9.428203781323,9.428203781353,9.428203781053,8.615924307953,9.428203781453,9.428203781453,9.428203781453,9.428203781603,9.428203781503,8.827211498703,9.428203782063,9.428203782063,9.428203782113,8.513548841863,9.428203782003,9.425302070003,5.856126424003,9.161934257503,9.428203781503,9.428203781503,9.428203781503,9.428203781503,9.428203781503,8.831642235403,9.428203781503,8.847839357103,9.428203781463,9.428203781463,9.422492634463,9.428203781463,9.428203781433,9.428203781433,9.428203782303,9.428203781913,9.428203781913,9.428203781913,9.428203781913,9.428203781943,9.428203781903,9.428203781903,9.428203781903,8.543346118003,8.660070616303,9.428203781903,9.428203781903,6.665637736103,9.428203781203,9.428203781503,9.428203781523,9.428203781523,9.428203781553,9.428203781493,8.852682388903,9.428203781583,9.428203781583,9.428203781583,9.428203781603,9.428203782003,9.428203781903,9.428203781803,9.428203781837,9.428203781837,9.428203781903,9.428203781903,9.428203781873,9.428203781873,9.428203781873,9.428203782103,9.428203782103,8.841323358503,7.942496972803,7.053402923803,5.872440452803,5.985538080813,7.175472869603,9.428203781413,9.428203781383,8.821991450183,9.428203781203,8.349054730803,7.911782819403,9.428203781803,9.359214056103,9.428203781803,9.428203781703,7.711033146235,5.234442176103
"t66",1.86159141778,1.42284758565,1.4093961236,0,2.0482987463,1.59503073962,2.04829874627,2.04829874627,2.04829874627,2.04829874627,1.53328702917,2.24380497309,3.03748919959,3.03748919959,5.08418745388,5.20908992215,5.27537246354,5.27537246354,5.27537246394,5.27537246394,5.283476542733,5.283476542733,4.815143021153,5.283476542853,5.283476542853,5.283476542753,3.546275850936,5.283476542376,5.080850020376,5.283476543043,5.283476543043,3.842441086143,3.054214241403,6.095757985303,7.955952075803,9.428203781257,9.428203781257,9.428203781223,9.303056806523,8.334821836523,9.428203781653,9.428203781573,9.428203781573,8.767913199743,9.428203781453,9.4282037817169,9.4282037817169,9.428203781653,9.428203781333,9.428203781423,9.428203781423,9.428203781433,9.428203781323,9.428203781323,9.428203781353,9.428203781053,8.615924307953,9.428203781453,9.428203781453,9.428203781453,9.428203781603,9.428203781503,8.827211498703,9.428203782063,9.428203782063,9.428203782113,8.513548841863,9.428203782003,9.425302070003,5.856126424003,9.161934257503,9.428203781503,9.428203781503,9.428203781503,9.428203781503,9.428203781503,8.831642235403,9.428203781503,8.847839357103,9.428203781463,9.428203781463,9.422492634463,9.428203781463,9.428203781433,9.428203781433,9.428203782303,9.428203781913,9.428203781913,9.428203781913,9.428203781913,9.428203781943,9.428203781903,9.428203781903,9.428203781903,8.543346118003,8.660070616303,9.428203781903,9.428203781903,6.665637736103,9.428203781203,9.428203781503,9.428203781523,9.428203781523,9.428203781553,9.428203781493,8.852682388903,9.428203781583,9.428203781583,9.428203781583,9.428203781603,9.428203782003,9.428203781903,9.428203781803,9.428203781837,9.428203781837,9.428203781903,9.428203781903,9.428203781873,9.428203781873,9.428203781873,9.428203782103,9.428203782103,8.841323358503,7.942496972803,7.053402923803,5.872440452803,5.985538080813,7.175472869603,9.428203781413,9.428203781383,8.821991450183,9.428203781203,8.349054730803,7.911782819403,9.428203781803,9.359214056103,9.428203781803,9.428203781703,7.711033146235,5.234442176103
"t80",1.86159141788,1.42284758575,2.0482987463,2.0482987463,0,0.59925953752,1.76773315417,1.76773315417,1.76773315417,1.76773315417,1.25272143707,2.24380497319,3.03748919969,3.03748919969,5.08418745398,5.20908992225,5.27537246364,5.27537246364,5.27537246404,5.27537246404,5.283476542833,5.283476542833,4.815143021253,5.283476542953,5.283476542953,5.283476542853,3.546275851036,5.283476542476,5.080850020476,5.283476543143,5.283476543143,3.842441086243,3.054214241503,6.095757985403,7.955952075903,9.428203781357,9.428203781357,9.428203781323,9.303056806623,8.334821836623,9.428203781753,9.428203781673,9.428203781673,8.767913199843,9.428203781553,9.4282037818169,9.4282037818169,9.428203781753,9.428203781433,9.428203781523,9.428203781523,9.428203781533,9.428203781423,9.428203781423,9.428203781453,9.428203781153,8.615924308053,9.428203781553,9.428203781553,9.428203781553,9.428203781703,9.428203781603,8.827211498803,9.428203782163,9.428203782163,9.428203782213,8.513548841963,9.428203782103,9.425302070103,5.856126424103,9.161934257603,9.428203781603,9.428203781603,9.428203781603,9.428203781603,9.428203781603,8.831642235503,9.428203781603,8.847839357203,9.428203781563,9.428203781563,9.422492634563,9.428203781563,9.428203781533,9.428203781533,9.428203782403,9.428203782013,9.428203782013,9.428203782013,9.428203782013,9.428203782043,9.428203782003,9.428203782003,9.428203782003,8.543346118103,8.660070616403,9.428203782003,9.428203782003,6.665637736203,9.428203781303,9.428203781603,9.428203781623,9.428203781623,9.428203781653,9.428203781593,8.852682389003,9.428203781683,9.428203781683,9.428203781683,9.428203781703,9.428203782103,9.428203782003,9.428203781903,9.428203781937,9.428203781937,9.428203782003,9.428203782003,9.428203781973,9.428203781973,9.428203781973,9.428203782203,9.428203782203,8.841323358603,7.942496972903,7.053402923903,5.872440452903,5.985538080913,7.175472869703,9.428203781513,9.428203781483,8.821991450283,9.428203781303,8.349054730903,7.911782819503,9.428203781903,9.359214056203,9.428203781903,9.428203781803,7.711033146335,5.234442176203
"t81",1.4083234112,0.96957957907,1.59503073962,1.59503073962,0.59925953752,0,1.31446514749,1.31446514749,1.31446514749,1.31446514749,0.79945343039,1.79053696651,2.58422119301,2.58422119301,4.6309194473,4.75582191557,4.82210445696,4.82210445696,4.82210445736,4.82210445736,4.830208536153,4.830208536153,4.361875014573,4.830208536273,4.830208536273,4.830208536173,3.093007844356,4.830208535796,4.627582013796,4.830208536463,4.830208536463,3.389173079563,2.600946234823,5.642489978723,7.502684069223,8.974935774677,8.974935774677,8.974935774643,8.849788799943,7.881553829943,8.974935775073,8.974935774993,8.974935774993,8.314645193163,8.974935774873,8.9749357751369,8.9749357751369,8.974935775073,8.974935774753,8.974935774843,8.974935774843,8.974935774853,8.974935774743,8.974935774743,8.974935774773,8.974935774473,8.162656301373,8.974935774873,8.974935774873,8.974935774873,8.974935775023,8.974935774923,8.373943492123,8.974935775483,8.974935775483,8.974935775533,8.060280835283,8.974935775423,8.972034063423,5.402858417423,8.708666250923,8.974935774923,8.974935774923,8.974935774923,8.974935774923,8.974935774923,8.378374228823,8.974935774923,8.394571350523,8.974935774883,8.974935774883,8.969224627883,8.974935774883,8.974935774853,8.974935774853,8.974935775723,8.974935775333,8.974935775333,8.974935775333,8.974935775333,8.974935775363,8.974935775323,8.974935775323,8.974935775323,8.090078111423,8.206802609723,8.974935775323,8.974935775323,6.212369729523,8.974935774623,8.974935774923,8.974935774943,8.974935774943,8.974935774973,8.974935774913,8.399414382323,8.974935775003,8.974935775003,8.974935775003,8.974935775023,8.974935775423,8.974935775323,8.974935775223,8.974935775257,8.974935775257,8.974935775323,8.974935775323,8.974935775293,8.974935775293,8.974935775293,8.974935775523,8.974935775523,8.388055351923,7.489228966223,6.600134917223,5.419172446223,5.532270074233,6.722204863023,8.974935774833,8.974935774803,8.368723443603,8.974935774623,7.895786724223,7.458514812823,8.974935775223,8.905946049523,8.974935775223,8.974935775123,7.257765139655,4.781174169523
"t87",1.86159141785,1.42284758572,2.04829874627,2.04829874627,1.76773315417,1.31446514749,0,0.815002152,1.081332789,1.081332789,1.1640855149,2.24380497316,3.03748919966,3.03748919966,5.08418745395,5.20908992222,5.27537246361,5.27537246361,5.27537246401,5.27537246401,5.283476542803,5.283476542803,4.815143021223,5.283476542923,5.283476542923,5.283476542823,3.546275851006,5.283476542446,5.080850020446,5.283476543113,5.283476543113,3.842441086213,3.054214241473,6.095757985373,7.955952075873,9.428203781327,9.428203781327,9.428203781293,9.303056806593,8.334821836593,9.428203781723,9.428203781643,9.428203781643,8.767913199813,9.428203781523,9.4282037817869,9.4282037817869,9.428203781723,9.428203781403,9.428203781493,9.428203781493,9.428203781503,9.428203781393,9.428203781393,9.428203781423,9.428203781123,8.615924308023,9.428203781523,9.428203781523,9.428203781523,9.428203781673,9.428203781573,8.827211498773,9.428203782133,9.428203782133,9.428203782183,8.513548841933,9.428203782073,9.425302070073,5.856126424073,9.161934257573,9.428203781573,9.428203781573,9.428203781573,9.428203781573,9.428203781573,8.831642235473,9.428203781573,8.847839357173,9.428203781533,9.428203781533,9.422492634533,9.428203781533,9.428203781503,9.428203781503,9.428203782373,9.428203781983,9.428203781983,9.428203781983,9.428203781983,9.428203782013,9.428203781973,9.428203781973,9.428203781973,8.543346118073,8.660070616373,9.428203781973,9.428203781973,6.665637736173,9.428203781273,9.428203781573,9.428203781593,9.428203781593,9.428203781623,9.428203781563,8.852682388973,9.428203781653,9.428203781653,9.428203781653,9.428203781673,9.428203782073,9.428203781973,9.428203781873,9.428203781907,9.428203781907,9.428203781973,9.428203781973,9.428203781943,9.428203781943,9.428203781943,9.428203782173,9.428203782173,8.841323358573,7.942496972873,7.053402923873,5.872440452873,5.985538080883,7.175472869673,9.428203781483,9.428203781453,8.821991450253,9.428203781273,8.349054730873,7.911782819473,9.428203781873,9.359214056173,9.428203781873,9.428203781773,7.711033146305,5.234442176173
"t88",1.86159141785,1.42284758572,2.04829874627,2.04829874627,1.76773315417,1.31446514749,0.815002152,0,1.081332789,1.081332789,1.1640855149,2.24380497316,3.03748919966,3.03748919966,5.08418745395,5.20908992222,5.27537246361,5.27537246361,5.27537246401,5.27537246401,5.283476542803,5.283476542803,4.815143021223,5.283476542923,5.283476542923,5.283476542823,3.546275851006,5.283476542446,5.080850020446,5.283476543113,5.283476543113,3.842441086213,3.054214241473,6.095757985373,7.955952075873,9.428203781327,9.428203781327,9.428203781293,9.303056806593,8.334821836593,9.428203781723,9.428203781643,9.428203781643,8.767913199813,9.428203781523,9.4282037817869,9.4282037817869,9.428203781723,9.428203781403,9.428203781493,9.428203781493,9.428203781503,9.428203781393,9.428203781393,9.428203781423,9.428203781123,8.615924308023,9.428203781523,9.428203781523,9.428203781523,9.428203781673,9.428203781573,8.827211498773,9.428203782133,9.428203782133,9.428203782183,8.513548841933,9.428203782073,9.425302070073,5.856126424073,9.161934257573,9.428203781573,9.428203781573,9.428203781573,9.428203781573,9.428203781573,8.831642235473,9.428203781573,8.847839357173,9.428203781533,9.428203781533,9.422492634533,9.428203781533,9.428203781503,9.428203781503,9.428203782373,9.428203781983,9.428203781983,9.428203781983,9.428203781983,9.428203782013,9.428203781973,9.428203781973,9.428203781973,8.543346118073,8.660070616373,9.428203781973,9.428203781973,6.665637736173,9.428203781273,9.428203781573,9.428203781593,9.428203781593,9.428203781623,9.428203781563,8.852682388973,9.428203781653,9.428203781653,9.428203781653,9.428203781673,9.428203782073,9.428203781973,9.428203781873,9.428203781907,9.428203781907,9.428203781973,9.428203781973,9.428203781943,9.428203781943,9.428203781943,9.428203782173,9.428203782173,8.841323358573,7.942496972873,7.053402923873,5.872440452873,5.985538080883,7.175472869673,9.428203781483,9.428203781453,8.821991450253,9.428203781273,8.349054730873,7.911782819473,9.428203781873,9.359214056173,9.428203781873,9.428203781773,7.711033146305,5.234442176173
"t112",1.86159141785,1.42284758572,2.04829874627,2.04829874627,1.76773315417,1.31446514749,1.081332789,1.081332789,0,0.3534364084,1.1640855149,2.24380497316,3.03748919966,3.03748919966,5.08418745395,5.20908992222,5.27537246361,5.27537246361,5.27537246401,5.27537246401,5.283476542803,5.283476542803,4.815143021223,5.283476542923,5.283476542923,5.283476542823,3.546275851006,5.283476542446,5.080850020446,5.283476543113,5.283476543113,3.842441086213,3.054214241473,6.095757985373,7.955952075873,9.428203781327,9.428203781327,9.428203781293,9.303056806593,8.334821836593,9.428203781723,9.428203781643,9.428203781643,8.767913199813,9.428203781523,9.4282037817869,9.4282037817869,9.428203781723,9.428203781403,9.428203781493,9.428203781493,9.428203781503,9.428203781393,9.428203781393,9.428203781423,9.428203781123,8.615924308023,9.428203781523,9.428203781523,9.428203781523,9.428203781673,9.428203781573,8.827211498773,9.428203782133,9.428203782133,9.428203782183,8.513548841933,9.428203782073,9.425302070073,5.856126424073,9.161934257573,9.428203781573,9.428203781573,9.428203781573,9.428203781573,9.428203781573,8.831642235473,9.428203781573,8.847839357173,9.428203781533,9.428203781533,9.422492634533,9.428203781533,9.428203781503,9.428203781503,9.428203782373,9.428203781983,9.428203781983,9.428203781983,9.428203781983,9.428203782013,9.428203781973,9.428203781973,9.428203781973,8.543346118073,8.660070616373,9.428203781973,9.428203781973,6.665637736173,9.428203781273,9.428203781573,9.428203781593,9.428203781593,9.428203781623,9.428203781563,8.852682388973,9.428203781653,9.428203781653,9.428203781653,9.428203781673,9.428203782073,9.428203781973,9.428203781873,9.428203781907,9.428203781907,9.428203781973,9.428203781973,9.428203781943,9.428203781943,9.428203781943,9.428203782173,9.428203782173,8.841323358573,7.942496972873,7.053402923873,5.872440452873,5.985538080883,7.175472869673,9.428203781483,9.428203781453,8.821991450253,9.428203781273,8.349054730873,7.911782819473,9.428203781873,9.359214056173,9.428203781873,9.428203781773,7.711033146305,5.234442176173
"t113",1.86159141785,1.42284758572,2.04829874627,2.04829874627,1.76773315417,1.31446514749,1.081332789,1.081332789,0.3534364084,0,1.1640855149,2.24380497316,3.03748919966,3.03748919966,5.08418745395,5.20908992222,5.27537246361,5.27537246361,5.27537246401,5.27537246401,5.283476542803,5.283476542803,4.815143021223,5.283476542923,5.283476542923,5.283476542823,3.546275851006,5.283476542446,5.080850020446,5.283476543113,5.283476543113,3.842441086213,3.054214241473,6.095757985373,7.955952075873,9.428203781327,9.428203781327,9.428203781293,9.303056806593,8.334821836593,9.428203781723,9.428203781643,9.428203781643,8.767913199813,9.428203781523,9.4282037817869,9.4282037817869,9.428203781723,9.428203781403,9.428203781493,9.428203781493,9.428203781503,9.428203781393,9.428203781393,9.428203781423,9.428203781123,8.615924308023,9.428203781523,9.428203781523,9.428203781523,9.428203781673,9.428203781573,8.827211498773,9.428203782133,9.428203782133,9.428203782183,8.513548841933,9.428203782073,9.425302070073,5.856126424073,9.161934257573,9.428203781573,9.428203781573,9.428203781573,9.428203781573,9.428203781573,8.831642235473,9.428203781573,8.847839357173,9.428203781533,9.428203781533,9.422492634533,9.428203781533,9.428203781503,9.428203781503,9.428203782373,9.428203781983,9.428203781983,9.428203781983,9.428203781983,9.428203782013,9.428203781973,9.428203781973,9.428203781973,8.543346118073,8.660070616373,9.428203781973,9.428203781973,6.665637736173,9.428203781273,9.428203781573,9.428203781593,9.428203781593,9.428203781623,9.428203781563,8.852682388973,9.428203781653,9.428203781653,9.428203781653,9.428203781673,9.428203782073,9.428203781973,9.428203781873,9.428203781907,9.428203781907,9.428203781973,9.428203781973,9.428203781943,9.428203781943,9.428203781943,9.428203782173,9.428203782173,8.841323358573,7.942496972873,7.053402923873,5.872440452873,5.985538080883,7.175472869673,9.428203781483,9.428203781453,8.821991450253,9.428203781273,8.349054730873,7.911782819473,9.428203781873,9.359214056173,9.428203781873,9.428203781773,7.711033146305,5.234442176173
