"accepted_species","traits"
"t2",1
"t6",0
"t9",NA
"t12",1
"t13",1
"t16",0
"t17",0
"t18",0
"t19",1
"t20",1
"t21",NA
"t22",1
"t23",1
"t25",NA
"t26",1
"t27",0
"t28",1
"t29",0
"t30",0
"t33",1
"t34",1
"t35",1
"t37",1
"t38",1
"t39",1
"t40",1
"t41",NA
"t42",1
"t43",1
"t44",1
"t45",1
"t47",1
"t48",NA
"t49",0
"t51",1
"t52",1
"t54",1
"t55",1
"t56",0
"t57",1
"t58",0
"t59",1
"t60",1
"t61",1
"t62",1
"t63",0
"t64",1
"t65",1
"t66",1
"t67",0
"t68",1
"t69",1
"t70",1
"t71",1
"t72",1
"t73",1
"t74",1
"t75",1
"t76",NA
"t77",1
"t78",1
"t79",0
"t80",0
"t81",1
"t82",1
"t83",1
"t84",1
"t85",0
"t86",0
"t87",1
"t88",1
"t89",1
"t90",0
"t91",0
"t92",1
"t93",1
"t94",0
"t95",1
"t96",0
"t97",0
"t98",1
"t99",0
"t100",0
"t102",1
"t103",1
"t104",NA
"t105",0
"t106",NA
"t107",1
"t108",0
"t109",0
"t110",0
"t111",0
"t112",1
"t113",0
"t114",1
"t115",1
"t116",0
"t117",NA
"t118",NA
