"accepted_species","traits"
"sp65",0
"sp71",1
"sp72",0
"sp94",0
"sp96",0
"sp99",0
"sp101",1
"sp109",0
"sp110",NA
"sp114",0
"sp115",0
"sp116",1
"sp120",1
"sp121",0
"sp123",0
"sp130",0
"sp131",0
"sp132",1
"sp133",NA
"sp136",0
"sp137",0
"sp139",1
"sp140",1
"sp143",1
"sp144",0
"sp145",0
"sp146",0
"sp147",0
"sp148",1
"sp149",0
"sp150",NA
"sp151",1
"sp152",1
"sp153",1
"sp154",0
"sp155",1
"sp157",0
"sp158",0
"sp159",0
"sp161",1
"sp162",1
"sp163",0
"sp164",0
"sp165",0
"sp168",1
"sp169",0
"sp170",0
"sp171",1
"sp172",0
"sp173",0
"sp174",1
"sp175",0
"sp176",1
"sp177",1
"sp178",1
"sp179",1
"sp180",0
"sp182",1
"sp183",0
"sp185",1
"sp186",NA
"sp187",NA
"sp188",NA
"sp189",NA
"sp190",1
"sp191",0
"sp192",0
"sp193",0
"sp195",1
"sp196",1
"sp197",1
"sp198",1
"sp199",0
"sp200",0
"sp201",0
"sp202",0
"sp203",0
"sp204",0
"sp205",NA
"sp206",1
"sp207",0
"sp208",0
"sp209",0
"sp210",0
"sp211",0
"sp212",0
"sp213",0
"sp214",1
"sp215",1
"sp216",1
"sp217",1
"sp218",0
"sp219",1
"sp220",1
"sp221",1
"sp222",1
"sp223",NA
"sp224",NA
"sp225",1
"sp226",1
