"accepted_species","estimate"
"t4",-0.23531998844558
"t88",0.714876004151433
"t32",-0.00369639124222998
"t27",-0.0392763927489783
"t75",-0.318776116221392
"t95",-1.08242612400293
"t69",0.826181053981959
"t37",-0.414124930395592
"t28",-0.479385483238298
"t78",1.61223832906862
