"","t1","t2","t70","t121","t122","t40","t60","t96","t107","t108","t92","t59","t51","t43","t29","t16","t25","t26","t27","t28","t13","t22","t23","t131","t132","t31","t89","t93","t94","t119","t120","t37","t115","t116","t67","t66","t109","t127","t128","t24","t100","t101","t95","t82","t110","t111","t76","t44","t105","t106","t104","t64","t58","t10","t102","t103","t38","t57","t117","t118","t35","t68","t69","t133","t134","t11","t8","t20","t21","t135","t136","t3","t46","t47","t90","t91","t42","t7","t71","t72","t41","t45","t81","t97","t137","t138","t14","t18","t139","t140","t124","t5","t6","t9","t15","t78","t79","t65","t83","t84","t87","t88","t54","t112","t113","t114","t75","t30","t19","t4","t50","t73","t74","t61","t34","t53","t62","t63","t32","t33","t129","t130","t39","t48","t49","t125","t126","t123","t77","t80","t85","t86","t17","t55","t56","t12","t52","t98","t99","t36"
"t1",0,3.1467909348,6.11805438187,6.11805438187,6.11805438187,6.11805438197,5.6527746413,6.11805438198,6.11805438193,6.11805438193,6.118054382,6.11805438197,6.11805438197,5.75510404537,6.1180543817,4.5460244159,4.8231076442,6.118054382,6.1180543816,4.7836935326,4.11007742587,4.77492135587,5.29233707277,6.11805438217,6.11805438217,5.03039715425,6.11805438185,6.11805438191,6.11805438191,6.1180543818,6.1180543818,6.1180543821,6.118054382,6.118054382,6.118054382,5.7008538301,6.118054382,6.11805438198,6.11805438198,5.9009301795,6.11805438247,6.11805438247,6.11805438245,6.11805438243,6.1180543825,6.1180543825,6.1180543825,5.31391568294,6.11805438229,6.11805438229,6.11805438226,6.11805438226,6.1180543823,3.69575680534,6.11805438192,6.11805438192,5.76328853162,6.11805438192,6.11805438202,6.11805438202,5.31561273222,6.11805438222,6.04083340402,6.11805438193,6.11805438193,5.3602435609,4.74421124209,6.11805438239,6.08873000939,6.118054381931,6.118054381931,2.62025195309,5.7427459428,6.1180543818,6.1180543819,6.1180543819,6.1180543819,3.3628663762,6.1180543817,6.1180543817,5.6553024569,6.1180543816,6.1180543816,6.1180543817,6.118054381679,6.118054381679,4.8747207495,6.118054382,6.118054382518,6.118054382518,6.11805438252,3.295552847,4.6107374191,3.6992044511,4.973033242,6.1180543816,5.75041642668,6.1180543816,6.1180543816,6.1180543816,6.11805438158,6.11805438158,5.81060269688,6.11805438208,6.118054382033,6.118054382033,6.11805438198,5.3560976215,6.118054382,4.6791456862,6.118054381883,6.118054381783,6.118054381783,5.518253647253,6.118054381403,6.118054381903,6.054120552203,6.118054381803,4.910110306443,6.118054381583,6.118054381733,6.118054381733,6.118054382083,6.118054381983,6.118054381983,6.118054382003,6.118054382003,6.118054382003,6.118054381983,6.118054381783,6.118054381833,6.118054381833,4.379422612483,6.070745554083,6.118054381883,6.009814523783,6.118054381583,6.118054381483,6.118054381483,6.118054381283
"t2",3.1467909348,0,5.46489937907,5.46489937907,5.46489937907,5.46489937917,4.9996196385,5.46489937918,5.46489937913,5.46489937913,5.4648993792,5.46489937917,5.46489937917,5.10194904257,5.4648993789,3.8928694131,4.1699526414,5.4648993792,5.4648993788,4.1305385298,3.45692242307,4.12176635307,4.63918206997,5.46489937937,5.46489937937,4.37724215145,5.46489937905,5.46489937911,5.46489937911,5.464899379,5.464899379,5.4648993793,5.4648993792,5.4648993792,5.4648993792,5.0476988273,5.4648993792,5.46489937918,5.46489937918,5.2477751767,5.46489937967,5.46489937967,5.46489937965,5.46489937963,5.4648993797,5.4648993797,5.4648993797,4.66076068014,5.46489937949,5.46489937949,5.46489937946,5.46489937946,5.4648993795,3.04260180254,5.46489937912,5.46489937912,5.11013352882,5.46489937912,5.46489937922,5.46489937922,4.66245772942,5.46489937942,5.38767840122,5.46489937913,5.46489937913,4.7070885581,4.53868820449,5.91253134479,5.88320697179,5.912531344331,5.912531344331,2.41472891549,5.5372229052,5.9125313442,5.9125313443,5.9125313443,5.9125313443,3.1573433386,7.9317765881,7.9317765881,7.4690246633,7.931776588,7.931776588,7.9317765881,7.931776588079,7.931776588079,6.6884429559,7.9317765884,7.931776588918,7.931776588918,7.93177658892,5.1092750534,6.4244596255,5.5129266575,6.7867554484,7.931776588,7.56413863308,7.931776588,7.931776588,7.931776588,7.93177658798,7.93177658798,7.62432490328,7.93177658848,7.931776588433,7.931776588433,7.93177658838,7.1698198279,7.9317765884,6.4928678926,7.931776588283,7.931776588183,7.931776588183,7.331975853653,7.931776587803,7.931776588303,7.867842758603,7.931776588203,6.723832512843,7.931776587983,7.931776588133,7.931776588133,7.931776588483,7.931776588383,7.931776588383,7.931776588403,7.931776588403,7.931776588403,7.931776588383,7.931776588183,7.931776588233,7.931776588233,6.193144818883,7.884467760483,7.931776588283,7.823536730183,7.931776587983,7.931776587883,7.931776587883,7.931776587683
"t70",6.11805438187,5.46489937907,0,0.9767002764,0.9767002764,2.8721803323,2.40690059163,2.87218033231,2.87218033226,2.87218033226,2.87218033233,2.8721803323,2.8721803323,2.5092299957,2.91295866617,2.32952841797,4.32759890667,5.62254564447,5.62254564407,4.28818479507,4.98800162174,5.65284555174,6.17026126864,6.99597857804,6.99597857804,5.90832135012,6.99597857772,6.99597857778,6.99597857778,6.99597857767,6.99597857767,6.99597857797,6.99597857787,6.99597857787,6.99597857787,6.57877802597,6.99597857787,6.99597857785,6.99597857785,6.77885437537,6.99597857834,6.99597857834,6.99597857832,6.9959785783,6.99597857837,6.99597857837,6.99597857837,6.19183987881,6.99597857816,6.99597857816,6.99597857813,6.99597857813,6.99597857817,4.57368100121,6.99597857779,6.99597857779,6.64121272749,6.99597857779,6.99597857789,6.99597857789,6.19353692809,6.99597857809,6.91875759989,6.9959785778,6.9959785778,6.23816775677,7.50995165156,8.88379479186,8.85447041886,8.883794791401,8.883794791401,5.38599236256,8.50848635227,8.88379479127,8.88379479137,8.88379479137,8.88379479137,6.12860678567,10.90304003517,10.90304003517,10.44028811037,10.90304003507,10.90304003507,10.90304003517,10.903040035149,10.903040035149,9.65970640297,10.90304003547,10.903040035988,10.903040035988,10.90304003599,8.08053850047,9.39572307257,8.48419010457,9.75801889547,10.90304003507,10.53540208015,10.90304003507,10.90304003507,10.90304003507,10.90304003505,10.90304003505,10.59558835035,10.90304003555,10.903040035503,10.903040035503,10.90304003545,10.14108327497,10.90304003547,9.46413133967,10.903040035353,10.903040035253,10.903040035253,10.303239300723,10.903040034873,10.903040035373,10.839106205673,10.903040035273,9.695095959913,10.903040035053,10.903040035203,10.903040035203,10.903040035553,10.903040035453,10.903040035453,10.903040035473,10.903040035473,10.903040035473,10.903040035453,10.903040035253,10.903040035303,10.903040035303,9.164408265953,10.855731207553,10.903040035353,10.794800177253,10.903040035053,10.903040034953,10.903040034953,10.903040034753
"t121",6.11805438187,5.46489937907,0.9767002764,0,0.2830531444,2.8721803323,2.40690059163,2.87218033231,2.87218033226,2.87218033226,2.87218033233,2.8721803323,2.8721803323,2.5092299957,2.91295866617,2.32952841797,4.32759890667,5.62254564447,5.62254564407,4.28818479507,4.98800162174,5.65284555174,6.17026126864,6.99597857804,6.99597857804,5.90832135012,6.99597857772,6.99597857778,6.99597857778,6.99597857767,6.99597857767,6.99597857797,6.99597857787,6.99597857787,6.99597857787,6.57877802597,6.99597857787,6.99597857785,6.99597857785,6.77885437537,6.99597857834,6.99597857834,6.99597857832,6.9959785783,6.99597857837,6.99597857837,6.99597857837,6.19183987881,6.99597857816,6.99597857816,6.99597857813,6.99597857813,6.99597857817,4.57368100121,6.99597857779,6.99597857779,6.64121272749,6.99597857779,6.99597857789,6.99597857789,6.19353692809,6.99597857809,6.91875759989,6.9959785778,6.9959785778,6.23816775677,7.50995165156,8.88379479186,8.85447041886,8.883794791401,8.883794791401,5.38599236256,8.50848635227,8.88379479127,8.88379479137,8.88379479137,8.88379479137,6.12860678567,10.90304003517,10.90304003517,10.44028811037,10.90304003507,10.90304003507,10.90304003517,10.903040035149,10.903040035149,9.65970640297,10.90304003547,10.903040035988,10.903040035988,10.90304003599,8.08053850047,9.39572307257,8.48419010457,9.75801889547,10.90304003507,10.53540208015,10.90304003507,10.90304003507,10.90304003507,10.90304003505,10.90304003505,10.59558835035,10.90304003555,10.903040035503,10.903040035503,10.90304003545,10.14108327497,10.90304003547,9.46413133967,10.903040035353,10.903040035253,10.903040035253,10.303239300723,10.903040034873,10.903040035373,10.839106205673,10.903040035273,9.695095959913,10.903040035053,10.903040035203,10.903040035203,10.903040035553,10.903040035453,10.903040035453,10.903040035473,10.903040035473,10.903040035473,10.903040035453,10.903040035253,10.903040035303,10.903040035303,9.164408265953,10.855731207553,10.903040035353,10.794800177253,10.903040035053,10.903040034953,10.903040034953,10.903040034753
"t122",6.11805438187,5.46489937907,0.9767002764,0.2830531444,0,2.8721803323,2.40690059163,2.87218033231,2.87218033226,2.87218033226,2.87218033233,2.8721803323,2.8721803323,2.5092299957,2.91295866617,2.32952841797,4.32759890667,5.62254564447,5.62254564407,4.28818479507,4.98800162174,5.65284555174,6.17026126864,6.99597857804,6.99597857804,5.90832135012,6.99597857772,6.99597857778,6.99597857778,6.99597857767,6.99597857767,6.99597857797,6.99597857787,6.99597857787,6.99597857787,6.57877802597,6.99597857787,6.99597857785,6.99597857785,6.77885437537,6.99597857834,6.99597857834,6.99597857832,6.9959785783,6.99597857837,6.99597857837,6.99597857837,6.19183987881,6.99597857816,6.99597857816,6.99597857813,6.99597857813,6.99597857817,4.57368100121,6.99597857779,6.99597857779,6.64121272749,6.99597857779,6.99597857789,6.99597857789,6.19353692809,6.99597857809,6.91875759989,6.9959785778,6.9959785778,6.23816775677,7.50995165156,8.88379479186,8.85447041886,8.883794791401,8.883794791401,5.38599236256,8.50848635227,8.88379479127,8.88379479137,8.88379479137,8.88379479137,6.12860678567,10.90304003517,10.90304003517,10.44028811037,10.90304003507,10.90304003507,10.90304003517,10.903040035149,10.903040035149,9.65970640297,10.90304003547,10.903040035988,10.903040035988,10.90304003599,8.08053850047,9.39572307257,8.48419010457,9.75801889547,10.90304003507,10.53540208015,10.90304003507,10.90304003507,10.90304003507,10.90304003505,10.90304003505,10.59558835035,10.90304003555,10.903040035503,10.903040035503,10.90304003545,10.14108327497,10.90304003547,9.46413133967,10.903040035353,10.903040035253,10.903040035253,10.303239300723,10.903040034873,10.903040035373,10.839106205673,10.903040035273,9.695095959913,10.903040035053,10.903040035203,10.903040035203,10.903040035553,10.903040035453,10.903040035453,10.903040035473,10.903040035473,10.903040035473,10.903040035453,10.903040035253,10.903040035303,10.903040035303,9.164408265953,10.855731207553,10.903040035353,10.794800177253,10.903040035053,10.903040034953,10.903040034953,10.903040034753
"t40",6.11805438197,5.46489937917,2.8721803323,2.8721803323,2.8721803323,0,1.47595668393,1.94123642461,1.94123642456,1.94123642456,1.94123642463,1.9412364246,1.9412364246,1.578286088,2.91295866627,2.32952841807,4.32759890677,5.62254564457,5.62254564417,4.28818479517,4.98800162184,5.65284555184,6.17026126874,6.99597857814,6.99597857814,5.90832135022,6.99597857782,6.99597857788,6.99597857788,6.99597857777,6.99597857777,6.99597857807,6.99597857797,6.99597857797,6.99597857797,6.57877802607,6.99597857797,6.99597857795,6.99597857795,6.77885437547,6.99597857844,6.99597857844,6.99597857842,6.9959785784,6.99597857847,6.99597857847,6.99597857847,6.19183987891,6.99597857826,6.99597857826,6.99597857823,6.99597857823,6.99597857827,4.57368100131,6.99597857789,6.99597857789,6.64121272759,6.99597857789,6.99597857799,6.99597857799,6.19353692819,6.99597857819,6.91875759999,6.9959785779,6.9959785779,6.23816775687,7.50995165166,8.88379479196,8.85447041896,8.883794791501,8.883794791501,5.38599236266,8.50848635237,8.88379479137,8.88379479147,8.88379479147,8.88379479147,6.12860678577,10.90304003527,10.90304003527,10.44028811047,10.90304003517,10.90304003517,10.90304003527,10.903040035249,10.903040035249,9.65970640307,10.90304003557,10.903040036088,10.903040036088,10.90304003609,8.08053850057,9.39572307267,8.48419010467,9.75801889557,10.90304003517,10.53540208025,10.90304003517,10.90304003517,10.90304003517,10.90304003515,10.90304003515,10.59558835045,10.90304003565,10.903040035603,10.903040035603,10.90304003555,10.14108327507,10.90304003557,9.46413133977,10.903040035453,10.903040035353,10.903040035353,10.303239300823,10.903040034973,10.903040035473,10.839106205773,10.903040035373,9.695095960013,10.903040035153,10.903040035303,10.903040035303,10.903040035653,10.903040035553,10.903040035553,10.903040035573,10.903040035573,10.903040035573,10.903040035553,10.903040035353,10.903040035403,10.903040035403,9.164408266053,10.855731207653,10.903040035453,10.794800177353,10.903040035153,10.903040035053,10.903040035053,10.903040034853
"t60",5.6527746413,4.9996196385,2.40690059163,2.40690059163,2.40690059163,1.47595668393,0,0.75412302768,0.75412302763,0.75412302763,0.7541230277,0.78570576253,1.01282532973,0.88863067893,2.4476789256,1.8642486774,3.8623191661,5.1572659039,5.1572659035,3.8229050545,4.52272188117,5.18756581117,5.70498152807,6.53069883747,6.53069883747,5.44304160955,6.53069883715,6.53069883721,6.53069883721,6.5306988371,6.5306988371,6.5306988374,6.5306988373,6.5306988373,6.5306988373,6.1134982854,6.5306988373,6.53069883728,6.53069883728,6.3135746348,6.53069883777,6.53069883777,6.53069883775,6.53069883773,6.5306988378,6.5306988378,6.5306988378,5.72656013824,6.53069883759,6.53069883759,6.53069883756,6.53069883756,6.5306988376,4.10840126064,6.53069883722,6.53069883722,6.17593298692,6.53069883722,6.53069883732,6.53069883732,5.72825718752,6.53069883752,6.45347785932,6.53069883723,6.53069883723,5.7728880162,7.04467191099,8.41851505129,8.38919067829,8.418515050831,8.418515050831,4.92071262199,8.0432066117,8.4185150507,8.4185150508,8.4185150508,8.4185150508,5.6633270451,10.4377602946,10.4377602946,9.9750083698,10.4377602945,10.4377602945,10.4377602946,10.437760294579,10.437760294579,9.1944266624,10.4377602949,10.437760295418,10.437760295418,10.43776029542,7.6152587599,8.930443332,8.018910364,9.2927391549,10.4377602945,10.07012233958,10.4377602945,10.4377602945,10.4377602945,10.43776029448,10.43776029448,10.13030860978,10.43776029498,10.437760294933,10.437760294933,10.43776029488,9.6758035344,10.4377602949,8.9988515991,10.437760294783,10.437760294683,10.437760294683,9.837959560153,10.437760294303,10.437760294803,10.373826465103,10.437760294703,9.229816219343,10.437760294483,10.437760294633,10.437760294633,10.437760294983,10.437760294883,10.437760294883,10.437760294903,10.437760294903,10.437760294903,10.437760294883,10.437760294683,10.437760294733,10.437760294733,8.699128525383,10.390451466983,10.437760294783,10.329520436683,10.437760294483,10.437760294383,10.437760294383,10.437760294183
"t96",6.11805438198,5.46489937918,2.87218033231,2.87218033231,2.87218033231,1.94123642461,0.75412302768,0,0.54244315675,0.54244315675,0.63116298498,1.25098550321,1.47810507041,1.35391041961,2.91295866628,2.32952841808,4.32759890678,5.62254564458,5.62254564418,4.28818479518,4.98800162185,5.65284555185,6.17026126875,6.99597857815,6.99597857815,5.90832135023,6.99597857783,6.99597857789,6.99597857789,6.99597857778,6.99597857778,6.99597857808,6.99597857798,6.99597857798,6.99597857798,6.57877802608,6.99597857798,6.99597857796,6.99597857796,6.77885437548,6.99597857845,6.99597857845,6.99597857843,6.99597857841,6.99597857848,6.99597857848,6.99597857848,6.19183987892,6.99597857827,6.99597857827,6.99597857824,6.99597857824,6.99597857828,4.57368100132,6.9959785779,6.9959785779,6.6412127276,6.9959785779,6.995978578,6.995978578,6.1935369282,6.9959785782,6.9187576,6.99597857791,6.99597857791,6.23816775688,7.50995165167,8.88379479197,8.85447041897,8.883794791511,8.883794791511,5.38599236267,8.50848635238,8.88379479138,8.88379479148,8.88379479148,8.88379479148,6.12860678578,10.90304003528,10.90304003528,10.44028811048,10.90304003518,10.90304003518,10.90304003528,10.903040035259,10.903040035259,9.65970640308,10.90304003558,10.903040036098,10.903040036098,10.9030400361,8.08053850058,9.39572307268,8.48419010468,9.75801889558,10.90304003518,10.53540208026,10.90304003518,10.90304003518,10.90304003518,10.90304003516,10.90304003516,10.59558835046,10.90304003566,10.903040035613,10.903040035613,10.90304003556,10.14108327508,10.90304003558,9.46413133978,10.903040035463,10.903040035363,10.903040035363,10.303239300833,10.903040034983,10.903040035483,10.839106205783,10.903040035383,9.695095960023,10.903040035163,10.903040035313,10.903040035313,10.903040035663,10.903040035563,10.903040035563,10.903040035583,10.903040035583,10.903040035583,10.903040035563,10.903040035363,10.903040035413,10.903040035413,9.164408266063,10.855731207663,10.903040035463,10.794800177363,10.903040035163,10.903040035063,10.903040035063,10.903040034863
"t107",6.11805438193,5.46489937913,2.87218033226,2.87218033226,2.87218033226,1.94123642456,0.75412302763,0.54244315675,0,0.4048345698,0.63116298493,1.25098550316,1.47810507036,1.35391041956,2.91295866623,2.32952841803,4.32759890673,5.62254564453,5.62254564413,4.28818479513,4.9880016218,5.6528455518,6.1702612687,6.9959785781,6.9959785781,5.90832135018,6.99597857778,6.99597857784,6.99597857784,6.99597857773,6.99597857773,6.99597857803,6.99597857793,6.99597857793,6.99597857793,6.57877802603,6.99597857793,6.99597857791,6.99597857791,6.77885437543,6.9959785784,6.9959785784,6.99597857838,6.99597857836,6.99597857843,6.99597857843,6.99597857843,6.19183987887,6.99597857822,6.99597857822,6.99597857819,6.99597857819,6.99597857823,4.57368100127,6.99597857785,6.99597857785,6.64121272755,6.99597857785,6.99597857795,6.99597857795,6.19353692815,6.99597857815,6.91875759995,6.99597857786,6.99597857786,6.23816775683,7.50995165162,8.88379479192,8.85447041892,8.883794791461,8.883794791461,5.38599236262,8.50848635233,8.88379479133,8.88379479143,8.88379479143,8.88379479143,6.12860678573,10.90304003523,10.90304003523,10.44028811043,10.90304003513,10.90304003513,10.90304003523,10.903040035209,10.903040035209,9.65970640303,10.90304003553,10.903040036048,10.903040036048,10.90304003605,8.08053850053,9.39572307263,8.48419010463,9.75801889553,10.90304003513,10.53540208021,10.90304003513,10.90304003513,10.90304003513,10.90304003511,10.90304003511,10.59558835041,10.90304003561,10.903040035563,10.903040035563,10.90304003551,10.14108327503,10.90304003553,9.46413133973,10.903040035413,10.903040035313,10.903040035313,10.303239300783,10.903040034933,10.903040035433,10.839106205733,10.903040035333,9.695095959973,10.903040035113,10.903040035263,10.903040035263,10.903040035613,10.903040035513,10.903040035513,10.903040035533,10.903040035533,10.903040035533,10.903040035513,10.903040035313,10.903040035363,10.903040035363,9.164408266013,10.855731207613,10.903040035413,10.794800177313,10.903040035113,10.903040035013,10.903040035013,10.903040034813
"t108",6.11805438193,5.46489937913,2.87218033226,2.87218033226,2.87218033226,1.94123642456,0.75412302763,0.54244315675,0.4048345698,0,0.63116298493,1.25098550316,1.47810507036,1.35391041956,2.91295866623,2.32952841803,4.32759890673,5.62254564453,5.62254564413,4.28818479513,4.9880016218,5.6528455518,6.1702612687,6.9959785781,6.9959785781,5.90832135018,6.99597857778,6.99597857784,6.99597857784,6.99597857773,6.99597857773,6.99597857803,6.99597857793,6.99597857793,6.99597857793,6.57877802603,6.99597857793,6.99597857791,6.99597857791,6.77885437543,6.9959785784,6.9959785784,6.99597857838,6.99597857836,6.99597857843,6.99597857843,6.99597857843,6.19183987887,6.99597857822,6.99597857822,6.99597857819,6.99597857819,6.99597857823,4.57368100127,6.99597857785,6.99597857785,6.64121272755,6.99597857785,6.99597857795,6.99597857795,6.19353692815,6.99597857815,6.91875759995,6.99597857786,6.99597857786,6.23816775683,7.50995165162,8.88379479192,8.85447041892,8.883794791461,8.883794791461,5.38599236262,8.50848635233,8.88379479133,8.88379479143,8.88379479143,8.88379479143,6.12860678573,10.90304003523,10.90304003523,10.44028811043,10.90304003513,10.90304003513,10.90304003523,10.903040035209,10.903040035209,9.65970640303,10.90304003553,10.903040036048,10.903040036048,10.90304003605,8.08053850053,9.39572307263,8.48419010463,9.75801889553,10.90304003513,10.53540208021,10.90304003513,10.90304003513,10.90304003513,10.90304003511,10.90304003511,10.59558835041,10.90304003561,10.903040035563,10.903040035563,10.90304003551,10.14108327503,10.90304003553,9.46413133973,10.903040035413,10.903040035313,10.903040035313,10.303239300783,10.903040034933,10.903040035433,10.839106205733,10.903040035333,9.695095959973,10.903040035113,10.903040035263,10.903040035263,10.903040035613,10.903040035513,10.903040035513,10.903040035533,10.903040035533,10.903040035533,10.903040035513,10.903040035313,10.903040035363,10.903040035363,9.164408266013,10.855731207613,10.903040035413,10.794800177313,10.903040035113,10.903040035013,10.903040035013,10.903040034813
