accepted_species,estimate
Asclepias_fascicularis,-0.3958735
Aspidosperma_spruceanum,0.23042615
Centaurium_littorale,-0.3666505
Galium_album,-0.3828225
Geniostoma_rupestre,1.4356105
Guettarda_odorata,1.618115
Isertia_haenkeana,-0.1357165
Neolamarckia_cadamba,0.560222
Opercularia_varia,-0.39842826
Palicourea_guianensis,0.12835236
