"","turnover.rates","eps.values","transition.rates"
"1",0.0257779792882502,0.313086675247177,NA
"2",0.639288720674813,0.15470645041205,0.499867578968406
"3",0.524889681721106,0.675117069389671,0.49988798960112
"4",0.104776008054614,0.443643116625026,0.211010183673352
"5",0.0257779792882502,0.313086675247177,0.828891524113715
"6",0.639288720674813,0.15470645041205,NA
"7",0.524889681721106,0.675117069389671,0.657969387480989
"8",0.104776008054614,0.443643116625026,0.278156784828752
"9",0.0257779792882502,0.313086675247177,0.238620907999575
"10",0.639288720674813,0.15470645041205,0.120421262923628
"11",0.524889681721106,0.675117069389671,NA
"12",0.104776008054614,0.443643116625026,0.515139492461458
"13",0.0257779792882502,0.313086675247177,0.276004228275269
"14",0.639288720674813,0.15470645041205,0.646687317639589
"15",0.524889681721106,0.675117069389671,0.3033028813079
"16",0.104776008054614,0.443643116625026,NA
