,0,1,2,3,4,5,6,7,8,9,10,11,12
t1,1.6176124,-0.5307099,3.695498,5.354986,5.8195305,5.821029,6.202766,3.6661804,1.6261663,4.7126226,3.1747541,6.188902,6.4117436
t31,1.5489317,-1.5586227,3.561538,5.055038,5.545141,6.23002,5.9326453,3.9514225,1.3207855,4.6918697,2.9606698,5.8374896,6.4352407
t113,1.4724633,-1.5791609,3.5240595,4.98364,5.5724897,6.2231045,5.9535403,3.9456973,1.2491456,4.7543488,2.9102745,5.864945,6.492954
t114,1.5387449,-1.6428831,3.5374763,5.0278907,5.5057297,6.2895894,5.88614,4.012555,1.3109368,4.69037,2.941365,5.793615,6.427216
t3,1.7345953,-0.6924767,3.7809103,5.590445,5.846176,5.7788687,6.226615,3.5449731,1.601294,4.464583,3.2228153,6.1111555,6.385427
t39,3.0153236,-0.7095233,4.7440124,6.5331926,5.437037,5.53683,6.111291,2.854796,1.6144367,3.6369493,3.302559,5.1990356,6.2518563
t71,3.1259701,-0.7697575,4.902918,6.6163406,5.358845,5.5067496,6.10989,2.8288352,1.6510333,3.5255797,3.3071918,5.090074,6.181436
t72,3.1346543,-0.7328186,4.8535123,6.6493564,5.345182,5.5517125,6.040296,2.8085084,1.5707333,3.5510688,3.3598778,5.058942,6.280935
t93,3.2578998,-0.717377,4.8244295,6.531514,5.483564,5.5147934,6.163675,2.856364,1.6748353,3.667892,3.1944547,5.1793737,6.169759
t94,3.1553447,-0.7411003,4.829049,6.5685334,5.4180107,5.4437013,6.122502,2.831571,1.6867344,3.576505,3.3255477,5.1645174,6.1491694
t58,3.1972015,-0.7054194,4.857807,6.559582,5.4397774,5.4465094,6.2130966,2.7536192,1.5565354,3.5820355,3.2502127,5.152206,6.283419
t37,3.2974203,-0.8475519,4.978348,6.584743,5.319675,5.4791684,6.1703806,2.789995,1.6410618,3.456467,3.291864,5.0452685,6.161699
t38,3.2748125,-0.90258193,4.844388,6.466363,5.305478,5.685023,6.0502973,2.9500756,1.7940446,3.575689,3.3579133,5.08263,6.0710163
t105,3.214234,-0.8178091,4.8278637,6.5234385,5.36266,5.5823307,6.078668,2.8871102,1.7299596,3.5781782,3.3333018,5.113708,6.12484
t106,3.248237,-0.86074394,4.81163,6.4877806,5.3451943,5.6388383,6.0524464,2.9241679,1.7668748,3.595234,3.3747299,5.1192813,6.0985174
t10,1.8465624,-0.7779045,3.787002,5.817093,5.8757887,5.807305,6.1266603,3.4759936,1.6439686,4.18909,3.2396314,6.0507016,6.240912
t55,2.756424,-0.9128099,4.494178,6.240418,5.430533,5.8252683,6.061788,3.121402,1.7112544,3.8406177,3.2498698,5.3486705,6.185985
t100,2.8727345,-1.020963,4.593132,6.252678,5.2931533,5.8921804,6.026122,3.1127963,1.778532,3.7757819,3.1911595,5.203614,6.1204753
t101,2.9328868,-0.9265618,4.607721,6.266503,5.3954587,5.791881,6.078325,3.1007667,1.7466276,3.7872753,3.3006065,5.271937,6.1306896
t99,2.92183,-1.0542445,4.6318207,6.275809,5.2540402,5.9096026,6.0403523,3.0863934,1.7913079,3.7524362,3.1913397,5.1683416,6.1105294
t8,1.8096068,-0.7649261,3.822005,5.705288,5.8787475,5.7985477,6.212679,3.4733698,1.5643303,4.3335037,3.2072315,6.0596895,6.3738346
t109,2.8391232,-1.561347,4.369488,5.600763,4.7152047,6.6953278,5.530488,3.826116,2.0948408,3.7970488,3.1153738,4.868623,5.651964
t129,2.7973545,-1.5844165,4.333596,5.57176,4.742415,6.635267,5.471447,3.8655617,2.1933203,3.8450644,3.02655,4.9032917,5.596623
t130,2.743476,-1.4920102,4.2977295,5.511518,4.7792253,6.654352,5.5528293,3.9361148,2.2091436,3.8594625,3.0467029,4.942236,5.477437
t88,2.632503,-1.6007292,4.1618934,5.440879,4.8101454,6.606927,5.4797435,3.9544382,2.1397364,3.9489894,2.9972951,4.9868927,5.592439
t89,2.717737,-1.6061391,4.216786,5.4329915,4.7646723,6.6864495,5.450156,3.975518,2.11315,3.8720653,3.0387087,4.9388685,5.594052
t60,2.8239846,-1.6437248,4.2893043,5.4892306,4.7081866,6.7232094,5.3967767,3.960555,2.135283,3.7867494,3.0349355,4.873942,5.632358
t61,2.8054569,-1.5062953,4.257319,5.3896713,4.790111,6.750043,5.4692883,4.071761,2.1680775,3.7490435,3.090343,4.9607854,5.486343
t23,2.5755808,-1.6405486,4.106947,5.3668666,4.852794,6.647076,5.430705,4.0310693,2.0380876,3.9298818,3.033994,5.0430856,5.6790204
t19,1.6850927,-0.758704,3.6484761,5.741667,5.9342685,5.84103,6.0926943,3.5540242,1.6835226,4.21859,3.2261946,6.171349,6.201124
t90,0.9808449,-0.3550649,2.8183863,5.910999,6.096615,6.0470977,5.3611474,3.8714137,2.631205,3.5004792,3.3969245,6.850929,5.326575
t97,1.0202006,-0.35543904,2.9197893,5.8129787,5.9411693,6.1669784,5.413604,3.922911,2.574094,3.517724,3.2653718,6.9927745,5.281431
t98,1.0790768,-0.3161679,2.9137828,5.927374,6.0392094,6.0466437,5.463173,3.8287554,2.5294185,3.582445,3.3544097,6.8648386,5.378004
t125,1.0273527,-0.26814228,2.929235,5.8825583,5.973546,6.0947533,5.410989,3.8626583,2.5823417,3.5179386,3.3417745,6.893922,5.328922
t126,1.0298611,-0.3353591,2.8854647,5.877699,6.0184426,6.092027,5.420984,3.878958,2.5690823,3.5400062,3.3372674,6.899053,5.328521
t26,0.9160666,-0.8178806,2.4847589,5.755914,6.2390966,6.0928874,5.5106354,4.1570606,2.39485,3.829432,3.3401303,6.7386103,5.2498984
t36,0.9067224,-0.91041493,2.434117,5.712578,6.1164837,5.9980044,5.4318748,4.2683897,2.3889534,3.817949,3.222806,6.655393,5.2098565
t123,1.0765842,-0.78396064,2.6105564,5.7557,6.1732836,6.020942,5.584138,4.170216,2.4095967,3.771505,3.3627677,6.7478666,5.2700486
t124,0.96863055,-0.79833025,2.5363572,5.790396,6.3088655,6.088951,5.571916,4.1403346,2.3949742,3.8130658,3.3537724,6.748217,5.270634
t112,1.0355419,-0.83259815,2.56148,5.7440195,6.1833954,6.0106745,5.5339026,4.1982713,2.372125,3.8021278,3.2808769,6.702495,5.258574
t43,0.947179,-0.81273067,2.4662192,5.715441,6.199809,6.092603,5.4858727,4.205966,2.4249616,3.791081,3.3293304,6.785089,5.1739073
t44,1.0541092,-0.865114,2.5717719,5.729496,6.2299757,6.0343943,5.6143813,4.172897,2.3171668,3.872348,3.3079863,6.684799,5.28734
t45,0.8809814,-0.7963307,2.5737293,5.8057775,6.132449,5.946743,5.4375257,4.207197,2.4312077,3.751283,3.2917914,6.6851687,5.3078136
t6,1.0459753,-1.7550422,3.2251973,4.6606946,5.773548,6.1659307,6.106219,3.8377337,0.863516,5.0717406,2.6966255,6.1201324,6.8775573
t30,1.1553746,-1.3351295,3.434355,5.094824,5.943176,5.9383206,6.2406936,3.74643,0.9975546,4.885062,2.9148138,6.200002,6.7749047
t102,1.0491848,-1.5801866,3.3762157,4.9341273,5.8564224,6.0258646,6.1729693,3.9711988,0.7427016,5.1220264,2.8274884,6.1535363,6.8676925
t131,1.0116612,-1.6144307,3.3043673,4.865892,5.82963,6.074629,6.1874084,4.0169096,0.6831895,5.1834526,2.8343031,6.1580358,6.8645887
t132,1.0609407,-1.6296288,3.3481808,4.929933,5.8907495,6.049571,6.1222258,3.9360569,0.74967736,5.0903897,2.7668362,6.1395717,6.862318
t46,1.0310193,-1.7319182,3.2662704,4.8888144,5.900274,6.0693436,6.1308775,3.963341,0.7182096,5.1053185,2.7271633,6.1165314,6.843967
t47,1.0720694,-1.7093177,3.306323,4.885265,5.902572,6.0807996,6.0894666,3.8979154,0.77822584,5.045203,2.6926787,6.1119156,6.8428774
t68,0.7867241,-1.6516905,3.1680937,4.521675,5.76216,6.126614,6.2794642,3.832288,0.72230643,5.242434,2.6682982,6.2007136,7.0882726
t95,0.82220644,-1.7180433,3.1567826,4.5201526,5.757825,6.174739,6.228188,3.877818,0.6940959,5.276412,2.7159998,6.202063,7.0606604
t96,0.7873894,-1.6928617,3.1793756,4.544988,5.8144193,6.102618,6.2662697,3.8144412,0.70439917,5.20277,2.6455956,6.19298,7.0875998
t18,0.99410635,-1.7615118,3.2571945,4.584454,5.729442,6.2059746,6.099875,3.807501,0.8480974,5.118287,2.6875367,6.102198,6.927606
t16,1.4814692,-0.9983678,3.6272445,5.4780426,5.9696307,5.855382,6.2301564,3.5780983,1.344574,4.5185094,3.0924911,6.1718936,6.522328
t17,0.9445802,-1.8485281,3.2218406,4.599636,5.923431,6.047315,6.1231036,3.7470102,0.7912172,5.0219526,2.6265566,6.1800084,7.0081224
t28,0.73570406,-1.8466861,3.2006867,4.534445,5.9510803,5.9757504,6.2573524,3.7478395,0.673665,5.1489415,2.6157942,6.1845956,7.143388
t79,0.49869204,-1.857528,3.1410682,4.475621,5.9904838,5.8732758,6.398468,3.7765121,0.52819896,5.2887764,2.6346583,6.172484,7.2783318
t119,0.525599,-1.8448284,3.1219146,4.416361,5.9601464,5.9087796,6.4049134,3.7905204,0.54111004,5.3218865,2.6418521,6.2022085,7.2563825
t120,0.51408297,-1.8517135,3.1176896,4.460922,6.0027494,5.8866186,6.4179964,3.7994335,0.50040877,5.2864604,2.6252866,6.20086,7.258317
