"accepted_species","F1.1/1"
"t65",1.33420464451842
"t73",-0.281494040607382
"t74",0.616321032586035
"t6",-0.23750010755132
"t5",-1.12780202265913
"t35",-1.11044434855476
"t44",-1.0239038151205
"t45",0.560296759693683
"t34",-0.656748567551874
"t43",-0.15529995687444
"t75",-0.257727031675517
"t76",-1.25447384141545
"t41",0.835127496289565
"t42",0.170777918594315
"t19",0.0407861750700048
"t12",0.163617352338908
"t13",-0.29106510381328
"t28",0.197912896047527
"t69",-0.459073042938811
"t70",-0.0948973489608465
"t30",-0.249165947734801
"t23",-0.984821225421827
"t95",-1.45024070995957
"t96",-0.886275203139864
"t25",-1.63392932570566
"t26",-1.4558791439115
"t10",-0.910326777120727
"t81",-1.36126484406206
"t82",-1.27795970033464
"t22",-1.51723287761885
"t20",-1.12575817523063
"t11",-1.94333602371074
"t1",-1.99603136922775
"t21",-0.595907881630434
"t68",-0.651175057489387
"t90",-1.32067366698862
"t91",-2.01769105367303
"t60",-1.32558355244166
"t61",-0.895728009517179
"t89",-0.108547026804942
"t18",-1.15716191219748
"t9",-0.697913366803586
"t4",-0.483911854800046
"t24",-0.962447885649555
"t71",0.00669962237207871
"t72",0.324531557915567
"t66",-0.248681674040261
"t67",-0.382907147631995
"t57",-0.385552262105393
"t55",0.551648438159078
"t56",0.358900618014248
"t27",0.761123131311274
"t48",1.28268444003471
"t49",0.608219005777823
"t38",-0.173020807835147
"t17",0.0123386936696241
"t7",0.558324815506161
"t50",0.425343520553972
"t51",1.56565136949596
"t87",-0.0982488180725562
"t88",0.328215233934625
"t3",0.110755048151696
"t29",-0.450629124090276
"t53",0.725825758297536
"t54",-0.0332297622233832
"t33",0.517205818784428
"t2",1.59266225833471
"t37",1.00948068217667
"t79",0.489303189357015
"t80",1.53531321510813
"t77",2.51049008912505
"t78",1.3285813531295
"t36",0.774914114476578
"t62",1.69324189046599
"t63",2.29315518001817
"t97",2.35587251158332
"t98",1.20338213539151
"t83",1.42483269817865
"t84",0.577489248916791
"t14",1.85232566390315
"t32",1.01991908941437
"t58",0.514085403632394
"t59",0.818545890687184
"t46",0.76238158788647
"t47",1.22608364616938
"t8",0.0555199421973971
"t99",-0.0537729838270154
"t100",0.0768104593757081
"t94",-0.456030037972866
"t64",0.675587321684431
"t85",-0.576015565710429
"t86",0.187529247960185
"t92",-1.38310899978427
"t93",-1.07993906853867
"t15",0.0821323013818281
"t16",-0.587175576200213
"t31",0.349949146555073
"t52",0.787228660730962
"t39",0.719742475310247
"t40",-0.10536710333777
