"","t1","t6","t11","t118","t119","t38","t57","t83","t84","t39","t73","t74","t55","t56","t51","t91","t92","t32","t33","t15","t135","t136","t132","t133","t123","t111","t66","t42","t43","t31","t114","t115","t60","t79","t80","t52","t53","t108","t109","t110","t62","t112","t113","t40","t75","t128","t129","t24","t17","t18","t9","t16","t144","t145","t124","t125","t68","t97","t98","t35","t14","t77","t78","t81","t82","t54","t25","t48","t49","t101","t106","t107","t137","t138","t139","t67","t45","t41","t94","t95","t10","t58","t59","t30","t21","t26","t44","t46","t47","t71","t72","t27","t5","t4","t2","t3","t117","t126","t127","t116","t76","t64","t65","t61","t12","t86","t87","t122","t140","t141","t93","t134","t142","t143","t96","t69","t70","t50","t34","t85","t120","t121","t90","t37","t13","t99","t100","t130","t131","t19","t20","t22","t28","t29","t36","t88","t89","t102","t103","t63","t104","t105","t23","t7","t8"
"t1",0,10.2005077506,10.5072866324,13.113969364,13.113969364,13.1139693633,13.1139693637,13.1139693637,13.1139693637,12.14756389801,13.04136607671,13.11396936371,13.1139693636,13.1139693636,13.1139693644,13.1139693644,13.1139693644,12.0757184595,12.1353807332,11.3044497998,13.11396936373,13.11396936373,13.11396936379,13.11396936379,13.1139693638,13.1139693637,13.1139693637,13.1139693643,13.1139693643,12.5817568407,13.1139693643,13.1139693643,12.7807156365,13.0634723158,13.1139693643,13.11396936417,13.11396936417,13.11396936417,13.113969364165,13.113969364165,13.11396936427,13.11396936427,13.11396936427,12.93922811527,13.11396936427,13.11396936427,13.11396936427,12.3489735808,10.94435557586,11.5084733778,10.02596255733,11.50727901179,13.1139693639585,13.1139693639585,13.11396936399,13.11396936399,13.11396936399,13.11396936399,13.11396936399,12.68268159429,13.11396936393,13.11396936389,13.11396936389,13.11396936379,13.11396936379,13.11396936383,12.87707774779,13.11396936389,12.45919970299,13.11396936389,13.11396936389,13.11396936389,13.11396936393,13.11396936393,13.11396936393,13.11396936389,13.11396936409,13.11396936379,13.11396936389,13.11396936389,11.7452369004,12.9844129794,13.1139693639,12.3874587896,11.611271738,11.6569418518,12.372551894,13.11396936351,13.11396936351,13.1139693639,13.1139693639,13.1139693635,7.620655477,7.9282010463,5.5533519725,5.9123843542,13.11396936356,13.1139693636,13.1139693636,13.1139693636,13.0293911265,13.11396936356,13.11396936356,13.1139693636,10.5026276973,13.1139693641,13.1139693641,13.1139693637,13.11396936368,13.11396936368,12.787331592537,13.113969363707,13.113969363697,13.113969363697,13.113969363717,12.9126648484,12.7368622606,13.113969364,13.1139693638,13.11396936407,13.11396936405,13.11396936405,13.11396936405,12.49021408027,10.9921309127,13.1139693636,13.1139693636,13.1139693636,13.1139693636,11.1449917132,11.3091624211,11.3818398635,12.58668250999,11.93607815709,13.11396936388,13.11396936368,12.81732901388,13.11396936358,13.11396936358,13.11396936358,13.1139693632,13.1139693632,13.1139693639,9.7465538278,11.2945121511
"t6",10.2005077506,0,3.4242476578,6.0309303894,6.0309303894,6.0309303887,6.0309303891,6.0309303891,6.0309303891,5.06452492341,5.95832710211,6.03093038911,6.030930389,6.030930389,6.0309303898,6.0309303898,6.0309303898,4.9926794849,5.0523417586,4.2214108252,6.03093038913,6.03093038913,6.03093038919,6.03093038919,6.0309303892,6.0309303891,6.0309303891,6.0309303897,6.0309303897,5.4987178661,6.0309303897,6.0309303897,5.6976766619,5.9804333412,6.0309303897,6.03093038957,6.03093038957,6.03093038957,6.030930389565,6.030930389565,6.03093038967,6.03093038967,6.03093038967,5.85618914067,6.03093038967,6.03093038967,6.03093038967,5.2659346062,4.23386259906,4.797980401,3.31546958053,4.79678603499,6.4034763871585,6.4034763871585,6.40347638719,6.40347638719,6.40347638719,6.40347638719,6.40347638719,5.97218861749,6.40347638713,6.40347638709,6.40347638709,6.40347638699,6.40347638699,6.40347638703,6.16658477099,6.40347638709,5.74870672619,6.40347638709,6.40347638709,6.40347638709,6.40347638713,6.40347638713,6.40347638713,6.40347638709,6.40347638729,6.40347638699,6.40347638709,6.40347638709,5.0347439236,6.2739200026,6.4034763871,5.6769658128,4.9007787612,4.946448875,5.6620589172,6.40347638671,6.40347638671,6.4034763871,6.4034763871,6.4034763867,3.1301545662,3.7816283871,5.6548074813,7.9468431228,15.14842813216,15.1484281322,15.1484281322,15.1484281322,15.0638498951,15.14842813216,15.14842813216,15.1484281322,12.5370864659,15.1484281327,15.1484281327,15.1484281323,15.14842813228,15.14842813228,14.821790361137,15.148428132307,15.148428132297,15.148428132297,15.148428132317,14.947123617,14.7713210292,15.1484281326,15.1484281324,15.14842813267,15.14842813265,15.14842813265,15.14842813265,14.52467284887,13.0265896813,15.1484281322,15.1484281322,15.1484281322,15.1484281322,13.1794504818,13.3436211897,13.4162986321,14.62114127859,13.97053692569,15.14842813248,15.14842813228,14.85178778248,15.14842813218,15.14842813218,15.14842813218,15.1484281318,15.1484281318,15.1484281325,11.7810125964,13.3289709197
"t11",10.5072866324,3.4242476578,0,3.2063450018,3.2063450018,3.2063450011,3.2063450015,3.2063450015,3.2063450015,2.23993953581,3.13374171451,3.20634500151,3.2063450014,3.2063450014,3.2063450022,3.2063450022,3.2063450022,2.1680940973,2.227756371,1.3968254376,5.12245603173,5.12245603173,5.12245603179,5.12245603179,5.1224560318,5.1224560317,5.1224560317,5.1224560323,5.1224560323,4.5902435087,5.1224560323,5.1224560323,4.7892023045,5.0719589838,5.1224560323,5.12245603217,5.12245603217,5.12245603217,5.122456032165,5.122456032165,5.12245603227,5.12245603227,5.12245603227,4.94771478327,5.12245603227,5.12245603227,5.12245603227,4.3574602488,4.54064148086,5.1047592828,3.62224846233,5.10356491679,6.7102552689585,6.7102552689585,6.71025526899,6.71025526899,6.71025526899,6.71025526899,6.71025526899,6.27896749929,6.71025526893,6.71025526889,6.71025526889,6.71025526879,6.71025526879,6.71025526883,6.47336365279,6.71025526889,6.05548560799,6.71025526889,6.71025526889,6.71025526889,6.71025526893,6.71025526893,6.71025526893,6.71025526889,6.71025526909,6.71025526879,6.71025526889,6.71025526889,5.3415228054,6.5806988844,6.7102552689,5.9837446946,5.207557643,5.2532277568,5.968837799,6.71025526851,6.71025526851,6.7102552689,6.7102552689,6.7102552685,3.436933448,4.0884072689,5.9615863631,8.2536220046,15.45520701396,15.455207014,15.455207014,15.455207014,15.3706287769,15.45520701396,15.45520701396,15.455207014,12.8438653477,15.4552070145,15.4552070145,15.4552070141,15.45520701408,15.45520701408,15.128569242937,15.455207014107,15.455207014097,15.455207014097,15.455207014117,15.2539024988,15.078099911,15.4552070144,15.4552070142,15.45520701447,15.45520701445,15.45520701445,15.45520701445,14.83145173067,13.3333685631,15.455207014,15.455207014,15.455207014,15.455207014,13.4862293636,13.6504000715,13.7230775139,14.92792016039,14.27731580749,15.45520701428,15.45520701408,15.15856666428,15.45520701398,15.45520701398,15.45520701398,15.4552070136,15.4552070136,15.4552070143,12.0877914782,13.6357498015
"t118",13.113969364,6.0309303894,3.2063450018,0,0.3085933894,2.3373737747,2.6263951041,2.6263951041,2.6263951041,1.65998963841,2.55379181711,2.62639510411,2.8526757852,2.8526757852,4.969949258,4.969949258,4.969949258,3.9316983531,3.9913606268,3.1604296934,7.72913876333,7.72913876333,7.72913876339,7.72913876339,7.7291387634,7.7291387633,7.7291387633,7.7291387639,7.7291387639,7.1969262403,7.7291387639,7.7291387639,7.3958850361,7.6786417154,7.7291387639,7.72913876377,7.72913876377,7.72913876377,7.729138763765,7.729138763765,7.72913876387,7.72913876387,7.72913876387,7.55439751487,7.72913876387,7.72913876387,7.72913876387,6.9641429804,7.14732421246,7.7114420144,6.22893119393,7.71024764839,9.3169380005585,9.3169380005585,9.31693800059,9.31693800059,9.31693800059,9.31693800059,9.31693800059,8.88565023089,9.31693800053,9.31693800049,9.31693800049,9.31693800039,9.31693800039,9.31693800043,9.08004638439,9.31693800049,8.66216833959,9.31693800049,9.31693800049,9.31693800049,9.31693800053,9.31693800053,9.31693800053,9.31693800049,9.31693800069,9.31693800039,9.31693800049,9.31693800049,7.948205537,9.187381616,9.3169380005,8.5904274262,7.8142403746,7.8599104884,8.5755205306,9.31693800011,9.31693800011,9.3169380005,9.3169380005,9.3169380001,6.0436161796,6.6950900005,8.5682690947,10.8603047362,18.06188974556,18.0618897456,18.0618897456,18.0618897456,17.9773115085,18.06188974556,18.06188974556,18.0618897456,15.4505480793,18.0618897461,18.0618897461,18.0618897457,18.06188974568,18.06188974568,17.735251974537,18.061889745707,18.061889745697,18.061889745697,18.061889745717,17.8605852304,17.6847826426,18.061889746,18.0618897458,18.06188974607,18.06188974605,18.06188974605,18.06188974605,17.43813446227,15.9400512947,18.0618897456,18.0618897456,18.0618897456,18.0618897456,16.0929120952,16.2570828031,16.3297602455,17.53460289199,16.88399853909,18.06188974588,18.06188974568,17.76524939588,18.06188974558,18.06188974558,18.06188974558,18.0618897452,18.0618897452,18.0618897459,14.6944742098,16.2424325331
"t119",13.113969364,6.0309303894,3.2063450018,0.3085933894,0,2.3373737747,2.6263951041,2.6263951041,2.6263951041,1.65998963841,2.55379181711,2.62639510411,2.8526757852,2.8526757852,4.969949258,4.969949258,4.969949258,3.9316983531,3.9913606268,3.1604296934,7.72913876333,7.72913876333,7.72913876339,7.72913876339,7.7291387634,7.7291387633,7.7291387633,7.7291387639,7.7291387639,7.1969262403,7.7291387639,7.7291387639,7.3958850361,7.6786417154,7.7291387639,7.72913876377,7.72913876377,7.72913876377,7.729138763765,7.729138763765,7.72913876387,7.72913876387,7.72913876387,7.55439751487,7.72913876387,7.72913876387,7.72913876387,6.9641429804,7.14732421246,7.7114420144,6.22893119393,7.71024764839,9.3169380005585,9.3169380005585,9.31693800059,9.31693800059,9.31693800059,9.31693800059,9.31693800059,8.88565023089,9.31693800053,9.31693800049,9.31693800049,9.31693800039,9.31693800039,9.31693800043,9.08004638439,9.31693800049,8.66216833959,9.31693800049,9.31693800049,9.31693800049,9.31693800053,9.31693800053,9.31693800053,9.31693800049,9.31693800069,9.31693800039,9.31693800049,9.31693800049,7.948205537,9.187381616,9.3169380005,8.5904274262,7.8142403746,7.8599104884,8.5755205306,9.31693800011,9.31693800011,9.3169380005,9.3169380005,9.3169380001,6.0436161796,6.6950900005,8.5682690947,10.8603047362,18.06188974556,18.0618897456,18.0618897456,18.0618897456,17.9773115085,18.06188974556,18.06188974556,18.0618897456,15.4505480793,18.0618897461,18.0618897461,18.0618897457,18.06188974568,18.06188974568,17.735251974537,18.061889745707,18.061889745697,18.061889745697,18.061889745717,17.8605852304,17.6847826426,18.061889746,18.0618897458,18.06188974607,18.06188974605,18.06188974605,18.06188974605,17.43813446227,15.9400512947,18.0618897456,18.0618897456,18.0618897456,18.0618897456,16.0929120952,16.2570828031,16.3297602455,17.53460289199,16.88399853909,18.06188974588,18.06188974568,17.76524939588,18.06188974558,18.06188974558,18.06188974558,18.0618897452,18.0618897452,18.0618897459,14.6944742098,16.2424325331
"t38",13.1139693633,6.0309303887,3.2063450011,2.3373737747,2.3373737747,0,2.6263951034,2.6263951034,2.6263951034,1.65998963771,2.55379181641,2.62639510341,2.8526757845,2.8526757845,4.9699492573,4.9699492573,4.9699492573,3.9316983524,3.9913606261,3.1604296927,7.72913876263,7.72913876263,7.72913876269,7.72913876269,7.7291387627,7.7291387626,7.7291387626,7.7291387632,7.7291387632,7.1969262396,7.7291387632,7.7291387632,7.3958850354,7.6786417147,7.7291387632,7.72913876307,7.72913876307,7.72913876307,7.729138763065,7.729138763065,7.72913876317,7.72913876317,7.72913876317,7.55439751417,7.72913876317,7.72913876317,7.72913876317,6.9641429797,7.14732421176,7.7114420137,6.22893119323,7.71024764769,9.3169379998585,9.3169379998585,9.31693799989,9.31693799989,9.31693799989,9.31693799989,9.31693799989,8.88565023019,9.31693799983,9.31693799979,9.31693799979,9.31693799969,9.31693799969,9.31693799973,9.08004638369,9.31693799979,8.66216833889,9.31693799979,9.31693799979,9.31693799979,9.31693799983,9.31693799983,9.31693799983,9.31693799979,9.31693799999,9.31693799969,9.31693799979,9.31693799979,7.9482055363,9.1873816153,9.3169379998,8.5904274255,7.8142403739,7.8599104877,8.5755205299,9.31693799941,9.31693799941,9.3169379998,9.3169379998,9.3169379994,6.0436161789,6.6950899998,8.568269094,10.8603047355,18.06188974486,18.0618897449,18.0618897449,18.0618897449,17.9773115078,18.06188974486,18.06188974486,18.0618897449,15.4505480786,18.0618897454,18.0618897454,18.061889745,18.06188974498,18.06188974498,17.735251973837,18.061889745007,18.061889744997,18.061889744997,18.061889745017,17.8605852297,17.6847826419,18.0618897453,18.0618897451,18.06188974537,18.06188974535,18.06188974535,18.06188974535,17.43813446157,15.940051294,18.0618897449,18.0618897449,18.0618897449,18.0618897449,16.0929120945,16.2570828024,16.3297602448,17.53460289129,16.88399853839,18.06188974518,18.06188974498,17.76524939518,18.06188974488,18.06188974488,18.06188974488,18.0618897445,18.0618897445,18.0618897452,14.6944742091,16.2424325324
"t57",13.1139693637,6.0309303891,3.2063450015,2.6263951041,2.6263951041,2.6263951034,0,1.7504679786,1.7504679786,1.43916301631,2.33296519501,2.40556848201,2.8526757849,2.8526757849,4.9699492577,4.9699492577,4.9699492577,3.9316983528,3.9913606265,3.1604296931,7.72913876303,7.72913876303,7.72913876309,7.72913876309,7.7291387631,7.729138763,7.729138763,7.7291387636,7.7291387636,7.19692624,7.7291387636,7.7291387636,7.3958850358,7.6786417151,7.7291387636,7.72913876347,7.72913876347,7.72913876347,7.729138763465,7.729138763465,7.72913876357,7.72913876357,7.72913876357,7.55439751457,7.72913876357,7.72913876357,7.72913876357,6.9641429801,7.14732421216,7.7114420141,6.22893119363,7.71024764809,9.3169380002585,9.3169380002585,9.31693800029,9.31693800029,9.31693800029,9.31693800029,9.31693800029,8.88565023059,9.31693800023,9.31693800019,9.31693800019,9.31693800009,9.31693800009,9.31693800013,9.08004638409,9.31693800019,8.66216833929,9.31693800019,9.31693800019,9.31693800019,9.31693800023,9.31693800023,9.31693800023,9.31693800019,9.31693800039,9.31693800009,9.31693800019,9.31693800019,7.9482055367,9.1873816157,9.3169380002,8.5904274259,7.8142403743,7.8599104881,8.5755205303,9.31693799981,9.31693799981,9.3169380002,9.3169380002,9.3169379998,6.0436161793,6.6950900002,8.5682690944,10.8603047359,18.06188974526,18.0618897453,18.0618897453,18.0618897453,17.9773115082,18.06188974526,18.06188974526,18.0618897453,15.450548079,18.0618897458,18.0618897458,18.0618897454,18.06188974538,18.06188974538,17.735251974237,18.061889745407,18.061889745397,18.061889745397,18.061889745417,17.8605852301,17.6847826423,18.0618897457,18.0618897455,18.06188974577,18.06188974575,18.06188974575,18.06188974575,17.43813446197,15.9400512944,18.0618897453,18.0618897453,18.0618897453,18.0618897453,16.0929120949,16.2570828028,16.3297602452,17.53460289169,16.88399853879,18.06188974558,18.06188974538,17.76524939558,18.06188974528,18.06188974528,18.06188974528,18.0618897449,18.0618897449,18.0618897456,14.6944742095,16.2424325328
"t83",13.1139693637,6.0309303891,3.2063450015,2.6263951041,2.6263951041,2.6263951034,1.7504679786,0,0.8290034952,1.43916301631,2.33296519501,2.40556848201,2.8526757849,2.8526757849,4.9699492577,4.9699492577,4.9699492577,3.9316983528,3.9913606265,3.1604296931,7.72913876303,7.72913876303,7.72913876309,7.72913876309,7.7291387631,7.729138763,7.729138763,7.7291387636,7.7291387636,7.19692624,7.7291387636,7.7291387636,7.3958850358,7.6786417151,7.7291387636,7.72913876347,7.72913876347,7.72913876347,7.729138763465,7.729138763465,7.72913876357,7.72913876357,7.72913876357,7.55439751457,7.72913876357,7.72913876357,7.72913876357,6.9641429801,7.14732421216,7.7114420141,6.22893119363,7.71024764809,9.3169380002585,9.3169380002585,9.31693800029,9.31693800029,9.31693800029,9.31693800029,9.31693800029,8.88565023059,9.31693800023,9.31693800019,9.31693800019,9.31693800009,9.31693800009,9.31693800013,9.08004638409,9.31693800019,8.66216833929,9.31693800019,9.31693800019,9.31693800019,9.31693800023,9.31693800023,9.31693800023,9.31693800019,9.31693800039,9.31693800009,9.31693800019,9.31693800019,7.9482055367,9.1873816157,9.3169380002,8.5904274259,7.8142403743,7.8599104881,8.5755205303,9.31693799981,9.31693799981,9.3169380002,9.3169380002,9.3169379998,6.0436161793,6.6950900002,8.5682690944,10.8603047359,18.06188974526,18.0618897453,18.0618897453,18.0618897453,17.9773115082,18.06188974526,18.06188974526,18.0618897453,15.450548079,18.0618897458,18.0618897458,18.0618897454,18.06188974538,18.06188974538,17.735251974237,18.061889745407,18.061889745397,18.061889745397,18.061889745417,17.8605852301,17.6847826423,18.0618897457,18.0618897455,18.06188974577,18.06188974575,18.06188974575,18.06188974575,17.43813446197,15.9400512944,18.0618897453,18.0618897453,18.0618897453,18.0618897453,16.0929120949,16.2570828028,16.3297602452,17.53460289169,16.88399853879,18.06188974558,18.06188974538,17.76524939558,18.06188974528,18.06188974528,18.06188974528,18.0618897449,18.0618897449,18.0618897456,14.6944742095,16.2424325328
"t84",13.1139693637,6.0309303891,3.2063450015,2.6263951041,2.6263951041,2.6263951034,1.7504679786,0.8290034952,0,1.43916301631,2.33296519501,2.40556848201,2.8526757849,2.8526757849,4.9699492577,4.9699492577,4.9699492577,3.9316983528,3.9913606265,3.1604296931,7.72913876303,7.72913876303,7.72913876309,7.72913876309,7.7291387631,7.729138763,7.729138763,7.7291387636,7.7291387636,7.19692624,7.7291387636,7.7291387636,7.3958850358,7.6786417151,7.7291387636,7.72913876347,7.72913876347,7.72913876347,7.729138763465,7.729138763465,7.72913876357,7.72913876357,7.72913876357,7.55439751457,7.72913876357,7.72913876357,7.72913876357,6.9641429801,7.14732421216,7.7114420141,6.22893119363,7.71024764809,9.3169380002585,9.3169380002585,9.31693800029,9.31693800029,9.31693800029,9.31693800029,9.31693800029,8.88565023059,9.31693800023,9.31693800019,9.31693800019,9.31693800009,9.31693800009,9.31693800013,9.08004638409,9.31693800019,8.66216833929,9.31693800019,9.31693800019,9.31693800019,9.31693800023,9.31693800023,9.31693800023,9.31693800019,9.31693800039,9.31693800009,9.31693800019,9.31693800019,7.9482055367,9.1873816157,9.3169380002,8.5904274259,7.8142403743,7.8599104881,8.5755205303,9.31693799981,9.31693799981,9.3169380002,9.3169380002,9.3169379998,6.0436161793,6.6950900002,8.5682690944,10.8603047359,18.06188974526,18.0618897453,18.0618897453,18.0618897453,17.9773115082,18.06188974526,18.06188974526,18.0618897453,15.450548079,18.0618897458,18.0618897458,18.0618897454,18.06188974538,18.06188974538,17.735251974237,18.061889745407,18.061889745397,18.061889745397,18.061889745417,17.8605852301,17.6847826423,18.0618897457,18.0618897455,18.06188974577,18.06188974575,18.06188974575,18.06188974575,17.43813446197,15.9400512944,18.0618897453,18.0618897453,18.0618897453,18.0618897453,16.0929120949,16.2570828028,16.3297602452,17.53460289169,16.88399853879,18.06188974558,18.06188974538,17.76524939558,18.06188974528,18.06188974528,18.06188974528,18.0618897449,18.0618897449,18.0618897456,14.6944742095,16.2424325328
"t39",12.14756389801,5.06452492341,2.23993953581,1.65998963841,1.65998963841,1.65998963771,1.43916301631,1.43916301631,1.43916301631,0,1.2366443167,1.3092476037,1.88627031921,1.88627031921,4.00354379201,4.00354379201,4.00354379201,2.96529288711,3.02495516081,2.19402422741,6.76273329734,6.76273329734,6.7627332974,6.7627332974,6.76273329741,6.76273329731,6.76273329731,6.76273329791,6.76273329791,6.23052077431,6.76273329791,6.76273329791,6.42947957011,6.71223624941,6.76273329791,6.76273329778,6.76273329778,6.76273329778,6.762733297775,6.762733297775,6.76273329788,6.76273329788,6.76273329788,6.58799204888,6.76273329788,6.76273329788,6.76273329788,5.99773751441,6.18091874647,6.74503654841,5.26252572794,6.7438421824,8.3505325345685,8.3505325345685,8.3505325346,8.3505325346,8.3505325346,8.3505325346,8.3505325346,7.9192447649,8.35053253454,8.3505325345,8.3505325345,8.3505325344,8.3505325344,8.35053253444,8.1136409184,8.3505325345,7.6957628736,8.3505325345,8.3505325345,8.3505325345,8.35053253454,8.35053253454,8.35053253454,8.3505325345,8.3505325347,8.3505325344,8.3505325345,8.3505325345,6.98180007101,8.22097615001,8.35053253451,7.62402196021,6.84783490861,6.89350502241,7.60911506461,8.35053253412,8.35053253412,8.35053253451,8.35053253451,8.35053253411,5.07721071361,5.72868453451,7.60186362871,9.89389927021,17.09548427957,17.09548427961,17.09548427961,17.09548427961,17.01090604251,17.09548427957,17.09548427957,17.09548427961,14.48414261331,17.09548428011,17.09548428011,17.09548427971,17.09548427969,17.09548427969,16.768846508547,17.095484279717,17.095484279707,17.095484279707,17.095484279727,16.89417976441,16.71837717661,17.09548428001,17.09548427981,17.09548428008,17.09548428006,17.09548428006,17.09548428006,16.47172899628,14.97364582871,17.09548427961,17.09548427961,17.09548427961,17.09548427961,15.12650662921,15.29067733711,15.36335477951,16.568197426,15.9175930731,17.09548427989,17.09548427969,16.79884392989,17.09548427959,17.09548427959,17.09548427959,17.09548427921,17.09548427921,17.09548427991,13.72806874381,15.27602706711
