"accepted_species","sorted"
"t3",-1.91537215526189
"t57",NA
"t58",-1.93818291767824
"t83",-2.11115719700789
"t84",-2.11003201616585
"t62",-2.15325785564141
"t70",-2.27500158867154
"t71",-2.28445084499287
"t55",-2.33316826048175
"t56",-2.28598633277296
"t32",-2.13020194507367
"t33",-2.1784820939737
"t23",-2.20959267725535
"t24",-2.03261459370056
"t1",NA
"t63",1.23639646931297
"t64",NA
"t5",1.63827998243657
"t26",1.50807526831777
"t67",1.39193613494272
"t68",1.33883342203374
"t53",1.68572508533966
"t54",1.61685865331831
"t8",-0.047023273348709
"t39",0.13096221522349
"t74",0.0922881565941102
"t75",0.0722787457155554
"t46",0.164807362766275
"t47",0.0673347523070646
"t43",0.125566823093986
"t9",-0.032893573671758
"t29",0.749378599997896
"t30",0.644244572691496
"t10",0.672923339673339
"t59",0.719667444417702
"t60",0.717586126474478
"t17",0.591259774911424
"t18",0.647427347046847
"t13",0.567758650929083
"t31",0.605972534352934
"t37",0.594576150504503
"t89",0.674941943537835
"t90",0.690152438309152
"t85",0.628206409950315
"t86",0.605762271546664
"t44",0.679780472877732
"t78",0.672590490359655
"t79",0.691428682871644
"t45",0.738675857806674
"t42",0.661259803374065
"t87",0.717475391649174
"t88",0.755547302229826
"t16",-0.127309816755605
"t40",-0.22644831133122
"t41",-0.236483664308245
"t95",-0.221049346385142
"t96",-0.210899090335403
"t50",-0.222830713798265
"t97",-0.105150008088485
"t98",-0.0890503805710023
"t99",NA
"t100",-0.0796302459811987
"t91",0.0703552504840514
"t92",NA
"t34",-0.0570956856388205
"t35",0.0309514294649204
"t6",-0.457016728721975
"t2",-0.114590801003795
"t38",0.18532704652002
"t80",0.210494617138446
"t81",0.187801635292281
"t82",0.204162393529783
"t51",0.142208465882187
"t52",0.165982918907514
"t69",0.200282108533897
"t72",0.183915264308117
"t73",0.197492967068631
"t19",0.226282206852301
"t12",0.420330334385563
"t7",0.593102379661571
"t93",0.461999511277898
"t94",0.420881820435952
"t21",0.602225263618141
"t22",0.590618491101605
"t4",NA
"t14",NA
"t15",-0.0328751189479343
"t27",0.305744375011989
"t28",0.491671822378652
"t25",0.259592300200471
"t20",0.469704780536981
"t11",NA
"t76",0.309574234249437
"t77",0.279252512882165
"t36",0.367619811048524
"t61",NA
"t65",-0.195938387605309
"t66",NA
"t48",-0.0798556479337442
"t49",-0.101024100873094
