"accepted_species","traits"
"t53",0
"t59",0
"t65",0
"t69",0
"t73",0
"t79",1
"t83",1
"t88",0
"t91",1
"t98",0
"t104",0
"t105",1
"t108",0
"t110",1
"t112",0
"t116",0
"t119",0
"t120",0
"t122",1
"t124",0
"t125",0
"t126",1
"t128",0
"t129",1
"t133",1
"t134",0
"t137",0
"t138",1
"t139",0
"t140",1
"t141",0
"t145",0
"t146",0
"t147",1
"t148",0
"t149",0
"t151",0
"t152",0
"t154",0
"t155",1
"t156",0
"t157",1
"t158",1
"t160",0
"t161",0
"t162",1
"t163",0
"t164",0
"t165",0
"t166",0
"t167",0
"t168",0
"t169",0
"t170",0
"t171",0
"t173",1
"t174",1
"t175",0
"t176",0
"t177",0
"t178",0
"t179",1
"t180",0
"t181",0
"t182",1
"t183",1
"t184",0
"t185",1
"t186",1
"t187",0
"t188",0
"t189",0
"t190",0
"t191",0
"t192",0
"t193",0
"t194",0
"t195",0
"t196",0
"t197",0
"t198",0
"t199",0
"t200",0
"t201",1
"t202",0
"t203",0
"t204",0
"t205",0
"t206",0
"t207",0
"t208",0
"t209",0
"t210",0
"t211",0
"t212",1
"t213",1
"t214",1
"t215",1
"t216",1
"t217",1
