"accepted_species","trait_BM_trend_scaled"
"t7",0.543336728015265
"t13",0.751566473604062
"t26",1.21943761804618
"t27",1.68822153624111
"t8",1.19609677198908
"t70",0.78357049436347
"t71",0.888141452803994
"t93",1.20265250574356
"t94",1.17676964550309
"t42",0.673840760060209
"t38",0.541437688163992
"t39",1.0748242026855
"t10",1.21784060267607
"t49",-0.0295591607224792
"t50",0.293894398734878
"t28",-1.71111465425102
"t29",-0.641378660549204
"t82",1.1536297579961
"t83",0.670739127216188
"t65",0.476632663978911
"t66",0.154585586634831
"t30",-0.922051901448533
"t31",-1.32416201378355
"t3",-1.19602637319478
"t14",-0.459356240394836
"t15",0.263046764792255
"t12",-1.15547544384724
"t95",-1.43267516626117
"t96",-1.30009036791376
"t25",0.539244578656439
"t72",0.911749238383173
"t73",0.938410370656938
"t69",0.681851841032808
"t34",0.79187703917966
"t37",0.690476521745904
"t84",0.635699056146897
"t85",0.740293333707101
"t74",0.864868941942428
"t48",0.840877004248865
"t54",0.10066182049258
"t55",0.328927631564036
"t4",0.304011939638913
"t45",-1.16964879958851
"t51",-0.417705742466873
"t52",-0.98002849850516
"t99",-1.24894401440701
"t100",-1.22118019340177
"t75",-1.34787858000604
"t76",NA
"t80",0.589448799108296
"t81",0.348084571905417
"t32",1.11127368932875
"t79",1.71970837891263
"t97",1.90191575727315
"t98",1.94800859733125
"t86",NA
"t1",0.540801084364482
"t5",0.480273561181415
"t17",0.369594750885318
"t18",0.612186460435794
"t91",-0.877571783822813
"t92",-0.626504066650021
"t20",NA
"t63",-0.540568464909675
"t64",NA
"t19",NA
"t21",0.416436809279389
"t22",-0.239492586857451
"t35",NA
"t36",NA
"t16",NA
"t59",0.118875317972364
"t60",NA
"t58",-0.0312272009326364
"t53",0.288417836262958
"t62",NA
"t67",0.0494852641332537
"t68",0.54996507410925
"t6",-1.32346112351877
"t77",-1.56676552040366
"t78",-1.91129021772951
"t61",-1.37830035035895
"t11",-0.589299472344942
"t56",-1.48574948584292
"t57",-1.25204480717183
"t33",-1.57020538880439
"t23",-2.23789087146336
"t24",-2.32783757447943
"t2",-0.754569195322986
"t9",-0.317016317088996
"t43",-0.713336536568244
"t44",-0.281146390519713
"t40",-0.29977627071962
"t41",-0.789053794367116
"t87",-0.223730076732414
"t88",-0.342959901279244
"t46",1.36144011555486
"t47",1.23157050736058
"t89",0.436182398751869
"t90",0.523004279524302
