"accepted_species","F1.1/1"
"t35",1.65155610187067
"t47",1.58472393392573
"t52",0.61501225389462
"t53",1.24357704227036
"t38",-0.36487258636171
"t54",-0.149096399701354
"t55",-0.801979038716791
"t36",-0.588104994938915
"t49",0.920100440878898
"t50",-0.0225653138877634
"t9",-1.04431640522799
"t21",0.599135429300796
"t67",-0.900189340700688
"t91",-0.22980560225066
"t92",-0.0994029736851748
"t56",-0.737826948827425
"t57",-1.76809993930145
"t20",0.610684212309723
"t15",0.0688658580488387
"t22",0.319025703518143
"t23",-1.14291427393785
"t18",0.556960655294293
"t99",0.431837526728968
"t100",-0.0494162516706443
"t90",-0.98751509585651
"t76",0.23960367571488
"t77",0.232152828559044
"t16",0.0354158598428358
"t19",NA
"t61",NA
"t62",NA
"t34",NA
"t8",NA
"t82",NA
"t83",NA
"t93",NA
"t94",NA
"t75",NA
"t78",-3.39651341136898
"t79",-2.3729930156644
"t4",0.680827939034905
"t71",-0.207355915379683
"t72",-0.202410977807869
"t86",0.559871453928407
"t87",-1.70334044719722
"t68",-1.24593572579063
"t69",-1.99004437020128
"t14",0.100700998461483
"t63",-1.13032087349979
"t64",0.507515988834579
"t33",0.943221158163869
"t48",0.173004651990491
"t29",0.00997896813351265
"t30",1.57149207513817
"t65",-0.679722797222233
"t66",-2.46400697212554
"t10",0.257428606122456
"t17",1.21789976184728
"t70",0.771135990818349
"t80",-0.773182172326146
"t81",1.2742315120381
"t26",2.1770231907325
"t45",0.386598079644445
"t46",0.509780696822289
"t39",1.48396746173324
"t40",1.39595128856173
"t41",0.29267915332897
"t42",0.285202697703799
"t37",0.268950623839329
"t27",0.0761454368711826
"t97",0.151074057292451
"t98",-0.331251063789316
"t6",-0.00417018719535716
"t5",1.18939131896521
"t12",0.911969755257382
"t13",0.437936772862565
"t51",-0.287831927738955
"t88",0.254501855074585
"t89",-1.44764756925948
"t24",0.205261515654706
"t25",-1.52285860158565
"t58",0.231505655403065
"t95",-0.287009299535233
"t96",0.626739180298844
"t43",-0.0973021587901948
"t59",-0.131712244514292
"t60",-0.632746523390666
"t2",-0.729565562871791
"t1",1.00967363644573
"t28",0.45480581260208
"t32",2.05964435127954
"t84",0.376072691012332
"t85",-1.06067416867133
"t11",-0.119128634444198
"t31",0.124315585802402
"t44",1.6780837977378
"t73",-0.697535501840977
"t74",0.668621011190613
"t3",0.548123349755448
"t7",1.01792734430884
