"","t1","t10","t11","t123","t124","t60","t34","t8","t139","t140","t78","t52","t38","t17","t23","t103","t107","t119","t120","t129","t135","t136","t47","t15","t19","t121","t122","t100","t43","t26","t3","t6","t7","t13","t94","t95","t87","t88","t12","t44","t67","t96","t97","t72","t73","t16","t28","t33","t62","t63","t58","t113","t114","t48","t20","t27","t61","t84","t85","t25","t30","t54","t55","t36","t68","t69","t45","t98","t130","t141","t142","t81","t24","t51","t70","t71","t31","t56","t111","t112","t32","t93","t115","t116","t79","t80","t41","t137","t138","t102","t105","t106","t99","t5","t18","t35","t89","t90","t109","t110","t66","t104","t117","t118","t53","t76","t77","t39","t49","t50","t40","t59","t86","t131","t132","t46","t42","t29","t37","t64","t65","t74","t75","t57","t143","t144","t127","t128","t2","t91","t92","t125","t126","t82","t83","t14","t4","t9","t21","t22","t133","t134","t108","t101"
"t1",0,5.8693715908,4.9117360418,7.1465381095,7.1465381095,7.1465381095,7.1465381096,5.0784897192,7.146538109641,7.146538109641,7.14653810962,6.83266257822,6.54216046532,7.14653810992,7.14653810942,7.06293918542,7.14653810948,7.04199641538,7.14653810948,7.14653810956,7.14653810956,7.14653810956,6.85523186152,7.14653810932,5.82893318732,7.14653810952,7.14653810952,6.85066501046,7.14653810992,6.53639537482,4.14648509752,4.99093016122,5.50544730374,7.14653810914,7.14653810964,7.14653810964,7.14653810972,7.14653810972,7.14653811016,6.89828383376,7.14653810966,6.89433528766,6.98758313306,7.14653810966,7.14653810966,5.92840502096,6.49416680166,7.14653810956,7.14653810968,6.65024151318,7.14653810966,7.14653810966,7.14653810966,7.14653810966,5.31172770276,6.54918833176,7.14653810966,7.14653810966,7.14653810966,6.02652374796,7.14653810956,6.368017427166,7.14653810977,6.67628065567,7.14653810977,7.14653810977,6.39671127695,7.14653810965,7.1465381097,7.146538109703,7.146538109703,6.91158851345,6.40419519644,7.14653810964,7.14653810964,7.14653810964,7.14653810974,7.14653810936,7.14653810936,7.14653810936,7.14653810976,7.14653810996,7.14653811006,7.14653811006,7.14653810996,7.14653810996,6.2315998773,7.14653810991,7.14653810991,7.14653810989,7.14653810986,7.14653810986,7.1465381099,4.9114291537,6.998502625107,6.274854600247,7.146538109537,7.146538109537,7.146538109537,7.146538109537,7.146538109547,7.146538109507,7.146538109607,7.146538109607,6.833825167907,7.146538109607,7.146538109607,7.146538109107,6.55124206186,7.14653810956,6.0396121147,6.67404621456,7.14653810956,7.14653810952,7.14653810952,7.14653810956,7.14653810916,7.14653810916,6.42900926015,7.146538109649,7.146538109649,7.14653810961,7.14653810961,7.14653810965,7.146538109576,7.146538109576,7.14653810996,7.14653810996,7.08130366216,7.14653810948,7.14653810948,7.1465381095,7.1465381095,7.14653810951,7.14653810951,4.91524619868,4.76927689956,5.34143552906,6.08609974016,5.37612197026,7.1465381097,7.1465381097,7.14653810966,7.14653810966
"t10",5.8693715908,0,1.250741917,3.8027499425,3.8027499425,3.8027499425,3.8027499426,1.7347015522,6.892385528641,6.892385528641,6.89238552862,6.57850999722,6.28800788432,6.89238552892,6.89238552842,6.80878660442,6.89238552848,6.78784383438,6.89238552848,6.89238552856,6.89238552856,6.89238552856,6.60107928052,6.89238552832,5.57478060632,6.89238552852,6.89238552852,6.59651242946,6.89238552892,6.28224279382,3.89233251652,4.73677758022,5.25129472274,6.89238552814,6.89238552864,6.89238552864,6.89238552872,6.89238552872,7.73866686696,7.49041259056,7.73866686646,7.48646404446,7.57971188986,7.73866686646,7.73866686646,6.52053377776,7.08629555846,7.73866686636,7.73866686648,7.24237026998,7.73866686646,7.73866686646,7.73866686646,7.73866686646,5.90385645956,7.14131708856,7.73866686646,7.73866686646,7.73866686646,6.61865250476,7.73866686636,6.960146183966,7.73866686657,7.26840941247,7.73866686657,7.73866686657,6.98884003375,7.73866686645,7.7386668665,7.738666866503,7.738666866503,7.50371727025,6.99632395324,7.73866686644,7.73866686644,7.73866686644,7.73866686654,7.73866686616,7.73866686616,7.73866686616,7.73866686656,7.73866686676,7.73866686686,7.73866686686,7.73866686676,7.73866686676,6.8237286341,7.73866686671,7.73866686671,7.73866686669,7.73866686666,7.73866686666,7.7386668667,5.5035579105,7.590631381907,6.866983357047,7.738666866337,7.738666866337,7.738666866337,7.738666866337,7.738666866347,7.738666866307,7.738666866407,7.738666866407,7.425953924707,7.738666866407,7.738666866407,7.738666865907,7.14337081866,7.73866686636,6.6317408715,7.26617497136,7.73866686636,7.73866686632,7.73866686632,7.73866686636,7.73866686596,7.73866686596,7.02113801695,7.738666866449,7.738666866449,7.73866686641,7.73866686641,7.73866686645,7.738666866376,7.738666866376,7.73866686676,7.73866686676,7.67343241896,7.73866686628,7.73866686628,7.7386668663,7.7386668663,7.73866686631,7.73866686631,5.50737495548,5.36140565636,5.93356428586,6.67822849696,5.96825072706,7.7386668665,7.7386668665,7.73866686646,7.73866686646
"t11",4.9117360418,1.250741917,0,2.8451143935,2.8451143935,2.8451143935,2.8451143936,0.7770660032,5.934749979641,5.934749979641,5.93474997962,5.62087444822,5.33037233532,5.93474997992,5.93474997942,5.85115105542,5.93474997948,5.83020828538,5.93474997948,5.93474997956,5.93474997956,5.93474997956,5.64344373152,5.93474997932,4.61714505732,5.93474997952,5.93474997952,5.63887688046,5.93474997992,5.32460724482,2.93469696752,3.77914203122,4.29365917374,5.93474997914,5.93474997964,5.93474997964,5.93474997972,5.93474997972,6.78103131796,6.53277704156,6.78103131746,6.52882849546,6.62207634086,6.78103131746,6.78103131746,5.56289822876,6.12866000946,6.78103131736,6.78103131748,6.28473472098,6.78103131746,6.78103131746,6.78103131746,6.78103131746,4.94622091056,6.18368153956,6.78103131746,6.78103131746,6.78103131746,5.66101695576,6.78103131736,6.002510634966,6.78103131757,6.31077386347,6.78103131757,6.78103131757,6.03120448475,6.78103131745,6.7810313175,6.781031317503,6.781031317503,6.54608172125,6.03868840424,6.78103131744,6.78103131744,6.78103131744,6.78103131754,6.78103131716,6.78103131716,6.78103131716,6.78103131756,6.78103131776,6.78103131786,6.78103131786,6.78103131776,6.78103131776,5.8660930851,6.78103131771,6.78103131771,6.78103131769,6.78103131766,6.78103131766,6.7810313177,4.5459223615,6.632995832907,5.909347808047,6.781031317337,6.781031317337,6.781031317337,6.781031317337,6.781031317347,6.781031317307,6.781031317407,6.781031317407,6.468318375707,6.781031317407,6.781031317407,6.781031316907,6.18573526966,6.78103131736,5.6741053225,6.30853942236,6.78103131736,6.78103131732,6.78103131732,6.78103131736,6.78103131696,6.78103131696,6.06350246795,6.781031317449,6.781031317449,6.78103131741,6.78103131741,6.78103131745,6.781031317376,6.781031317376,6.78103131776,6.78103131776,6.71579686996,6.78103131728,6.78103131728,6.7810313173,6.7810313173,6.78103131731,6.78103131731,4.54973940648,4.40377010736,4.97592873686,5.72059294796,5.01061517806,6.7810313175,6.7810313175,6.78103131746,6.78103131746
"t123",7.1465381095,3.8027499425,2.8451143935,0,0.2841506678,1.331139961,2.6188913819,2.8047735275,8.169552047341,8.169552047341,8.16955204732,7.85567651592,7.56517440302,8.16955204762,8.16955204712,8.08595312312,8.16955204718,8.06501035308,8.16955204718,8.16955204726,8.16955204726,8.16955204726,7.87824579922,8.16955204702,6.85194712502,8.16955204722,8.16955204722,7.87367894816,8.16955204762,7.55940931252,5.16949903522,6.01394409892,6.52846124144,8.16955204684,8.16955204734,8.16955204734,8.16955204742,8.16955204742,9.01583338566,8.76757910926,9.01583338516,8.76363056316,8.85687840856,9.01583338516,9.01583338516,7.79770029646,8.36346207716,9.01583338506,9.01583338518,8.51953678868,9.01583338516,9.01583338516,9.01583338516,9.01583338516,7.18102297826,8.41848360726,9.01583338516,9.01583338516,9.01583338516,7.89581902346,9.01583338506,8.237312702666,9.01583338527,8.54557593117,9.01583338527,9.01583338527,8.26600655245,9.01583338515,9.0158333852,9.015833385203,9.015833385203,8.78088378895,8.27349047194,9.01583338514,9.01583338514,9.01583338514,9.01583338524,9.01583338486,9.01583338486,9.01583338486,9.01583338526,9.01583338546,9.01583338556,9.01583338556,9.01583338546,9.01583338546,8.1008951528,9.01583338541,9.01583338541,9.01583338539,9.01583338536,9.01583338536,9.0158333854,6.7807244292,8.867797900607,8.144149875747,9.015833385037,9.015833385037,9.015833385037,9.015833385037,9.015833385047,9.015833385007,9.015833385107,9.015833385107,8.703120443407,9.015833385107,9.015833385107,9.015833384607,8.42053733736,9.01583338506,7.9089073902,8.54334149006,9.01583338506,9.01583338502,9.01583338502,9.01583338506,9.01583338466,9.01583338466,8.29830453565,9.015833385149,9.015833385149,9.01583338511,9.01583338511,9.01583338515,9.015833385076,9.015833385076,9.01583338546,9.01583338546,8.95059893766,9.01583338498,9.01583338498,9.015833385,9.015833385,9.01583338501,9.01583338501,6.78454147418,6.63857217506,7.21073080456,7.95539501566,7.24541724576,9.0158333852,9.0158333852,9.01583338516,9.01583338516
"t124",7.1465381095,3.8027499425,2.8451143935,0.2841506678,0,1.331139961,2.6188913819,2.8047735275,8.169552047341,8.169552047341,8.16955204732,7.85567651592,7.56517440302,8.16955204762,8.16955204712,8.08595312312,8.16955204718,8.06501035308,8.16955204718,8.16955204726,8.16955204726,8.16955204726,7.87824579922,8.16955204702,6.85194712502,8.16955204722,8.16955204722,7.87367894816,8.16955204762,7.55940931252,5.16949903522,6.01394409892,6.52846124144,8.16955204684,8.16955204734,8.16955204734,8.16955204742,8.16955204742,9.01583338566,8.76757910926,9.01583338516,8.76363056316,8.85687840856,9.01583338516,9.01583338516,7.79770029646,8.36346207716,9.01583338506,9.01583338518,8.51953678868,9.01583338516,9.01583338516,9.01583338516,9.01583338516,7.18102297826,8.41848360726,9.01583338516,9.01583338516,9.01583338516,7.89581902346,9.01583338506,8.237312702666,9.01583338527,8.54557593117,9.01583338527,9.01583338527,8.26600655245,9.01583338515,9.0158333852,9.015833385203,9.015833385203,8.78088378895,8.27349047194,9.01583338514,9.01583338514,9.01583338514,9.01583338524,9.01583338486,9.01583338486,9.01583338486,9.01583338526,9.01583338546,9.01583338556,9.01583338556,9.01583338546,9.01583338546,8.1008951528,9.01583338541,9.01583338541,9.01583338539,9.01583338536,9.01583338536,9.0158333854,6.7807244292,8.867797900607,8.144149875747,9.015833385037,9.015833385037,9.015833385037,9.015833385037,9.015833385047,9.015833385007,9.015833385107,9.015833385107,8.703120443407,9.015833385107,9.015833385107,9.015833384607,8.42053733736,9.01583338506,7.9089073902,8.54334149006,9.01583338506,9.01583338502,9.01583338502,9.01583338506,9.01583338466,9.01583338466,8.29830453565,9.015833385149,9.015833385149,9.01583338511,9.01583338511,9.01583338515,9.015833385076,9.015833385076,9.01583338546,9.01583338546,8.95059893766,9.01583338498,9.01583338498,9.015833385,9.015833385,9.01583338501,9.01583338501,6.78454147418,6.63857217506,7.21073080456,7.95539501566,7.24541724576,9.0158333852,9.0158333852,9.01583338516,9.01583338516
"t60",7.1465381095,3.8027499425,2.8451143935,1.331139961,1.331139961,0,2.6188913819,2.8047735275,8.169552047341,8.169552047341,8.16955204732,7.85567651592,7.56517440302,8.16955204762,8.16955204712,8.08595312312,8.16955204718,8.06501035308,8.16955204718,8.16955204726,8.16955204726,8.16955204726,7.87824579922,8.16955204702,6.85194712502,8.16955204722,8.16955204722,7.87367894816,8.16955204762,7.55940931252,5.16949903522,6.01394409892,6.52846124144,8.16955204684,8.16955204734,8.16955204734,8.16955204742,8.16955204742,9.01583338566,8.76757910926,9.01583338516,8.76363056316,8.85687840856,9.01583338516,9.01583338516,7.79770029646,8.36346207716,9.01583338506,9.01583338518,8.51953678868,9.01583338516,9.01583338516,9.01583338516,9.01583338516,7.18102297826,8.41848360726,9.01583338516,9.01583338516,9.01583338516,7.89581902346,9.01583338506,8.237312702666,9.01583338527,8.54557593117,9.01583338527,9.01583338527,8.26600655245,9.01583338515,9.0158333852,9.015833385203,9.015833385203,8.78088378895,8.27349047194,9.01583338514,9.01583338514,9.01583338514,9.01583338524,9.01583338486,9.01583338486,9.01583338486,9.01583338526,9.01583338546,9.01583338556,9.01583338556,9.01583338546,9.01583338546,8.1008951528,9.01583338541,9.01583338541,9.01583338539,9.01583338536,9.01583338536,9.0158333854,6.7807244292,8.867797900607,8.144149875747,9.015833385037,9.015833385037,9.015833385037,9.015833385037,9.015833385047,9.015833385007,9.015833385107,9.015833385107,8.703120443407,9.015833385107,9.015833385107,9.015833384607,8.42053733736,9.01583338506,7.9089073902,8.54334149006,9.01583338506,9.01583338502,9.01583338502,9.01583338506,9.01583338466,9.01583338466,8.29830453565,9.015833385149,9.015833385149,9.01583338511,9.01583338511,9.01583338515,9.015833385076,9.015833385076,9.01583338546,9.01583338546,8.95059893766,9.01583338498,9.01583338498,9.015833385,9.015833385,9.01583338501,9.01583338501,6.78454147418,6.63857217506,7.21073080456,7.95539501566,7.24541724576,9.0158333852,9.0158333852,9.01583338516,9.01583338516
"t34",7.1465381096,3.8027499426,2.8451143936,2.6188913819,2.6188913819,2.6188913819,0,2.8047735276,8.169552047441,8.169552047441,8.16955204742,7.85567651602,7.56517440312,8.16955204772,8.16955204722,8.08595312322,8.16955204728,8.06501035318,8.16955204728,8.16955204736,8.16955204736,8.16955204736,7.87824579932,8.16955204712,6.85194712512,8.16955204732,8.16955204732,7.87367894826,8.16955204772,7.55940931262,5.16949903532,6.01394409902,6.52846124154,8.16955204694,8.16955204744,8.16955204744,8.16955204752,8.16955204752,9.01583338576,8.76757910936,9.01583338526,8.76363056326,8.85687840866,9.01583338526,9.01583338526,7.79770029656,8.36346207726,9.01583338516,9.01583338528,8.51953678878,9.01583338526,9.01583338526,9.01583338526,9.01583338526,7.18102297836,8.41848360736,9.01583338526,9.01583338526,9.01583338526,7.89581902356,9.01583338516,8.237312702766,9.01583338537,8.54557593127,9.01583338537,9.01583338537,8.26600655255,9.01583338525,9.0158333853,9.015833385303,9.015833385303,8.78088378905,8.27349047204,9.01583338524,9.01583338524,9.01583338524,9.01583338534,9.01583338496,9.01583338496,9.01583338496,9.01583338536,9.01583338556,9.01583338566,9.01583338566,9.01583338556,9.01583338556,8.1008951529,9.01583338551,9.01583338551,9.01583338549,9.01583338546,9.01583338546,9.0158333855,6.7807244293,8.867797900707,8.144149875847,9.015833385137,9.015833385137,9.015833385137,9.015833385137,9.015833385147,9.015833385107,9.015833385207,9.015833385207,8.703120443507,9.015833385207,9.015833385207,9.015833384707,8.42053733746,9.01583338516,7.9089073903,8.54334149016,9.01583338516,9.01583338512,9.01583338512,9.01583338516,9.01583338476,9.01583338476,8.29830453575,9.015833385249,9.015833385249,9.01583338521,9.01583338521,9.01583338525,9.015833385176,9.015833385176,9.01583338556,9.01583338556,8.95059893776,9.01583338508,9.01583338508,9.0158333851,9.0158333851,9.01583338511,9.01583338511,6.78454147428,6.63857217516,7.21073080466,7.95539501576,7.24541724586,9.0158333853,9.0158333853,9.01583338526,9.01583338526
"t8",5.0784897192,1.7347015522,0.7770660032,2.8047735275,2.8047735275,2.8047735275,2.8047735276,0,6.101503657041,6.101503657041,6.10150365702,5.78762812562,5.49712601272,6.10150365732,6.10150365682,6.01790473282,6.10150365688,5.99696196278,6.10150365688,6.10150365696,6.10150365696,6.10150365696,5.81019740892,6.10150365672,4.78389873472,6.10150365692,6.10150365692,5.80563055786,6.10150365732,5.49136092222,3.10145064492,3.94589570862,4.46041285114,6.10150365654,6.10150365704,6.10150365704,6.10150365712,6.10150365712,6.94778499536,6.69953071896,6.94778499486,6.69558217286,6.78883001826,6.94778499486,6.94778499486,5.72965190616,6.29541368686,6.94778499476,6.94778499488,6.45148839838,6.94778499486,6.94778499486,6.94778499486,6.94778499486,5.11297458796,6.35043521696,6.94778499486,6.94778499486,6.94778499486,5.82777063316,6.94778499476,6.169264312366,6.94778499497,6.47752754087,6.94778499497,6.94778499497,6.19795816215,6.94778499485,6.9477849949,6.947784994903,6.947784994903,6.71283539865,6.20544208164,6.94778499484,6.94778499484,6.94778499484,6.94778499494,6.94778499456,6.94778499456,6.94778499456,6.94778499496,6.94778499516,6.94778499526,6.94778499526,6.94778499516,6.94778499516,6.0328467625,6.94778499511,6.94778499511,6.94778499509,6.94778499506,6.94778499506,6.9477849951,4.7126760389,6.799749510307,6.076101485447,6.947784994737,6.947784994737,6.947784994737,6.947784994737,6.947784994747,6.947784994707,6.947784994807,6.947784994807,6.635072053107,6.947784994807,6.947784994807,6.947784994307,6.35248894706,6.94778499476,5.8408589999,6.47529309976,6.94778499476,6.94778499472,6.94778499472,6.94778499476,6.94778499436,6.94778499436,6.23025614535,6.947784994849,6.947784994849,6.94778499481,6.94778499481,6.94778499485,6.947784994776,6.947784994776,6.94778499516,6.94778499516,6.88255054736,6.94778499468,6.94778499468,6.9477849947,6.9477849947,6.94778499471,6.94778499471,4.71649308388,4.57052378476,5.14268241426,5.88734662536,5.17736885546,6.9477849949,6.9477849949,6.94778499486,6.94778499486
"t139",7.146538109641,6.892385528641,5.934749979641,8.169552047341,8.169552047341,8.169552047341,8.169552047441,6.101503657041,0,0.016753316442,1.043818415821,1.304403981021,1.732290700121,4.044613783721,4.383241895821,4.299642971821,4.383241895881,4.278700201781,4.383241895881,4.628282192561,4.628282192561,4.628282192561,4.336975944521,5.003815967521,3.686211045521,5.003815967721,5.003815967721,4.707942868661,5.003815968121,4.393673233021,3.322538997921,5.985106307821,6.499623450341,8.140714255741,8.140714256241,8.140714256241,8.140714256321,8.140714256321,9.015833385801,8.767579109401,9.015833385301,8.763630563301,8.856878408701,9.015833385301,9.015833385301,7.797700296601,8.363462077301,9.015833385201,9.015833385321,8.519536788821,9.015833385301,9.015833385301,9.015833385301,9.015833385301,7.181022978401,8.418483607401,9.015833385301,9.015833385301,9.015833385301,7.895819023601,9.015833385201,8.237312702807,9.015833385411,8.545575931311,9.015833385411,9.015833385411,8.266006552591,9.015833385291,9.015833385341,9.015833385344,9.015833385344,8.780883789091,8.273490472081,9.015833385281,9.015833385281,9.015833385281,9.015833385381,9.015833385001,9.015833385001,9.015833385001,9.015833385401,9.015833385601,9.015833385701,9.015833385701,9.015833385601,9.015833385601,8.100895152941,9.015833385551,9.015833385551,9.015833385531,9.015833385501,9.015833385501,9.015833385541,6.780724429341,8.867797900748,8.144149875888,9.015833385178,9.015833385178,9.015833385178,9.015833385178,9.015833385188,9.015833385148,9.015833385248,9.015833385248,8.703120443548,9.015833385248,9.015833385248,9.015833384748,8.420537337501,9.015833385201,7.908907390341,8.543341490201,9.015833385201,9.015833385161,9.015833385161,9.015833385201,9.015833384801,9.015833384801,8.298304535791,9.01583338529,9.01583338529,9.015833385251,9.015833385251,9.015833385291,9.015833385217,9.015833385217,9.015833385601,9.015833385601,8.950598937801,9.015833385121,9.015833385121,9.015833385141,9.015833385141,9.015833385151,9.015833385151,6.784541474321,6.638572175201,7.210730804701,7.955395015801,7.245417245901,9.015833385341,9.015833385341,9.015833385301,9.015833385301
"t140",7.146538109641,6.892385528641,5.934749979641,8.169552047341,8.169552047341,8.169552047341,8.169552047441,6.101503657041,0.016753316442,0,1.043818415821,1.304403981021,1.732290700121,4.044613783721,4.383241895821,4.299642971821,4.383241895881,4.278700201781,4.383241895881,4.628282192561,4.628282192561,4.628282192561,4.336975944521,5.003815967521,3.686211045521,5.003815967721,5.003815967721,4.707942868661,5.003815968121,4.393673233021,3.322538997921,5.985106307821,6.499623450341,8.140714255741,8.140714256241,8.140714256241,8.140714256321,8.140714256321,9.015833385801,8.767579109401,9.015833385301,8.763630563301,8.856878408701,9.015833385301,9.015833385301,7.797700296601,8.363462077301,9.015833385201,9.015833385321,8.519536788821,9.015833385301,9.015833385301,9.015833385301,9.015833385301,7.181022978401,8.418483607401,9.015833385301,9.015833385301,9.015833385301,7.895819023601,9.015833385201,8.237312702807,9.015833385411,8.545575931311,9.015833385411,9.015833385411,8.266006552591,9.015833385291,9.015833385341,9.015833385344,9.015833385344,8.780883789091,8.273490472081,9.015833385281,9.015833385281,9.015833385281,9.015833385381,9.015833385001,9.015833385001,9.015833385001,9.015833385401,9.015833385601,9.015833385701,9.015833385701,9.015833385601,9.015833385601,8.100895152941,9.015833385551,9.015833385551,9.015833385531,9.015833385501,9.015833385501,9.015833385541,6.780724429341,8.867797900748,8.144149875888,9.015833385178,9.015833385178,9.015833385178,9.015833385178,9.015833385188,9.015833385148,9.015833385248,9.015833385248,8.703120443548,9.015833385248,9.015833385248,9.015833384748,8.420537337501,9.015833385201,7.908907390341,8.543341490201,9.015833385201,9.015833385161,9.015833385161,9.015833385201,9.015833384801,9.015833384801,8.298304535791,9.01583338529,9.01583338529,9.015833385251,9.015833385251,9.015833385291,9.015833385217,9.015833385217,9.015833385601,9.015833385601,8.950598937801,9.015833385121,9.015833385121,9.015833385141,9.015833385141,9.015833385151,9.015833385151,6.784541474321,6.638572175201,7.210730804701,7.955395015801,7.245417245901,9.015833385341,9.015833385341,9.015833385301,9.015833385301
