,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,16.75733,-0.72726285,-3.0691097,-0.50275636,-1.2471932,-2.4318576,10.825391,23.988014,45.806038,-5.1828985,4.317293,-3.334206,6.71142,8.636195
t10,16.459028,-0.8211312,-3.529157,-0.5895272,-1.5251528,-2.6516237,13.567239,23.97786,50.416935,-5.4900036,-0.1632589,-4.048181,4.590497,9.014409
t11,13.712516,-0.70267713,-3.0834692,-0.47000763,-1.3434869,-2.2665699,11.901565,21.003742,44.040485,-4.7708445,-0.23417471,-3.6301003,3.7513623,7.697907
t123,18.284294,-0.9686646,-4.337901,-0.5768381,-1.9288422,-3.0706694,16.401493,28.664377,58.92469,-6.412173,-0.30832,-4.949471,4.263357,11.20798
t124,18.275639,-0.9862103,-4.3414183,-0.5822966,-1.9366223,-3.088329,16.444944,28.678947,58.985912,-6.4212337,-0.32138273,-4.96434,4.247302,11.278578
t60,18.250671,-0.94915676,-4.316476,-0.5672399,-1.9342343,-3.1027324,16.517841,28.548197,58.987038,-6.416439,-0.3444916,-4.939121,4.1137357,11.267859
t34,18.6387,-0.9426737,-4.2425346,-0.5006525,-1.869138,-3.080685,16.018871,28.67611,59.07315,-6.4172287,-0.10332576,-4.7918334,4.782321,10.633738
t8,14.150683,-0.7335047,-3.2099721,-0.49200293,-1.407257,-2.3311186,12.3657675,21.563715,45.18643,-4.906642,-0.23355725,-3.749314,3.8476334,7.9613547
t139,25.418083,-0.012580077,-4.3618717,-0.97348017,-0.94214123,-1.8661159,10.044158,14.141296,59.35342,-5.5419083,-1.2889507,-3.2489755,8.207583,0.045162693
t140,25.415997,-0.012568347,-4.362235,-0.9734457,-0.9420577,-1.8659766,10.041615,14.141179,59.35268,-5.542234,-1.2893187,-3.249464,8.205806,0.04592611
t78,25.40129,-0.00047012998,-4.363325,-0.9699171,-0.9754567,-1.8537687,10.196095,14.009794,59.32266,-5.542032,-1.2849194,-3.2625427,8.049426,-0.018401239
t52,24.334332,0.23814885,-4.215091,-0.91503334,-0.9254152,-1.7733618,9.850493,13.333877,57.26003,-5.3562016,-1.3057193,-3.1540077,7.707712,-0.0637539
t38,23.68745,0.04491488,-4.119608,-0.8725258,-0.8697402,-1.71835,9.297221,12.675785,55.408665,-5.1447062,-1.281217,-3.0292883,7.5863085,-0.14588028
t17,24.83871,-0.094758295,-4.3973155,-0.9740368,-1.0510957,-1.9006156,10.430868,16.253613,58.98727,-5.7174363,-1.0877541,-3.5012677,7.7777014,0.9884572
t23,25.87225,-0.037957445,-4.422873,-0.8912832,-0.92701715,-2.1454403,10.103297,14.858387,59.26284,-5.7103715,-1.2533144,-3.334858,7.6056266,0.4620477
t103,25.962448,0.0027228976,-4.421659,-0.85655785,-0.89475423,-2.220074,9.699864,13.586014,58.731518,-5.5731063,-1.5477151,-3.0978627,7.0246124,-0.11670049
t107,26.17155,0.04111115,-4.4486637,-0.86173147,-0.91219443,-2.2210593,9.788387,13.619292,59.217407,-5.610535,-1.5549357,-3.1230323,6.9685926,-0.09955981
t119,25.942139,0.059299625,-4.392289,-0.852479,-0.90063334,-2.2227962,9.648403,13.201824,58.61227,-5.5507693,-1.565724,-3.055724,6.862856,-0.119198024
t120,26.2327,-0.0032415078,-4.4475546,-0.8611771,-0.9136281,-2.2544565,9.746423,13.521095,59.320435,-5.624065,-1.560521,-3.1044748,6.961926,-0.10240485
t129,25.638058,1.9276515,-4.637367,-0.90210456,-0.86611646,-1.8428862,9.900466,14.970475,59.33836,-5.6376357,-1.4585054,-3.3272572,8.299665,-0.32158557
t135,25.65838,1.9299899,-4.643514,-0.89860517,-0.86374485,-1.8418474,9.871548,14.98717,59.400154,-5.6419554,-1.4607239,-3.3249981,8.343366,-0.33168098
t136,25.629738,1.9124323,-4.6438937,-0.8974026,-0.8654753,-1.8435591,9.883998,14.973471,59.384205,-5.640266,-1.4597334,-3.326618,8.324679,-0.32824287
t47,24.685438,1.8075091,-4.435803,-0.8579537,-0.8532491,-1.7793305,9.6167965,14.036591,57.697327,-5.452555,-1.4480673,-3.2253559,7.9592433,-0.28941327
t15,24.45534,-0.24740027,-4.582458,-0.9286453,-1.1445891,-2.113737,11.18122,18.387314,58.864723,-5.767709,-0.931431,-3.7433946,8.008742,1.2326884
t19,21.286438,-0.055849522,-3.9122396,-0.812756,-0.79748106,-1.6740369,8.8888445,13.502176,50.556812,-4.7853937,-1.2058369,-3.0457351,7.216714,-0.16282378
t121,24.75034,-0.05631978,-4.6171165,-1.0040375,-0.92269945,-1.8460089,10.688993,16.260937,58.949272,-5.6226025,-1.3909692,-3.7650433,8.703963,-0.031891163
t122,24.75032,-0.062915966,-4.6022067,-1.009025,-0.92166203,-1.8585036,10.687615,16.223545,58.938896,-5.6218467,-1.3960115,-3.7605724,8.648898,-0.022788772
t100,23.989677,-0.042247456,-4.4618835,-0.96621114,-0.87453985,-1.7809895,10.305874,15.396611,57.054813,-5.4011106,-1.4050215,-3.6097343,8.47486,-0.09866529
t43,25.004366,-0.09673936,-4.6647754,-0.98150826,-0.92960787,-1.9545784,10.40874,16.69141,59.23547,-5.619437,-1.3135042,-3.7073116,8.666993,-0.03398108
t26,23.306936,-0.06305959,-4.3524456,-0.90771717,-0.89189196,-1.8321822,9.74981,15.370485,55.455845,-5.286159,-1.2613742,-3.4839299,8.047664,-0.06557705
t3,15.542665,-0.121215306,-2.9345846,-0.57246804,-0.7125621,-1.3356441,7.243821,12.371975,39.075996,-3.7995307,-0.73542154,-2.5353458,5.299299,0.7307492
t6,14.006859,-0.5632686,-3.1450667,-0.3888547,-1.1459551,-2.3496125,11.817822,22.55006,43.94172,-4.8256674,-0.20043014,-3.5573208,5.9086604,6.4744267
t7,15.486739,-0.57088906,-3.3752854,-0.426567,-1.2272009,-2.541636,12.673795,24.063293,47.57565,-5.207145,-0.19705865,-3.7819335,6.4405746,7.0776377
t13,18.821688,-0.7269404,-4.253543,-0.47707438,-1.4424537,-3.1967757,15.261857,30.580013,58.318676,-6.4884386,-0.07550539,-4.5966167,8.511804,9.08963
t94,19.08265,-0.7223069,-4.0847273,-0.41076642,-1.459705,-3.3645482,15.631767,30.829838,58.519455,-6.5305877,-0.006638588,-4.5065465,8.296361,9.4260645
t95,18.896769,-0.713839,-4.0831532,-0.4081942,-1.4663482,-3.3211696,15.450803,30.68404,58.47533,-6.509243,-0.00058905,-4.5258393,8.192564,9.466495
t87,19.34673,-1.0573806,-4.0672164,-0.55810237,-1.4669412,-3.441036,15.173438,30.011314,58.69015,-6.5974154,0.55785006,-4.508738,8.089732,9.861905
t88,19.399643,-1.0619038,-4.085311,-0.55164903,-1.4684275,-3.4456196,15.259733,30.296366,58.580647,-6.5983005,0.67166823,-4.5177097,8.224611,9.813984
t12,12.013091,-1.6890208,-2.8913598,-0.075223,-2.139031,-3.832838,11.523284,30.983692,49.72277,-6.384567,11.10969,-3.683841,6.914011,22.620476
t44,11.6966715,-1.8434442,-2.808395,-0.15091804,-2.1941726,-3.8989377,10.364657,28.512451,47.805763,-6.150515,10.146195,-3.4115658,6.026432,24.253746
t67,12.292471,-1.8836201,-2.9090545,-0.20062612,-2.281774,-3.9146695,10.417896,28.99691,49.10873,-6.309721,10.397222,-3.5101018,5.94678,24.96174
t96,11.636741,-1.8938601,-2.8617442,-0.18501055,-2.2295277,-3.8524773,10.118846,28.266056,47.657177,-6.154204,10.139028,-3.4274824,5.913334,24.463696
t97,11.94011,-1.9176543,-2.9124305,-0.19987643,-2.2526333,-3.898726,10.300564,28.559788,48.242317,-6.2330637,10.201254,-3.4663255,6.0661325,24.650267
t72,11.686731,-1.8570846,-2.8776357,-0.17635491,-2.2576902,-3.9282289,10.741145,29.530933,49.180923,-6.3487887,10.137924,-3.6171398,5.622768,24.897394
t73,11.629406,-1.8141178,-2.8716593,-0.16450761,-2.2345357,-3.8995588,10.630766,29.502169,49.112366,-6.3264084,10.035596,-3.5898578,5.8263474,24.797321
t16,9.181107,-1.5661454,-2.3297038,0.22340356,-1.9700333,-3.3861783,9.621869,26.522528,42.05309,-5.448769,10.251082,-3.1060145,5.198989,20.966787
t28,5.4822583,-1.4569167,-2.4509788,4.0178585,-1.9417521,-3.650463,10.304177,33.56633,45.65204,-5.9839563,13.392053,-3.725264,8.883639,21.263653
t33,7.4892874,-1.6287043,-2.6749704,3.5762465,-2.089216,-4.0372725,11.984181,36.08125,49.72108,-6.4548287,14.192958,-3.9702783,9.683877,22.539715
t62,6.4798403,-1.6462096,-2.6405873,3.9197767,-2.1079836,-3.9805667,11.605937,35.787567,49.520267,-6.4026794,13.989886,-3.9760654,9.6398535,22.716269
t63,5.3645496,-1.5687212,-2.4233496,4.0985184,-2.0096545,-3.7717068,10.745264,34.0111,46.323444,-6.01732,13.751672,-3.7335827,9.181166,21.830404
t58,6.563117,-1.6609753,-2.5911763,3.927066,-2.1049507,-4.0127854,11.659848,35.814564,49.647644,-6.417971,14.163714,-3.9492996,9.637172,22.72522
t113,6.180884,-1.6587412,-2.5632308,4.2535653,-2.1478322,-4.0776997,11.880649,36.015656,49.639877,-6.370731,14.322422,-3.9591763,9.602042,22.958029
t114,6.2376623,-1.6554778,-2.577768,4.2194433,-2.1454287,-4.0696454,11.881652,36.022346,49.589584,-6.362574,14.267905,-3.962291,9.627188,22.90316
t48,6.5080004,-1.6658255,-2.6400175,4.1390543,-2.09964,-4.0919094,11.462174,36.199383,49.99653,-6.466691,14.238816,-3.9511845,9.900021,22.916763
t20,2.133235,-1.1916564,-1.8200487,5.0878425,-1.7184616,-3.1577718,8.936109,29.83966,37.761448,-5.177029,13.095423,-3.2162495,7.1905255,19.71517
t27,4.655506,-1.3878685,-2.3511367,4.989197,-1.9391956,-3.7101643,10.80378,34.640907,45.717762,-6.1582484,14.58968,-3.8158212,8.500426,21.879818
t61,6.298581,-1.4627821,-2.5815332,5.33056,-1.9831294,-4.0857725,11.971183,36.85283,50.22129,-6.7079377,14.841657,-4.0666385,9.57324,22.586708
t84,6.236643,-1.4663851,-2.543143,5.214224,-1.9647045,-4.0577636,11.6737175,36.61772,50.084774,-6.6915603,14.792587,-4.0269485,9.542488,22.710825
t85,6.181572,-1.4912494,-2.5944655,5.1758614,-1.9911126,-4.041263,11.644143,36.660515,49.90698,-6.6880465,14.871444,-4.0374193,9.487778,22.801386
t25,3.441154,-1.2954248,-2.1108322,5.0847616,-1.8078072,-3.5069091,10.034175,32.41665,42.429638,-5.734775,13.47992,-3.5370297,8.092069,20.883364
t30,5.1665087,-1.3572733,-2.5702357,6.0151806,-1.9757847,-3.9882927,11.37363,37.782143,49.932156,-6.7011733,15.534225,-4.0764723,9.72862,22.7414
t54,3.0761642,-1.24795,-2.1316488,6.4946666,-1.8992418,-3.6853878,9.986187,35.42223,44.509335,-6.0865355,15.3725195,-3.6727204,8.372834,22.20385
t55,4.902816,-1.3441786,-2.4830568,6.450882,-2.0143237,-4.0083146,10.86774,38.35746,49.776287,-6.6861053,16.102411,-4.0275292,9.20704,23.172565
t36,3.9104757,-1.2903115,-2.301903,6.196726,-1.9366913,-3.8144758,10.631212,36.12862,46.36308,-6.320062,15.283154,-3.8155022,8.760421,22.64576
t68,4.449723,-1.2539409,-2.4456124,7.173767,-1.9064678,-4.115572,10.990681,39.31098,49.924946,-6.814721,16.45106,-3.9801483,9.719013,23.157196
t69,4.3756647,-1.2767105,-2.4255662,7.091841,-1.9199486,-4.137157,11.0386505,39.079437,49.71558,-6.8068795,16.444954,-3.968961,9.551263,23.490694
t45,2.9413614,-1.2052463,-2.1431496,6.79226,-1.8495858,-3.746156,10.109594,35.970356,44.72152,-6.1860275,15.643508,-3.680718,8.638471,22.31799
t98,4.2031593,-1.2176468,-2.5453575,7.045417,-1.9458485,-4.065395,11.232673,39.221863,49.418854,-6.809678,16.192024,-4.101411,9.609518,23.533028
t130,4.130069,-1.2156234,-2.5011547,7.137664,-1.9310372,-4.060701,11.164054,39.313816,49.376293,-6.822325,16.463451,-4.0852365,9.560872,23.627388
t141,4.063908,-1.223243,-2.4842727,7.183351,-1.9353994,-4.0721707,11.152178,39.35335,49.354008,-6.8232493,16.536974,-4.079168,9.5124855,23.720375
t142,4.0636597,-1.2234901,-2.484239,7.184765,-1.9353405,-4.0725822,11.15018,39.35432,49.35304,-6.823196,16.538282,-4.078588,9.512963,23.722412
t81,3.8737588,-1.2139268,-2.4021292,6.9909825,-1.9205831,-3.9381948,10.782529,38.20951,48.038414,-6.6138353,16.264046,-3.9608033,9.264052,23.12511
t24,4.2311244,-1.2741771,-2.3746824,5.3737803,-1.9216042,-3.6063511,10.510851,34.79474,44.917095,-6.0695915,14.348574,-3.8384442,8.348412,21.421986
t51,5.317138,-1.4028033,-2.6131208,5.5601315,-1.9453194,-3.9898973,11.78806,38.05283,49.841736,-6.6751313,14.952002,-4.093538,9.950366,22.361462
t70,5.1683183,-1.4553969,-2.5833998,5.586277,-1.9972321,-3.9732854,11.696015,37.99255,49.70146,-6.6476083,15.256317,-4.108627,9.649105,22.71291
t71,5.365205,-1.4486676,-2.571726,5.5223193,-1.9609883,-3.9930425,11.83883,38.107147,49.565376,-6.6720576,15.209938,-4.0889297,9.8454485,22.604023
t31,5.2387476,-1.3641845,-2.5772617,5.6137676,-2.0009801,-3.9239488,11.684866,38.224304,49.777794,-6.6738257,15.225961,-4.153343,9.5649805,22.666979
t56,13.374914,-1.3082303,-2.8973951,0.4685541,-1.891063,-3.7901142,13.97812,28.614807,52.82645,-6.365302,9.940094,-3.7714336,8.85139,17.68903
t111,13.30507,-1.3129944,-2.812411,0.464969,-1.8644336,-3.8680317,14.215341,28.466557,52.966877,-6.385103,9.810548,-3.743071,8.858571,17.738762
t112,13.207588,-1.3183053,-2.8114424,0.5292157,-1.8798964,-3.869114,14.3308115,28.4877,53.071526,-6.397683,9.848029,-3.7725408,8.795909,17.728506
