"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141","c142","c143","c144","c145","c146","c147","c148","c149","c150","c151","c152","c153","c154","c155","c156","c157","c158","c159","c160","c161","c162","c163","c164","c165","c166"
"t11",-0.0574249321680265,-0.00398893563982819,-0.0294255123065186,4.82631551257136e-05,0.0583246936618345,-0.086257116461208,-0.124525759124106,-0.00631443188352013,-0.0482435523580341,-0.0148002655020251,-0.00455400774970356,0.000146954131678319,0.000430311180007758,-0.00823937834356465,-0.00327892188025608,-0.00342560864612344,0.0278119978282665,-0.00833958962765219,-0.00782970681593917,-0.135719269453756,-0.0104590244318412,5.49191131975508e-05,-0.02637946169021,-0.0730459452045815,-0.00597788213510914,0.00499776780968378,-0.0182266052652913,0.00487425190539144,0.0187372566895733,0.00714598125022896,-0.0020010969519339,0.0131615448436978,0.000382863496351038,-0.00683684908843263,0.000579314429724872,0.000362857914560638,-0.0254793255446436,-0.0019348689172321,-0.0112739811168824,0.0464893561704298,-0.0406848484130796,-0.311877388201507,0.453805066445869,0.00413606966633441,0.0206227198723274,-0.137447668287317,-0.0236770796764954,-0.0378393316120005,0.0439716852052544,0.109995493538009,0.0115116525942363,-0.000137888636257366,-0.04769988781589,9.56782635283018e-05,-0.00254940126836258,-0.0132287717258988,-0.00435474605904025,0.00582610343859262,0.00123831400734464,-0.00251285972642965,0.00523927202184587,-0.000550566692947756,-0.00154791686639535,-0.000401753830437931,-6.99781749633161e-05,-1.61497821009906e-05,8.51310427160923e-07,-1.2941804257874e-05,0.0180138007978361,-0.00560317012148596,-0.00166117023114938,-0.000181967361016684,0.00655659309763991,3.76563995735008e-06,3.80849175323809e-06,-0.00276836186371041,0.0221350689782775,-1.02097934517587e-14,1.16229505517906e-09,-0.0107077156108542,0.114792216410119,-6.70002626216854e-06,0.000486424115342575,0.0408633256071772,-3.46254171533112e-06,-2.3259943821667e-06,-0.000123752725908803,0.000109503585640374,-3.00748427085972e-15,-8.29702230115727e-07,0.00037918516955196,-0.00184461202936183,0.000458041919793918,3.40473190918009e-08,-8.11691215357605e-07,2.48942710083123e-05,0.000216087923513137,-2.77457396872255e-15,-2.63481665326193e-15,5.46209098696442e-06,0.0113277335295652,7.86273292482875e-07,0.0238393576277377,0.00092283759621147,-4.72302789564693e-15,-8.40612835241066e-08,6.19042657256999e-15,0.0185999261942132,5.03013309350457e-06,-0.000738091424886976,5.72427337863362e-15,-5.35699188158288e-14,1.5909953141894e-05,5.24340618962646e-05,2.49930696746073e-15,1.23597257730218e-05,0.000125117231860681,-0.00564902192669421,-6.38369318347983e-06,-0.00019013251987194,3.91318413145406e-07,5.16401978662528e-16,6.57335094445731e-08,-0.000128106537900946,-7.83335121692166e-06,1.21579398769899e-07,2.39301275844079e-07,-0.000147684885379299,2.03730345924776e-11,6.24532529928614e-15,-3.92631576304489e-07,-1.78808324403938e-14,-1.1807191656196e-15,-8.58815472589883e-15,5.1620867578517e-07,-1.6892044896428e-05,-2.20921693722372e-14,3.9445703096509e-15,-1.36441419754405e-14,-3.84901634512854e-07,-7.90246688476545e-10,3.25300055994631e-14,3.83153911029868e-05,-7.5144928704925e-08,-8.49373918271545e-08,8.64537662168156e-14,0.755948306658397,1.91960651782594e-13,4.29068394472035e-06,1.97885127831034e-13,8.24614634490608e-14,-3.07264789902369e-15,-8.89490213756562e-14,2.62906997132053e-14,3.50449303384694e-05,1.34178749789021e-14,-6.59851702384916e-15,-5.59659949741886e-14,-2.91763182259268e-13,6.44738164093088e-16,-2.85463978755174e-15,-6.39118279851535e-10,1.07475483095671e-08,-1.45178951532286e-10,-4.64636959852363e-14,-0.0776150525706069
"t12",-0.057491303972068,-0.0040076669220055,-0.0295729732555759,4.8582859889685e-05,0.0588334669624697,-0.0872610588339796,-0.126106361966281,-0.0063977341690567,-0.0488927018584081,-0.0150339426277517,-0.00463058648544359,0.000150333002279982,0.000440275283376946,-0.00851106057001317,-0.00338849666429547,-0.00355503547629314,0.0288878113539944,-0.00866360944526495,-0.00815171020831123,-0.141559451346872,-0.0109552006162786,5.75330257989028e-05,-0.0277920165940462,-0.0770431460065657,-0.00631235807460023,0.00528851521246468,-0.019457061942079,0.00520528262040927,0.020107501423517,0.00775613367061035,-0.00217249046250553,0.0142993633577287,0.000416135313779539,-0.0075019132819655,0.000638995604752473,0.000400483643431765,-0.0286240837954791,-0.00217537242136549,-0.0127957598130368,0.0528632092934799,-0.046271656431045,-0.359451739860137,0.523374233824283,0.00482160814911965,0.0240894255369929,-0.161742362868269,-0.0278676072060726,-0.0447100291021723,0.0521472800301383,0.130631459399561,0.0136857874176524,-0.000163942377531121,-0.0574561613695189,0.000116895118887407,-0.0031256983262927,-0.0163561568678711,-0.00542414200679897,0.00728230123704403,0.0015513726111183,-0.00320060622164914,0.00669269831928604,-0.000706335668846366,-0.00198759926271014,-0.000516944476508598,-9.05342286469322e-05,-2.1328491775468e-05,1.14285155408546e-06,-1.7384528544493e-05,0.0248691150288841,-0.00773682291693401,-0.00229827679301525,-0.000253571695090528,0.00929180419204317,5.40590013441443e-06,5.50894891344751e-06,-0.00405435917376133,0.0327688688522964,-2.00339791050632e-14,1.73646093506086e-09,-0.0161507548022089,0.17380661556574,-1.02320892886724e-05,0.000766752394931584,0.0648432025775311,-5.52123939936711e-06,-3.71572330898707e-06,-0.000198659766117893,0.000176898419875702,1.38129974942439e-15,-1.42768463589996e-06,0.00065325828458851,-0.00332869958658047,0.000830840020837772,6.29262348453532e-08,-1.55118666398702e-06,4.82291296093881e-05,0.000419134137815706,-7.20600955005877e-16,-3.79269741936845e-15,1.09253119462839e-05,0.0233197019860072,1.62915929901255e-06,0.050249020479451,0.00195451094808441,-8.29828989843543e-15,-1.91525932464482e-07,-8.30282849643811e-15,0.0459080572815926,1.2862626482814e-05,-0.00200152369424012,-5.85948676894309e-15,-1.07514182840046e-14,4.60683551699477e-05,0.000172350488431415,-1.62970155845339e-15,4.1383680819465e-05,0.000446410307092803,-0.0207256688318573,-2.5860249386775e-05,-0.000966151781585187,2.01396883611931e-06,-3.04400322476226e-15,9.39312225094746e-07,-0.00230753892173045,-0.000165858689279338,5.67170258681774e-06,-4.79903241682407e-06,0.00200080950123874,-2.49446350353559e-10,-2.79900231652603e-15,3.43645262106855e-06,1.3907968603271e-14,3.98043428156659e-15,5.00259522390275e-15,-2.11065997627161e-06,6.44117314733823e-05,1.63159249175118e-14,-2.9871392786219e-15,1.25437317856972e-14,6.55752312983338e-07,1.0626601851362e-09,-2.63946477023395e-14,-4.55869016306765e-05,7.73452049922451e-08,8.72296467311571e-08,-7.5044790905652e-14,-0.653087261251377,-1.67197874175116e-13,-3.02672788619704e-06,-1.75299138367438e-13,-7.19271266825463e-14,1.60825116950452e-15,8.11302834195271e-14,-2.27903392854815e-14,-8.93272215595397e-06,-1.46679209381166e-14,8.62735668324706e-15,6.03477914309882e-14,5.70587272867888e-14,1.77670569103309e-15,2.41708066197499e-15,-1.71544952456854e-12,2.21977895027892e-10,-2.41898131085741e-11,-3.8109626324339e-14,-0.0776150525706496
"t40",-0.0595476737707627,-0.00470277939736823,-0.0351427367814063,6.18644384625529e-05,0.0831030896507327,-0.147430208901321,-0.230433078731309,-0.0121723750701355,-0.0951157188562802,-0.0369141609752979,-0.0129458067073608,0.00673557536201373,0.0350950570336582,0.0126842540973085,0.00480076312724836,0.00338392882724823,-0.0258323141575118,0.00766117119224385,0.00637160130569339,0.104273759635922,0.0103836051549479,-5.64634971730588e-05,-0.00411836665480997,-0.00556539227266055,-0.000195847135002055,-1.20255649194581e-05,-0.000169992639977056,5.26801654797205e-05,0.000584417499208251,0.000536449394263326,-0.000151882211671402,0.00103141072987418,3.05287868771859e-05,-0.000734169351240566,6.94844559810985e-05,4.4015826951569e-05,-0.00390236402403784,-0.000298497042535067,-0.00187483545051721,0.00782766689793813,-0.00685870826500579,-0.0564336499120972,0.0823495138106203,0.000780725496342637,0.00391654742095069,-0.0266099447062804,-0.00458595304717692,-0.00738999340004741,0.00864614579950261,0.0216793613459229,0.00227265600498163,-2.7225235390042e-05,-0.00955483567754469,1.92372451762802e-05,-0.00051210202615395,-0.00264313287180771,-0.000862808980475217,0.00114826140268175,0.000243104858592458,-0.000473756969126666,0.000978281527802399,-0.000101182749953421,-0.000283488437703626,-7.29472148237825e-05,-1.23908577393865e-05,-2.48886460578963e-06,1.08242891468188e-07,-1.62997219146653e-06,0.0009333728235242,-0.000286840433481766,-7.27057517028789e-05,-2.46348307016517e-06,-0.000557203466155957,-7.66757259624159e-07,-1.15602232375694e-06,0.00154476285633022,-0.0215716146688497,1.11053906288799e-13,-2.00084193954564e-09,0.0447302927622318,-0.890720570971665,-8.62662249440371e-05,0.00127568476635276,0.269233512746193,2.56849733969373e-06,4.89060415691289e-08,-7.17506069050874e-05,8.51523631294509e-05,2.10809614646318e-14,-6.58449994599578e-07,0.000300368634716353,-0.00138867092311343,0.000343577552995416,2.52722461782934e-08,-5.9631106559126e-07,1.82563916839369e-05,0.000158454382495648,1.27371086221599e-15,3.24171793036703e-15,4.00612243727497e-06,0.00834272691026757,5.79869170615482e-07,0.0176564838529292,0.000684418448484933,-4.18182488083102e-15,-6.4078200212299e-08,-1.59063624503984e-15,0.0147655081249182,4.07528542737239e-06,-0.000620022884826289,-5.52780494649342e-16,1.47644329685667e-13,1.395594433519e-05,5.03219304434303e-05,2.80036377813536e-15,1.20248467114156e-05,0.00012769037967295,-0.00588984824194974,-7.19292805472639e-06,-0.000257822498693949,5.36322927659589e-07,-9.33231746314881e-15,2.1102305126187e-07,0.0476422512353344,-4.53558547409153e-05,1.37923240133168e-06,-1.07892300968316e-06,0.000440379993919478,-5.45322556381191e-11,7.55615292679426e-16,7.30286517159032e-07,-3.43907568243652e-16,1.67692001250903e-15,-6.58024277207878e-15,-3.99839348862813e-07,1.20058709014008e-05,4.34682685874918e-15,-1.2811026290812e-15,2.86846850401451e-15,8.65167655770261e-08,1.12836541950185e-10,-3.21407246351279e-15,-4.11885564128966e-06,5.33707192589869e-09,5.98836147452504e-09,-4.5106732518406e-15,-0.0253539686824149,-8.0351677253806e-15,9.85002659513455e-09,-8.23447044238398e-15,-1.6061790756555e-15,3.320024301325e-15,3.76654118668305e-15,-3.79724173764567e-16,3.62760524556255e-06,-1.83435209696428e-15,-3.35095938903471e-16,-2.41376597989859e-14,-3.51268962241743e-14,2.15385942392686e-15,-9.17076231477845e-17,-1.02848470069223e-10,1.77252694000576e-09,-2.86798139369997e-11,-4.06271231552407e-14,-0.0776150525706359
"t118",-0.0606967650637573,-0.00509424367654912,-0.0382818899975987,6.93817458501645e-05,0.09692452210007,-0.182040356963935,-0.290688536667705,-0.0155143759982836,-0.121896020722507,-0.0497252913420659,-0.0178396737815882,0.0107685879537996,0.056346318070328,0.0273242244054905,0.0105037761475059,0.00874894637103639,-0.0693829018601111,0.0207307116644292,0.0191319087646283,0.344772356404306,0.0448039291375874,-0.000246282626866047,-0.0307226696702742,-0.0482715981961977,-0.00204760164119264,-0.000199838470858331,0.00192307914266763,-0.000555485546988724,-0.00329041694510031,-0.00144400315200905,0.000404267219553495,-0.00265600094916453,-7.71961046491258e-05,0.00131361782540529,-0.000107039897695144,-6.67209511408875e-05,0.00402914012260222,0.000303905329670098,0.00163214045671085,-0.00662394813060883,0.00578756175439345,0.0396990703361273,-0.0574535814120498,-0.000480126128453907,-0.0023557959304478,0.0148138039227798,0.0025479530621575,0.00395034446001157,-0.0044615942128161,-0.0110394677229,-0.00114596187657951,1.37190772712175e-05,0.00429487156889479,-7.72660719592954e-06,0.000200361263195824,0.00097346151363486,0.000302091640849083,-0.000392784285324814,-8.19227837308678e-05,0.000144049212999462,-0.000292361170111291,2.94897474824458e-05,8.22080840694022e-05,2.09041047472464e-05,3.4437763356926e-06,6.20020096547207e-07,-2.48690644429381e-08,3.73391123203138e-07,-0.000188629665353867,5.79257024177177e-05,1.45560559904546e-05,4.78157408709011e-07,0.000100810802157285,1.31710566884723e-07,1.92770234062102e-07,-0.000245630351632778,0.00329434991567508,-1.43892833421316e-14,2.95474542852695e-10,-0.00638154702719064,0.125355798898705,1.17771748327725e-05,-0.000156213125996889,-0.0322416508239704,-3.02649511806291e-07,-5.72786238460027e-09,8.26886043402464e-06,-9.61185577962288e-06,2.80914582194016e-16,6.07097669311575e-08,-2.75891631088759e-05,0.000110240085890016,-2.68349145908079e-05,-1.86036703389055e-09,3.94383871951907e-08,-1.15484966892279e-06,-9.98468379760751e-06,1.34580177005192e-15,-2.75428363505948e-15,-2.27834056166829e-07,-0.000429372295517103,-2.91632436369069e-08,-0.000834247151583305,-3.17667518770485e-05,-2.16685178297829e-16,2.20508882328957e-09,-4.44221030509765e-15,-0.000330993758241545,-7.07486939911464e-08,5.69296724402363e-06,-1.06978433426357e-14,-5.11422608406355e-15,-2.91158024813966e-09,8.67495838044072e-07,-1.81967974991636e-14,2.38573142018096e-07,3.70211409514915e-06,-0.000195157452928191,-3.49877394221922e-07,-2.35425600309549e-05,5.04822425829414e-08,2.97405875327184e-13,3.06140607852744e-07,-0.829260792170388,9.71903964754852e-05,-8.2709220466251e-07,2.3531345405479e-07,-8.04005345437613e-05,9.48606642537111e-12,6.68154514504085e-15,-1.0550352078048e-07,2.64157522998531e-14,6.51816325469451e-14,-6.66199351830626e-15,3.53572051412689e-08,-1.0095265279379e-06,-1.30430328649354e-15,-6.99575458713718e-15,1.32149410421784e-14,-3.70786820735639e-09,-3.75887802634749e-12,3.1860795338434e-15,1.19276868266855e-07,-1.2807963896804e-10,-1.43283538219549e-10,7.5209468795268e-15,0.000468107152532982,9.14071330006695e-15,-1.24641280556083e-10,2.15361165235569e-14,1.92783800020624e-15,-6.83837935287955e-15,-1.52794172653564e-15,3.91071309598505e-15,2.89482399861624e-08,3.00857916092456e-15,1.12094207433277e-15,6.13895117110388e-14,-6.76540060016154e-15,-3.73712464520416e-15,-3.74308819199496e-15,-2.52736507396694e-12,4.60582071749055e-11,-1.14234383242257e-12,-4.58235448706885e-14,-0.0776150525706387
"t157",-0.0607451666703482,-0.00511077896217434,-0.038414519511184,6.96997569147646e-05,0.097510189204371,-0.183510287876976,-0.293249771149648,-0.0156564876709421,-0.123035032964243,-0.0502711684214793,-0.0180483672870409,0.0109414035685824,0.0572570557164761,0.0279564391161173,0.0107501407703344,0.00898149418304622,-0.071271923930151,0.0212976827319449,0.0196864370225456,0.355239137538618,0.0463070329515757,-0.000254572844988432,-0.0318899109620237,-0.0501469816520373,-0.00212899542835669,-0.000208107814211591,0.00201589372546248,-0.000582462175989439,-0.00346297518295839,-0.00153301755358444,0.000429269179537149,-0.0028218699698821,-8.20434862518575e-05,0.00140648192851944,-0.000115079340431419,-7.17667545302519e-05,0.00439585479982765,0.000331775452778195,0.00179566496465245,-0.00729884748823964,0.00637824327151573,0.0442391442675914,-0.0640597111833418,-0.000540241716338556,-0.00265535783457017,0.0168044509014475,0.00289083430184905,0.00449718696994477,-0.00509562126260675,-0.0126239780157672,-0.00131166655385335,1.57038172092994e-05,0.00497365026807963,-9.06412881672758e-06,0.000235808332947961,0.00115469319346589,0.000360836033462748,-0.000470731009085654,-9.83951618420688e-05,0.000175808316818668,-0.000357844882320069,3.62492106114211e-05,0.00010113926903574,2.57713048489216e-05,4.26886214490965e-06,7.84945445130257e-07,-3.20326928951119e-08,4.81263353138116e-07,-0.000250523652276154,7.69472056131137e-05,1.93789505598072e-05,6.41781835335676e-07,0.00013796676077554,1.83035792138203e-07,2.70347613877131e-07,-0.000349767690046933,0.0047548888508465,-2.40650612908679e-14,4.31483657986309e-10,-0.00943530183542258,0.186275469104465,1.77020198561517e-05,-0.000245313873177385,-0.0511176590606319,-4.83234511305607e-07,-9.16999978963403e-09,1.33334380658837e-05,-1.56451887644161e-05,-6.75653473061567e-15,1.0931772474084e-07,-4.97814255231527e-05,0.000216312524128995,-5.31798381446417e-05,-3.82580877916903e-09,8.70367504332541e-08,-2.62806608187715e-06,-2.27834284297853e-05,-3.11303336841472e-15,-1.64620220893376e-16,-5.59625823945474e-07,-0.00113715226515221,-7.86285860874593e-08,-0.00236264902027385,-9.12571756245801e-05,3.21279354837613e-16,8.14653649983427e-09,2.60855267411164e-15,-0.00180534603052991,-4.91657309494836e-07,7.35123995151658e-05,5.5960561630127e-15,-2.25830868790342e-14,-1.63353445407122e-06,-5.84882186175039e-06,6.17061543038871e-15,-1.39874976141373e-06,-1.4944570873074e-05,0.000692309013244248,8.65155730577096e-07,3.41637078625761e-05,-7.15864280753524e-08,-1.39613686506453e-13,-1.61836855104105e-07,0.393730959149847,-4.33768531098278e-05,3.03530259965531e-07,-4.74508304617979e-08,1.2763754341697e-05,-1.38064136776306e-12,-2.0167141580983e-15,1.01779031795248e-08,-7.0049390735427e-15,-2.66461531870758e-14,-1.52903633316056e-14,1.6292013871834e-09,-6.12797654035366e-08,-4.16586381433875e-15,-8.11613828869685e-16,-7.54370765033045e-16,-8.55056990038295e-10,-1.04236843520686e-12,-1.26883077330319e-14,3.56092236566727e-08,-4.1425676637599e-11,-4.63893533730739e-11,-1.10234742114131e-14,0.000164414572241145,-1.04170845579965e-14,-4.74316400017916e-11,-8.77056134745205e-15,1.30466060082254e-14,1.03483070689603e-14,2.98284530626126e-14,-5.93679030443787e-17,1.38632598473927e-08,-5.21231378626766e-14,-2.82727259818977e-14,0.707106781186525,-4.21184896971191e-14,1.77382091549588e-14,2.30353147160015e-15,-1.40124583041404e-12,2.55432834109314e-11,-6.7664292508954e-13,-5.40207176620054e-14,-0.0776150525706375
"t158",-0.0607451666703481,-0.00511077896217449,-0.038414519511184,6.96997569148683e-05,0.0975101892043713,-0.183510287876976,-0.293249771149647,-0.0156564876709425,-0.123035032964242,-0.0502711684214786,-0.0180483672870408,0.0109414035685826,0.0572570557164766,0.0279564391161177,0.0107501407703344,0.00898149418304627,-0.0712719239301521,0.021297682731945,0.0196864370225464,0.355239137538621,0.0463070329515765,-0.000254572844989068,-0.031889910962024,-0.0501469816520382,-0.00212899542835685,-0.000208107814210952,0.00201589372546267,-0.000582462175988942,-0.00346297518295598,-0.00153301755358407,0.000429269179535666,-0.00282186996988243,-8.20434862524657e-05,0.00140648192852033,-0.000115079340431221,-7.17667545281113e-05,0.00439585479982932,0.000331775452777693,0.00179566496465075,-0.00729884748824101,0.00637824327151691,0.0442391442675893,-0.064059711183337,-0.000540241716338014,-0.00265535783456447,0.016804450901447,0.0028908343018485,0.00449718696994535,-0.00509562126260411,-0.0126239780157656,-0.00131166655385031,1.57038172136324e-05,0.00497365026807533,-9.06412881700462e-06,0.00023580833294594,0.0011546931934646,0.000360836033463362,-0.000470731009085508,-9.83951618389232e-05,0.000175808316823487,-0.000357844882320545,3.62492106119813e-05,0.00010113926903508,2.57713048501188e-05,4.26886214634646e-06,7.84945442053959e-07,-3.20326893841381e-08,4.8126335231036e-07,-0.000250523652270732,7.69472056164188e-05,1.93789505584003e-05,6.41781834337915e-07,0.000137966760780321,1.83035793468859e-07,2.70347620170724e-07,-0.000349767690055571,0.0047548888508531,-2.35844336386346e-14,4.31483570962303e-10,-0.00943530183542736,0.186275469104501,1.77020198517e-05,-0.000245313873166155,-0.0511176590606344,-4.83234512282316e-07,-9.17000183163455e-09,1.3333438060654e-05,-1.56451887621265e-05,-4.24728827653402e-15,1.09317742069444e-07,-4.97814255139954e-05,0.000216312524138226,-5.31798381356645e-05,-3.82580776085418e-09,8.70367428400235e-08,-2.62806609361249e-06,-2.27834284423987e-05,6.68874372891817e-16,3.07939804120552e-16,-5.59625824388927e-07,-0.00113715226515252,-7.86285943317694e-08,-0.00236264902025233,-9.12571756254037e-05,1.18894033125018e-15,8.1465288288876e-09,1.92566510342021e-15,-0.00180534603052245,-4.91657292436269e-07,7.35123995262642e-05,4.54530967436277e-15,-4.98005601397466e-14,-1.63353444632216e-06,-5.84882185883189e-06,1.03786375912858e-14,-1.39874975025313e-06,-1.49445708595268e-05,0.00069230901322568,8.65155725877418e-07,3.41637078692288e-05,-7.15864108851004e-08,-1.45890567099163e-13,-1.61836846765875e-07,0.393730959149748,-4.33768530967699e-05,3.03530273054296e-07,-4.74508391011126e-08,1.27637543052848e-05,-1.38993738772628e-12,-3.75323866589246e-15,1.01778982364727e-08,-1.7053532769288e-14,-3.35743663232808e-14,2.38764483493145e-14,1.62919129065373e-09,-6.12797567833492e-08,4.48791482642275e-15,8.38084229069764e-15,-1.11618383379663e-14,-8.5500243441302e-10,-1.04818652355168e-12,1.06820166691501e-14,3.56092047688442e-08,-4.13952790787714e-11,-4.63733393347947e-11,3.96113774641134e-15,0.000164414572127097,3.60098409769838e-15,-4.73783585174103e-11,-1.16044783810765e-14,-1.35729398023327e-14,-6.20204996252211e-15,-2.84917777152988e-14,-2.40327521572204e-15,1.38632436822839e-08,4.78051935943743e-14,2.99521009351895e-14,-0.707106781186571,5.76700740526586e-14,-1.11157134630304e-14,7.33458766078171e-16,-1.36481417975887e-12,2.5482521456277e-11,-7.02984195069169e-13,-2.77227907760237e-14,-0.0776150525706258
"t104",-0.0597285367969143,-0.00474669388848268,-0.0354813129545391,6.2502806269841e-05,0.0838330994009239,-0.147547306027863,-0.229465609782914,-0.0120868652912066,-0.0942936262100087,-0.0359049195065405,-0.0124482272603003,0.00565551280973476,0.0292937706206909,0.00228754144992168,0.000590633980296835,-0.00240904608766856,0.0250964293675837,-0.00785859347097408,-0.0122775699710616,-0.317967240834469,-0.0875798985176515,0.000494316562703317,0.208223304109973,0.473149029638599,0.0344406683802755,-0.0297904871177064,0.0100350611611685,-0.00281286324977094,-0.0125249198817683,-0.0039157127271106,0.0010908646579226,-0.00706403281921217,-0.000203694426040558,0.00299822610083054,-0.00023018129189738,-0.000142576042865526,0.00744650927031326,0.000558774481835907,0.00283339764677323,-0.0113803419832273,0.00993304855427716,0.0637068193073037,-0.0919141114922642,-0.00073221833836797,-0.00356207787825441,0.0217283128756392,0.00373428758275056,0.00570049800166788,-0.00634620143886111,-0.0156168220822542,-0.00161452606299534,1.93233310041539e-05,0.00576011852741372,-9.8407359550213e-06,0.000251980467186395,0.001187943726095,0.000359057231067206,-0.000461040059520389,-9.5373917826832e-05,0.000158001433980232,-0.000317288721754166,3.1502860710333e-05,8.75376919189414e-05,2.20892907153394e-05,3.56610318024374e-06,5.9342384695712e-07,-2.22858523360417e-08,3.33759713852826e-07,-0.000149680213457838,4.59289312148166e-05,1.14364850718386e-05,3.63185276356485e-07,7.04014533915678e-05,8.57972532384975e-08,1.20257699973199e-07,-0.0001421067702299,0.0017755118717525,-5.38669193084047e-15,1.49289918387236e-10,-0.00299783190619885,0.0571026088314732,4.98522767710043e-06,-4.72416794313428e-05,-0.00891473130367621,-7.7914509037396e-08,-1.43340889311932e-09,1.90969785847506e-06,-1.97835644516161e-06,-7.22890888159296e-15,-3.5980299657162e-09,1.78278352339576e-06,-3.10082053440658e-05,8.23528891655048e-06,7.4924502909079e-10,-2.31544452829644e-08,7.71718294124175e-07,6.74389404542066e-06,-2.83318390143144e-15,-1.36784486498456e-14,1.99086009998548e-07,0.000465026372346072,3.30656089865764e-08,0.00106458580219633,4.1871104693684e-05,1.25737465674254e-14,-4.68991716820292e-09,2.17487456025332e-14,0.00123752581667122,3.58019386448584e-07,-5.81768254627912e-05,-9.91017355346435e-14,0.707106781186541,1.39026034467809e-06,5.4726576805998e-06,-7.48782728627088e-14,1.32153892461748e-06,1.45002513114467e-05,-0.000677534915690449,-8.61238520063903e-07,-3.30202158766729e-05,6.8899467464348e-08,-6.73774332211476e-15,3.30635831541549e-08,-0.000838996269926166,-5.69425105725065e-06,1.96505661828949e-07,-1.64376705987496e-07,6.80841487369076e-05,-8.46143319786494e-12,1.33880020745399e-14,1.15383762637073e-07,-2.24808404698543e-15,9.70250032984578e-15,-1.53689674557669e-14,-6.67245646626935e-08,2.01591564238747e-06,-2.56995440665762e-15,5.29348893031877e-15,9.4447673009036e-16,1.57783231255047e-08,2.11320197631402e-11,-2.04122084749378e-15,-7.82101171374003e-07,1.02988256539454e-09,1.15585915225448e-09,-1.2844296786594e-15,-0.0049864688032606,-8.5180588556865e-16,1.97850572078478e-09,-3.36698646046571e-15,-2.61252812389702e-15,-6.50053177870083e-16,1.56279598503816e-15,-2.13647823152119e-15,7.91321614134443e-07,-2.68011597188048e-15,9.11464858481901e-16,-1.39749323224692e-14,-8.1025708215335e-15,2.05315566241623e-15,-1.55844295336839e-15,-2.41019536110013e-11,4.18042953886764e-10,-7.18002868183294e-12,-4.06798166716159e-14,-0.077615052570617
