"accepted_species","sorted"
"t12",0.248990464806101
"t27",-0.662113587029445
"t28",0.680639583077652
"t23",2.42412936116945
"t61",0.246657859290684
"t83",2.04526942548332
"t84",2.20965210381742
"t62",0.909261557889581
"t10",-0.651491500064066
"t35",0.440612815581525
"t36",0.208952242738927
"t92",-0.459724228635628
"t93",NA
"t59",-1.20763272567787
"t77",NA
"t78",1.65970827585789
"t73",NA
"t79",0.170411455174736
"t80",0.0936512156219943
"t33",0.00166264268562878
"t41",-0.754306353179783
"t97",NA
"t98",NA
"t74",0.472263040232286
"t75",0.291354485849607
"t25",-0.38981307965491
"t26",-0.582471521835102
"t13",-0.426365615665125
"t57",-0.815591843266986
"t58",NA
"t17",-0.477020055754903
"t18",-1.42858462749742
"t5",-0.267025512088947
"t2",NA
"t21",0.506765642268235
"t53",1.69250198955266
"t54",0.856030029117617
"t1",NA
"t31",-0.753449461617917
"t51",-0.548884693048645
"t52",-1.02558453869559
"t19",NA
"t48",-0.702673878698222
"t88",0.202311235250272
"t89",-0.0267368542715695
"t87",-0.641035522168152
"t15",-0.0579156016826096
"t6",-0.414693970713075
"t30",-0.353715211751789
"t55",NA
"t65",-0.633351283265584
"t66",-0.466320776598293
"t69",-1.25102807376347
"t70",-0.146345503444713
"t9",-0.277942891927216
"t39",-1.54139228748123
"t60",-1.84578578756481
"t85",-0.502003015121132
"t86",-0.8324100948651
"t76",0.02073877474554
"t29",-0.653194101533137
"t90",-1.69225298034023
"t91",-1.7937538774854
"t99",-1.47758803818795
"t100",-1.46246338269514
"t96",-1.57783436060581
"t94",-0.823656875467937
"t95",-0.897357892292469
"t3",2.3805935504369
"t4",1.17428127476189
"t34",0.523144896969654
"t67",-0.79793088265832
"t68",-0.453854275653861
"t24",-0.790385572916078
"t22",-0.311314148362777
"t14",-0.741172138153387
"t71",0.0851421654572425
"t72",0.351514652275841
"t56",1.24289997889465
"t32",1.83132157241634
"t63",-0.358625863933991
"t64",0.531619479083459
"t40",-0.658151445167121
"t49",-0.897586201112846
"t50",-1.39712818013838
"t7",1.28449790715234
"t8",0.547466010164617
"t46",0.319480523244083
"t47",0.398644890010293
"t42",0.234637389734153
"t43",0.363771785629363
"t11",1.10279485280856
"t44",0.978993955802107
"t45",1.66826633931
"t20",0.779886435178576
"t37",1.36306267618859
"t38",0.969689352326919
"t16",1.65460436478002
"t81",1.06080996749902
"t82",1.33228657991395
