"accepted_species","Medicinal"
"Palicourea_raveniana",0
"Oldenlandia_lechleriana",0
"Phyllanthera_grayi",0
"Danais_xanthorrhoea",0
"Psychotria_alegre",0
"Vidalasia_murina",0
"Mandevilla_oaxacensis",0
"Paranotis_mitrasacmoides",0
"Ladenbergia_carua",1
"Cynanchica_kemulariae",0
"Sarcolobus_pepo",0
"Ibatia_fontana",0
"Mandevilla_benthamii",0
"Simira_hadrantha",0
"Tocoyena_pittieri",0
"Rytigynia_binata",0
"Joosia_loretensis",0
"Leptadenia_pyrotechnica",1
"Cynanchica_stricta",0
"Orbea_schweinfurthii",0
"Chomelia_glabricalyx",0
"Rytigynia_lecomtei",0
"Rytigynia_hirsutiflora",0
"Mycetia_minor",0
"Agathisanthemum_assimile",0
"Rubia_yunnanensis",1
"Notopleura_steyermarkiana",0
"Melodinus_forbesii",0
"Duroia_palustris",0
"Manothrix_valida",0
"Mitrasacme_setosa",0
"Rondeletia_portoricensis",0
"Cynanchum_giraldii",0
"Rondeletia_pycnophylla",0
"Ceropegia_pachystelma",0
"Ceropegia_longirostris",0
"Bertiera_tessmannii",0
"Swertia_endotricha",0
"Fergusonia_zeylanica",0
"Psychotria_nudiflora",1
"Psychotria_sarapiquensis",0
"Galium_bulliforme",0
"Galium_album",1
"Psychotria_buntingii",0
"Psychotria_lianoides",0
"Psychotria_baldwinii",0
"Galium_firmum",0
"Psychotria_macbridei",0
"Galium_echinocarpum",0
"Psychotria_shaferi",0
"Crawfurdia_crawfurdioides",0
"Asperula_scoparia",0
"Manettia_tweedieana",0
"Nephradenia_acerosa",0
"Ixora_magnifica",0
"Huernia_namaquensis",0
"Ixora_patens",0
"Hoya_brevialata",0
"Mussaenda_squiresii",0
"Plocama_macrantha",0
"Galium_watsonii",0
"Palicourea_venulosa",0
"Vincetoxicum_kerrii",1
"Psychotria_calorhamnus",0
"Warszewiczia_peltata",0
"Rutidea_decorticata",0
"Cuviera_subuliflora",0
"Ibatia_lanosa",0
"Fagraea_carstensensis",0
"Utania_austromalayensis",0
"Simira_pilosa",0
"Matelea_trichopedicellata",0
"Hoffmannia_sessilis",0
"Spermacoce_remota",1
"Spermacoce_uniseta",0
"Gonolobus_esmeraldasianus",0
"Gonolobus_ancorifer",0
"Dischidia_cylindrica",0
"Dischidia_calva",0
"Crucianella_turcica",0
"Lasianthus_microcalyx",0
"Lasianthus_nervosus",0
"Tassadia_obovata",0
"Pavetta_makassarica",0
"Pavetta_fascifolia",0
"Echidnopsis_rubrolutea",0
"Randia_pubistyla",0
"Rudgea_agresteophila",0
"Rudgea_mandevilliifolia",0
"Rogiera_amoena",0
"Prismatomeris_sessiliflora",0
"Wendlandia_ferruginea",0
"Faramea_reyneliana",0
"Tachia_grandifolia",0
"Ophiorrhiza_rufipilis",0
"Oldenlandia_proschii",0
"Machaonia_tiffina",0
"Ophiorrhiza_peploides",1
"Declieuxia_pruinosa",0
"Gentiana_lutea",1
