accepted_species,estimate
t80,0.8602174498174506
t75,-0.2032703844922046
t76,-0.20327038449220475
t33,-0.1995976549172063
t41,-0.2851936687912816
t42,-0.28519366879128116
t99,-0.30914090206403183
t100,-0.30914090206403166
t83,-0.2658217382330167
t57,-0.26268896599770347
