,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,11.707484,2.4701385,6.0115404,3.433181,5.183101,5.31855,6.17807,5.444349,4.165169,3.976451,4.824914,2.8559918,6.983301,4.479294,5.0883174,5.534894
t8,11.621179,2.0756276,5.88171,3.6099403,5.178672,5.4374075,5.9780474,5.5724688,3.9058585,3.8585558,4.8626456,2.948604,7.1071696,4.408165,5.2478747,5.5372376
t120,11.410029,1.295643,5.118547,4.057361,4.817225,5.135198,5.309856,5.3530364,2.2740545,2.8383222,5.1955037,3.1581855,7.7180676,4.042196,6.2843823,5.8828855
t147,11.412747,1.3558754,5.083334,3.9771616,4.799731,5.0430746,5.294655,5.3346343,2.176124,2.7657864,5.2041163,3.192857,7.708507,4.0310025,6.3557553,5.9014897
t148,11.421036,1.3560832,5.1391106,3.9929755,4.7590857,5.0687914,5.3198924,5.3375144,2.2563918,2.8274596,5.2590117,3.235912,7.695134,4.0491257,6.2941794,5.94117
t113,11.331707,1.3500854,5.002766,4.0105033,4.7922893,5.1222224,5.209296,5.420246,2.242079,2.7578533,5.2535143,3.2400403,7.7784843,3.9569252,6.3670816,5.9064274
t114,11.350245,1.286572,5.0917497,4.0594068,4.7520304,5.091555,5.2436604,5.4004154,2.2579498,2.814986,5.272869,3.2437868,7.765172,3.9801905,6.307008,5.9491005
t110,11.348715,1.2288568,5.071137,4.1266427,4.8183475,5.170365,5.240967,5.407883,2.2850804,2.8311503,5.202183,3.1537974,7.775353,3.9849706,6.2919526,5.8823915
t54,11.3926,1.2949308,5.1703944,4.0754085,4.8485675,5.1809793,5.3379827,5.405088,2.4053137,2.9400535,5.1657844,3.1333919,7.696826,4.0448813,6.1841044,5.8517323
t55,11.381226,1.2587285,5.1258607,4.1084175,4.8655972,5.2031064,5.3004084,5.4022174,2.3601274,2.8910267,5.1498575,3.1100175,7.730688,4.030375,6.233091,5.83424
t16,11.55854,1.8633513,5.73768,3.693284,5.126166,5.399833,5.8441443,5.5504956,3.5977168,3.7025864,4.9122705,2.994864,7.223489,4.3482676,5.4363284,5.582101
