,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,21.338161,-3.4724698,-5.3831353,3.36903,-1.0318308,24.068968,25.339758,24.184216,3.1440318,3.9922698,-1.6046666,9.765884,-2.005345,-0.7951378,7.7761235,-3.9492784
t8,22.368782,-3.2073803,-5.9404397,4.85122,-0.46861058,26.911032,27.476936,25.317898,1.3705097,9.374588,-2.051345,4.098811,-1.7765267,-1.5804605,9.866965,-5.25231
t120,35.78492,-4.2983294,-9.492912,8.82217,-0.6261393,36.106544,45.512966,41.335514,2.0682647,14.755944,-3.5245728,1.2344979,-2.6522832,-2.615834,10.390072,-9.305194
t147,35.78161,-4.2933726,-9.490276,8.784834,-0.6014927,36.16877,45.430183,41.23276,2.1052883,14.769614,-3.5263994,1.1796502,-2.6564243,-2.6322834,10.414404,-9.332586
t148,35.8038,-4.2950974,-9.493388,8.768287,-0.60496026,36.161564,45.432114,41.251728,2.1026447,14.752455,-3.5265737,1.1742915,-2.6583023,-2.6294246,10.403551,-9.33339
t113,35.629494,-4.324276,-9.527462,9.182888,-0.61595136,36.29128,45.86661,41.53309,1.9459616,14.644957,-3.5321178,1.4687146,-2.63009,-2.5684936,10.15369,-9.327037
t114,35.66535,-4.3394966,-9.518584,9.107904,-0.6115591,36.3712,45.717613,41.446663,1.9848372,14.494413,-3.522426,1.4706525,-2.6512964,-2.5834045,10.216135,-9.319657
t110,35.659275,-4.3491783,-9.5170355,9.0301075,-0.6330805,36.294724,45.77941,41.495243,1.9279257,14.476538,-3.522824,1.5356158,-2.6600654,-2.5624006,10.262192,-9.284805
t54,33.485058,-4.081136,-8.888266,8.301953,-0.56170386,34.316208,42.6131,38.58274,1.9460808,14.029099,-3.2977693,1.6975306,-2.5522337,-2.4759963,10.448891,-8.630444
t55,35.68184,-4.40986,-9.498125,8.808037,-0.6644171,37.017708,45.802322,41.032906,1.9509245,15.00773,-3.5197766,2.3480089,-2.7334573,-2.5453074,11.505148,-9.054323
t16,27.742228,-3.691715,-7.3432403,6.624273,-0.60970306,30.852024,34.283012,31.125767,1.4905802,11.306672,-2.5603645,3.7364094,-2.0860932,-1.8510882,10.502094,-6.6178756
t9,30.322374,-4.464354,-8.192955,6.93527,-0.87537175,35.8334,38.245316,35.192635,2.3336275,11.676226,-2.959714,6.2657413,-2.4747338,-1.7088715,12.7246475,-7.0259705
t5,23.480143,-3.465944,-6.2137046,4.9821925,-0.5557589,28.608332,28.566162,26.31797,1.5336004,9.227355,-2.0855515,5.2002172,-1.9246079,-1.5267487,10.587521,-5.293202
t11,20.35433,-3.500216,-5.05851,0.92451507,1.3067147,36.02684,18.201569,16.059265,-0.039127797,11.467209,-1.5945069,3.014488,-1.6529106,-2.3988671,19.550568,-3.9620006
t81,30.680437,-4.600282,-6.8966556,-0.5445233,7.4615564,52.229847,22.227623,20.330889,2.139016,10.574911,-1.7172314,0.14078987,-2.949528,-3.8967533,24.756367,-5.639402
t157,31.546326,-4.686593,-7.0464892,-0.5973148,7.828235,53.282642,22.762459,20.876074,2.198428,10.436695,-1.6899147,-0.03610442,-3.0466127,-4.0019073,24.935001,-5.7829556
t158,31.545448,-4.6861415,-7.046802,-0.5950696,7.835367,53.285744,22.769402,20.873463,2.1968534,10.430798,-1.6895545,-0.034425285,-3.0479975,-4.002457,24.93227,-5.7823863
t159,31.557335,-4.6822257,-7.041144,-0.60400444,7.82498,53.271496,22.747585,20.858376,2.2131116,10.449293,-1.6879052,-0.037422776,-3.0489643,-4.008656,24.959908,-5.7786417
