"","t1","t2","t3","t8","t28","t65","t66","t43","t44","t38","t26","t27","t21","t36","t51","t94","t95","t46","t47","t145","t146","t91","t143","t144","t45","t86","t87","t84","t124","t125","t101","t115","t116","t137","t138","t131","t132","t67","t102","t103","t126","t127","t19","t12","t22","t76","t77","t106","t107","t85","t17","t18","t16","t23","t24","t147","t148","t41","t42","t37","t39","t40","t141","t142","t64","t30","t10","t20","t79","t80","t81","t52","t54","t73","t78","t153","t154","t90","t13","t59","t60","t29","t63","t82","t88","t89","t70","t71","t72","t68","t69","t99","t100","t83","t61","t111","t112","t117","t118","t31","t11","t14","t15","t33","t57","t58","t92","t93","t25","t74","t75","t151","t152","t108","t56","t34","t5","t120","t121","t128","t129","t109","t110","t53","t133","t134","t35","t32","t9","t7","t6","t104","t105","t62","t139","t140","t119","t122","t123","t96","t130","t149","t150","t98","t135","t136","t55","t113","t114","t97","t48","t49","t50","t4"
"t1",0,0.669227809,4.434432063,4.81207183388,7.34743141408,8.84279089848,8.84279089848,8.49739756103,8.84279089863,8.84279089858,7.45143996811,8.84279089811,7.20462000091,8.84279089877,8.14076864477,8.84279089847,8.84279089847,8.84279089887,8.80948647987,8.84279089874,8.84279089874,8.84279089887,8.84279089883,8.84279089883,8.84279089857,8.75442440227,8.84279089837,8.52143409337,8.8427908983,8.8427908983,8.8427908984,8.8427908984,8.8427908984,8.84279089845,8.84279089845,8.84279089838,8.84279089838,8.80460455078,8.84279089848,8.84279089848,8.84279089798,8.84279089798,6.52637455858,6.76233813738,7.07881001008,8.39612849308,8.73931190078,8.84279089798,8.84279089798,8.84279089808,6.1883064837,6.96762114992,6.58455054348,6.97492222373,6.74245767913,8.84279089794,8.84279089794,7.65546742997,7.67742402005,7.61236362287,8.84279089837,8.84279089837,8.84279089854,8.84279089854,8.56422537807,7.33108305748,6.1866505594,8.8427908981,8.842790898,8.43758091078,8.84279089793,8.352490587,8.84279089795,8.22683518635,8.84279089798,8.842790897985,8.842790897985,8.84279089798,5.81098789053,8.8427908985,8.2025350547,7.22877685272,8.50362238592,8.84279089874,8.84279089874,8.84279089874,8.79173833254,8.84279089842,8.84279089842,8.84279089847,8.84279089847,8.84279089857,8.84279089857,8.84279089857,8.13967806725,8.84279089852,8.84279089852,8.84279089832,8.84279089832,7.26864441525,5.0406814579,6.4418808006,6.8693525894,8.8427908974,8.4044502454,8.8427908978,8.8427908975,8.8427908975,8.8427908983,8.842790898,8.5698373158,8.842790898,8.842790898,8.842790898,8.842790898,7.6067506231,6.0275670103,8.8427908983,8.8427908983,8.8427908982,8.8427908982,8.8427908988,8.8427908988,7.89618538823,8.8427908986,8.8427908986,7.6657647601,7.2567689745,4.7627211231,4.3995166366,3.78838380503,8.84279089862,8.84279089862,8.84279089862,8.84279089864,8.84279089864,8.8427908987,8.842790898704,8.842790898704,8.8427908986,8.8427908986,8.84279089858,8.84279089858,8.84279089883,8.84279089883,8.84279089883,8.84279089863,8.84279089853,8.84279089853,8.84279089863,8.8427908985,8.84279089905,7.94535435605,3.9255592885
"t2",0.669227809,0,4.46545705,4.84309682088,7.37845640108,8.87381588548,8.87381588548,8.52842254803,8.87381588563,8.87381588558,7.48246495511,8.87381588511,7.23564498791,8.87381588577,8.17179363177,8.87381588547,8.87381588547,8.87381588587,8.84051146687,8.87381588574,8.87381588574,8.87381588587,8.87381588583,8.87381588583,8.87381588557,8.78544938927,8.87381588537,8.55245908037,8.8738158853,8.8738158853,8.8738158854,8.8738158854,8.8738158854,8.87381588545,8.87381588545,8.87381588538,8.87381588538,8.83562953778,8.87381588548,8.87381588548,8.87381588498,8.87381588498,6.55739954558,6.79336312438,7.10983499708,8.42715348008,8.77033688778,8.87381588498,8.87381588498,8.87381588508,6.2193314707,6.99864613692,6.61557553048,7.00594721073,6.77348266613,8.87381588494,8.87381588494,7.68649241697,7.70844900705,7.64338860987,8.87381588537,8.87381588537,8.87381588554,8.87381588554,8.59525036507,7.36210804448,6.2176755464,8.8738158851,8.873815885,8.46860589778,8.87381588493,8.383515574,8.87381588495,8.25786017335,8.87381588498,8.873815884985,8.873815884985,8.87381588498,5.84201287753,8.8738158855,8.2335600417,7.25980183972,8.53464737292,8.87381588574,8.87381588574,8.87381588574,8.82276331954,8.87381588542,8.87381588542,8.87381588547,8.87381588547,8.87381588557,8.87381588557,8.87381588557,8.17070305425,8.87381588552,8.87381588552,8.87381588532,8.87381588532,7.29966940225,5.0717064449,6.4729057876,6.9003775764,8.8738158844,8.4354752324,8.8738158848,8.8738158845,8.8738158845,8.8738158853,8.873815885,8.6008623028,8.873815885,8.873815885,8.873815885,8.873815885,7.6377756101,6.0585919973,8.8738158853,8.8738158853,8.8738158852,8.8738158852,8.8738158858,8.8738158858,7.92721037523,8.8738158856,8.8738158856,7.6967897471,7.2877939615,4.7937461101,4.4305416236,3.81940879203,8.87381588562,8.87381588562,8.87381588562,8.87381588564,8.87381588564,8.8738158857,8.873815885704,8.873815885704,8.8738158856,8.8738158856,8.87381588558,8.87381588558,8.87381588583,8.87381588583,8.87381588583,8.87381588563,8.87381588553,8.87381588553,8.87381588563,8.8738158855,8.87381588605,7.97637934305,3.9565842755
"t3",4.434432063,4.46545705,0,3.44626619688,5.98162577708,7.47698526148,7.47698526148,7.13159192403,7.47698526163,7.47698526158,6.08563433111,7.47698526111,5.83881436391,7.47698526177,6.77496300777,7.47698526147,7.47698526147,7.47698526187,7.44368084287,7.47698526174,7.47698526174,7.47698526187,7.47698526183,7.47698526183,7.47698526157,7.38861876527,7.47698526137,7.15562845637,7.4769852613,7.4769852613,7.4769852614,7.4769852614,7.4769852614,7.47698526145,7.47698526145,7.47698526138,7.47698526138,7.43879891378,7.47698526148,7.47698526148,7.47698526098,7.47698526098,5.16056892158,5.39653250038,5.71300437308,7.03032285608,7.37350626378,7.47698526098,7.47698526098,7.47698526108,4.8225008467,5.60181551292,5.21874490648,5.60911658673,5.37665204213,7.47698526094,7.47698526094,6.28966179297,6.31161838305,6.24655798587,7.47698526137,7.47698526137,7.47698526154,7.47698526154,7.19841974107,5.96527742048,4.8208449224,7.4769852611,7.476985261,7.07177527378,7.47698526093,6.98668495,7.47698526095,6.86102954935,7.47698526098,7.476985260985,7.476985260985,7.47698526098,4.44518225353,7.4769852615,6.8367294177,5.86297121572,7.13781674892,7.47698526174,7.47698526174,7.47698526174,7.42593269554,7.47698526142,7.47698526142,7.47698526147,7.47698526147,7.47698526157,7.47698526157,7.47698526157,6.77387243025,7.47698526152,7.47698526152,7.47698526132,7.47698526132,5.90283877825,3.6748758209,5.0760751636,5.5035469524,7.4769852604,7.0386446084,7.4769852608,7.4769852605,7.4769852605,7.4769852613,7.476985261,7.2040316788,7.476985261,7.476985261,7.476985261,7.476985261,6.2409449861,6.9897935933,9.8050174813,9.8050174813,9.8050174812,9.8050174812,9.8050174818,9.8050174818,8.85841197123,9.8050174816,9.8050174816,8.6279913431,8.2189955575,5.7249477061,5.3617432196,4.75061038803,9.80501748162,9.80501748162,9.80501748162,9.80501748164,9.80501748164,9.8050174817,9.805017481704,9.805017481704,9.8050174816,9.8050174816,9.80501748158,9.80501748158,9.80501748183,9.80501748183,9.80501748183,9.80501748163,9.80501748153,9.80501748153,9.80501748163,9.8050174815,9.80501748205,8.90758093905,4.8877858715
"t8",4.81207183388,4.84309682088,3.44626619688,0,3.6302592812,5.1256187656,5.1256187656,4.78022542815,5.12561876575,5.1256187657,3.73426783523,5.12561876523,3.48744786803,5.12561876589,4.42359651189,5.12561876559,5.12561876559,5.12561876599,5.09231434699,5.12561876586,5.12561876586,5.12561876599,5.12561876595,5.12561876595,5.12561876569,5.03725226939,5.12561876549,4.80426196049,5.12561876542,5.12561876542,5.12561876552,5.12561876552,5.12561876552,5.12561876557,5.12561876557,5.1256187655,5.1256187655,5.0874324179,5.1256187656,5.1256187656,5.1256187651,5.1256187651,2.8092024257,3.3714588165,3.6879306892,5.0052491722,5.3484325799,5.4519115771,5.4519115771,5.4519115772,2.79742716282,3.57674182904,3.1936712226,4.29963724545,4.06717270085,6.16750591966,6.16750591966,4.98018245169,5.00213904177,4.93707864459,6.16750592009,6.16750592009,6.16750592026,6.16750592026,5.88894039979,4.6557980792,3.55171332488,6.20785366358,6.20785366348,5.80264367626,6.20785366341,5.71755335248,6.20785366343,5.59189795183,6.20785366346,6.207853663465,6.207853663465,6.20785366346,3.17605065601,6.20785366398,5.56759782018,4.5938396182,5.8686851514,6.20785366422,6.20785366422,6.20785366422,6.15680109802,6.2078536639,6.2078536639,6.20785366395,6.20785366395,6.20785366405,6.20785366405,6.20785366405,5.50474083273,6.207853664,6.207853664,6.2078536638,6.2078536638,4.63370718073,2.40574422338,3.80694356608,4.23441535488,6.20785366288,5.76951301088,6.20785366328,6.20785366298,6.20785366298,6.20785366378,6.20785366348,5.93490008128,6.20785366348,6.20785366348,6.20785366348,6.20785366348,4.97181338858,7.36743336418,10.18265725218,10.18265725218,10.18265725208,10.18265725208,10.18265725268,10.18265725268,9.23605174211,10.18265725248,10.18265725248,9.00563111398,8.59663532838,6.10258747698,5.73938299048,5.12825015891,10.1826572525,10.1826572525,10.1826572525,10.18265725252,10.18265725252,10.18265725258,10.182657252584,10.182657252584,10.18265725248,10.18265725248,10.18265725246,10.18265725246,10.18265725271,10.18265725271,10.18265725271,10.18265725251,10.18265725241,10.18265725241,10.18265725251,10.18265725238,10.18265725293,9.28522070993,5.26542564238
"t28",7.34743141408,7.37845640108,5.98162577708,3.6302592812,0,2.4920155878,2.4920155878,2.14662225035,2.49201558795,2.4920155879,2.28153963103,3.67289056103,2.03471966383,3.67289056169,2.97086830769,3.67289056139,3.67289056139,3.67289056179,3.63958614279,3.67289056166,3.67289056166,3.67289056179,3.67289056175,3.67289056175,3.67289056149,3.58452406519,3.67289056129,3.35153375629,3.67289056122,3.67289056122,3.67289056132,3.67289056132,3.67289056132,3.67289056137,3.67289056137,4.1433037497,4.1433037497,4.1051174021,4.1433037498,4.1433037498,4.1433037493,4.1433037493,1.8268874099,5.9068183967,6.2232902694,7.5406087524,7.8837921601,7.9872711573,7.9872711573,7.9872711574,5.33278674302,6.11210140924,5.7290308028,6.83499682565,6.60253228105,8.70286549986,8.70286549986,7.51554203189,7.53749862197,7.47243822479,8.70286550029,8.70286550029,8.70286550046,8.70286550046,8.42429997999,7.1911576594,6.08707290508,8.74321324378,8.74321324368,8.33800325646,8.74321324361,8.25291293268,8.74321324363,8.12725753203,8.74321324366,8.743213243665,8.743213243665,8.74321324366,5.71141023621,8.74321324418,8.10295740038,7.1291991984,8.4040447316,8.74321324442,8.74321324442,8.74321324442,8.69216067822,8.7432132441,8.7432132441,8.74321324415,8.74321324415,8.74321324425,8.74321324425,8.74321324425,8.04010041293,8.7432132442,8.7432132442,8.743213244,8.743213244,7.16906676093,4.94110380358,6.34230314628,6.76977493508,8.74321324308,8.30487259108,8.74321324348,8.74321324318,8.74321324318,8.74321324398,8.74321324368,8.47025966148,8.74321324368,8.74321324368,8.74321324368,8.74321324368,7.50717296878,9.90279294438,12.71801683238,12.71801683238,12.71801683228,12.71801683228,12.71801683288,12.71801683288,11.77141132231,12.71801683268,12.71801683268,11.54099069418,11.13199490858,8.63794705718,8.27474257068,7.66360973911,12.7180168327,12.7180168327,12.7180168327,12.71801683272,12.71801683272,12.71801683278,12.718016832784,12.718016832784,12.71801683268,12.71801683268,12.71801683266,12.71801683266,12.71801683291,12.71801683291,12.71801683291,12.71801683271,12.71801683261,12.71801683261,12.71801683271,12.71801683258,12.71801683313,11.82058029013,7.80078522258
"t65",8.84279089848,8.87381588548,7.47698526148,5.1256187656,2.4920155878,0,1.444231805,2.90944619115,3.25483952875,3.2548395287,3.77689911543,5.16825004543,3.53007914823,5.16825004609,4.46622779209,5.16825004579,5.16825004579,5.16825004619,5.13494562719,5.16825004606,5.16825004606,5.16825004619,5.16825004615,5.16825004615,5.16825004589,5.07988354959,5.16825004569,4.84689324069,5.16825004562,5.16825004562,5.16825004572,5.16825004572,5.16825004572,5.16825004577,5.16825004577,5.6386632341,5.6386632341,5.6004768865,5.6386632342,5.6386632342,5.6386632337,5.6386632337,3.3222468943,7.4021778811,7.7186497538,9.0359682368,9.3791516445,9.4826306417,9.4826306417,9.4826306418,6.82814622742,7.60746089364,7.2243902872,8.33035631005,8.09789176545,10.19822498426,10.19822498426,9.01090151629,9.03285810637,8.96779770919,10.19822498469,10.19822498469,10.19822498486,10.19822498486,9.91965946439,8.6865171438,7.58243238948,10.23857272818,10.23857272808,9.83336274086,10.23857272801,9.74827241708,10.23857272803,9.62261701643,10.23857272806,10.238572728065,10.238572728065,10.23857272806,7.20676972061,10.23857272858,9.59831688478,8.6245586828,9.899404216,10.23857272882,10.23857272882,10.23857272882,10.18752016262,10.2385727285,10.2385727285,10.23857272855,10.23857272855,10.23857272865,10.23857272865,10.23857272865,9.53545989733,10.2385727286,10.2385727286,10.2385727284,10.2385727284,8.66442624533,6.43646328798,7.83766263068,8.26513441948,10.23857272748,9.80023207548,10.23857272788,10.23857272758,10.23857272758,10.23857272838,10.23857272808,9.96561914588,10.23857272808,10.23857272808,10.23857272808,10.23857272808,9.00253245318,11.39815242878,14.21337631678,14.21337631678,14.21337631668,14.21337631668,14.21337631728,14.21337631728,13.26677080671,14.21337631708,14.21337631708,13.03635017858,12.62735439298,10.13330654158,9.77010205508,9.15896922351,14.2133763171,14.2133763171,14.2133763171,14.21337631712,14.21337631712,14.21337631718,14.213376317184,14.213376317184,14.21337631708,14.21337631708,14.21337631706,14.21337631706,14.21337631731,14.21337631731,14.21337631731,14.21337631711,14.21337631701,14.21337631701,14.21337631711,14.21337631698,14.21337631753,13.31593977453,9.29614470698
"t66",8.84279089848,8.87381588548,7.47698526148,5.1256187656,2.4920155878,1.444231805,0,2.90944619115,3.25483952875,3.2548395287,3.77689911543,5.16825004543,3.53007914823,5.16825004609,4.46622779209,5.16825004579,5.16825004579,5.16825004619,5.13494562719,5.16825004606,5.16825004606,5.16825004619,5.16825004615,5.16825004615,5.16825004589,5.07988354959,5.16825004569,4.84689324069,5.16825004562,5.16825004562,5.16825004572,5.16825004572,5.16825004572,5.16825004577,5.16825004577,5.6386632341,5.6386632341,5.6004768865,5.6386632342,5.6386632342,5.6386632337,5.6386632337,3.3222468943,7.4021778811,7.7186497538,9.0359682368,9.3791516445,9.4826306417,9.4826306417,9.4826306418,6.82814622742,7.60746089364,7.2243902872,8.33035631005,8.09789176545,10.19822498426,10.19822498426,9.01090151629,9.03285810637,8.96779770919,10.19822498469,10.19822498469,10.19822498486,10.19822498486,9.91965946439,8.6865171438,7.58243238948,10.23857272818,10.23857272808,9.83336274086,10.23857272801,9.74827241708,10.23857272803,9.62261701643,10.23857272806,10.238572728065,10.238572728065,10.23857272806,7.20676972061,10.23857272858,9.59831688478,8.6245586828,9.899404216,10.23857272882,10.23857272882,10.23857272882,10.18752016262,10.2385727285,10.2385727285,10.23857272855,10.23857272855,10.23857272865,10.23857272865,10.23857272865,9.53545989733,10.2385727286,10.2385727286,10.2385727284,10.2385727284,8.66442624533,6.43646328798,7.83766263068,8.26513441948,10.23857272748,9.80023207548,10.23857272788,10.23857272758,10.23857272758,10.23857272838,10.23857272808,9.96561914588,10.23857272808,10.23857272808,10.23857272808,10.23857272808,9.00253245318,11.39815242878,14.21337631678,14.21337631678,14.21337631668,14.21337631668,14.21337631728,14.21337631728,13.26677080671,14.21337631708,14.21337631708,13.03635017858,12.62735439298,10.13330654158,9.77010205508,9.15896922351,14.2133763171,14.2133763171,14.2133763171,14.21337631712,14.21337631712,14.21337631718,14.213376317184,14.213376317184,14.21337631708,14.21337631708,14.21337631706,14.21337631706,14.21337631731,14.21337631731,14.21337631731,14.21337631711,14.21337631701,14.21337631701,14.21337631711,14.21337631698,14.21337631753,13.31593977453,9.29614470698
"t43",8.49739756103,8.52842254803,7.13159192403,4.78022542815,2.14662225035,2.90944619115,2.90944619115,0,2.1342117304,2.22399118245,3.43150577798,4.82285670798,3.18468581078,4.82285670864,4.12083445464,4.82285670834,4.82285670834,4.82285670874,4.78955228974,4.82285670861,4.82285670861,4.82285670874,4.8228567087,4.8228567087,4.82285670844,4.73449021214,4.82285670824,4.50149990324,4.82285670817,4.82285670817,4.82285670827,4.82285670827,4.82285670827,4.82285670832,4.82285670832,5.29326989665,5.29326989665,5.25508354905,5.29326989675,5.29326989675,5.29326989625,5.29326989625,2.97685355685,7.05678454365,7.37325641635,8.69057489935,9.03375830705,9.13723730425,9.13723730425,9.13723730435,6.48275288997,7.26206755619,6.87899694975,7.9849629726,7.752498428,9.85283164681,9.85283164681,8.66550817884,8.68746476892,8.62240437174,9.85283164724,9.85283164724,9.85283164741,9.85283164741,9.57426612694,8.34112380635,7.23703905203,9.89317939073,9.89317939063,9.48796940341,9.89317939056,9.40287907963,9.89317939058,9.27722367898,9.89317939061,9.893179390615,9.893179390615,9.89317939061,6.86137638316,9.89317939113,9.25292354733,8.27916534535,9.55401087855,9.89317939137,9.89317939137,9.89317939137,9.84212682517,9.89317939105,9.89317939105,9.8931793911,9.8931793911,9.8931793912,9.8931793912,9.8931793912,9.19006655988,9.89317939115,9.89317939115,9.89317939095,9.89317939095,8.31903290788,6.09106995053,7.49226929323,7.91974108203,9.89317939003,9.45483873803,9.89317939043,9.89317939013,9.89317939013,9.89317939093,9.89317939063,9.62022580843,9.89317939063,9.89317939063,9.89317939063,9.89317939063,8.65713911573,11.05275909133,13.86798297933,13.86798297933,13.86798297923,13.86798297923,13.86798297983,13.86798297983,12.92137746926,13.86798297963,13.86798297963,12.69095684113,12.28196105553,9.78791320413,9.42470871763,8.81357588606,13.86798297965,13.86798297965,13.86798297965,13.86798297967,13.86798297967,13.86798297973,13.867982979734,13.867982979734,13.86798297963,13.86798297963,13.86798297961,13.86798297961,13.86798297986,13.86798297986,13.86798297986,13.86798297966,13.86798297956,13.86798297956,13.86798297966,13.86798297953,13.86798298008,12.97054643708,8.95075136953
"t44",8.84279089863,8.87381588563,7.47698526163,5.12561876575,2.49201558795,3.25483952875,3.25483952875,2.1342117304,0,2.56938452005,3.77689911558,5.16825004558,3.53007914838,5.16825004624,4.46622779224,5.16825004594,5.16825004594,5.16825004634,5.13494562734,5.16825004621,5.16825004621,5.16825004634,5.1682500463,5.1682500463,5.16825004604,5.07988354974,5.16825004584,4.84689324084,5.16825004577,5.16825004577,5.16825004587,5.16825004587,5.16825004587,5.16825004592,5.16825004592,5.63866323425,5.63866323425,5.60047688665,5.63866323435,5.63866323435,5.63866323385,5.63866323385,3.32224689445,7.40217788125,7.71864975395,9.03596823695,9.37915164465,9.48263064185,9.48263064185,9.48263064195,6.82814622757,7.60746089379,7.22439028735,8.3303563102,8.0978917656,10.19822498441,10.19822498441,9.01090151644,9.03285810652,8.96779770934,10.19822498484,10.19822498484,10.19822498501,10.19822498501,9.91965946454,8.68651714395,7.58243238963,10.23857272833,10.23857272823,9.83336274101,10.23857272816,9.74827241723,10.23857272818,9.62261701658,10.23857272821,10.238572728215,10.238572728215,10.23857272821,7.20676972076,10.23857272873,9.59831688493,8.62455868295,9.89940421615,10.23857272897,10.23857272897,10.23857272897,10.18752016277,10.23857272865,10.23857272865,10.2385727287,10.2385727287,10.2385727288,10.2385727288,10.2385727288,9.53545989748,10.23857272875,10.23857272875,10.23857272855,10.23857272855,8.66442624548,6.43646328813,7.83766263083,8.26513441963,10.23857272763,9.80023207563,10.23857272803,10.23857272773,10.23857272773,10.23857272853,10.23857272823,9.96561914603,10.23857272823,10.23857272823,10.23857272823,10.23857272823,9.00253245333,11.39815242893,14.21337631693,14.21337631693,14.21337631683,14.21337631683,14.21337631743,14.21337631743,13.26677080686,14.21337631723,14.21337631723,13.03635017873,12.62735439313,10.13330654173,9.77010205523,9.15896922366,14.21337631725,14.21337631725,14.21337631725,14.21337631727,14.21337631727,14.21337631733,14.213376317334,14.213376317334,14.21337631723,14.21337631723,14.21337631721,14.21337631721,14.21337631746,14.21337631746,14.21337631746,14.21337631726,14.21337631716,14.21337631716,14.21337631726,14.21337631713,14.21337631768,13.31593977468,9.29614470713
"t38",8.84279089858,8.87381588558,7.47698526158,5.1256187657,2.4920155879,3.2548395287,3.2548395287,2.22399118245,2.56938452005,0,3.77689911553,5.16825004553,3.53007914833,5.16825004619,4.46622779219,5.16825004589,5.16825004589,5.16825004629,5.13494562729,5.16825004616,5.16825004616,5.16825004629,5.16825004625,5.16825004625,5.16825004599,5.07988354969,5.16825004579,4.84689324079,5.16825004572,5.16825004572,5.16825004582,5.16825004582,5.16825004582,5.16825004587,5.16825004587,5.6386632342,5.6386632342,5.6004768866,5.6386632343,5.6386632343,5.6386632338,5.6386632338,3.3222468944,7.4021778812,7.7186497539,9.0359682369,9.3791516446,9.4826306418,9.4826306418,9.4826306419,6.82814622752,7.60746089374,7.2243902873,8.33035631015,8.09789176555,10.19822498436,10.19822498436,9.01090151639,9.03285810647,8.96779770929,10.19822498479,10.19822498479,10.19822498496,10.19822498496,9.91965946449,8.6865171439,7.58243238958,10.23857272828,10.23857272818,9.83336274096,10.23857272811,9.74827241718,10.23857272813,9.62261701653,10.23857272816,10.238572728165,10.238572728165,10.23857272816,7.20676972071,10.23857272868,9.59831688488,8.6245586829,9.8994042161,10.23857272892,10.23857272892,10.23857272892,10.18752016272,10.2385727286,10.2385727286,10.23857272865,10.23857272865,10.23857272875,10.23857272875,10.23857272875,9.53545989743,10.2385727287,10.2385727287,10.2385727285,10.2385727285,8.66442624543,6.43646328808,7.83766263078,8.26513441958,10.23857272758,9.80023207558,10.23857272798,10.23857272768,10.23857272768,10.23857272848,10.23857272818,9.96561914598,10.23857272818,10.23857272818,10.23857272818,10.23857272818,9.00253245328,11.39815242888,14.21337631688,14.21337631688,14.21337631678,14.21337631678,14.21337631738,14.21337631738,13.26677080681,14.21337631718,14.21337631718,13.03635017868,12.62735439308,10.13330654168,9.77010205518,9.15896922361,14.2133763172,14.2133763172,14.2133763172,14.21337631722,14.21337631722,14.21337631728,14.213376317284,14.213376317284,14.21337631718,14.21337631718,14.21337631716,14.21337631716,14.21337631741,14.21337631741,14.21337631741,14.21337631721,14.21337631711,14.21337631711,14.21337631721,14.21337631708,14.21337631763,13.31593977463,9.29614470708
