"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99"
"t79",-0.059080839998615,0.0119017749110162,0.0993123845583679,0.142970681793654,-0.0820261500068679,0.00337925710361637,-0.00364784424249825,5.25321968413263e-05,-0.000134952643296352,-0.0013192097029314,0.0103162610032646,-0.00163555956016194,0.657325167777975,-0.00366133746507479,0.0173200621485888,-0.0139425304855633,-0.0229589637416373,-0.0206313441699964,0.113139230954588,0.00925196448550997,0.000589096555303199,0.00556758617697444,0.00287206066711677,0.000502446212783474,-0.000454988813941252,0.0145964453300155,0.00646342307227279,9.88412510311632e-05,-3.68860301147427e-05,-0.00881970914571513,-0.0467403631616918,-0.00158318831114719,0.000531318368858495,0.00160635712224708,-0.00210136716871723,-0.00535684561721894,-0.000145969940540121,0.013401429601562,1.16753634368666e-05,-0.000551124878058789,0.000537513077511384,-0.000721212275111267,0.00042105030153811,-0.000370438292894486,0.000103661447866344,-0.00062176963512953,2.85264045086507e-07,-1.82401296371473e-05,-1.01139593356727e-05,-2.78269672999647e-15,-2.58834479582492e-14,8.25079731021488e-05,3.14764775258584e-05,1.88141011767454e-15,-9.01877560970025e-05,-0.000105641110915221,0.707106781186549,9.73977147063817e-15,9.45701024769219e-16,7.60837216667629e-16,-7.81854412439836e-05,-3.71470307461138e-05,9.13664100902168e-16,7.54392100463226e-16,8.11111087778701e-06,2.32969998012627e-15,9.55404987000851e-06,0.000121672226571702,-5.09556662786713e-06,-0.000108874698722531,-1.98116086964578e-15,3.28299041160916e-05,-7.05466510773203e-17,1.72884958936489e-15,1.22111388080366e-15,9.22519483124134e-06,-2.47969419535804e-15,-6.35266262049639e-16,-0.000110985853524656,-3.77640018873675e-05,-2.58105312142727e-16,3.54844961672829e-05,8.16629982150336e-18,1.90034842557402e-16,1.31864691692102e-15,-6.06895147014611e-16,-4.72330988263841e-16,-1.21231888636939e-15,2.55974959217269e-15,-2.24070857866235e-15,-5.75498239568078e-16,1.59368694895048e-15,-1.66158393169957e-06,2.7945086023918e-14,6.82335101035121e-16,5.24674528973071e-15,-5.18105400629354e-15,8.66953878316886e-15,1.36536677023487e-13
"t80",-0.0590808399986149,0.0119017749110161,0.0993123845583662,0.142970681793652,-0.082026150006867,0.00337925710361632,-0.00364784424249855,5.2532196841587e-05,-0.000134952643296223,-0.00131920970293153,0.0103162610032647,-0.00163555956016266,0.657325167777976,-0.00366133746507406,0.017320062148589,-0.0139425304855636,-0.0229589637416366,-0.0206313441699969,0.11313923095459,0.00925196448550884,0.0005890965553028,0.00556758617697408,0.00287206066711687,0.000502446212783736,-0.000454988813942245,0.0145964453300151,0.00646342307227369,9.88412510311323e-05,-3.68860301145745e-05,-0.00881970914571784,-0.0467403631617071,-0.001583188311147,0.00053131836885822,0.0016063571222475,-0.00210136716871877,-0.00535684561721597,-0.000145969940539308,0.0134014296015452,1.16753634351999e-05,-0.000551124878062519,0.00053751307751286,-0.000721212275108915,0.000421050301538162,-0.000370438292887891,0.000103661447855304,-0.000621769635128326,2.8526404391051e-07,-1.82401296232117e-05,-1.0113959342965e-05,2.3743177324713e-15,2.15235961347671e-14,8.25079731338114e-05,3.14764775185936e-05,-1.52159243916293e-15,-9.01877560734688e-05,-0.000105641110888132,-0.707106781186547,-1.01221330578319e-14,-1.00888225298799e-15,-7.60932819275174e-16,-7.81854412493017e-05,-3.71470307480142e-05,-1.44680187987185e-15,-1.17336969231618e-15,8.11111087991946e-06,-2.17545186476249e-15,9.55404987201485e-06,0.000121672226564586,-5.09556663513846e-06,-0.000108874698715893,1.65305642471005e-15,3.28299041150852e-05,3.31445808803525e-16,-1.40988343999778e-15,-8.06956174317876e-16,9.22519483324767e-06,3.64164779089248e-15,1.38780846142995e-15,-0.000110985853522888,-3.77640018885857e-05,2.76132898470168e-17,3.54844961668212e-05,-6.25397962909008e-17,8.12488564539395e-16,2.51774504891679e-16,1.25267605059324e-15,-1.76479536239201e-16,-4.49701391333237e-16,-2.04084303208066e-16,-9.02763050479586e-16,8.00555535045427e-17,1.91038817717589e-15,-1.66158392802707e-06,2.68566001969303e-14,9.22589260625096e-16,4.50972675490602e-15,-7.16435961842723e-15,8.78883993718004e-15,1.37407524764275e-13
"t60",-0.0653150484929104,0.0137687062395708,0.133877922012217,0.201201653274254,-0.125615954597662,0.0116351303519059,-0.0140548097282792,0.000632745143056634,-0.00752138925731361,0.00273881336095979,-0.00988462082256882,0.00049490285739615,-0.0284184597965286,-2.82978166035058e-06,9.41871297906998e-05,0.000463682846723151,0.00324057772851589,0.00775888412193053,-0.201847805206724,0.00909483202442492,0.000187495872650095,0.00110361398995447,0.000555410132485738,6.52680188118937e-05,-4.23688007218053e-05,5.54185715447811e-05,-0.00161642858530235,-9.38949078526744e-05,6.44390049644691e-05,0.0258552287219149,0.577870393542595,-0.00475295360283915,0.00140716361278533,0.00296579463470883,-0.00253366887517447,-0.0058112574628583,-0.000152474660634546,0.185687380500317,-1.99345459306549e-05,1.90263082918388e-05,1.84762234347252e-05,-0.000130531313105903,0.000116791230114219,-0.000166059193707453,5.1490714199459e-05,-0.000310488721271754,1.48223070837238e-07,-0.000159819553550678,-5.32810915613037e-06,2.52154998868743e-14,0.707106781186557,4.43146150228697e-05,1.71777509257646e-05,-3.3782853508523e-15,-4.94314508226199e-05,-5.79630255204161e-05,1.43218770176645e-14,1.20889613024084e-15,4.07428096737405e-15,-7.91092578031489e-16,-4.29156404553917e-05,-2.03811603510853e-05,1.83512822832005e-15,-3.81609036016711e-16,4.44866122502628e-06,8.75935127350955e-16,5.23886817286344e-06,6.67143753354638e-05,-2.79396116246762e-06,-5.96962158481886e-05,6.30810994026431e-16,1.79995249519215e-05,-1.86059859047809e-16,1.03623498327806e-15,-6.55937907259121e-16,5.05728606112085e-06,-1.5578857223866e-15,-7.7557925937859e-16,-6.08469936226519e-05,-2.07043638355008e-05,-2.06311775690483e-17,1.94568393218493e-05,1.92592616804802e-16,4.47243362107286e-16,3.1167831672242e-15,-2.61396994200546e-15,-1.1528888196517e-15,-1.18439211369893e-15,1.99866536054293e-15,-1.98690058455714e-15,-5.53314527320054e-16,1.16706131121731e-15,-9.12104147824481e-07,2.45218190677716e-14,1.14459480947713e-15,4.13059164845013e-15,-4.00480176511544e-15,8.40731922560269e-15,1.36610827536057e-13
"t91",-0.0653150484929103,0.0137687062395706,0.133877922012217,0.201201653274254,-0.125615954597662,0.0116351303519058,-0.0140548097282791,0.000632745143056971,-0.0075213892573136,0.00273881336096038,-0.00988462082256956,0.000494902857396367,-0.0284184597965306,-2.82978165844184e-06,9.41871297910099e-05,0.000463682846723136,0.00324057772851522,0.00775888412192955,-0.201847805206731,0.00909483202442323,0.00018749587264937,0.00110361398995384,0.000555410132487082,6.5268018811762e-05,-4.23688007222159e-05,5.54185715452107e-05,-0.00161642858530145,-9.38949078492286e-05,6.44390049666332e-05,0.0258552287219124,0.577870393542616,-0.00475295360283961,0.00140716361278386,0.00296579463471255,-0.00253366887517984,-0.00581125746285336,-0.000152474660637939,0.185687380500325,-1.99345459390927e-05,1.90263082998314e-05,1.8476223441991e-05,-0.000130531313104673,0.000116791230142477,-0.000166059193693213,5.14907141693294e-05,-0.00031048872126706,1.48223024239452e-07,-0.000159819553393746,-5.32810917018681e-06,-2.37862615746935e-14,-0.707106781186538,4.43146146737979e-05,1.71777509335505e-05,3.18813713394756e-15,-4.9431450815495e-05,-5.7963025509835e-05,-3.25295346215171e-14,2.33213958951641e-16,-4.46074973740264e-15,-5.30321689642728e-17,-4.29156404637443e-05,-2.03811603511953e-05,-1.10434221035312e-15,4.06494695075777e-16,4.44866122192008e-06,1.66992379091773e-16,5.23886817871391e-06,6.67143753253475e-05,-2.7939611649128e-06,-5.9696215844553e-05,-2.67861255400579e-16,1.79995249527581e-05,-6.92065846936987e-16,3.3147655730752e-16,9.79409936136519e-16,5.05728606235166e-06,1.31893283783167e-15,4.75282154225373e-16,-6.08469936276691e-05,-2.0704363838587e-05,-1.01312922343524e-16,1.94568393216625e-05,-3.83106344530896e-16,9.44403546412119e-16,-1.13674101572699e-15,4.800566292894e-16,5.60047531458958e-16,-8.21369610281486e-16,1.92117312996428e-15,-1.14390245032682e-15,-3.81480963703312e-16,1.33521162378539e-15,-9.12104146775755e-07,3.12135942985008e-14,-1.37622653904765e-16,5.57278304097194e-15,-8.01205340573816e-15,8.9082004920833e-15,1.37201210014666e-13
"t156",-0.0662840091294581,0.0140535174684543,0.138875524370402,0.20951241705333,-0.131694209787964,0.0126461783193972,-0.0153166415742578,0.000699373899675126,-0.00835364543170754,0.00313992105680591,-0.0116491570617375,0.000624745012073377,-0.0411886867410974,-4.51587899057734e-06,0.000153877577239267,0.000960626518314598,0.0074444857511842,0.0190111611823631,-0.520390463691041,0.0247619111761754,0.000569422065858154,0.00387275475439061,0.00197076083875295,0.000294990226501355,-0.00025375871876548,0.00815150397819963,0.00447301327876922,0.000108936284515638,-5.76912207062537e-05,-0.0198143076912176,-0.358010409091812,0.00180153554422931,-0.000495816600823526,-0.000746055874357242,0.000141648201043114,-0.000136584879629043,-2.38817362166857e-05,0.045445149156134,-5.06102412391997e-06,5.15032457564132e-06,5.0470565103013e-06,-3.66300282141983e-05,3.36883402504598e-05,-5.31242362354496e-05,1.7688693299191e-05,-0.000107250081796343,5.39989779986425e-08,-5.94633111186857e-05,-1.99342139374005e-06,-1.83522524845958e-16,-6.18221106452393e-15,1.7478907356042e-05,7.35615108995864e-06,6.28632318662937e-17,-2.22264654648855e-05,-2.66173612465804e-05,3.13638004456607e-15,-3.09653843291734e-16,9.97891700820146e-16,-1.05160208302986e-16,-2.25399130839959e-05,-1.09566738636921e-05,1.18557740977138e-15,4.23380134851929e-16,2.44180717093175e-06,-9.99246978433472e-16,2.92125211271317e-06,3.73554011902923e-05,-1.56445077290758e-06,-3.34804995808295e-05,-5.63346489079934e-16,1.01594182055949e-05,6.4305338661392e-16,-2.4535587412331e-15,1.09568294867405e-16,2.93875765905006e-06,-1.78570734053205e-15,1.01391172641463e-15,-3.57981441839018e-05,-1.22169910654883e-05,3.20003961074552e-15,1.15814149805146e-05,1.27208761109823e-14,3.72016372211336e-15,1.89594912032633e-14,-1.56922286234949e-14,-1.111324092332e-14,9.13441588887614e-15,3.22090270187838e-15,-3.49598773793884e-14,7.64815347172344e-15,-1.29288031343869e-14,-5.63903987341137e-07,-0.707106781186522,-2.52385607142955e-13,9.89233293777171e-14,2.3684612713234e-14,-1.12635007717633e-15,1.37041731756675e-13
"t157",-0.0662840091294581,0.0140535174684553,0.138875524370402,0.20951241705333,-0.131694209787965,0.0126461783193975,-0.0153166415742579,0.000699373899675231,-0.00835364543170765,0.00313992105680583,-0.0116491570617374,0.000624745012072778,-0.0411886867410971,-4.51587899058981e-06,0.000153877577237945,0.000960626518314254,0.00744448575118484,0.0190111611823631,-0.520390463691044,0.0247619111761755,0.000569422065857917,0.00387275475438977,0.00197076083875326,0.000294990226501232,-0.000253758718764968,0.00815150397819828,0.00447301327876991,0.000108936284515464,-5.76912207063449e-05,-0.0198143076912177,-0.358010409091814,0.00180153554422846,-0.000495816600823515,-0.000746055874357867,0.000141648201042934,-0.000136584879628,-2.38817362164874e-05,0.0454451491561338,-5.0610241257418e-06,5.15032457617342e-06,5.04705650967883e-06,-3.66300282141358e-05,3.36883402487369e-05,-5.31242362360219e-05,1.76886933005288e-05,-0.00010725008179476,5.39989766678144e-08,-5.94633111203204e-05,-1.99342139418453e-06,-8.76533228312068e-17,4.82596530178968e-16,1.74789073561482e-05,7.35615109212091e-06,1.06800545081601e-16,-2.22264654645795e-05,-2.66173612457695e-05,2.08166817117217e-15,-3.97093328925669e-17,-1.9596881943461e-16,-1.27365367899489e-16,-2.2539913084182e-05,-1.09566738668282e-05,-1.88626561050375e-15,-1.25763661051299e-15,2.44180717299875e-06,1.13678278595441e-15,2.92125211278654e-06,3.73554012117461e-05,-1.56445077567778e-06,-3.34804995829563e-05,-1.25268672320508e-17,1.01594182072891e-05,-1.33073303823456e-16,2.8404994372826e-15,1.03754508217469e-15,2.93875765592024e-06,1.38397833919027e-15,-3.88879839260374e-16,-3.57981441830818e-05,-1.22169910648674e-05,-3.50381195949468e-15,1.15814149769519e-05,-1.30562776074031e-14,-2.34679432044223e-15,-1.7342367270967e-14,1.7652183565134e-14,1.06700166638642e-14,-1.10370931330309e-14,-9.4518523227823e-16,3.14528700093458e-14,-8.13016342695052e-15,1.75309041327187e-14,-5.63903915338531e-07,0.707106781186573,2.53875290749922e-13,-8.89609576776239e-14,-3.56971017600063e-14,1.85705532091173e-14,1.36284590076541e-13
"t139",-0.0680352571244168,0.0145762439640048,0.148462270736884,0.225625576163066,-0.143706092612568,0.0148684487713995,-0.0181128290051753,0.000853719755664039,-0.0103116752823673,0.00418971249152624,-0.0167545181047132,0.00112736568957669,-0.171897986582629,0.000525003782770659,-0.00210045978712065,-0.00114661085933246,-0.00597308070192875,-0.012426018303311,0.293786363295045,-0.0120852732192385,-0.000213133289294774,-0.00105830621293227,-0.000526339747789867,-4.90308049470413e-05,2.48918775318517e-05,0.000278933591335576,0.000792480967016873,2.80504133645567e-05,-1.61354483768253e-05,-0.00578018469976856,-0.109566336442751,0.000587259364452616,-0.000162096510287667,-0.000240640604634835,-2.476493033682e-06,-0.00026187326128765,-2.50361039986995e-05,0.105228518782042,-1.61250364462342e-05,0.000206870375241874,-0.000178801454195064,0.000173223468838401,-7.4674053047154e-05,2.00864165508871e-05,-1.08396610703877e-06,4.83723522231857e-06,3.18307675738245e-09,0.501286469362023,-5.9061463850418e-07,-8.02713543930343e-15,5.50970634167676e-14,4.2199921125265e-06,2.37939627461839e-06,4.33462470473307e-16,-8.08721153697836e-06,-1.0107273825771e-05,5.6621374255883e-15,-2.85615901864342e-16,-1.32186989189294e-16,7.02889439644486e-16,-1.05184595777722e-05,-5.26128804815979e-06,1.18165747814976e-15,8.63146032866149e-17,1.20156996368202e-06,-1.3340512806204e-15,1.46358577247937e-06,1.88029876498485e-05,-7.87487770647657e-07,-1.68834319643081e-05,-3.73064151342535e-15,5.15952912099208e-06,2.47853532263658e-16,4.0996256418912e-15,2.81945289791379e-15,1.54044824757578e-06,2.75055755996511e-15,5.92862501582557e-16,-1.90132091814829e-05,-6.50894162593547e-06,-1.32972174673796e-15,6.22704396288402e-06,9.22388696700719e-15,-8.34282669211638e-16,-0.707106781186544,1.71447530403191e-13,-4.60810641175036e-15,5.91290089370993e-14,5.14161092902144e-15,-1.57964719449754e-14,-5.46461887581484e-16,1.16258334315727e-15,-3.15299590626352e-07,1.02318003886705e-14,2.44983611375705e-15,5.55029016344397e-16,-4.51337378519168e-15,6.56353200277987e-15,1.28927687413837e-13
"t140",-0.0680352571244169,0.0145762439640048,0.148462270736884,0.225625576163065,-0.143706092612568,0.0148684487713992,-0.0181128290051755,0.000853719755664117,-0.010311675282367,0.00418971249152633,-0.0167545181047135,0.00112736568957742,-0.171897986582629,0.00052500378277103,-0.00210045978712035,-0.00114661085933248,-0.00597308070192842,-0.0124260183033112,0.293786363295045,-0.0120852732192402,-0.000213133289295072,-0.00105830621293185,-0.00052633974778992,-4.90308049464686e-05,2.48918775322472e-05,0.000278933591334958,0.0007924809670169,2.80504133643469e-05,-1.6135448376561e-05,-0.00578018469976824,-0.109566336442752,0.000587259364453303,-0.000162096510286451,-0.000240640604634175,-2.47649303408443e-06,-0.000261873261290379,-2.50361040006066e-05,0.10522851878204,-1.61250364470985e-05,0.000206870375242759,-0.00017880145419492,0.000173223468838244,-7.46740530455674e-05,2.00864165484759e-05,-1.08396610678228e-06,4.83723522113596e-06,3.18307653938928e-09,0.501286469362017,-5.90614639087755e-07,-7.25216350594501e-15,5.06492324243631e-14,4.21999211321456e-06,2.37939627479825e-06,5.07841134291484e-16,-8.08721153841857e-06,-1.01072738253082e-05,4.55191440096314e-15,-1.67458126432095e-16,2.61581780434404e-15,-5.82680310425245e-16,-1.05184595801664e-05,-5.26128804846456e-06,-1.64260590150224e-15,2.79824139016256e-16,1.20156996069871e-06,2.07230468371427e-15,1.46358577450873e-06,1.88029876332588e-05,-7.87487772355246e-07,-1.68834319624171e-05,1.66674784260839e-15,5.15952912468772e-06,9.01958074561255e-17,-2.36951691328315e-15,-1.37151400666455e-15,1.54044824882535e-06,-2.08340877974189e-15,3.23576392797444e-16,-1.90132091796693e-05,-6.50894161313097e-06,7.27210258365528e-16,6.22704396337466e-06,-7.52696014619929e-15,2.42787545841269e-15,0.707106781186551,-1.70194059916475e-13,5.23805241126926e-15,-6.14543027122923e-14,-2.1525460707615e-15,1.21149352107096e-14,-4.7899992239843e-17,2.37247140873252e-15,-3.15299600252579e-07,4.65846655512405e-14,-1.12012982598997e-15,9.51970090793074e-15,-8.13188718171471e-15,1.15111311006898e-14,1.45039633909486e-13
"t143",-0.0680472430214789,0.0145797923674451,0.148525866575168,0.225731887352136,-0.143784586401699,0.0148822502533544,-0.0181301303574662,0.000854656032020589,-0.0103234729609974,0.00419576449880565,-0.0167828486486328,0.0011299041948419,-0.172446121251609,0.000526958397784415,-0.00210852796404551,-0.00115214242759743,-0.00600387950824053,-0.0124923791795929,0.295394813005566,-0.0121530618535114,-0.000214380350398118,-0.00106478664318767,-0.000529572705796592,-4.93494057492608e-05,2.50611996662565e-05,0.000281061517642011,0.000799772828943896,2.83538789921224e-05,-1.6320678601152e-05,-0.00584904415815321,-0.110940739691755,0.000595546981592096,-0.00016442271835804,-0.00024435516644006,-2.52357205478718e-06,-0.000267533347708131,-2.57955190346937e-05,0.110103200879761,-1.69212549150807e-05,0.000218551357841409,-0.000189120902218202,0.000183947247349353,-7.96873342429847e-05,2.21905308171773e-05,-1.29267996768305e-06,5.83845115868996e-06,6.083728166316e-09,-0.498699241724006,4.16358073628589e-08,7.91867831919837e-15,-5.89926533820546e-14,3.42966595026243e-06,2.20147317233807e-06,-5.40908570250396e-16,-7.66088603134301e-06,-9.63967239157545e-06,-4.85722573273506e-15,1.4364149317103e-16,-4.56367266239917e-16,-1.43346957597758e-15,-1.02724936551562e-05,-5.15029242036742e-06,2.04866303788807e-15,-1.80855041948022e-16,1.17839895256178e-06,7.26853620314085e-17,1.43719284426138e-06,1.84698005295547e-05,-7.73534592667418e-07,-1.65863158814188e-05,3.30053268212907e-16,5.07112616075493e-06,1.83477702393821e-15,-7.44307482933112e-16,-3.22312619787863e-17,1.51706516124736e-06,6.88233361227142e-15,-5.94666769756701e-16,-1.87389718057636e-05,-6.41619319891766e-06,-4.87069708560887e-15,6.14143809191903e-06,7.74179531965694e-16,-5.56078245949094e-15,3.44914473506728e-15,1.66818569921251e-12,-0.707106781186548,7.99364881130598e-14,-1.95258172148665e-14,-1.22078363440044e-14,-3.4055296631234e-14,-7.81591402353184e-15,-3.11589812500213e-07,3.82407951633771e-14,4.64330302259817e-15,8.27806659071806e-15,2.56798080097593e-15,4.07298102131953e-15,1.41743792307098e-13
"t144",-0.0680472430214789,0.0145797923674451,0.148525866575168,0.225731887352136,-0.143784586401699,0.0148822502533543,-0.0181301303574667,0.000854656032020603,-0.0103234729609973,0.00419576449880566,-0.0167828486486333,0.00112990419484162,-0.172446121251609,0.000526958397784088,-0.00210852796404542,-0.0011521424275972,-0.00600387950824012,-0.0124923791795927,0.295394813005566,-0.0121530618535113,-0.000214380350398055,-0.00106478664318854,-0.000529572705796537,-4.93494057498884e-05,2.50611996661754e-05,0.000281061517641817,0.000799772828943816,2.83538789918588e-05,-1.63206786014197e-05,-0.00584904415815303,-0.110940739691755,0.000595546981592046,-0.000164422718357448,-0.000244355166440589,-2.52357205439253e-06,-0.000267533347706608,-2.5795519034283e-05,0.110103200879759,-1.69212549161517e-05,0.000218551357842876,-0.000189120902217105,0.000183947247349363,-7.96873342441414e-05,2.21905308166181e-05,-1.29267996875187e-06,5.83845115807673e-06,6.08372868035327e-09,-0.498699241724008,4.16358071645786e-08,7.50078929561706e-15,-5.72995632695012e-14,3.42966594888743e-06,2.20147317438527e-06,6.05962294160641e-16,-7.66088603591235e-06,-9.63967239380813e-06,-4.63518112781003e-15,-2.46237541426757e-16,-2.19223724720849e-15,-4.11256149242331e-16,-1.0272493652573e-05,-5.15029242520343e-06,-1.63723051621455e-15,-1.30862101684726e-15,1.1783989598408e-06,-1.49083036308999e-16,1.43719284352772e-06,1.84698005324036e-05,-7.73534587431889e-07,-1.65863158887308e-05,1.93207799331889e-16,5.07112614959442e-06,-1.77167955464222e-15,-1.95097039123322e-16,-2.2833823865553e-16,1.51706515878595e-06,-6.07999047853085e-15,5.32380111233535e-16,-1.8738971800296e-05,-6.41619319791096e-06,4.97541523110288e-15,6.141438090528e-06,-2.87304777507933e-15,6.12916876042766e-15,-6.3208178816341e-15,-1.66878719346263e-12,0.707106781186547,-8.09502725777538e-14,2.19705140892243e-14,8.71507140753886e-15,3.38522176216556e-14,1.13028032150036e-14,-3.11589834020381e-07,1.63138904270303e-14,-2.79167103529666e-15,1.41909274114817e-16,-1.3362719595542e-14,1.24008809553332e-14,1.31829003812606e-13
