"","turnover.rates","eps.values","transition.rates"
"1",0.90246508223936,0.466586136491969,NA
"2",0.101041454123333,0.367115949979052,0.243799465009943
"3",0.808986522722989,0.570441803429276,0.876227405387908
"4",0.375659708166495,0.480745937908068,0.966646035201848
"5",0.90246508223936,0.466586136491969,0.824013999896124
"6",0.101041454123333,0.367115949979052,NA
"7",0.808986522722989,0.570441803429276,0.669129139045253
"8",0.375659708166495,0.480745937908068,0.453865685500205
"9",0.90246508223936,0.466586136491969,0.948660543421283
"10",0.101041454123333,0.367115949979052,0.915990710258484
"11",0.808986522722989,0.570441803429276,NA
"12",0.375659708166495,0.480745937908068,0.0598409294616431
"13",0.90246508223936,0.466586136491969,0.527534568216652
"14",0.101041454123333,0.367115949979052,0.786731850588694
"15",0.808986522722989,0.570441803429276,0.483644586522132
"16",0.375659708166495,0.480745937908068,NA
