"accepted_species","Medicinal"
"Psychotria_rosmarinifolia",0
"Psychotria_semperflorens",0
"Amphiasma_divaricatum",0
"Orthosia_pubescens",0
"Exostema_caribaeum",1
"Hoodia_pilifera",1
"Ruehssia_gillespieae",0
"Mandevilla_splendens",1
"Pogonopus_speciosus",1
"Vincetoxicum_linearisepalum",0
"Cordylostigma_cicendioides",0
"Stenostomum_jamaicense",0
"Tricalysia_madagascariensis",0
"Ruehssia_condensiflora",0
"Tridentea_pachyrrhiza",0
"Gentianella_roseolilacina",0
"Psychotria_brandneriana",0
"Spigelia_heliotropioides",0
"Mitracarpus_froesii",0
"Macroscepis_schreiteri",0
"Scleromitrion_tenelliflorum",1
"Tocoyena_pittieri",0
"Ochrosia_ficifolia",0
"Oldenlandia_boscii",0
"Mycetia_chasalioides",0
"Gentianella_promethea",0
"Urophyllum_maingayi",0
"Cynanchum_sarcomedium",1
"Neanotis_monosperma",0
"Swertia_tashiroi",0
"Rytigynia_lecomtei",0
"Dictyanthus_suffruticosus",0
"Carapichea_crebrinervia",0
"Pentagonia_osaensis",0
"Oxypetalum_charrua",0
"Strychnos_tchibangensis",1
"Blepharodon_crabronum",0
"Hindsia_republicana",0
"Rauvolfia_media",1
"Leptostigma_breviflorum",0
"Bikkia_moluccana",0
"Isertia_haenkeana",1
"Ernodea_nashii",0
"Rondeletia_subsessilifolia",0
"Peponidium_cuspidatum",0
"Cynanchum_minahassae",0
"Galium_timeroyi",0
"Psychotria_maleolens",0
"Galium_×_jarynae",1
"Galium_shepherdii",0
"Psychotria_rabeniana",0
"Psychotria_mekongensis",0
"Psychotria_wawrana",0
"Galium_pringlei",0
"Psychotria_pallidicalyx",0
"Goniostemma_punctatum",0
"Galium_elegans",1
"Galium_acutum",1
"Psychotria_arborea",0
"Galium_incrassatum",0
"Psychotria_andersonii",0
"Asperula_sherardioides",0
"Crawfurdia_campanulacea",1
"Dictyophleba_rudens",0
"Manettia_chrysoderma",0
"Coprosma_prisca",0
"Ixora_jacobsonii",0
"Hoya_nuttiana",0
"Hoya_peekelii",0
"Hoya_retusa",0
"Parsonsia_rotata",0
"Parsonsia_grandiflora",0
"Palicourea_stagnicola",0
"Kopsia_flavida",1
"Palicourea_longifolia",0
"Heterostemma_pingtaoi",0
"Fagraea_euneura",0
"Fadogia_punctulata",0
"Canthium_berberidifolium",0
"Argocoffeopsis_kivuensis",0
"Pentopetia_longipetala",0
"Gonolobus_dorothyanus",0
"Morinda_carnosa",0
"Gynochthodes_leonardii",0
"Crucianella_angustifolia",0
"Pavetta_transjubensis",0
"Pavetta_cellulosa",0
"Lasianthus_strigillosus",0
"Craterispermum_cerinanthum",1
"Randia_pringlei",0
"Randia_pterocarpa",0
"Erithalis_harrisii",0
"Rudgea_elegans",0
"Casasia_longipes",0
"Elaeagia_ecuadorensis",0
"Sabicea_discolor",0
"Argostemma_dispar",0
"Exacum_pumilum",0
"Argostemma_hirtum",0
"Haplophyton_cimicidum",1
