,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t12,-6.1272326,29.718573,-0.7788488,-3.3643734,38.855564,-2.801551,21.060577,-6.331329,-1.8560791,-2.6719406,37.73341,23.684488,6.4190164,-1.1155653
t13,-5.920119,29.172947,-0.7750594,-3.2625134,38.142975,-2.7283807,20.735657,-6.2136774,-1.8566135,-2.579744,36.95651,23.056995,6.108826,-1.1072282
t8,-5.3188295,27.292662,-0.92711383,-2.7569435,34.38571,-2.3945553,19.533934,-5.8727965,-1.5098523,-2.0832796,32.6708,21.489346,3.6064677,-0.84684306
t52,-7.9420943,36.155624,-1.455356,-4.0815763,42.73191,-3.5475938,28.19035,-7.6337714,-1.8635838,-2.6611278,44.39819,30.483822,6.5561213,-1.0272844
t93,-7.8789763,35.967854,-1.3897794,-3.991696,43.14553,-3.511366,27.974148,-7.623197,-1.8524878,-2.6574378,44.27011,30.168266,6.18823,-0.9975752
t94,-7.871305,35.954117,-1.3870716,-3.9859319,43.20232,-3.5228753,27.988508,-7.6123767,-1.8709223,-2.658802,44.26218,30.154194,6.1240115,-1.0027169
t53,-7.8629127,35.649296,-1.6355377,-3.9327252,42.479744,-3.5089529,28.956825,-7.8043704,-2.1077867,-2.3373559,43.63644,30.684328,5.4446654,-1.1018447
t54,-7.91062,35.87181,-1.631753,-3.9520352,42.46015,-3.5386498,28.650188,-7.8631682,-2.1920164,-2.4150257,43.987156,30.663385,6.054768,-1.1384758
t43,-7.447249,34.393612,-1.5426239,-3.6758244,41.151516,-3.3438802,27.387878,-7.5763865,-2.0608084,-2.2646904,41.57316,29.370852,4.754934,-1.0237554
t46,-7.5869308,34.95184,-1.6184647,-3.7223477,41.511868,-3.3236337,28.154129,-7.6985316,-2.0409398,-2.2130978,41.9666,30.195463,4.3477855,-0.9886517
t80,-7.9163003,36.11619,-1.6698252,-3.9825108,42.885048,-3.4888752,29.345905,-7.9214554,-2.213331,-2.3289788,43.653164,31.1607,4.9469953,-1.1935853
t121,-7.928016,36.09427,-1.683651,-3.9880664,43.110874,-3.4653203,29.324326,-7.9215693,-2.2215555,-2.3430893,43.75515,31.301928,4.89273,-1.1965816
t122,-7.9291186,36.096207,-1.6833181,-3.9876904,43.140236,-3.4641666,29.338722,-7.923786,-2.2230034,-2.343024,43.767353,31.2963,4.881018,-1.1963179
t41,-7.9546714,36.132023,-1.6063957,-3.9727647,42.837997,-3.542376,28.676476,-7.875178,-2.1676002,-2.4272952,44.13429,31.51657,5.533005,-1.0938773
t119,-7.9506564,36.06547,-1.5198749,-3.9924405,42.96408,-3.6047184,28.459274,-7.8331566,-2.0483742,-2.5767214,44.218082,30.79709,6.0463614,-0.9762382
