"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126","c127","c128","c129","c130","c131","c132","c133","c134","c135","c136","c137","c138","c139","c140","c141"
"t12",-0.100877929881587,0.0076807253179959,-0.0552041407939407,-0.00265309986231358,5.74738250307774e-05,-0.00428952721008982,0.0289506986319754,-0.00275151075919445,0.00389701788050815,-0.0121285777979315,-0.175271362194477,0.00588256762214282,0.00416222245181816,0.0167085776651874,0.00684908217103152,0.0341448928562222,0.013897575239112,0.143714064125688,2.04637346060343e-05,0.00107722375272514,0.0274623104450783,-0.00258441198405066,-0.00133284469272887,0.00205433939637628,0.489295134026943,0.000200080915862965,0.000172561559617287,0.000611651417654916,0.00100809877467301,0.0345894292050549,-0.000910094964126823,2.3007117720456e-05,-0.157063463487747,-0.000208013953958902,0.00038789850717384,0.0576993294460609,0.00119714114714097,0.209509246132833,0.292515442271156,0.124374828429106,-7.20170380324598e-05,0.00109944859818667,-0.000217641464510391,0.00104982245616131,0.153228611058243,-0.0184720558197725,0.000301265941542209,-0.000762562696489547,0.0136894379923507,-0.00203575918705207,-9.54654686366185e-06,-0.00748338998974363,4.22413332395071e-07,0.000223656594435053,-4.62270626420989e-05,1.36494198062376e-05,7.77423669693574e-06,-5.18543648999007e-06,4.82418217249756e-07,-7.03575225325143e-05,-2.18356618717682e-06,1.89543246841965e-05,-5.02672441140744e-05,0.0183864879280425,0.000607778443818704,-0.00159858710971632,0.0267648323496341,-0.0864295134306617,-0.0515967885535681,-0.0311170063433192,-0.000157379529286258,-0.00789291788937066,8.78895237942272e-06,7.01707037042158e-05,-0.0106083969795407,0.00630001029588573,2.15636758445543e-14,9.36124691654887e-06,-4.24808064903787e-05,-1.88259221824784e-05,0.00418071043181726,0.478182347728234,2.81883687054848e-14,0.495858588306291,0.000470167134846712,1.00049155935124e-14,-9.06543260381246e-07,2.13798635686066e-15,1.42019048461948e-05,-1.496784946075e-09,-5.62292959268964e-07,-4.93535990615218e-07,1.97606272055981e-08,-9.67792039026307e-15,-1.39546025969789e-05,3.29985088313524e-06,-7.58475967270144e-06,-0.000444823168572655,1.04554501085274e-06,7.28295819981977e-07,-5.26647951850319e-15,-3.39554632674802e-05,0.0151829368624367,1.22591185206918e-05,-9.91219206230748e-07,-1.63774532113496e-16,1.03012469604358e-15,-2.50526004601098e-06,6.09598326555166e-07,6.24170429426337e-16,-2.52498145585148e-15,-6.43700904372294e-15,-9.44633509822603e-16,6.07318520045831e-06,1.99902299298614e-15,-1.74093228190084e-16,6.91046639374286e-06,-0.000212785222931584,-7.0569313355626e-16,-3.81043796206811e-07,-1.53817637875847e-15,0.000108599594015948,-1.58448356278531e-15,-1.14821566732803e-05,-1.56912278346243e-15,1.47519833017671e-15,-2.93051333030404e-16,-1.78305154032087e-15,-9.16106084185145e-16,-5.18717538816025e-08,-8.32737267046067e-15,-1.88306979961468e-15,3.80458516994312e-15,7.1903282842077e-15,6.91882678683781e-15,3.08796189257132e-15,2.33525710636362e-15,-1.82663766611136e-15,-2.64171325386775e-15,1.5071536426105e-15,9.90879225425189e-13
"t13",-0.100783499378707,0.00766014710587276,-0.054978599391516,-0.00264137486429785,5.71376993211096e-05,-0.0042487547744225,0.0285118291726815,-0.00270915812935886,0.00383485983389259,-0.0119346886824868,-0.172174324878104,0.00575776164277068,0.00406843588739507,0.0162796549340309,0.00665905339612938,0.0330993758553967,0.0134378568879808,0.138886004532006,1.97380262704661e-05,0.00103688495454339,0.0264029494439707,-0.0024781420786045,-0.00127135985289368,0.00194993712302335,0.463656726366462,0.000189217872387551,0.0001627364835131,0.000573922340763543,0.000944138955446423,0.0323037806535612,-0.000849407764461184,2.14477395379518e-05,-0.145531888438092,-0.000191399266648981,0.000355631374875805,0.0525684088472192,0.00108546646560534,0.187585224166018,0.261672290534326,0.110989460857724,-6.38330880794216e-05,0.000970018559726975,-0.000191499654003315,0.000915535007913249,0.133512158086495,-0.0159116735357955,0.000257729584394605,-0.000646796782606208,0.0113260416851498,-0.00167406472418603,-7.81173223352776e-06,-0.00608846552774945,3.40051763982864e-07,0.000174197408628802,-3.59653883331469e-05,1.02784567785677e-05,5.74674683206574e-06,-3.7735688957178e-06,3.41866439445716e-07,-4.98260827444867e-05,-1.52895784205681e-06,1.32519015065103e-05,-3.31014664722869e-05,0.0119747723321002,0.000365220610361233,-0.000924756638231728,0.0153572591568175,-0.0483589689740297,-0.0287912243023371,-0.0149809643554675,-7.4646595063443e-05,-0.00357598852291358,3.96298802221531e-06,3.139483277328e-05,-0.00438417111503694,0.00210398116664095,-1.57307712927117e-14,1.05337397404435e-06,9.84415201335402e-06,4.46197815970003e-06,-0.00110242956629161,-0.325672948447291,1.76068617721607e-17,-0.665301427474217,-0.000963603159588245,-1.65756982010503e-14,8.25438302017314e-06,6.16641609379997e-16,0.000151475120917026,-7.24109726303263e-09,-2.64717475441391e-06,-1.4303300268213e-06,5.33853969357223e-08,1.13187594928774e-14,-3.65674969451618e-05,8.36786622379745e-06,-1.78506888548059e-05,-0.00104300029707234,2.12188592445966e-06,1.46131557100386e-06,5.53281101827805e-15,-6.27789205214752e-05,0.0272338957799684,2.09358894830491e-05,-1.67182336024158e-06,2.91479624402486e-15,-3.65084398855252e-16,-3.72365474128976e-06,8.98999588863463e-07,-1.08694099748911e-15,-1.68813118600023e-15,2.56337232593713e-14,1.35254401293496e-15,8.54407933428916e-06,-2.24704242922856e-15,1.06862370339751e-15,9.55749694582016e-06,-0.000292714454404574,-1.5990557187402e-15,-5.1750435322917e-07,1.22343951028856e-16,0.000146025162944241,2.31027188071569e-16,-1.53699911363862e-05,-3.55762522074325e-16,1.52532797633668e-15,2.78702439011382e-16,2.52812203254599e-15,-5.66449171041342e-16,-6.72934141207782e-08,-1.34299975004344e-16,-7.55052497518664e-16,4.16594277442486e-15,1.15004256510772e-14,-5.60051750429899e-17,3.06555532094516e-15,3.7622801687115e-16,-4.91619027398781e-16,-6.96083627597074e-17,1.65735271026035e-15,9.93708557773929e-13
"t8",-0.103140972423715,0.00850102202260043,-0.0719512530613128,-0.0037287967727058,0.000639225550780979,-0.00247986104444664,0.0216952722437242,-0.00207605502045365,0.00299064399821376,-0.00931826172045676,-0.143314266474421,0.00659665049894386,0.0070259893356083,-0.00162796207882844,0.00182469613232246,0.0210943923001667,0.00719180590294077,0.0799313296980445,1.97333674425375e-05,-0.00031356909042066,0.00162646012388326,-0.00120262790745643,-0.000365200345892306,0.000563678368896142,0.13261038100582,5.3165888927581e-05,4.43164545105348e-05,0.000146380561231411,0.000235671518009034,0.00266474667080429,-0.000194034398656155,5.03206124764592e-06,0.0027857700768982,-2.08314312870501e-05,3.34651724857346e-05,0.00321812778563665,3.66379920366402e-05,-0.00789269989794147,-0.0124386402411899,-0.0069424438287821,6.66822401816367e-06,-0.000129240992691344,2.87620419201573e-05,-0.00018861000664044,-0.0282352790810414,0.00451431748527011,-8.43356173372063e-05,0.000246990666173912,-0.0170771871669538,0.00261138650923112,4.651929777876e-06,0.0100619852847682,-2.34841236915642e-07,-0.000156316514342076,3.25126892654288e-05,-1.13319863829267e-05,-6.97990387651962e-06,4.94019647374823e-06,-5.02599492919581e-07,7.34527807462955e-05,2.35984351570398e-06,-2.05770996208253e-05,6.59563134842084e-05,-0.038376148745515,-0.000882909872983503,0.0024529132919772,-0.0415102108777888,0.138291050552721,0.0828225595365547,0.0586071191688429,0.000303424647860535,0.0373125919745743,-5.99814254098292e-07,-9.74999779738864e-05,0.020156305243687,-0.0221267771788051,-1.09060355798019e-14,-2.14613303606716e-05,9.11983509375422e-05,4.03026088051332e-05,-0.00881661907630421,-0.624695091108353,-1.01359862507776e-13,0.431976646673048,0.0019086099351271,1.79648675705107e-14,-4.79853465705154e-05,-8.08358009420344e-15,-0.00209998680033359,3.97151206378563e-07,0.000172251656429214,-2.27438070745583e-05,6.42870045822455e-07,4.01212935414985e-15,-0.000391069883174233,7.86082655843927e-05,-0.000115405246216281,0.0109471491997651,4.02903288415274e-06,2.01950353232477e-06,1.7070978772761e-14,0.000399929575951185,-0.563819063148143,0.000567656618006791,-3.21795251438128e-05,-2.05806948105424e-14,-3.29182800431078e-15,-2.22495205358567e-05,5.16531015693881e-06,1.78756581994529e-15,1.96171376774541e-14,-9.40379211855386e-14,-2.77626341167769e-15,3.9543168437751e-05,-3.07668382969988e-15,-7.86594649764059e-17,4.11223789463354e-05,-0.00123129686852523,1.69526040105797e-15,-2.06379797334416e-06,3.57530846632439e-15,0.000558836580196131,7.47836629410379e-17,-5.77467684876769e-05,-2.19654727695843e-15,-7.08285908031174e-17,8.25230163442226e-17,-7.28994797733928e-16,-1.08033702939674e-14,-2.22444668650249e-07,-3.29368947448194e-14,5.74415925288783e-15,3.07367172292133e-15,9.5265456799434e-15,3.35222577448954e-15,2.98757339762586e-15,3.03271440459608e-15,-1.92019275026228e-15,1.30135528349932e-14,9.41828519005499e-17,9.91189425071271e-13
"t52",-0.117759038259567,0.0133047990805512,-0.16332545571414,-0.00950628562531546,0.00357348965229095,0.0055764338170841,-0.00992986108236305,0.000893755487459935,-0.0011031615447781,0.00340147565474299,0.0282217087565863,0.00123655576380131,0.00292110219246,-0.00945465565053922,-0.000564819906225762,0.418603192268235,-0.0171743747575721,-0.169090702037518,-3.51814781468717e-05,0.000929289378199051,0.00592350241448712,0.15395229080772,9.69812135509987e-05,-0.000153442316006613,-0.0355608627002022,-1.39731117122059e-05,-1.13707834798899e-05,-3.81637877499718e-05,-6.65546115449871e-05,0.0305485919630048,-1.09513274670005e-05,-6.01075265445062e-07,-0.00631227275730347,2.12359373994713e-06,-3.59217924818584e-06,-0.000338733219278221,-3.69664843114015e-06,0.000689740174892501,0.00107508896268647,0.000581939401515718,-5.11934897317725e-07,9.32190414606925e-06,-1.99786244379653e-06,1.15090855207127e-05,0.00170028444950802,-0.000225652579401485,3.72009610243373e-06,-9.15097046499292e-06,0.00222440176160997,-8.10289573003345e-06,-5.36412646830236e-10,0.000607785142480844,-2.66728700705565e-09,-7.32641680298996e-06,1.56713738945526e-06,-1.08706110671016e-06,-9.25862092372855e-07,8.52133397516058e-07,-1.36732685819957e-07,2.02213431794743e-05,8.02090192223362e-07,-7.20340357561037e-06,0.000177210515071938,-0.838487867159322,0.000528566706252313,-0.0011102808542646,0.0179809561887939,-0.0535368284900307,-0.0317338354856521,-0.0187028637025324,-0.000101867524418764,-0.0477673274033775,-2.76774171277299e-05,-3.93840487351789e-05,-0.00297858652242126,0.014329240809043,5.17342836021511e-15,2.95890174579064e-06,-1.13534652248263e-05,-5.01215421154536e-06,0.00109091700320159,0.0732559823704312,1.15398707705697e-14,-0.0487668464920619,-0.000211536475731297,-3.74267004476036e-15,5.17108423550739e-06,2.78267957281797e-15,0.000225890290217126,-4.36369039943412e-08,-1.89651007927068e-05,2.81269992801376e-06,-8.3774608862759e-08,-1.88304397793013e-15,5.25536989117301e-05,-1.10070901151405e-05,1.96283816194182e-05,0.00105452923107664,-1.91212233933634e-06,-1.31938865075386e-06,2.1274010087179e-15,7.5356512224952e-05,-0.0560568097410208,2.34433207589054e-05,-1.06357966392768e-06,2.91173385966876e-16,-7.17996184105733e-16,4.27756938163471e-08,-1.33269668104826e-08,-1.01635428962465e-16,-3.71390395734495e-15,7.3987801615141e-15,-3.08371647394924e-16,-1.76292085831163e-07,1.47491570304466e-15,-1.52239218725743e-15,-1.78624953431202e-07,5.2024105064393e-06,-8.92179968964674e-16,7.80960043458087e-09,-8.80070848580363e-16,-1.83547976611874e-06,1.12287514296398e-15,1.74114708417292e-07,-3.70097755296376e-16,1.75861184292669e-15,1.74226003381559e-16,-8.18603810113231e-16,9.31154798805678e-16,7.29460114126781e-11,-1.15308236312584e-14,-1.50628742606482e-15,4.22096536130567e-15,6.40226150842923e-15,4.80577526024119e-15,3.51987260769214e-15,5.00367884933416e-16,-8.58524401806955e-16,3.84545084827946e-16,1.38028578035888e-15,9.90888568538257e-13
"t93",-0.118181945634569,0.0134428863047587,-0.16593083418514,-0.00967062763282212,0.00365590624922137,0.00578989704038041,-0.0105566425613731,0.000951118618266664,-0.00117677657360671,0.00362902078009363,0.0303298854086257,0.00134991433226203,0.0032078556159567,-0.0105332836384506,-0.000635401341276605,0.477430661316532,-0.0198248643219397,-0.195685338061083,-4.10970957692911e-05,0.00109655356599323,0.00703044900411327,0.185174125416878,0.000119860713383902,-0.000194749608981798,-0.0455516459027598,-1.81012054914417e-05,-1.49681766605074e-05,-5.17612354615292e-05,-9.13078346872795e-05,0.0426511017479079,-1.53524451610826e-05,-8.48963671528525e-07,-0.00927893047233817,3.27808007771728e-06,-5.69429174430268e-06,-0.000563728524977824,-6.39922204372948e-06,0.00133865105043777,0.00210486017447448,0.00116758461052314,-1.10393765608453e-06,2.12003547859677e-05,-4.6959860562404e-06,3.04557339739434e-05,0.00455615387792664,-0.000727751973773722,1.37148193858865e-05,-4.12572143300978e-05,0.0311984889164389,-0.000247583338385436,-5.58914022460339e-07,-0.0166361789147166,2.4811135530649e-08,2.12888013600576e-05,-4.44774966813684e-06,1.77407204553425e-06,1.19673440288143e-06,-9.28524123374272e-07,1.15754052875554e-07,-1.70197572438806e-05,-6.12874488541959e-07,5.43530478130554e-06,-8.58741394896304e-05,0.377608407418349,-0.00014535111435443,0.000244961615283756,-0.00378508659209938,0.00974470978949001,0.00568597882293965,0.00128799550982796,6.22345935394713e-06,0.00189796825459953,1.04352109206651e-06,1.35716013875769e-06,1.71624469154839e-05,0.000649051780161245,4.34670242271788e-16,3.76058883694985e-07,-2.10880608273862e-06,-9.33978811581502e-07,0.0002065026497714,0.0162459470308629,2.18160143781363e-15,-0.0120707113592582,-5.54100432310021e-05,-2.73052859210463e-16,1.51633594375295e-06,-8.62066403273398e-16,7.2006533241163e-05,-1.47208613040622e-08,-6.4177649593612e-06,1.03121845959601e-06,-3.12446318094196e-08,-1.20969925802139e-15,1.97590076323913e-05,-4.17639435371662e-06,7.61882863852431e-06,0.000409815783844718,-7.84245358968655e-07,-5.43796264635301e-07,-5.38162686733539e-16,3.22827191463229e-05,-0.0244027190139604,1.04983436723283e-05,-4.79964368679852e-07,2.7584669229435e-15,3.09712161526859e-15,2.11669195435412e-08,-6.63942180152241e-09,-8.63638337321543e-14,-1.95523204624092e-13,0.707106781186543,-2.03411734493617e-15,-9.17313089177728e-08,-2.21977172923527e-15,-1.48027245065904e-14,-9.45590700497792e-08,2.76946650793103e-06,-1.26809733683624e-14,4.21473993868628e-09,-3.58159043341513e-15,-1.00158366909494e-06,-1.65526739475306e-14,9.54937990834021e-08,-1.41412413105661e-15,4.04355093684495e-15,-4.86914296442868e-16,4.22361219351815e-15,-1.86819783249851e-14,4.15349394968918e-11,-2.20601759009547e-14,-3.5047712161297e-15,2.21889299602412e-15,2.36826434208469e-14,2.72561510881429e-15,1.74382032732989e-15,2.16885143975016e-15,-6.05621991427412e-15,-3.59821711688872e-15,1.79663305069007e-15,9.93815137476037e-13
"t94",-0.118181945634569,0.0134428863047588,-0.165930834185139,-0.00967062763282195,0.00365590624922164,0.00578989704038022,-0.0105566425613734,0.00095111861826642,-0.00117677657360638,0.00362902078009379,0.0303298854086255,0.00134991433226126,0.00320785561595702,-0.0105332836384493,-0.000635401341275744,0.477430661316536,-0.01982486432194,-0.195685338061086,-4.10970957688477e-05,0.00109655356599403,0.00703044900411306,0.185174125416879,0.000119860713384217,-0.000194749608983352,-0.0455516459027635,-1.81012054912313e-05,-1.49681766610583e-05,-5.17612354624009e-05,-9.13078346871779e-05,0.0426511017479104,-1.53524451624442e-05,-8.4896367270028e-07,-0.00927893047234313,3.27808007625767e-06,-5.69429174278878e-06,-0.000563728524975782,-6.39922204392049e-06,0.00133865105044173,0.00210486017447973,0.00116758461052581,-1.10393765579659e-06,2.12003547873696e-05,-4.69598605650217e-06,3.04557339737958e-05,0.00455615387793907,-0.000727751973772635,1.37148193855126e-05,-4.125721433281e-05,0.0311984889164381,-0.000247583338395381,-5.58914023476219e-07,-0.0166361789147143,2.48111324203987e-08,2.12888013566316e-05,-4.44774966830018e-06,1.77407204376574e-06,1.19673440366985e-06,-9.28524129030506e-07,1.15754051849235e-07,-1.70197572442675e-05,-6.12874491794743e-07,5.43530478429773e-06,-8.58741394943359e-05,0.377608407418336,-0.000145351114354062,0.000244961615284158,-0.00378508659210063,0.00974470978947766,0.00568597882293376,0.00128799550982589,6.22345935062697e-06,0.00189796825459564,1.04352109623972e-06,1.35716013209381e-06,1.71624469202047e-05,0.000649051780160441,1.49254520192597e-15,3.76058890946406e-07,-2.10880608457175e-06,-9.33978801970692e-07,0.000206502649768412,0.0162459470308976,4.45097515243547e-15,-0.0120707113593208,-5.5410043228217e-05,-1.37657009969092e-16,1.51633594200213e-06,5.90861087573251e-16,7.20065332268243e-05,-1.47208642742522e-08,-6.41776497096289e-06,1.03121845797342e-06,-3.12446371662493e-08,2.93651105459192e-15,1.97590076318386e-05,-4.17639434898309e-06,7.61882864979355e-06,0.000409815783836607,-7.84245371881805e-07,-5.43796257757219e-07,1.04318125879731e-15,3.22827191470081e-05,-0.0244027190138184,1.04983437000472e-05,-4.79964350919052e-07,-5.49066808043216e-15,-2.32750837325118e-15,2.11669256759707e-08,-6.63877539508192e-09,8.70530998784398e-14,1.99090338596146e-13,-0.707106781186552,2.34464204964717e-15,-9.17312713100905e-08,1.48380131575938e-15,1.7750417570665e-14,-9.45590069408759e-08,2.76946649243294e-06,1.18662114733797e-14,4.21470598919762e-09,3.03527185363856e-15,-1.00158371695749e-06,1.14160860432854e-14,9.54937911258212e-08,-1.44334875062711e-15,-1.13803268476266e-15,5.05345264764489e-16,-4.17086059244145e-15,1.34024876676612e-14,4.15319404186985e-11,1.2692426482459e-14,3.65716006560829e-15,5.24751515327667e-15,-5.41395806218243e-15,4.85293281614463e-15,3.10224183521058e-15,1.77695048228981e-15,2.552833285638e-15,-7.04156520540164e-17,1.2838675539698e-15,9.90356669768795e-13
"t53",-0.120304886533577,0.0142089726210302,-0.181723767218036,-0.0106891818295466,0.00422095939177398,0.00779593409417709,-0.0240684842170975,0.00225639396914699,-0.00310750163056126,0.00965615632006423,0.134073949555992,-0.00591185907912783,-0.00680986138854296,0.00782149616814158,0.000270790926274323,-0.0931104007680239,0.00167452979034768,0.0131795102452783,7.38442142499764e-07,1.94799581769108e-05,0.000228639912708902,0.0126860264923869,1.39912880377639e-06,1.55385517608797e-05,0.00613989202680661,4.07666745074469e-06,6.30264836868148e-06,6.88424614297468e-05,0.000213249647228615,-0.53601582260964,0.000952643327300004,-9.72765009020367e-06,-0.0205710326726125,4.85594669745226e-06,-7.60880869980969e-06,-0.000673979095576763,-7.2642041673507e-06,0.0014201478695933,0.00222773964734844,0.00122924824426132,-1.15463324883882e-06,2.22061207435308e-05,-4.9331255433015e-06,3.26457121334481e-05,0.00489786509468135,-0.000827333348578382,1.64619546903913e-05,-5.48948113480467e-05,0.169739132543179,0.00176344196926898,1.08882468001174e-06,0.023440644904273,9.92273474428789e-10,7.38817663133725e-06,-1.56121206871801e-06,7.21640033110195e-07,4.85766245083724e-07,-3.65679048435208e-07,4.0912362477966e-08,-5.99324684542276e-06,-2.00649893743393e-07,1.75961644611749e-06,-9.24897025747014e-06,0.0187528923658082,9.47133317834212e-05,-0.000309039823441997,0.00541330327670101,-0.0201395525193019,-0.0122118177143216,-0.0261047352740063,-0.000172408941221448,-0.215446710947745,-0.000150746927829949,-0.000325262328837725,0.00474118383604321,0.227665725535591,-0.707106781186464,-1.15008208836945e-06,1.80167878974475e-06,7.87074065464333e-07,-0.000162586120238579,-0.00529935041918939,3.59181017437341e-15,0.00108608484734915,-6.09965593153931e-07,1.44680615074022e-15,2.70000952512058e-07,-7.89456000560763e-17,1.99760821778781e-05,-4.93434333798077e-09,-2.17024427129202e-06,4.21267984538798e-07,-1.31967889018525e-08,2.89466906176636e-15,8.47454462267142e-06,-1.82298911394673e-06,3.85532364610109e-06,0.00125884286397901,-3.80445458107277e-07,-2.65508830785243e-07,2.95774487182691e-15,1.65145744440248e-05,-0.0127038376598072,5.62455333938754e-06,-2.59042684748481e-07,5.9012609243517e-16,-2.62834119141825e-15,1.23284000921243e-08,-3.88548833700619e-09,-3.11067633632349e-16,1.24573555889288e-16,-3.73325506978448e-15,-1.59868050380212e-15,-5.5272689389976e-08,4.05453244931577e-16,-5.58096598979392e-18,-5.75862538248726e-08,1.69227993781137e-06,-4.25649586323198e-16,2.59618052449428e-09,-2.1749368401875e-15,-6.20847243080319e-07,2.35023357143512e-16,5.93611774657962e-08,-1.4615178703416e-15,1.1712322279057e-15,1.09678272360834e-15,-9.86846056263707e-16,8.21225343390732e-16,2.63364938847491e-11,-6.31322443547673e-15,9.77578358817095e-16,4.3641545362475e-15,7.82109449086469e-15,2.37938607413352e-15,2.37858634494302e-15,2.01318195304046e-15,4.73773129860215e-16,-3.58912933452815e-15,2.12675641941924e-15,9.91265815330437e-13
"t54",-0.120304886533577,0.0142089726210301,-0.181723767218036,-0.0106891818295455,0.00422095939177414,0.0077959340941768,-0.0240684842170971,0.00225639396914741,-0.00310750163056113,0.00965615632006397,0.134073949555993,-0.00591185907912703,-0.0068098613885427,0.00782149616814142,0.000270790926274229,-0.0931104007680249,0.00167452979034778,0.0131795102452764,7.38442142878869e-07,1.94799581775541e-05,0.00022863991271057,0.0126860264923872,1.39912880332076e-06,1.55385517613091e-05,0.00613989202680668,4.07666745046886e-06,6.30264836878286e-06,6.88424614309705e-05,0.000213249647229901,-0.536015822609641,0.000952643327299523,-9.7276500901361e-06,-0.0205710326726136,4.85594669563727e-06,-7.60880869841163e-06,-0.00067397909557848,-7.26420416714177e-06,0.00142014786959132,0.00222773964734818,0.00122924824425964,-1.15463324762106e-06,2.22061207444833e-05,-4.93312554384589e-06,3.26457121331321e-05,0.00489786509467893,-0.000827333348577711,1.64619546907609e-05,-5.48948113452852e-05,0.169739132543184,0.00176344196927353,1.08882467905991e-06,0.0234406449042758,9.92269416198181e-10,7.38817663024785e-06,-1.56121206679122e-06,7.21640023168291e-07,4.85766251191019e-07,-3.65679039963866e-07,4.09123644602719e-08,-5.99324684222739e-06,-2.00649889852341e-07,1.75961645863134e-06,-9.24897024498364e-06,0.0187528923658047,9.47133317739246e-05,-0.000309039823443854,0.00541330327668074,-0.0201395525193069,-0.0122118177143204,-0.0261047352739713,-0.000172408941195997,-0.215446710947685,-0.000150746927788757,-0.000325262328856521,0.00474118383614027,0.227665725535122,0.707106781186632,-1.15008211502795e-06,1.80167875886196e-06,7.87074123549051e-07,-0.000162586120214951,-0.00529935041920468,-8.65437866364977e-16,0.00108608484731718,-6.09965589204534e-07,-2.8197281744948e-15,2.70000959120549e-07,1.01476288982686e-15,1.9976082167257e-05,-4.93433872544161e-09,-2.17024427978793e-06,4.21267986410075e-07,-1.31967996028137e-08,-2.50008851524813e-15,8.47454462286748e-06,-1.82298911031326e-06,3.85532364339253e-06,0.00125884286397247,-3.80445448719839e-07,-2.65508836764528e-07,-2.29125865025931e-15,1.65145744400402e-05,-0.0127038376598128,5.62455334194084e-06,-2.59042682375147e-07,-3.22213695455918e-16,1.51592117031038e-15,1.23283986232161e-08,-3.88548945911617e-09,1.77151115747502e-16,-8.43076470105552e-16,-2.76441200845146e-15,1.39449092229571e-16,-5.52726873041883e-08,-1.20976188862956e-16,8.75797488081608e-16,-5.75862596538284e-08,1.69227993666085e-06,-9.75268975475557e-16,2.59618198583024e-09,-8.27162105235658e-16,-6.20847250808757e-07,-1.21326607890307e-15,5.93611800483777e-08,-1.23233073727531e-15,3.46955671512847e-16,-1.98503988717012e-15,-9.37063645511385e-16,-3.21317131555712e-15,2.63389999147675e-11,-8.32751576117557e-15,-1.86883240996172e-15,3.89151627882498e-15,6.64852144866092e-15,3.7428304867698e-15,3.8637830432071e-15,6.66085399464075e-16,-3.04947156141331e-15,-4.2223498572971e-16,1.75154863607132e-15,9.93612772245138e-13
"t43",-0.119754466446359,0.0140227980432381,-0.17809109294446,-0.0104580216176756,0.00410010469935991,0.00743269948229594,-0.0222765382902503,0.002085802008989,-0.00286400467640171,0.00889780510524409,0.122428604124515,-0.00529456527247139,-0.00605433651942235,0.00683182358276489,0.000233732055476548,-0.0790336253600932,0.00140080619903447,0.0109911632943119,6.08928280073145e-07,1.58698177369689e-05,0.000184973584698728,0.0101011334250958,1.0787488559874e-06,1.161236272438e-05,0.00453944650741413,2.9748847813177e-06,4.51468999377579e-06,4.76497696198732e-05,0.000145685591117463,-0.358978702235666,0.000635063857086662,-6.43022910791063e-06,-0.013002705080035,2.90797840535221e-06,-4.42629794868368e-06,-0.000372015415069093,-3.84484182665184e-06,0.00066725471356598,0.00103737769469961,0.000558320262026051,-4.87775561545691e-07,8.90091442927941e-06,-1.91475344627871e-06,1.13150556520833e-05,0.00167775008446063,-0.000239327230808947,4.23803605892895e-06,-1.1961138900547e-05,0.0176323488154895,0.000134216567282575,5.84241538789112e-08,0.000647712374410052,-2.01210016602425e-11,-1.24338110928118e-06,2.70281430451997e-07,-2.28939847270857e-07,-1.93422027308711e-07,1.70406000575488e-07,-2.37282359778298e-08,3.49281057796807e-06,1.26598162549949e-07,-1.12153890597243e-06,8.20934907893178e-06,-0.0174950204272826,-0.000118953507417394,0.000433861625209153,-0.00776937704129574,0.030835611272285,0.0188225783641596,0.0541866486840134,0.000366753729282417,0.491752634269343,0.000346476250428359,0.000755999251598463,-0.0122358156201866,-0.729982274381855,-2.64510058123517e-13,5.99059267859385e-06,-1.6848048541825e-05,-7.42043339146813e-06,0.0015969374810821,0.096234181684424,1.06461539409518e-14,-0.0597745715958837,-0.000250631999236857,-2.56476052009857e-16,5.74658844419946e-06,3.36542345723481e-15,0.000240151209328414,-4.50895964055953e-08,-1.95666792226446e-05,2.79623136659558e-06,-8.27151781836744e-08,-1.36996069861076e-15,5.17441457208338e-05,-1.08114641158723e-05,2.13186932522891e-05,0.00693571758027785,-1.79809696674689e-06,-1.23842503181903e-06,1.31189821409433e-15,6.96743066101611e-05,-0.0515048156793746,2.13041395067777e-05,-9.63682583346428e-07,-2.69733493307802e-15,1.81750173264831e-15,3.7468620867975e-08,-1.16461952647004e-08,3.40344917568146e-16,1.10582578215637e-15,-3.49414838143588e-15,2.83693547088696e-16,-1.51802381079574e-07,3.03340870182246e-16,5.82035656763014e-16,-1.52949506088732e-07,4.44661115492351e-06,-6.31657018484844e-16,6.64608404911348e-09,7.80829003972164e-16,-1.55664721528126e-06,1.57230139258101e-16,1.47433837803569e-07,-1.62708658080653e-16,2.71368757931125e-15,-2.70869891379702e-19,1.29617217365567e-15,-3.1370852506228e-15,6.10832372780537e-11,-7.55478991915594e-15,1.08205172494694e-15,2.38824872412571e-15,8.26714154567638e-15,4.94488066139812e-15,4.1837380754758e-15,1.61671026647487e-15,-1.86033729712784e-15,2.62001946465305e-16,2.37994936972689e-16,9.91736098628237e-13
