"accepted_species","Medicinal"
"Spigelia_spruceana",0
"Sicyocarpus_cordifolius",NA
"Ceriscoides_curranii",0
"Asclepias_minutiflora",0
"Leichhardtia_nigriflora",0
"Leichhardtia_parva",0
"Randia_genipifolia",NA
"Psychotria_schnellii",0
"Kibatalia_wigmanii",0
"Tarenna_gracilipes",0
"Leichhardtia_destituta",0
"Psydrax_gynochthodes",0
"Scleromitrion_scleranthoides",NA
"Gynochthodes_bucidifolia",0
"Faramea_latifolia",0
"Metastelma_rodriguezii",0
"Spermacoce_omissa",NA
"Alyxia_torquata",0
"Aspidoglossum_lanatum",0
"Cynanchum_tuberculatum",0
"Gentianella_heterosepala",0
"Palicourea_valida",0
"Palicourea_psittacina",0
"Spermacoce_aretioides",0
"Kadua_grantii",NA
"Mandevilla_torosa",1
"Gyrandra_pauciflora",NA
"Palicourea_phaneroneura",0
"Acranthera_parviflora",NA
"Rytigynia_longipedicellata",0
"Xanthophytum_capitatum",0
"Xanthophytum_setosum",0
"Malouetia_glandulifera",1
"Odontadenia_markgrafiana",0
"Allamanda_polyantha",0
"Machaonia_martinicensis",0
"Bouvardia_tenuifolia",0
"Ditassa_ayangannensis",0
"Oxypetalum_aequaliflorum",0
"Metastelma_blodgettii",0
"Asclepias_feayi",0
"Veratrilla_baillonii",1
"Notopleura_cincinalis",0
"Geophila_emarginata",0
"Polysphaeria_ntemii",0
"Mandevilla_subcarnosa",1
"Cynanchum_maasii",0
"Rondeletia_virgata",0
"Cynanchum_batangense",0
"Cynanchum_caudigerum",0
"Ceropegia_longirostris",0
"Ceropegia_ampliata",0
"Galium_filipes",0
"Psychotria_simmondsiana",0
"Galium_mucroniferum",1
"Psychotria_dolichocalyx",0
"Psychotria_densicostata",0
"Psychotria_remota",1
"Gaertnera_velutina",0
"Coprosma_fowerakeri",0
"Hillia_palmana",0
"Huernia_foetida",0
"Ixora_rudgeoides",0
"Landolphia_watsoniana",0
"Hoya_juannguoana",0
"Pseudopyxis_depressa",0
"Mussaenda_pingbianensis",NA
"Leptodermis_lanata",0
"Tabernaemontana_stenosiphon",1
"Leptodermis_limprichtii",0
"Rytigynia_verruculosa",0
"Parsonsia_curvisepala",0
"Hexasepalum_gardneri",0
"Galium_×_himmelbaurianum",0
"Palicourea_yamayakatensis",0
"Palicourea_gaertneroides",0
"Coussarea_ovalis",0
"Palicourea_lasseri",0
"Fagraea_euneura",0
"Canthium_lucidum",0
"Pachycarpus_pachyglossus",NA
"Gonolobus_scaber",0
"Malanea_ursina",0
"Malanea_ueiensis",0
"Morinda_lucida",1
"Lasianthus_depressineurus",0
"Pavetta_herbacea",0
"Randia_gentryi",0
"Amaracarpus_attenuatus",0
"Randia_venezuelensis",0
"Mitreola_pedicellata",NA
"Rudgea_buntingii",0
"Wendlandia_buddleacea",0
"Gentianella_canosoi",0
"Stapelia_×_meintjiesii",0
"Dolianthus_kairoi",0
"Neobracea_martiana",0
"Pyrostria_orbicularis",0
"Eumachia_ramisulca",0
"Gentiana_spathulifolia",1
