"accepted_species","trait_EB_scaled"
"t18",0.465351957917968
"t19",0.446027865801828
"t23",-0.035898677910578
"t24",0.26199114388138
"t60",1.9174087334001
"t61",1.57984395828575
"t12",0.826767627266836
"t93",0.238334705136162
"t94",0.193850113505036
"t72",1.3376254066848
"t73",0.908986239435742
"t30",0.453067646077487
"t56",1.62257206429265
"t57",1.30473370194036
"t45",0.488953041614234
"t46",0.677626921897455
"t21",0.492044962295191
"t87",-0.238206309554285
"t88",-0.140696058447765
"t6",-0.921273951183091
"t13",0.652594368184839
"t16",-0.347254271857506
"t17",0.799429764837634
"t31",0.754292103412729
"t32",1.27369045462121
"t89",-0.358841626921716
"t90",-0.0365334175320145
"t69",-0.107881777173352
"t5",NA
"t85",1.07698560012919
"t86",1.2934617133975
"t40",1.06822361447485
"t37",1.09364376858999
"t53",-1.33943464582323
"t58",0.106172215777371
"t59",-0.776952877505814
"t34",NA
"t35",-0.233635388117273
"t54",0.164768403358646
"t55",-0.202650968519302
"t26",-0.481812950717623
"t33",-1.10268083159025
"t44",-0.25705722615175
"t78",-0.646267724234615
"t79",-0.693923611060862
"t71",-0.620004916999169
"t25",-0.655535299737364
"t41",-0.733034730749985
"t70",-0.144871769891712
"t80",-0.245024491384141
"t81",-0.144520278382807
"t48",-0.596556414727697
"t47",NA
"t49",NA
"t50",-0.895724458193351
"t66",-1.84809431366221
"t67",-2.16134924794319
"t28",-0.993233377647766
"t29",-1.88051985609458
"t62",NA
"t63",-2.1020978658704
"t95",-1.04874943794654
"t96",-0.944973100514495
"t14",0.193345504224979
"t15",-0.25249526030932
"t7",0.692850851195024
"t10",NA
"t11",0.550122835874415
"t51",0.402982124242371
"t52",0.319905212243534
"t9",1.11182471684174
"t4",1.00450782951989
"t99",-1.21815861772892
"t100",-1.16406254265147
"t64",-0.40458981271803
"t65",-0.209794757910043
"t22",0.479386658120064
"t42",1.79753641870075
"t43",NA
"t27",1.48729097385555
"t38",1.82179144357768
"t76",1.35085834342993
"t77",1.27403594782882
"t8",NA
"t39",-0.0963445569589072
"t74",0.239531060228998
"t75",NA
"t91",0.431797007537988
"t92",NA
"t36",-0.461513622791698
"t83",-0.104750453279895
"t84",-0.385183498371709
"t1",1.79026111564824
"t2",1.11433674970392
"t3",0.983671327867463
"t68",-1.62786311986734
"t82",-1.66290385095185
"t97",-1.87281648474985
"t98",-1.8129817655854
"t20",-0.854594605583414
