"","t7","t8","t83","t84","t24","t128","t129","t134","t135","t125","t126","t127","t42","t145","t146","t30","t31","t21","t10","t6","t11","t19","t73","t74","t70","t78","t79","t34","t108","t109","t71","t72","t60","t147","t148","t144","t58","t59","t32","t16","t2","t1","t3","t13","t39","t40","t97","t98","t29","t81","t93","t94","t49","t41","t38","t22","t25","t26","t111","t112","t61","t75","t105","t110","t132","t133","t115","t116","t85","t121","t122","t99","t100","t76","t14","t28","t63","t64","t15","t27","t37","t48","t106","t107","t123","t124","t101","t102","t36","t23","t91","t92","t66","t65","t89","t90","t12","t50","t68","t69","t57","t45","t43","t44","t4","t80","t103","t104","t33","t86","t140","t141","t114","t138","t139","t35","t95","t96","t119","t120","t117","t118","t47","t113","t142","t143","t20","t17","t18","t67","t130","t131","t82","t46","t52","t53","t54","t55","t56","t51","t62","t87","t88","t136","t137","t77","t9","t5"
"t7",0,0.7188232083,5.73717494341,6.00712329701,6.00712329751,6.00712329765,6.00712329765,6.00712329763,6.00712329763,6.00712329648,6.007123296481,6.007123296481,5.45230658291,6.0071232970499,6.0071232970499,4.51022153133,6.00712329633,6.00712329723,3.14429577931,2.1898616669,2.362448672,3.83125296457,6.00712329714,6.00712329714,6.00712329717,6.00712329717,6.00712329717,5.03539046937,6.00712329697,6.00712329697,5.51369687012,6.00712329727,6.00712329727,6.0071232973818,6.0071232973818,6.007123297382,5.62825563187,6.00712329717,6.00712329687,6.0071232973,5.3446233837,3.0069113388,4.44507432396,6.72690975206,8.42725283596,8.52070697426,9.49237365166,9.49237365166,7.65497931216,9.4923736515,9.4923736515,9.4923736515,8.847035379,8.3992343193,9.2020872533,8.03729467026,9.49237365206,8.49683055606,9.49237365176,9.49237365176,9.49237365176,9.49237365176,9.49237365177,9.49237365179,9.4923736517,9.4923736517,9.49237365178,9.49237365178,9.49237365178,9.49237365196,9.49237365196,9.40498582192,9.49237365242,9.49237365242,8.64156694392,8.51499485226,9.49237365266,9.49237365266,6.78444902796,7.74340243666,9.49237365156,8.52817014694,9.49237365196,9.49237365196,9.49237365203,9.49237365203,9.49237365211,9.49237365211,9.49237365166,8.08367829976,9.49237365196,9.29915184946,9.49237365196,9.35067254216,9.49237365186,9.49237365186,6.36968629906,9.43440466306,9.49237365196,9.49237365196,9.49237365196,8.42871547006,9.49237365136,9.49237365136,6.97945952846,9.49237365236,9.49237365236,9.49237365236,9.49237365236,9.22984229126,9.4923736525,9.4923736525,9.49237365176,9.49237365175,9.49237365175,8.90362690396,9.49237365246,9.49237365246,9.49237365216,9.49237365216,9.49237365216,9.49237365216,9.49237365266,9.49237365256,9.49237365256,9.49237365256,9.49237365206,8.53897013696,9.49237365196,9.49237365176,9.49237365177,9.49237365177,9.49237365176,9.49237365176,9.00095742766,9.49237365177,8.65843309595,9.03434481976,9.00350401456,8.7360966821,9.49237365172,9.49237365182,9.40562779492,9.49237365182,9.49237365182,9.49237365182,5.76923941676,6.07018388076
"t8",0.7188232083,0,6.24494213111,6.51489048471,6.51489048521,6.51489048535,6.51489048535,6.51489048533,6.51489048533,6.51489048418,6.514890484181,6.514890484181,5.96007377061,6.5148904847499,6.5148904847499,5.01798871903,6.51489048403,6.51489048493,3.65206296701,2.6976288546,2.8702158597,4.33902015227,6.51489048484,6.51489048484,6.51489048487,6.51489048487,6.51489048487,5.54315765707,6.51489048467,6.51489048467,6.02146405782,6.51489048497,6.51489048497,6.5148904850818,6.5148904850818,6.514890485082,6.13602281957,6.51489048487,6.51489048457,6.514890485,5.8523905714,3.5146785265,4.95284151166,7.23467693976,8.93502002366,9.02847416196,10.00014083936,10.00014083936,8.16274649986,10.0001408392,10.0001408392,10.0001408392,9.3548025667,8.907001507,9.709854441,8.54506185796,10.00014083976,9.00459774376,10.00014083946,10.00014083946,10.00014083946,10.00014083946,10.00014083947,10.00014083949,10.0001408394,10.0001408394,10.00014083948,10.00014083948,10.00014083948,10.00014083966,10.00014083966,9.91275300962,10.00014084012,10.00014084012,9.14933413162,9.02276203996,10.00014084036,10.00014084036,7.29221621566,8.25116962436,10.00014083926,9.03593733464,10.00014083966,10.00014083966,10.00014083973,10.00014083973,10.00014083981,10.00014083981,10.00014083936,8.59144548746,10.00014083966,9.80691903716,10.00014083966,9.85843972986,10.00014083956,10.00014083956,6.87745348676,9.94217185076,10.00014083966,10.00014083966,10.00014083966,8.93648265776,10.00014083906,10.00014083906,7.48722671616,10.00014084006,10.00014084006,10.00014084006,10.00014084006,9.73760947896,10.0001408402,10.0001408402,10.00014083946,10.00014083945,10.00014083945,9.41139409166,10.00014084016,10.00014084016,10.00014083986,10.00014083986,10.00014083986,10.00014083986,10.00014084036,10.00014084026,10.00014084026,10.00014084026,10.00014083976,9.04673732466,10.00014083966,10.00014083946,10.00014083947,10.00014083947,10.00014083946,10.00014083946,9.50872461536,10.00014083947,9.16620028365,9.54211200746,9.51127120226,9.2438638698,10.00014083942,10.00014083952,9.91339498262,10.00014083952,10.00014083952,10.00014083952,6.27700660446,6.57795106846
"t83",5.73717494341,6.24494213111,0,0.6276136314,3.8918668339,5.08170082544,5.08170082544,5.08170082542,5.08170082542,6.93381837427,6.933818374271,6.933818374271,6.3790016607,6.9338183748399,6.9338183748399,5.43691660912,6.93381837412,6.93381837502,4.8477548721,4.02297545171,4.79477804421,6.26358233678,8.43945266935,8.43945266935,8.43945266938,8.43945266938,8.43945266938,7.46771984158,8.43945266918,8.43945266918,7.94602624233,8.43945266948,8.43945266948,8.4394526695918,8.4394526695918,8.439452669592,8.06058500408,8.43945266938,8.43945266908,8.43945266951,9.00143881971,6.66372677481,8.10188975997,10.38372518807,12.08406827197,12.17752241027,13.14918908767,13.14918908767,11.31179474817,13.14918908751,13.14918908751,13.14918908751,12.50385081501,12.05604975531,12.85890268931,11.69411010627,13.14918908807,12.15364599207,13.14918908777,13.14918908777,13.14918908777,13.14918908777,13.14918908778,13.1491890878,13.14918908771,13.14918908771,13.14918908779,13.14918908779,13.14918908779,13.14918908797,13.14918908797,13.06180125793,13.14918908843,13.14918908843,12.29838237993,12.17181028827,13.14918908867,13.14918908867,10.44126446397,11.40021787267,13.14918908757,12.18498558295,13.14918908797,13.14918908797,13.14918908804,13.14918908804,13.14918908812,13.14918908812,13.14918908767,11.74049373577,13.14918908797,12.95596728547,13.14918908797,13.00748797817,13.14918908787,13.14918908787,10.02650173507,13.09122009907,13.14918908797,13.14918908797,13.14918908797,12.08553090607,13.14918908737,13.14918908737,10.63627496447,13.14918908837,13.14918908837,13.14918908837,13.14918908837,12.88665772727,13.14918908851,13.14918908851,13.14918908777,13.14918908776,13.14918908776,12.56044233997,13.14918908847,13.14918908847,13.14918908817,13.14918908817,13.14918908817,13.14918908817,13.14918908867,13.14918908857,13.14918908857,13.14918908857,13.14918908807,12.19578557297,13.14918908797,13.14918908777,13.14918908778,13.14918908778,13.14918908777,13.14918908777,12.65777286367,13.14918908778,12.31524853196,12.69116025577,12.66031945057,12.39291211811,13.14918908773,13.14918908783,13.06244323093,13.14918908783,13.14918908783,13.14918908783,9.42605485277,9.72699931677
"t84",6.00712329701,6.51489048471,0.6276136314,0,4.1618151875,5.35164917904,5.35164917904,5.35164917902,5.35164917902,7.20376672787,7.203766727871,7.203766727871,6.6489500143,7.2037667284399,7.2037667284399,5.70686496272,7.20376672772,7.20376672862,5.1177032257,4.29292380531,5.06472639781,6.53353069038,8.70940102295,8.70940102295,8.70940102298,8.70940102298,8.70940102298,7.73766819518,8.70940102278,8.70940102278,8.21597459593,8.70940102308,8.70940102308,8.7094010231918,8.7094010231918,8.709401023192,8.33053335768,8.70940102298,8.70940102268,8.70940102311,9.27138717331,6.93367512841,8.37183811357,10.65367354167,12.35401662557,12.44747076387,13.41913744127,13.41913744127,11.58174310177,13.41913744111,13.41913744111,13.41913744111,12.77379916861,12.32599810891,13.12885104291,11.96405845987,13.41913744167,12.42359434567,13.41913744137,13.41913744137,13.41913744137,13.41913744137,13.41913744138,13.4191374414,13.41913744131,13.41913744131,13.41913744139,13.41913744139,13.41913744139,13.41913744157,13.41913744157,13.33174961153,13.41913744203,13.41913744203,12.56833073353,12.44175864187,13.41913744227,13.41913744227,10.71121281757,11.67016622627,13.41913744117,12.45493393655,13.41913744157,13.41913744157,13.41913744164,13.41913744164,13.41913744172,13.41913744172,13.41913744127,12.01044208937,13.41913744157,13.22591563907,13.41913744157,13.27743633177,13.41913744147,13.41913744147,10.29645008867,13.36116845267,13.41913744157,13.41913744157,13.41913744157,12.35547925967,13.41913744097,13.41913744097,10.90622331807,13.41913744197,13.41913744197,13.41913744197,13.41913744197,13.15660608087,13.41913744211,13.41913744211,13.41913744137,13.41913744136,13.41913744136,12.83039069357,13.41913744207,13.41913744207,13.41913744177,13.41913744177,13.41913744177,13.41913744177,13.41913744227,13.41913744217,13.41913744217,13.41913744217,13.41913744167,12.46573392657,13.41913744157,13.41913744137,13.41913744138,13.41913744138,13.41913744137,13.41913744137,12.92772121727,13.41913744138,12.58519688556,12.96110860937,12.93026780417,12.66286047171,13.41913744133,13.41913744143,13.33239158453,13.41913744143,13.41913744143,13.41913744143,9.69600320637,9.99694767037
"t24",6.00712329751,6.51489048521,3.8918668339,4.1618151875,0,5.35164917954,5.35164917954,5.35164917952,5.35164917952,7.20376672837,7.203766728371,7.203766728371,6.6489500148,7.2037667289399,7.2037667289399,5.70686496322,7.20376672822,7.20376672912,5.1177032262,4.29292380581,5.06472639831,6.53353069088,8.70940102345,8.70940102345,8.70940102348,8.70940102348,8.70940102348,7.73766819568,8.70940102328,8.70940102328,8.21597459643,8.70940102358,8.70940102358,8.7094010236918,8.7094010236918,8.709401023692,8.33053335818,8.70940102348,8.70940102318,8.70940102361,9.27138717381,6.93367512891,8.37183811407,10.65367354217,12.35401662607,12.44747076437,13.41913744177,13.41913744177,11.58174310227,13.41913744161,13.41913744161,13.41913744161,12.77379916911,12.32599810941,13.12885104341,11.96405846037,13.41913744217,12.42359434617,13.41913744187,13.41913744187,13.41913744187,13.41913744187,13.41913744188,13.4191374419,13.41913744181,13.41913744181,13.41913744189,13.41913744189,13.41913744189,13.41913744207,13.41913744207,13.33174961203,13.41913744253,13.41913744253,12.56833073403,12.44175864237,13.41913744277,13.41913744277,10.71121281807,11.67016622677,13.41913744167,12.45493393705,13.41913744207,13.41913744207,13.41913744214,13.41913744214,13.41913744222,13.41913744222,13.41913744177,12.01044208987,13.41913744207,13.22591563957,13.41913744207,13.27743633227,13.41913744197,13.41913744197,10.29645008917,13.36116845317,13.41913744207,13.41913744207,13.41913744207,12.35547926017,13.41913744147,13.41913744147,10.90622331857,13.41913744247,13.41913744247,13.41913744247,13.41913744247,13.15660608137,13.41913744261,13.41913744261,13.41913744187,13.41913744186,13.41913744186,12.83039069407,13.41913744257,13.41913744257,13.41913744227,13.41913744227,13.41913744227,13.41913744227,13.41913744277,13.41913744267,13.41913744267,13.41913744267,13.41913744217,12.46573392707,13.41913744207,13.41913744187,13.41913744188,13.41913744188,13.41913744187,13.41913744187,12.92772121777,13.41913744188,12.58519688606,12.96110860987,12.93026780467,12.66286047221,13.41913744183,13.41913744193,13.33239158503,13.41913744193,13.41913744193,13.41913744193,9.69600320687,9.99694767087
"t128",6.00712329765,6.51489048535,5.08170082544,5.35164917904,5.35164917954,0,0.13352281928,1.76533583566,1.76533583566,7.20376672851,7.203766728511,7.203766728511,6.64895001494,7.2037667290799,7.2037667290799,5.70686496336,7.20376672836,7.20376672926,5.11770322634,4.29292380595,5.06472639845,6.53353069102,8.70940102359,8.70940102359,8.70940102362,8.70940102362,8.70940102362,7.73766819582,8.70940102342,8.70940102342,8.21597459657,8.70940102372,8.70940102372,8.7094010238318,8.7094010238318,8.709401023832,8.33053335832,8.70940102362,8.70940102332,8.70940102375,9.27138717395,6.93367512905,8.37183811421,10.65367354231,12.35401662621,12.44747076451,13.41913744191,13.41913744191,11.58174310241,13.41913744175,13.41913744175,13.41913744175,12.77379916925,12.32599810955,13.12885104355,11.96405846051,13.41913744231,12.42359434631,13.41913744201,13.41913744201,13.41913744201,13.41913744201,13.41913744202,13.41913744204,13.41913744195,13.41913744195,13.41913744203,13.41913744203,13.41913744203,13.41913744221,13.41913744221,13.33174961217,13.41913744267,13.41913744267,12.56833073417,12.44175864251,13.41913744291,13.41913744291,10.71121281821,11.67016622691,13.41913744181,12.45493393719,13.41913744221,13.41913744221,13.41913744228,13.41913744228,13.41913744236,13.41913744236,13.41913744191,12.01044209001,13.41913744221,13.22591563971,13.41913744221,13.27743633241,13.41913744211,13.41913744211,10.29645008931,13.36116845331,13.41913744221,13.41913744221,13.41913744221,12.35547926031,13.41913744161,13.41913744161,10.90622331871,13.41913744261,13.41913744261,13.41913744261,13.41913744261,13.15660608151,13.41913744275,13.41913744275,13.41913744201,13.419137442,13.419137442,12.83039069421,13.41913744271,13.41913744271,13.41913744241,13.41913744241,13.41913744241,13.41913744241,13.41913744291,13.41913744281,13.41913744281,13.41913744281,13.41913744231,12.46573392721,13.41913744221,13.41913744201,13.41913744202,13.41913744202,13.41913744201,13.41913744201,12.92772121791,13.41913744202,12.5851968862,12.96110861001,12.93026780481,12.66286047235,13.41913744197,13.41913744207,13.33239158517,13.41913744207,13.41913744207,13.41913744207,9.69600320701,9.99694767101
"t129",6.00712329765,6.51489048535,5.08170082544,5.35164917904,5.35164917954,0.13352281928,0,1.76533583566,1.76533583566,7.20376672851,7.203766728511,7.203766728511,6.64895001494,7.2037667290799,7.2037667290799,5.70686496336,7.20376672836,7.20376672926,5.11770322634,4.29292380595,5.06472639845,6.53353069102,8.70940102359,8.70940102359,8.70940102362,8.70940102362,8.70940102362,7.73766819582,8.70940102342,8.70940102342,8.21597459657,8.70940102372,8.70940102372,8.7094010238318,8.7094010238318,8.709401023832,8.33053335832,8.70940102362,8.70940102332,8.70940102375,9.27138717395,6.93367512905,8.37183811421,10.65367354231,12.35401662621,12.44747076451,13.41913744191,13.41913744191,11.58174310241,13.41913744175,13.41913744175,13.41913744175,12.77379916925,12.32599810955,13.12885104355,11.96405846051,13.41913744231,12.42359434631,13.41913744201,13.41913744201,13.41913744201,13.41913744201,13.41913744202,13.41913744204,13.41913744195,13.41913744195,13.41913744203,13.41913744203,13.41913744203,13.41913744221,13.41913744221,13.33174961217,13.41913744267,13.41913744267,12.56833073417,12.44175864251,13.41913744291,13.41913744291,10.71121281821,11.67016622691,13.41913744181,12.45493393719,13.41913744221,13.41913744221,13.41913744228,13.41913744228,13.41913744236,13.41913744236,13.41913744191,12.01044209001,13.41913744221,13.22591563971,13.41913744221,13.27743633241,13.41913744211,13.41913744211,10.29645008931,13.36116845331,13.41913744221,13.41913744221,13.41913744221,12.35547926031,13.41913744161,13.41913744161,10.90622331871,13.41913744261,13.41913744261,13.41913744261,13.41913744261,13.15660608151,13.41913744275,13.41913744275,13.41913744201,13.419137442,13.419137442,12.83039069421,13.41913744271,13.41913744271,13.41913744241,13.41913744241,13.41913744241,13.41913744241,13.41913744291,13.41913744281,13.41913744281,13.41913744281,13.41913744231,12.46573392721,13.41913744221,13.41913744201,13.41913744202,13.41913744202,13.41913744201,13.41913744201,12.92772121791,13.41913744202,12.5851968862,12.96110861001,12.93026780481,12.66286047235,13.41913744197,13.41913744207,13.33239158517,13.41913744207,13.41913744207,13.41913744207,9.69600320701,9.99694767101
"t134",6.00712329763,6.51489048533,5.08170082542,5.35164917902,5.35164917952,1.76533583566,1.76533583566,0,0.08443143224,7.20376672849,7.203766728491,7.203766728491,6.64895001492,7.2037667290599,7.2037667290599,5.70686496334,7.20376672834,7.20376672924,5.11770322632,4.29292380593,5.06472639843,6.533530691,8.70940102357,8.70940102357,8.7094010236,8.7094010236,8.7094010236,7.7376681958,8.7094010234,8.7094010234,8.21597459655,8.7094010237,8.7094010237,8.7094010238118,8.7094010238118,8.709401023812,8.3305333583,8.7094010236,8.7094010233,8.70940102373,9.27138717393,6.93367512903,8.37183811419,10.65367354229,12.35401662619,12.44747076449,13.41913744189,13.41913744189,11.58174310239,13.41913744173,13.41913744173,13.41913744173,12.77379916923,12.32599810953,13.12885104353,11.96405846049,13.41913744229,12.42359434629,13.41913744199,13.41913744199,13.41913744199,13.41913744199,13.419137442,13.41913744202,13.41913744193,13.41913744193,13.41913744201,13.41913744201,13.41913744201,13.41913744219,13.41913744219,13.33174961215,13.41913744265,13.41913744265,12.56833073415,12.44175864249,13.41913744289,13.41913744289,10.71121281819,11.67016622689,13.41913744179,12.45493393717,13.41913744219,13.41913744219,13.41913744226,13.41913744226,13.41913744234,13.41913744234,13.41913744189,12.01044208999,13.41913744219,13.22591563969,13.41913744219,13.27743633239,13.41913744209,13.41913744209,10.29645008929,13.36116845329,13.41913744219,13.41913744219,13.41913744219,12.35547926029,13.41913744159,13.41913744159,10.90622331869,13.41913744259,13.41913744259,13.41913744259,13.41913744259,13.15660608149,13.41913744273,13.41913744273,13.41913744199,13.41913744198,13.41913744198,12.83039069419,13.41913744269,13.41913744269,13.41913744239,13.41913744239,13.41913744239,13.41913744239,13.41913744289,13.41913744279,13.41913744279,13.41913744279,13.41913744229,12.46573392719,13.41913744219,13.41913744199,13.419137442,13.419137442,13.41913744199,13.41913744199,12.92772121789,13.419137442,12.58519688618,12.96110860999,12.93026780479,12.66286047233,13.41913744195,13.41913744205,13.33239158515,13.41913744205,13.41913744205,13.41913744205,9.69600320699,9.99694767099
"t135",6.00712329763,6.51489048533,5.08170082542,5.35164917902,5.35164917952,1.76533583566,1.76533583566,0.08443143224,0,7.20376672849,7.203766728491,7.203766728491,6.64895001492,7.2037667290599,7.2037667290599,5.70686496334,7.20376672834,7.20376672924,5.11770322632,4.29292380593,5.06472639843,6.533530691,8.70940102357,8.70940102357,8.7094010236,8.7094010236,8.7094010236,7.7376681958,8.7094010234,8.7094010234,8.21597459655,8.7094010237,8.7094010237,8.7094010238118,8.7094010238118,8.709401023812,8.3305333583,8.7094010236,8.7094010233,8.70940102373,9.27138717393,6.93367512903,8.37183811419,10.65367354229,12.35401662619,12.44747076449,13.41913744189,13.41913744189,11.58174310239,13.41913744173,13.41913744173,13.41913744173,12.77379916923,12.32599810953,13.12885104353,11.96405846049,13.41913744229,12.42359434629,13.41913744199,13.41913744199,13.41913744199,13.41913744199,13.419137442,13.41913744202,13.41913744193,13.41913744193,13.41913744201,13.41913744201,13.41913744201,13.41913744219,13.41913744219,13.33174961215,13.41913744265,13.41913744265,12.56833073415,12.44175864249,13.41913744289,13.41913744289,10.71121281819,11.67016622689,13.41913744179,12.45493393717,13.41913744219,13.41913744219,13.41913744226,13.41913744226,13.41913744234,13.41913744234,13.41913744189,12.01044208999,13.41913744219,13.22591563969,13.41913744219,13.27743633239,13.41913744209,13.41913744209,10.29645008929,13.36116845329,13.41913744219,13.41913744219,13.41913744219,12.35547926029,13.41913744159,13.41913744159,10.90622331869,13.41913744259,13.41913744259,13.41913744259,13.41913744259,13.15660608149,13.41913744273,13.41913744273,13.41913744199,13.41913744198,13.41913744198,12.83039069419,13.41913744269,13.41913744269,13.41913744239,13.41913744239,13.41913744239,13.41913744239,13.41913744289,13.41913744279,13.41913744279,13.41913744279,13.41913744229,12.46573392719,13.41913744219,13.41913744199,13.419137442,13.419137442,13.41913744199,13.41913744199,12.92772121789,13.419137442,12.58519688618,12.96110860999,12.93026780479,12.66286047233,13.41913744195,13.41913744205,13.33239158515,13.41913744205,13.41913744205,13.41913744205,9.69600320699,9.99694767099
"t125",6.00712329648,6.51489048418,6.93381837427,7.20376672787,7.20376672837,7.20376672851,7.20376672851,7.20376672849,7.20376672849,0,0.167868152741,0.167868152741,1.93668595917,3.5454545435099,3.5454545435099,3.57296988019,5.06987164519,5.06987164609,5.11770322517,4.29292380478,5.06472639728,6.53353068985,8.70940102242,8.70940102242,8.70940102245,8.70940102245,8.70940102245,7.73766819465,8.70940102225,8.70940102225,8.2159745954,8.70940102255,8.70940102255,8.7094010226618,8.7094010226618,8.709401022662,8.33053335715,8.70940102245,8.70940102215,8.70940102258,9.27138717278,6.93367512788,8.37183811304,10.65367354114,12.35401662504,12.44747076334,13.41913744074,13.41913744074,11.58174310124,13.41913744058,13.41913744058,13.41913744058,12.77379916808,12.32599810838,13.12885104238,11.96405845934,13.41913744114,12.42359434514,13.41913744084,13.41913744084,13.41913744084,13.41913744084,13.41913744085,13.41913744087,13.41913744078,13.41913744078,13.41913744086,13.41913744086,13.41913744086,13.41913744104,13.41913744104,13.331749611,13.4191374415,13.4191374415,12.568330733,12.44175864134,13.41913744174,13.41913744174,10.71121281704,11.67016622574,13.41913744064,12.45493393602,13.41913744104,13.41913744104,13.41913744111,13.41913744111,13.41913744119,13.41913744119,13.41913744074,12.01044208884,13.41913744104,13.22591563854,13.41913744104,13.27743633124,13.41913744094,13.41913744094,10.29645008814,13.36116845214,13.41913744104,13.41913744104,13.41913744104,12.35547925914,13.41913744044,13.41913744044,10.90622331754,13.41913744144,13.41913744144,13.41913744144,13.41913744144,13.15660608034,13.41913744158,13.41913744158,13.41913744084,13.41913744083,13.41913744083,12.83039069304,13.41913744154,13.41913744154,13.41913744124,13.41913744124,13.41913744124,13.41913744124,13.41913744174,13.41913744164,13.41913744164,13.41913744164,13.41913744114,12.46573392604,13.41913744104,13.41913744084,13.41913744085,13.41913744085,13.41913744084,13.41913744084,12.92772121674,13.41913744085,12.58519688503,12.96110860884,12.93026780364,12.66286047118,13.4191374408,13.4191374409,13.332391584,13.4191374409,13.4191374409,13.4191374409,9.69600320584,9.99694766984
