"","t1","t3","t4","t9","t109","t110","t61","t37","t47","t48","t31","t21","t107","t108","t144","t145","t90","t91","t82","t65","t136","t137","t95","t96","t39","t25","t26","t62","t63","t68","t69","t27","t111","t112","t86","t87","t18","t60","t83","t84","t14","t30","t104","t105","t94","t101","t146","t153","t156","t157","t71","t56","t35","t74","t75","t54","t151","t152","t97","t133","t134","t132","t12","t13","t10","t6","t15","t140","t141","t154","t155","t64","t88","t89","t72","t24","t8","t7","t32","t33","t70","t79","t127","t128","t117","t50","t77","t78","t76","t43","t129","t130","t92","t20","t123","t124","t120","t113","t114","t106","t42","t38","t23","t22","t66","t67","t29","t55","t147","t148","t158","t159","t98","t99","t81","t80","t28","t118","t119","t57","t44","t34","t17","t19","t52","t53","t73","t125","t126","t102","t103","t51","t45","t46","t36","t40","t41","t16","t135","t138","t139","t131","t149","t150","t49","t93","t100","t121","t122","t85","t115","t116","t142","t143","t58","t59","t11","t5","t2"
"t1",0,1.45632985184,0.97684355994,4.0238372076,7.677876733899,7.812785084399,7.274295193499,7.812785084099,7.371220286599,7.812785083899,7.812785083899,6.472615996599,7.812785084299,7.812785084299,7.812785084309,7.812785084309,7.683012178199,7.321315139669,7.176976862419,7.269211235499,7.812785084269,7.782747153459,7.812785084289,7.387956799299,7.812785083899,6.96884319265,6.74935983077,7.32220225461,7.33060133471,7.08844823621,6.89504897959,7.81278508451,7.81278508465,7.81278508465,7.81278508466,7.81278508466,5.6501679862,7.0778455405,7.8127850844,7.8127850844,7.8127850846,6.1910244101,7.8127850845,7.8127850845,7.8127850845,7.8127850846,7.81278508456,7.81278508457,7.812785084563,7.812785084563,7.8127850846,7.8127850841,6.54807372194,7.81278508484,7.81278508484,7.81278508494,7.8127850844,7.8127850844,7.81278508454,7.812785084488,7.812785084488,7.81278508444,5.04836568194,4.58660771334,4.55872272694,1.80045170341,5.43967513387,7.81278508481,7.81278508481,7.81278508509,7.81278508509,7.01083758154,7.81278508485,7.81278508485,7.81278508485,7.81278508484,4.30451382334,3.41828743804,6.56601769374,6.83127575174,7.81278508474,7.03577640092,7.81278508483,7.81278508483,7.81278508484,6.93269124934,7.812785084778,7.812785084778,7.81278508474,6.98844669994,7.81278508434,7.78531195504,7.81278508434,6.04816696428,7.81278508446,7.81278508446,7.81278508448,7.81278508453,7.81278508453,7.81278508448,6.77446864108,6.49056423128,7.81278508438,5.83802948869,7.81278508394,7.81278508394,7.81278508495,6.82516283505,7.81278508442,7.81278508442,7.812785084409,7.812785084409,7.81278508437,7.81278508437,7.81278508437,7.36805091485,6.41014877885,7.81278508435,7.81278508435,7.81278508405,7.81278508455,7.81278508395,5.58441667884,5.86644854194,7.81278508441,7.81278508441,7.81278508458,7.81278508458,7.81278508458,7.81278508455,7.81278508455,7.81278508418,6.99377635204,6.76209233284,7.81278508404,7.00839528524,6.46472164245,6.06413511934,7.81278508494,7.81278508491,7.81278508491,7.81278508494,7.81278508492,7.81278508492,6.75465773134,7.81278508484,7.81278508486,7.81278508486,7.68326397696,7.81278508496,7.74792437876,7.81278508496,7.81278508498,7.81278508498,6.83287245582,7.81278508492,4.81692555804,1.57674512466,0.83664955204
"t3",1.45632985184,0,0.8696490165,4.44225703316,8.096296559459,8.231204909959,7.692715019059,8.231204909659,7.789640112159,8.231204909459,8.231204909459,6.891035822159,8.231204909859,8.231204909859,8.231204909869,8.231204909869,8.101432003759,7.739734965229,7.595396687979,7.687631061059,8.231204909829,8.201166979019,8.231204909849,7.806376624859,8.231204909459,7.38726301821,7.16777965633,7.74062208017,7.74902116027,7.50686806177,7.31346880515,8.23120491007,8.23120491021,8.23120491021,8.23120491022,8.23120491022,6.06858781176,7.49626536606,8.23120490996,8.23120490996,8.23120491016,6.60944423566,8.23120491006,8.23120491006,8.23120491006,8.23120491016,8.23120491012,8.23120491013,8.231204910123,8.231204910123,8.23120491016,8.23120490966,6.9664935475,8.2312049104,8.2312049104,8.2312049105,8.23120490996,8.23120490996,8.2312049101,8.231204910048,8.231204910048,8.23120491,5.4667855075,5.0050275389,4.9771425525,2.21887152897,5.85809495943,8.23120491037,8.23120491037,8.23120491065,8.23120491065,7.4292574071,8.23120491041,8.23120491041,8.23120491041,8.2312049104,4.7229336489,3.8367072636,6.9844375193,7.2496955773,8.2312049103,7.45419622648,8.23120491039,8.23120491039,8.2312049104,7.3511110749,8.231204910338,8.231204910338,8.2312049103,7.4068665255,8.2312049099,8.2037317806,8.2312049099,6.46658678984,8.23120491002,8.23120491002,8.23120491004,8.23120491009,8.23120491009,8.23120491004,7.19288846664,6.90898405684,8.23120490994,6.25644931425,8.2312049095,8.2312049095,8.23120491051,7.24358266061,8.23120490998,8.23120490998,8.231204909969,8.231204909969,8.23120490993,8.23120490993,8.23120490993,7.78647074041,6.82856860441,8.23120490991,8.23120490991,8.23120490961,8.23120491011,8.23120490951,6.0028365044,6.2848683675,8.23120490997,8.23120490997,8.23120491014,8.23120491014,8.23120491014,8.23120491011,8.23120491011,8.23120490974,7.4121961776,7.1805121584,8.2312049096,7.4268151108,6.88314146801,6.4825549449,8.2312049105,8.23120491047,8.23120491047,8.2312049105,8.23120491048,8.23120491048,7.1730775569,8.2312049104,8.23120491042,8.23120491042,8.10168380252,8.23120491052,8.16634420432,8.23120491052,8.23120491054,8.23120491054,7.25129228138,8.23120491048,5.2353453836,1.99516495022,1.2550693776
"t4",0.97684355994,0.8696490165,0,3.96277074126,7.616810267559,7.751718618059,7.213228727159,7.751718617759,7.310153820259,7.751718617559,7.751718617559,6.411549530259,7.751718617959,7.751718617959,7.751718617969,7.751718617969,7.621945711859,7.260248673329,7.115910396079,7.208144769159,7.751718617929,7.721680687119,7.751718617949,7.326890332959,7.751718617559,6.90777672631,6.68829336443,7.26113578827,7.26953486837,7.02738176987,6.83398251325,7.75171861817,7.75171861831,7.75171861831,7.75171861832,7.75171861832,5.58910151986,7.01677907416,7.75171861806,7.75171861806,7.75171861826,6.12995794376,7.75171861816,7.75171861816,7.75171861816,7.75171861826,7.75171861822,7.75171861823,7.751718618223,7.751718618223,7.75171861826,7.75171861776,6.4870072556,7.7517186185,7.7517186185,7.7517186186,7.75171861806,7.75171861806,7.7517186182,7.751718618148,7.751718618148,7.7517186181,4.9872992156,4.525541247,4.4976562606,1.73938523707,5.37860866753,7.75171861847,7.75171861847,7.75171861875,7.75171861875,6.9497711152,7.75171861851,7.75171861851,7.75171861851,7.7517186185,4.243447357,3.3572209717,6.5049512274,6.7702092854,7.7517186184,6.97470993458,7.75171861849,7.75171861849,7.7517186185,6.871624783,7.751718618438,7.751718618438,7.7517186184,6.9273802336,7.751718618,7.7242454887,7.751718618,5.98710049794,7.75171861812,7.75171861812,7.75171861814,7.75171861819,7.75171861819,7.75171861814,6.71340217474,6.42949776494,7.75171861804,5.77696302235,7.7517186176,7.7517186176,7.75171861861,6.76409636871,7.75171861808,7.75171861808,7.751718618069,7.751718618069,7.75171861803,7.75171861803,7.75171861803,7.30698444851,6.34908231251,7.75171861801,7.75171861801,7.75171861771,7.75171861821,7.75171861761,5.5233502125,5.8053820756,7.75171861807,7.75171861807,7.75171861824,7.75171861824,7.75171861824,7.75171861821,7.75171861821,7.75171861784,6.9327098857,6.7010258665,7.7517186177,6.9473288189,6.40365517611,6.003068653,7.7517186186,7.75171861857,7.75171861857,7.7517186186,7.75171861858,7.75171861858,6.693591265,7.7517186185,7.75171861852,7.75171861852,7.62219751062,7.75171861862,7.68685791242,7.75171861862,7.75171861864,7.75171861864,6.77180598948,7.75171861858,4.7558590917,1.51567865832,0.7755830857
"t9",4.0238372076,4.44225703316,3.96277074126,0,4.235618243699,4.370526594199,3.832036703299,4.370526593899,3.928961796399,4.370526593699,4.370526593699,3.030357506399,4.370526594099,4.370526594099,4.370526594109,4.370526594109,4.240753687999,3.879056649469,3.734718372219,3.826952745299,4.370526594069,4.340488663259,4.370526594089,3.945698309099,4.370526593699,3.52658470245,3.30710134057,3.87994376441,3.88834284451,3.64618974601,3.45279048939,4.37052659431,4.37052659445,4.37052659445,4.37052659446,4.37052659446,2.207909496,3.6355870503,4.3705265942,4.3705265942,4.3705265944,2.9879166465,4.6096773209,4.6096773209,4.6096773209,4.609677321,4.60967732096,4.60967732097,4.609677320963,4.609677320963,4.609677321,4.6096773205,3.46379568786,4.72850705076,4.72850705076,4.72850705086,5.06996192592,5.06996192592,5.06996192606,5.069961926008,5.069961926008,5.06996192596,2.30554252346,1.84378455486,1.81589956846,2.30298305493,6.70958019359,9.08269014453,9.08269014453,9.08269014481,9.08269014481,8.28074264126,9.08269014457,9.08269014457,9.08269014457,9.08269014456,5.57441888306,4.68819249776,7.83592275346,8.10118081146,9.08269014446,8.30568146064,9.08269014455,9.08269014455,9.08269014456,8.20259630906,9.082690144498,9.082690144498,9.08269014446,8.25835175966,9.08269014406,9.05521701476,9.08269014406,7.318072024,9.08269014418,9.08269014418,9.0826901442,9.08269014425,9.08269014425,9.0826901442,8.0443737008,7.760469291,9.0826901441,7.10793454841,9.08269014366,9.08269014366,9.08269014467,8.09506789477,9.08269014414,9.08269014414,9.082690144129,9.082690144129,9.08269014409,9.08269014409,9.08269014409,8.63795597457,7.68005383857,9.08269014407,9.08269014407,9.08269014377,9.08269014427,9.08269014367,6.85432173856,7.13635360166,9.08269014413,9.08269014413,9.0826901443,9.0826901443,9.0826901443,9.08269014427,9.08269014427,9.0826901439,8.26368141176,8.03199739256,9.08269014376,8.27830034496,7.73462670217,7.33404017906,9.08269014466,9.08269014463,9.08269014463,9.08269014466,9.08269014464,9.08269014464,8.02456279106,9.08269014456,9.08269014458,9.08269014458,8.95316903668,9.08269014468,9.01782943848,9.08269014468,9.0826901447,9.0826901447,8.10277751554,9.08269014464,6.08683061776,2.84665018438,3.61692764336
"t109",7.677876733899,8.096296559459,7.616810267559,4.235618243699,0,0.4723336143,1.4148229216,5.5077604322,5.0661956347,5.507760432,5.507760432,4.1675913447,5.5077604324,5.5077604324,5.50776043241,5.50776043241,5.3779875263,5.01629048777,4.87195221052,4.9641865836,5.50776043237,5.47772250156,5.50776043239,5.0829321474,5.507760432,4.671662005149,4.452178643269,5.025021067109,5.033420147209,4.791267048709,4.597867792089,5.515603897009,5.515603897149,5.515603897149,5.515603897159,5.515603897159,4.604163152299,6.031840706599,6.766780250499,6.766780250499,6.766780250699,6.641956172799,8.263716847199,8.263716847199,8.263716847199,8.263716847299,8.263716847259,8.263716847269,8.263716847262,8.263716847262,8.263716847299,8.263716846799,7.117835214159,8.382546577059,8.382546577059,8.382546577159,8.724001452219,8.724001452219,8.724001452359,8.724001452307,8.724001452307,8.724001452259,5.959582049759,5.497824081159,5.469939094759,5.957022581229,10.363619719889,12.736729670829,12.736729670829,12.736729671109,12.736729671109,11.934782167559,12.736729670869,12.736729670869,12.736729670869,12.736729670859,9.228458409359,8.342232024059,11.489962279759,11.755220337759,12.736729670759,11.959720986939,12.736729670849,12.736729670849,12.736729670859,11.856635835359,12.736729670797,12.736729670797,12.736729670759,11.912391285959,12.736729670359,12.709256541059,12.736729670359,10.972111550299,12.736729670479,12.736729670479,12.736729670499,12.736729670549,12.736729670549,12.736729670499,11.698413227099,11.414508817299,12.736729670399,10.761974074709,12.736729669959,12.736729669959,12.736729670969,11.749107421069,12.736729670439,12.736729670439,12.736729670428,12.736729670428,12.736729670389,12.736729670389,12.736729670389,12.291995500869,11.334093364869,12.736729670369,12.736729670369,12.736729670069,12.736729670569,12.736729669969,10.508361264859,10.790393127959,12.736729670429,12.736729670429,12.736729670599,12.736729670599,12.736729670599,12.736729670569,12.736729670569,12.736729670199,11.917720938059,11.686036918859,12.736729670059,11.932339871259,11.388666228469,10.988079705359,12.736729670959,12.736729670929,12.736729670929,12.736729670959,12.736729670939,12.736729670939,11.678602317359,12.736729670859,12.736729670879,12.736729670879,12.607208562979,12.736729670979,12.671868964779,12.736729670979,12.736729670999,12.736729670999,11.756817041839,12.736729670939,9.740870144059,6.500689710679,7.270967169659
"t110",7.812785084399,8.231204909959,7.751718618059,4.370526594199,0.4723336143,0,1.5497312721,5.6426687827,5.2011039852,5.6426687825,5.6426687825,4.3024996952,5.6426687829,5.6426687829,5.64266878291,5.64266878291,5.5128958768,5.15119883827,5.00686056102,5.0990949341,5.64266878287,5.61263085206,5.64266878289,5.2178404979,5.6426687825,4.806570355649,4.587086993769,5.159929417609,5.168328497709,4.926175399209,4.732776142589,5.650512247509,5.650512247649,5.650512247649,5.650512247659,5.650512247659,4.739071502799,6.166749057099,6.901688600999,6.901688600999,6.901688601199,6.776864523299,8.398625197699,8.398625197699,8.398625197699,8.398625197799,8.398625197759,8.398625197769,8.398625197762,8.398625197762,8.398625197799,8.398625197299,7.252743564659,8.517454927559,8.517454927559,8.517454927659,8.858909802719,8.858909802719,8.858909802859,8.858909802807,8.858909802807,8.858909802759,6.094490400259,5.632732431659,5.604847445259,6.091930931729,10.498528070389,12.871638021329,12.871638021329,12.871638021609,12.871638021609,12.069690518059,12.871638021369,12.871638021369,12.871638021369,12.871638021359,9.363366759859,8.477140374559,11.624870630259,11.890128688259,12.871638021259,12.094629337439,12.871638021349,12.871638021349,12.871638021359,11.991544185859,12.871638021297,12.871638021297,12.871638021259,12.047299636459,12.871638020859,12.844164891559,12.871638020859,11.107019900799,12.871638020979,12.871638020979,12.871638020999,12.871638021049,12.871638021049,12.871638020999,11.833321577599,11.549417167799,12.871638020899,10.896882425209,12.871638020459,12.871638020459,12.871638021469,11.884015771569,12.871638020939,12.871638020939,12.871638020928,12.871638020928,12.871638020889,12.871638020889,12.871638020889,12.426903851369,11.469001715369,12.871638020869,12.871638020869,12.871638020569,12.871638021069,12.871638020469,10.643269615359,10.925301478459,12.871638020929,12.871638020929,12.871638021099,12.871638021099,12.871638021099,12.871638021069,12.871638021069,12.871638020699,12.052629288559,11.820945269359,12.871638020559,12.067248221759,11.523574578969,11.122988055859,12.871638021459,12.871638021429,12.871638021429,12.871638021459,12.871638021439,12.871638021439,11.813510667859,12.871638021359,12.871638021379,12.871638021379,12.742116913479,12.871638021479,12.806777315279,12.871638021479,12.871638021499,12.871638021499,11.891725392339,12.871638021439,9.875778494559,6.635598061179,7.405875520159
"t61",7.274295193499,7.692715019059,7.213228727159,3.832036703299,1.4148229216,1.5497312721,0,5.1041788918,4.6626140943,5.1041788916,5.1041788916,3.7640098043,5.104178892,5.104178892,5.10417889201,5.10417889201,4.9744059859,4.61270894737,4.46837067012,4.5606050432,5.10417889197,5.07414096116,5.10417889199,4.679350607,5.1041788916,4.268080464749,4.048597102869,4.621439526709,4.629838606809,4.387685508309,4.194286251689,5.112022356609,5.112022356749,5.112022356749,5.112022356759,5.112022356759,4.200581611899,5.628259166199,6.363198710099,6.363198710099,6.363198710299,6.238374632399,7.860135306799,7.860135306799,7.860135306799,7.860135306899,7.860135306859,7.860135306869,7.860135306862,7.860135306862,7.860135306899,7.860135306399,6.714253673759,7.978965036659,7.978965036659,7.978965036759,8.320419911819,8.320419911819,8.320419911959,8.320419911907,8.320419911907,8.320419911859,5.556000509359,5.094242540759,5.066357554359,5.553441040829,9.960038179489,12.333148130429,12.333148130429,12.333148130709,12.333148130709,11.531200627159,12.333148130469,12.333148130469,12.333148130469,12.333148130459,8.824876868959,7.938650483659,11.086380739359,11.351638797359,12.333148130359,11.556139446539,12.333148130449,12.333148130449,12.333148130459,11.453054294959,12.333148130397,12.333148130397,12.333148130359,11.508809745559,12.333148129959,12.305675000659,12.333148129959,10.568530009899,12.333148130079,12.333148130079,12.333148130099,12.333148130149,12.333148130149,12.333148130099,11.294831686699,11.010927276899,12.333148129999,10.358392534309,12.333148129559,12.333148129559,12.333148130569,11.345525880669,12.333148130039,12.333148130039,12.333148130028,12.333148130028,12.333148129989,12.333148129989,12.333148129989,11.888413960469,10.930511824469,12.333148129969,12.333148129969,12.333148129669,12.333148130169,12.333148129569,10.104779724459,10.386811587559,12.333148130029,12.333148130029,12.333148130199,12.333148130199,12.333148130199,12.333148130169,12.333148130169,12.333148129799,11.514139397659,11.282455378459,12.333148129659,11.528758330859,10.985084688069,10.584498164959,12.333148130559,12.333148130529,12.333148130529,12.333148130559,12.333148130539,12.333148130539,11.275020776959,12.333148130459,12.333148130479,12.333148130479,12.203627022579,12.333148130579,12.268287424379,12.333148130579,12.333148130599,12.333148130599,11.353235501439,12.333148130539,9.337288603659,6.097108170279,6.867385629259
"t37",7.812785084099,8.231204909659,7.751718617759,4.370526593899,5.5077604322,5.6426687827,5.1041788918,0,2.6019425825,3.0435073798,3.3757415522,3.0638733795,4.8829795664,4.8829795664,4.88297956641,4.88297956641,4.7532066603,4.39150962177,4.24717134452,4.3394057176,4.88297956637,4.85294163556,4.88297956639,4.4581512814,4.882979566,4.806570355349,4.587086993469,5.159929417309,5.168328497409,4.926175398909,4.732776142289,5.650512247209,5.650512247349,5.650512247349,5.650512247359,5.650512247359,4.739071502499,6.166749056799,6.901688600699,6.901688600699,6.901688600899,6.776864522999,8.398625197399,8.398625197399,8.398625197399,8.398625197499,8.398625197459,8.398625197469,8.398625197462,8.398625197462,8.398625197499,8.398625196999,7.252743564359,8.517454927259,8.517454927259,8.517454927359,8.858909802419,8.858909802419,8.858909802559,8.858909802507,8.858909802507,8.858909802459,6.094490399959,5.632732431359,5.604847444959,6.091930931429,10.498528070089,12.871638021029,12.871638021029,12.871638021309,12.871638021309,12.069690517759,12.871638021069,12.871638021069,12.871638021069,12.871638021059,9.363366759559,8.477140374259,11.624870629959,11.890128687959,12.871638020959,12.094629337139,12.871638021049,12.871638021049,12.871638021059,11.991544185559,12.871638020997,12.871638020997,12.871638020959,12.047299636159,12.871638020559,12.844164891259,12.871638020559,11.107019900499,12.871638020679,12.871638020679,12.871638020699,12.871638020749,12.871638020749,12.871638020699,11.833321577299,11.549417167499,12.871638020599,10.896882424909,12.871638020159,12.871638020159,12.871638021169,11.884015771269,12.871638020639,12.871638020639,12.871638020628,12.871638020628,12.871638020589,12.871638020589,12.871638020589,12.426903851069,11.469001715069,12.871638020569,12.871638020569,12.871638020269,12.871638020769,12.871638020169,10.643269615059,10.925301478159,12.871638020629,12.871638020629,12.871638020799,12.871638020799,12.871638020799,12.871638020769,12.871638020769,12.871638020399,12.052629288259,11.820945269059,12.871638020259,12.067248221459,11.523574578669,11.122988055559,12.871638021159,12.871638021129,12.871638021129,12.871638021159,12.871638021139,12.871638021139,11.813510667559,12.871638021059,12.871638021079,12.871638021079,12.742116913179,12.871638021179,12.806777314979,12.871638021179,12.871638021199,12.871638021199,11.891725392039,12.871638021139,9.875778494259,6.635598060879,7.405875519859
"t47",7.371220286599,7.789640112159,7.310153820259,3.928961796399,5.0661956347,5.2011039852,4.6626140943,2.6019425825,0,1.9634689287,2.9341767547,2.622308582,4.4414147689,4.4414147689,4.44141476891,4.44141476891,4.3116418628,3.94994482427,3.80560654702,3.8978409201,4.44141476887,4.41137683806,4.44141476889,4.0165864839,4.4414147685,4.365005557849,4.145522195969,4.718364619809,4.726763699909,4.484610601409,4.291211344789,5.208947449709,5.208947449849,5.208947449849,5.208947449859,5.208947449859,4.297506704999,5.725184259299,6.460123803199,6.460123803199,6.460123803399,6.335299725499,7.957060399899,7.957060399899,7.957060399899,7.957060399999,7.957060399959,7.957060399969,7.957060399962,7.957060399962,7.957060399999,7.957060399499,6.811178766859,8.075890129759,8.075890129759,8.075890129859,8.417345004919,8.417345004919,8.417345005059,8.417345005007,8.417345005007,8.417345004959,5.652925602459,5.191167633859,5.163282647459,5.650366133929,10.056963272589,12.430073223529,12.430073223529,12.430073223809,12.430073223809,11.628125720259,12.430073223569,12.430073223569,12.430073223569,12.430073223559,8.921801962059,8.035575576759,11.183305832459,11.448563890459,12.430073223459,11.653064539639,12.430073223549,12.430073223549,12.430073223559,11.549979388059,12.430073223497,12.430073223497,12.430073223459,11.605734838659,12.430073223059,12.402600093759,12.430073223059,10.665455102999,12.430073223179,12.430073223179,12.430073223199,12.430073223249,12.430073223249,12.430073223199,11.391756779799,11.107852369999,12.430073223099,10.455317627409,12.430073222659,12.430073222659,12.430073223669,11.442450973769,12.430073223139,12.430073223139,12.430073223128,12.430073223128,12.430073223089,12.430073223089,12.430073223089,11.985339053569,11.027436917569,12.430073223069,12.430073223069,12.430073222769,12.430073223269,12.430073222669,10.201704817559,10.483736680659,12.430073223129,12.430073223129,12.430073223299,12.430073223299,12.430073223299,12.430073223269,12.430073223269,12.430073222899,11.611064490759,11.379380471559,12.430073222759,11.625683423959,11.082009781169,10.681423258059,12.430073223659,12.430073223629,12.430073223629,12.430073223659,12.430073223639,12.430073223639,11.371945870059,12.430073223559,12.430073223579,12.430073223579,12.300552115679,12.430073223679,12.365212517479,12.430073223679,12.430073223699,12.430073223699,11.450160594539,12.430073223639,9.434213696759,6.194033263379,6.964310722359
"t48",7.812785083899,8.231204909459,7.751718617559,4.370526593699,5.507760432,5.6426687825,5.1041788916,3.0435073798,1.9634689287,0,3.375741552,3.0638733793,4.8829795662,4.8829795662,4.88297956621,4.88297956621,4.7532066601,4.39150962157,4.24717134432,4.3394057174,4.88297956617,4.85294163536,4.88297956619,4.4581512812,4.8829795658,4.806570355149,4.587086993269,5.159929417109,5.168328497209,4.926175398709,4.732776142089,5.650512247009,5.650512247149,5.650512247149,5.650512247159,5.650512247159,4.739071502299,6.166749056599,6.901688600499,6.901688600499,6.901688600699,6.776864522799,8.398625197199,8.398625197199,8.398625197199,8.398625197299,8.398625197259,8.398625197269,8.398625197262,8.398625197262,8.398625197299,8.398625196799,7.252743564159,8.517454927059,8.517454927059,8.517454927159,8.858909802219,8.858909802219,8.858909802359,8.858909802307,8.858909802307,8.858909802259,6.094490399759,5.632732431159,5.604847444759,6.091930931229,10.498528069889,12.871638020829,12.871638020829,12.871638021109,12.871638021109,12.069690517559,12.871638020869,12.871638020869,12.871638020869,12.871638020859,9.363366759359,8.477140374059,11.624870629759,11.890128687759,12.871638020759,12.094629336939,12.871638020849,12.871638020849,12.871638020859,11.991544185359,12.871638020797,12.871638020797,12.871638020759,12.047299635959,12.871638020359,12.844164891059,12.871638020359,11.107019900299,12.871638020479,12.871638020479,12.871638020499,12.871638020549,12.871638020549,12.871638020499,11.833321577099,11.549417167299,12.871638020399,10.896882424709,12.871638019959,12.871638019959,12.871638020969,11.884015771069,12.871638020439,12.871638020439,12.871638020428,12.871638020428,12.871638020389,12.871638020389,12.871638020389,12.426903850869,11.469001714869,12.871638020369,12.871638020369,12.871638020069,12.871638020569,12.871638019969,10.643269614859,10.925301477959,12.871638020429,12.871638020429,12.871638020599,12.871638020599,12.871638020599,12.871638020569,12.871638020569,12.871638020199,12.052629288059,11.820945268859,12.871638020059,12.067248221259,11.523574578469,11.122988055359,12.871638020959,12.871638020929,12.871638020929,12.871638020959,12.871638020939,12.871638020939,11.813510667359,12.871638020859,12.871638020879,12.871638020879,12.742116912979,12.871638020979,12.806777314779,12.871638020979,12.871638020999,12.871638020999,11.891725391839,12.871638020939,9.875778494059,6.635598060679,7.405875519659
